date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,Marshall,3-0,0,3.0,0,45.0,16.0,105.0,0.276,44.0,3.0,6.0,45.0,1.0,1.0,19.0,4.0,58.5,0.0,Marshall,3,15.0,5.333333333333333,35.0,14.666666666666666,1.0,2.0,15.0,0.3333333333333333,0.3333333333333333,6.333333333333333,1.3333333333333333,19.5
08/25/2018,South Alabama,3-1,0,4.0,0,54.0,20.0,123.0,0.276,47.0,4.0,10.0,33.0,7.0,1.0,28.0,0.0,73.0,2.0,South Alabama,4,13.5,5.0,30.75,11.75,1.0,2.5,8.25,1.75,0.25,7.0,0.0,18.25
08/25/2018,Ball St.,3-1,0,4.0,0,73.0,19.0,177.0,0.305,68.0,2.0,11.0,85.0,6.0,1.0,18.0,2.0,85.0,1.0,Ball St.,4,18.25,4.75,44.25,17.0,0.5,2.75,21.25,1.5,0.25,4.5,0.5,21.25
08/31/2018,"Kansas @ Lexington, KY",2-3,0,5.0,0,58.0,23.0,158.0,0.222,52.0,3.0,9.0,57.0,4.0,1.0,24.0,1.0,74.0,3.0,Kansas,5,11.6,4.6,31.6,10.4,0.6,1.8,11.4,0.8,0.2,4.8,0.2,14.8
08/31/2018,@ Kentucky,0-3,0,3.0,0,31.0,8.0,96.0,0.24,31.0,2.0,7.0,33.0,2.0,0.0,4.0,4.0,35.0,2.0,Kentucky,3,10.333333333333334,2.6666666666666665,32.0,10.333333333333334,0.6666666666666666,2.3333333333333335,11.0,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,11.666666666666666
09/01/2018,"Col. of Charleston @ Lexington, KY",3-1,0,4.0,0,57.0,15.0,140.0,0.3,51.0,5.0,10.0,45.0,9.0,1.0,17.0,2.0,71.5,2.0,Col. of Charleston,4,14.25,3.75,35.0,12.75,1.25,2.5,11.25,2.25,0.25,4.25,0.5,17.875
09/04/2018,Miami (OH),3-1,0,4.0,0,55.0,21.0,135.0,0.252,48.0,5.0,14.0,49.0,5.0,0.0,17.0,3.0,68.5,3.0,Miami ,4,13.75,5.25,33.75,12.0,1.25,3.5,12.25,1.25,0.0,4.25,0.75,17.125
09/07/2018,"Washington @ Pittsburgh, Pa.",2-3,0,5.0,0,68.0,26.0,170.0,0.247,64.0,5.0,13.0,69.0,8.0,6.0,14.0,5.0,86.0,3.0,Washington,5,13.6,5.2,34.0,12.8,1.0,2.6,13.8,1.6,1.2,2.8,1.0,17.2
09/07/2018,@ Pittsburgh,1-3,0,4.0,0,46.0,19.0,126.0,0.214,46.0,3.0,8.0,30.0,7.0,3.0,20.0,4.0,62.0,3.0,Pittsburgh,4,11.5,4.75,31.5,11.5,0.75,2.0,7.5,1.75,0.75,5.0,1.0,15.5
09/08/2018,"Kennesaw St. @ Pittsburgh, Pa.",3-0,0,3.0,0,47.0,12.0,110.0,0.318,42.0,6.0,6.0,46.0,4.0,1.0,10.0,3.0,59.0,0.0,Kennesaw St.,3,15.666666666666666,4.0,36.666666666666664,14.0,2.0,2.0,15.333333333333334,1.3333333333333333,0.3333333333333333,3.3333333333333335,1.0,19.666666666666668
09/14/2018,Tennessee,3-2,0,5.0,0,64.0,17.0,151.0,0.311,56.0,4.0,8.0,51.0,5.0,1.0,16.0,3.0,77.0,5.0,Tennessee,5,12.8,3.4,30.2,11.2,0.8,1.6,10.2,1.0,0.2,3.2,0.6,15.4
09/15/2018,Ohio St.,3-2,0,5.0,0,71.0,28.0,157.0,0.274,65.0,4.0,12.0,53.0,3.0,2.0,6.0,2.0,80.0,4.0,Ohio St.,5,14.2,5.6,31.4,13.0,0.8,2.4,10.6,0.6,0.4,1.2,0.4,16.0
09/15/2018,Evansville,3-0,0,3.0,0,43.0,8.0,88.0,0.398,38.0,1.0,7.0,27.0,2.0,0.0,14.0,1.0,51.0,1.0,Evansville,3,14.333333333333334,2.6666666666666665,29.333333333333332,12.666666666666666,0.3333333333333333,2.3333333333333335,9.0,0.6666666666666666,0.0,4.666666666666667,0.3333333333333333,17.0
09/21/2018,@ George Mason,3-1,0,4.0,0,61.0,24.0,146.0,0.253,57.0,7.0,10.0,64.0,1.0,1.0,18.0,3.0,78.0,1.0,George Mason,4,15.25,6.0,36.5,14.25,1.75,2.5,16.0,0.25,0.25,4.5,0.75,19.5
09/22/2018,@ George Washington,3-1,0,4.0,0,61.0,22.0,159.0,0.245,60.0,6.0,16.0,71.0,9.0,1.0,12.0,0.0,74.0,0.0,George Washington,4,15.25,5.5,39.75,15.0,1.5,4.0,17.75,2.25,0.25,3.0,0.0,18.5
09/28/2018,Davidson,3-1,0,4.0,0,59.0,12.0,125.0,0.376,51.0,5.0,9.0,57.0,7.0,1.0,10.0,1.0,70.0,3.0,Davidson,4,14.75,3.0,31.25,12.75,1.25,2.25,14.25,1.75,0.25,2.5,0.25,17.5
09/30/2018,VCU,1-3,0,4.0,0,54.0,22.0,144.0,0.222,52.0,4.0,5.0,61.0,9.0,1.0,14.0,4.0,66.0,4.0,VCU,4,13.5,5.5,36.0,13.0,1.0,1.25,15.25,2.25,0.25,3.5,1.0,16.5
10/05/2018,@ Duquesne,3-0,0,3.0,0,43.0,11.0,102.0,0.314,36.0,3.0,9.0,40.0,1.0,2.0,20.0,0.0,58.0,2.0,Duquesne,3,14.333333333333334,3.6666666666666665,34.0,12.0,1.0,3.0,13.333333333333334,0.3333333333333333,0.6666666666666666,6.666666666666667,0.0,19.333333333333332
10/06/2018,@ La Salle,3-0,0,3.0,0,48.0,14.0,120.0,0.283,44.0,3.0,9.0,57.0,2.0,1.0,10.0,2.0,57.0,1.0,La Salle,3,16.0,4.666666666666667,40.0,14.666666666666666,1.0,3.0,19.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.6666666666666666,19.0
10/12/2018,Fordham,3-0,0,3.0,0,44.0,9.0,88.0,0.398,42.0,9.0,7.0,41.0,1.0,0.0,7.0,1.0,56.5,4.0,Fordham,3,14.666666666666666,3.0,29.333333333333332,14.0,3.0,2.3333333333333335,13.666666666666666,0.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,18.833333333333332
10/14/2018,Rhode Island,3-0,0,3.0,0,51.0,10.0,100.0,0.41,46.0,3.0,6.0,49.0,3.0,0.0,12.0,1.0,60.0,0.0,Rhode Island,3,17.0,3.3333333333333335,33.333333333333336,15.333333333333334,1.0,2.0,16.333333333333332,1.0,0.0,4.0,0.3333333333333333,20.0
10/17/2018,Cincinnati,2-3,0,5.0,0,69.0,33.0,185.0,0.195,65.0,4.0,8.0,71.0,11.0,0.0,23.0,3.0,84.5,1.0,Cincinnati,5,13.8,6.6,37.0,13.0,0.8,1.6,14.2,2.2,0.0,4.6,0.6,16.9
10/19/2018,Saint Louis,3-0,0,3.0,0,40.0,11.0,100.0,0.29,37.0,6.0,9.0,51.0,1.0,0.0,15.0,1.0,53.5,2.0,Saint Louis,3,13.333333333333334,3.6666666666666665,33.333333333333336,12.333333333333334,2.0,3.0,17.0,0.3333333333333333,0.0,5.0,0.3333333333333333,17.833333333333332
10/26/2018,@ VCU,2-3,0,5.0,0,56.0,28.0,168.0,0.167,52.0,5.0,5.0,74.0,5.0,2.0,17.0,3.0,71.5,5.0,VCU,5,11.2,5.6,33.6,10.4,1.0,1.0,14.8,1.0,0.4,3.4,0.6,14.3
10/28/2018,@ Davidson,3-0,0,3.0,0,49.0,14.0,101.0,0.347,46.0,9.0,9.0,42.0,3.0,2.0,6.0,2.0,63.0,3.0,Davidson,3,16.333333333333332,4.666666666666667,33.666666666666664,15.333333333333334,3.0,3.0,14.0,1.0,0.6666666666666666,2.0,0.6666666666666666,21.0
11/02/2018,@ Saint Louis,3-1,0,4.0,0,51.0,14.0,137.0,0.27,47.0,7.0,7.0,64.0,5.0,1.0,16.0,0.0,67.0,5.0,Saint Louis,4,12.75,3.5,34.25,11.75,1.75,1.75,16.0,1.25,0.25,4.0,0.0,16.75
11/09/2018,La Salle,3-0,0,3.0,0,47.0,11.0,98.0,0.367,44.0,3.0,6.0,42.0,2.0,0.0,16.0,2.0,58.0,1.0,La Salle,3,15.666666666666666,3.6666666666666665,32.666666666666664,14.666666666666666,1.0,2.0,14.0,0.6666666666666666,0.0,5.333333333333333,0.6666666666666666,19.333333333333332
11/11/2018,Duquesne,3-0,0,3.0,0,41.0,15.0,113.0,0.23,38.0,4.0,4.0,53.0,3.0,0.0,16.0,0.0,53.0,4.0,Duquesne,3,13.666666666666666,5.0,37.666666666666664,12.666666666666666,1.3333333333333333,1.3333333333333333,17.666666666666668,1.0,0.0,5.333333333333333,0.0,17.666666666666668
11/17/2018,"La Salle @ Richmond, VA",3-1,0,4.0,0,59.0,18.0,141.0,0.291,57.0,5.0,6.0,64.0,4.0,0.0,22.0,3.0,75.0,0.0,La Salle,4,14.75,4.5,35.25,14.25,1.25,1.5,16.0,1.0,0.0,5.5,0.75,18.75
11/18/2018,@ VCU,3-2,0,5.0,0,64.0,24.0,176.0,0.227,61.0,9.0,9.0,75.0,5.0,1.0,22.0,3.0,85.0,6.0,VCU,5,12.8,4.8,35.2,12.2,1.8,1.8,15.0,1.0,0.2,4.4,0.6,17.0
11/30/2018,"Louisville @ Champaign, IL",0-3,0,3.0,0,33.0,16.0,110.0,0.155,30.0,4.0,4.0,47.0,3.0,1.0,10.0,2.0,43.0,1.0,Louisville,3,11.0,5.333333333333333,36.666666666666664,10.0,1.3333333333333333,1.3333333333333333,15.666666666666666,1.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,14.333333333333334
