date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,"La Salle @ Newark, Del.",0-3,0,3.0,0,31.0,12.0,96.0,0.198,29.0,4.0,12.0,42.0,6.0,0.0,8.0,1.0,39.0,2.0,La Salle,3,10.333333333333334,4.0,32.0,9.666666666666666,1.3333333333333333,4.0,14.0,2.0,0.0,2.6666666666666665,0.3333333333333333,13.0
08/24/2018,@ Delaware,0-3,0,3.0,0,28.0,14.0,102.0,0.137,28.0,1.0,6.0,46.0,5.0,0.0,4.0,3.0,31.0,0.0,Delaware,3,9.333333333333334,4.666666666666667,34.0,9.333333333333334,0.3333333333333333,2.0,15.333333333333334,1.6666666666666667,0.0,1.3333333333333333,1.0,10.333333333333334
08/25/2018,"Villanova @ Newark, Del.",1-3,0,4.0,0,44.0,16.0,164.0,0.171,42.0,8.0,10.0,74.0,4.0,0.0,12.0,4.0,58.0,1.0,Villanova,4,11.0,4.0,41.0,10.5,2.0,2.5,18.5,1.0,0.0,3.0,1.0,14.5
08/29/2018,Saint Peter's,3-2,0,5.0,0,66.0,31.0,153.0,0.229,64.0,12.0,14.0,62.0,5.0,0.0,2.0,2.0,79.0,2.0,Saint Peter's,5,13.2,6.2,30.6,12.8,2.4,2.8,12.4,1.0,0.0,0.4,0.4,15.8
08/31/2018,"Niagara @ Kent, Ohio",3-0,0,3.0,0,45.0,12.0,112.0,0.295,44.0,8.0,8.0,52.0,3.0,2.0,10.0,0.0,60.0,0.0,Niagara,3,15.0,4.0,37.333333333333336,14.666666666666666,2.6666666666666665,2.6666666666666665,17.333333333333332,1.0,0.6666666666666666,3.3333333333333335,0.0,20.0
08/31/2018,"Purdue Fort Wayne @ Kent, Ohio",0-3,0,3.0,0,30.0,22.0,99.0,0.081,27.0,3.0,8.0,34.0,5.0,1.0,2.0,1.0,35.0,0.0,Purdue Fort Wayne,3,10.0,7.333333333333333,33.0,9.0,1.0,2.6666666666666665,11.333333333333334,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,11.666666666666666
09/01/2018,@ Kent St.,1-3,0,4.0,0,56.0,21.0,153.0,0.229,52.0,3.0,12.0,73.0,3.0,2.0,8.0,3.0,65.0,5.0,Kent St.,4,14.0,5.25,38.25,13.0,0.75,3.0,18.25,0.75,0.5,2.0,0.75,16.25
09/07/2018,"Jackson St. @ New Orleans, LA",3-2,0,5.0,0,50.0,25.0,156.0,0.16,49.0,13.0,8.0,63.0,9.0,1.0,30.0,1.0,79.0,4.0,Jackson St.,5,10.0,5.0,31.2,9.8,2.6,1.6,12.6,1.8,0.2,6.0,0.2,15.8
09/07/2018,"Prairie View @ New Orleans, LA",3-0,0,3.0,0,37.0,9.0,87.0,0.322,35.0,5.0,11.0,40.0,1.0,2.0,18.0,4.0,53.0,4.0,Prairie View,3,12.333333333333334,3.0,29.0,11.666666666666666,1.6666666666666667,3.6666666666666665,13.333333333333334,0.3333333333333333,0.6666666666666666,6.0,1.3333333333333333,17.666666666666668
09/08/2018,"Bethune-Cookman @ New Orleans, La.",2-3,0,5.0,0,69.0,24.0,171.0,0.263,64.0,3.0,13.0,63.0,4.0,3.0,10.0,5.0,80.0,3.0,Bethune-Cookman,5,13.8,4.8,34.2,12.8,0.6,2.6,12.6,0.8,0.6,2.0,1.0,16.0
09/08/2018,@ New Orleans,3-0,0,3.0,0,51.0,16.0,100.0,0.35,45.0,6.0,8.0,40.0,3.0,0.0,10.0,0.0,62.0,0.0,New Orleans,3,17.0,5.333333333333333,33.333333333333336,15.0,2.0,2.6666666666666665,13.333333333333334,1.0,0.0,3.3333333333333335,0.0,20.666666666666668
09/14/2018,@ Georgetown,0-3,0,3.0,0,35.0,10.0,89.0,0.281,33.0,5.0,6.0,34.0,6.0,2.0,8.0,2.0,46.0,2.0,Georgetown,3,11.666666666666666,3.3333333333333335,29.666666666666668,11.0,1.6666666666666667,2.0,11.333333333333334,2.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,15.333333333333334
09/14/2018,@ George Washington,2-3,0,5.0,0,55.0,26.0,180.0,0.161,54.0,3.0,12.0,87.0,8.0,1.0,22.0,3.0,70.0,0.0,George Washington,5,11.0,5.2,36.0,10.8,0.6,2.4,17.4,1.6,0.2,4.4,0.6,14.0
09/15/2018,"Alabama A&M @ Washington, D.C.",3-1,0,4.0,0,61.0,25.0,162.0,0.222,55.0,11.0,7.0,58.0,4.0,2.0,12.0,1.0,80.0,1.0,Alabama A&M,4,15.25,6.25,40.5,13.75,2.75,1.75,14.5,1.0,0.5,3.0,0.25,20.0
09/21/2018,N.C. A&T,3-1,0,4.0,0,48.0,19.0,128.0,0.227,38.0,6.0,12.0,54.0,6.0,3.0,10.0,3.0,62.0,1.0,N.C. A&T,4,12.0,4.75,32.0,9.5,1.5,3.0,13.5,1.5,0.75,2.5,0.75,15.5
09/22/2018,South Carolina St.,3-0,0,3.0,0,34.0,14.0,87.0,0.23,32.0,7.0,12.0,42.0,9.0,5.0,10.0,2.0,51.0,1.0,South Carolina St.,3,11.333333333333334,4.666666666666667,29.0,10.666666666666666,2.3333333333333335,4.0,14.0,3.0,1.6666666666666667,3.3333333333333335,0.6666666666666666,17.0
09/28/2018,@ Howard,1-3,0,4.0,0,39.0,18.0,116.0,0.181,33.0,4.0,12.0,51.0,9.0,0.0,4.0,0.0,45.0,2.0,Howard,4,9.75,4.5,29.0,8.25,1.0,3.0,12.75,2.25,0.0,1.0,0.0,11.25
09/30/2018,@ Norfolk St.,3-1,0,4.0,0,51.0,21.0,129.0,0.233,48.0,9.0,10.0,52.0,5.0,3.0,18.0,0.0,72.0,1.0,Norfolk St.,4,12.75,5.25,32.25,12.0,2.25,2.5,13.0,1.25,0.75,4.5,0.0,18.0
10/04/2018,@ Coppin St.,3-0,0,3.0,0,39.0,13.0,105.0,0.248,37.0,9.0,5.0,43.0,0.0,1.0,4.0,1.0,51.0,1.0,Coppin St.,3,13.0,4.333333333333333,35.0,12.333333333333334,3.0,1.6666666666666667,14.333333333333334,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,17.0
10/12/2018,Delaware St.,3-0,0,3.0,0,47.0,12.0,107.0,0.327,42.0,2.0,15.0,56.0,3.0,1.0,4.0,1.0,52.0,1.0,Delaware St.,3,15.666666666666666,4.0,35.666666666666664,14.0,0.6666666666666666,5.0,18.666666666666668,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,17.333333333333332
10/14/2018,UMES,3-0,0,3.0,0,40.0,15.0,91.0,0.275,35.0,2.0,10.0,39.0,1.0,4.0,8.0,1.0,50.0,0.0,UMES,3,13.333333333333334,5.0,30.333333333333332,11.666666666666666,0.6666666666666666,3.3333333333333335,13.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,16.666666666666668
10/17/2018,American,0-3,0,3.0,0,34.0,17.0,101.0,0.168,30.0,10.0,11.0,36.0,3.0,0.0,4.0,1.0,46.0,2.0,American,3,11.333333333333334,5.666666666666667,33.666666666666664,10.0,3.3333333333333335,3.6666666666666665,12.0,1.0,0.0,1.3333333333333333,0.3333333333333333,15.333333333333334
10/26/2018,Howard,1-3,0,4.0,0,38.0,20.0,142.0,0.127,34.0,8.0,7.0,63.0,4.0,5.0,14.0,5.0,58.0,1.0,Howard,4,9.5,5.0,35.5,8.5,2.0,1.75,15.75,1.0,1.25,3.5,1.25,14.5
10/28/2018,Norfolk St.,0-3,0,3.0,0,28.0,23.0,106.0,0.047,23.0,2.0,6.0,42.0,4.0,2.0,6.0,1.0,35.0,1.0,Norfolk St.,3,9.333333333333334,7.666666666666667,35.333333333333336,7.666666666666667,0.6666666666666666,2.0,14.0,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,11.666666666666666
11/04/2018,Coppin St.,1-3,0,4.0,0,47.0,18.0,117.0,0.248,41.0,4.0,8.0,43.0,6.0,1.0,8.0,1.0,56.0,3.0,Coppin St.,4,11.75,4.5,29.25,10.25,1.0,2.0,10.75,1.5,0.25,2.0,0.25,14.0
