date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2018,@ Morehead St.,2-3,0,5.0,0,61.0,29.0,191.0,0.168,57.0,2.0,8.0,79.0,1.0,3.0,12.0,2.0,72.0,5.0,Morehead St.,5,12.2,5.8,38.2,11.4,0.4,1.6,15.8,0.2,0.6,2.4,0.4,14.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/24/2018,"Hampton @ Morehead, Ky.",3-0,0,3.0,0,34.0,8.0,86.0,0.302,29.0,9.0,2.0,40.0,0.0,1.0,12.0,0.0,50.0,2.0,Hampton,3,11.333333333333334,2.6666666666666665,28.666666666666668,9.666666666666666,3.0,0.6666666666666666,13.333333333333334,0.0,0.3333333333333333,4.0,0.0,16.666666666666668,,6.1,,2.9,,19.1,,0.084,,5.7,,0.2,,0.8,,7.9,,0.3,,1.2,,0.2,,7.2
08/25/2018,"St. Francis Brooklyn @ Morehead, KY",3-1,0,4.0,0,55.0,19.0,163.0,0.221,53.0,7.0,6.0,70.0,5.0,3.0,16.0,2.0,73.0,3.0,St. Francis Brooklyn,4,13.75,4.75,40.75,13.25,1.75,1.5,17.5,1.25,0.75,4.0,0.5,18.25,,7.844444444444444,,2.8222222222222224,,22.28888888888889,,0.15666666666666665,,7.022222222222222,,1.1333333333333333,,0.7555555555555555,,9.71111111111111,,0.3111111111111111,,2.1333333333333333,,0.13333333333333333,,10.355555555555556
08/31/2018,Western Ill.,3-1,0,4.0,0,56.0,26.0,181.0,0.166,54.0,2.0,8.0,87.0,4.0,1.0,14.0,1.0,66.0,4.0,Western Ill.,4,14.0,6.5,45.25,13.5,0.5,2.0,21.75,1.0,0.25,3.5,0.25,16.5,12.427777777777777,9.320833333333333,4.405555555555556,3.3041666666666667,35.87222222222223,26.90416666666667,0.23033333333333336,0.17275,11.438888888888888,8.579166666666666,1.7166666666666668,1.2875,1.2555555555555555,0.9416666666666667,15.544444444444444,11.658333333333333,0.5611111111111111,0.42083333333333334,3.466666666666667,2.6,0.3,0.225,16.438888888888886,12.329166666666667
09/01/2018,Toledo,3-0,0,3.0,0,46.0,19.0,157.0,0.172,40.0,4.0,5.0,85.0,3.0,2.0,8.0,0.0,56.0,0.0,Toledo,3,15.333333333333334,6.333333333333333,52.333333333333336,13.333333333333334,1.3333333333333333,1.6666666666666667,28.33333333333333,1.0,0.6666666666666666,2.6666666666666665,0.0,18.666666666666668,13.027777777777779,10.256666666666666,4.638888888888889,3.943333333333334,38.22222222222222,30.573333333333334,0.22966666666666669,0.1714,12.138888888888891,9.563333333333333,1.75,1.1300000000000001,1.3888888888888886,1.1533333333333333,17.527777777777775,13.676666666666666,0.4444444444444445,0.38666666666666666,3.8333333333333335,2.7800000000000002,0.25,0.22999999999999998,17.13888888888889,13.163333333333332
09/01/2018,George Washington,3-1,0,4.0,0,58.0,18.0,166.0,0.241,54.0,10.0,6.0,77.0,1.0,2.0,4.0,1.0,72.0,0.0,George Washington,4,14.5,4.5,41.5,13.5,2.5,1.5,19.25,0.25,0.5,1.0,0.25,18.0,14.361111111111109,11.102777777777776,5.861111111111112,4.341666666666667,46.111111111111114,34.2,0.18633333333333335,0.17149999999999999,13.361111111111112,10.191666666666666,1.1944444444444444,1.163888888888889,1.7222222222222223,1.238888888888889,22.527777777777775,16.119444444444444,0.5555555555555555,0.43333333333333335,3.388888888888889,2.761111111111111,0.25,0.19166666666666665,17.805555555555554,14.080555555555556
09/07/2018,"Western Caro. @ Cadsden, Ala.",3-0,0,3.0,0,33.0,15.0,111.0,0.162,30.0,8.0,7.0,53.0,3.0,0.0,14.0,1.0,48.0,0.0,Western Caro.,3,11.0,5.0,37.0,10.0,2.6666666666666665,2.333333333333333,17.666666666666668,1.0,0.0,4.666666666666667,0.3333333333333333,16.0,14.611111111111109,11.588095238095237,5.777777777777779,4.364285714285715,46.361111111111114,35.24285714285715,0.19300000000000003,0.18142857142857144,13.444444444444445,10.664285714285715,1.4444444444444444,1.3547619047619048,1.7222222222222223,1.2761904761904763,23.11111111111111,16.566666666666666,0.47222222222222215,0.4428571428571429,2.388888888888889,2.5095238095238095,0.16666666666666666,0.19999999999999998,17.72222222222222,14.64047619047619
09/07/2018,"Jacksonville St. @ Gadsden, Ala.",2-3,0,5.0,0,58.0,15.0,149.0,0.289,52.0,5.0,14.0,56.0,5.0,5.0,6.0,2.0,71.0,4.0,Jacksonville St.,5,11.6,3.0,29.8,10.4,1.0,2.8,11.2,1.0,1.0,1.2,0.4,14.2,13.611111111111109,11.514583333333333,5.277777777777778,4.44375,43.611111111111114,35.462500000000006,0.19166666666666668,0.179,12.277777777777779,10.58125,2.1666666666666665,1.51875,1.8333333333333333,1.4083333333333332,21.75,16.704166666666666,0.38888888888888884,0.3875,2.777777777777778,2.779166666666667,0.19444444444444442,0.21666666666666665,17.555555555555554,14.810416666666667
09/08/2018,"Mississippi Val. @ Gadsden, Ala.",3-0,0,3.0,0,38.0,6.0,74.0,0.432,35.0,8.0,7.0,37.0,1.0,2.0,4.0,0.0,50.0,1.0,Mississippi Val.,3,12.666666666666666,2.0,24.666666666666668,11.666666666666666,2.6666666666666665,2.333333333333333,12.333333333333334,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,16.666666666666668,12.366666666666667,11.524074074074072,4.166666666666667,4.283333333333333,36.1,34.83333333333334,0.23066666666666666,0.1912222222222222,11.299999999999999,10.561111111111112,2.0555555555555554,1.4611111111111112,2.211111111111111,1.5629629629629629,16.038888888888888,16.09259259259259,0.5,0.4555555555555555,2.288888888888889,2.6037037037037036,0.3277777777777778,0.23703703703703705,16.066666666666666,14.742592592592594
09/14/2018,Omaha,3-2,0,5.0,0,69.0,25.0,182.0,0.242,65.0,4.0,10.0,88.0,9.0,2.0,8.0,0.0,79.0,0.0,Omaha,5,13.8,5.0,36.4,13.0,0.8,2.0,17.6,1.8,0.4,1.6,0.0,15.8,11.755555555555555,11.638333333333332,3.3333333333333335,4.055,30.48888888888889,33.81666666666668,0.29433333333333334,0.2153,10.688888888888888,10.671666666666669,2.111111111111111,1.5816666666666666,2.4888888888888885,1.64,13.733333333333333,15.716666666666665,0.5555555555555555,0.4766666666666667,2.4,2.4766666666666666,0.24444444444444446,0.21333333333333332,15.62222222222222,14.934999999999999
