date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,"Virginia Tech @ Charlotte, N.C.",0-3,0,3.0,0,26.0,25.0,99.0,0.01,24.0,4.0,3.0,28.0,3.0,0.0,4.0,3.0,32.0,0.0,Virginia Tech,3,8.666666666666666,8.333333333333334,33.0,8.0,1.3333333333333333,1.0,9.333333333333334,1.0,0.0,1.3333333333333333,1.0,10.666666666666666
08/25/2018,"Elon @ Charlotte, N.C.",2-3,0,5.0,0,46.0,25.0,170.0,0.124,45.0,5.0,13.0,66.0,9.0,4.0,20.0,2.0,65.0,1.0,Elon,5,9.2,5.0,34.0,9.0,1.0,2.6,13.2,1.8,0.8,4.0,0.4,13.0
08/25/2018,@ Charlotte,1-3,0,4.0,0,40.0,27.0,152.0,0.086,37.0,6.0,8.0,65.0,6.0,0.0,8.0,5.0,50.0,1.0,Charlotte,4,10.0,6.75,38.0,9.25,1.5,2.0,16.25,1.5,0.0,2.0,1.25,12.5
08/31/2018,@ Tennessee Tech,0-3,0,3.0,0,44.0,17.0,122.0,0.221,43.0,5.0,8.0,52.0,5.0,0.0,8.0,2.0,53.0,0.0,Tennessee Tech,3,14.666666666666666,5.666666666666667,40.666666666666664,14.333333333333334,1.6666666666666667,2.6666666666666665,17.333333333333332,1.6666666666666667,0.0,2.6666666666666665,0.6666666666666666,17.666666666666668
09/01/2018,"East Carolina @ Cookeville, Tenn.",0-3,0,3.0,0,35.0,21.0,126.0,0.111,34.0,1.0,4.0,56.0,5.0,0.0,10.0,2.0,41.0,1.0,East Carolina,3,11.666666666666666,7.0,42.0,11.333333333333334,0.3333333333333333,1.3333333333333333,18.666666666666668,1.6666666666666667,0.0,3.3333333333333335,0.6666666666666666,13.666666666666666
09/01/2018,"New Orleans @ Cookeville, Tenn.",2-3,0,5.0,0,49.0,25.0,159.0,0.151,45.0,6.0,8.0,67.0,12.0,0.0,8.0,3.0,59.0,0.0,New Orleans,5,9.8,5.0,31.8,9.0,1.2,1.6,13.4,2.4,0.0,1.6,0.6,11.8
09/05/2018,N.C. A&T,3-0,0,3.0,0,37.0,13.0,91.0,0.264,35.0,2.0,8.0,47.0,2.0,1.0,12.0,0.0,46.0,1.0,N.C. A&T,3,12.333333333333334,4.333333333333333,30.333333333333332,11.666666666666666,0.6666666666666666,2.6666666666666665,15.666666666666666,0.6666666666666666,0.3333333333333333,4.0,0.0,15.333333333333334
09/07/2018,"Furman @ Jacksonville, Fla.",1-3,0,4.0,0,47.0,20.0,149.0,0.181,43.0,4.0,7.0,61.0,4.0,1.0,8.0,4.0,56.0,0.0,Furman,4,11.75,5.0,37.25,10.75,1.0,1.75,15.25,1.0,0.25,2.0,1.0,14.0
09/08/2018,@ North Florida,1-3,0,4.0,0,51.0,32.0,169.0,0.112,46.0,5.0,6.0,68.0,4.0,2.0,12.0,3.0,64.0,1.0,North Florida,4,12.75,8.0,42.25,11.5,1.25,1.5,17.0,1.0,0.5,3.0,0.75,16.0
09/08/2018,"New Mexico @ Jacksonville, Fla.",1-3,0,4.0,0,53.0,19.0,150.0,0.227,51.0,3.0,9.0,59.0,4.0,3.0,8.0,1.0,63.0,0.0,New Mexico,4,13.25,4.75,37.5,12.75,0.75,2.25,14.75,1.0,0.75,2.0,0.25,15.75
09/14/2018,"Savannah St. @ Statesboro, Ga.",3-0,0,3.0,0,39.0,9.0,88.0,0.341,36.0,8.0,12.0,38.0,6.0,1.0,6.0,2.0,51.0,0.0,Savannah St.,3,13.0,3.0,29.333333333333332,12.0,2.6666666666666665,4.0,12.666666666666666,2.0,0.3333333333333333,2.0,0.6666666666666666,17.0
