date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2018,"LMU (CA) @ Philadelphia, PA",1-3,0,4.0,0,49.0,17.0,133.0,0.241,46.0,6.0,11.0,52.0,7.0,0.0,20.0,4.0,65.0,1.0,LMU ,4,12.25,4.25,33.25,11.5,1.5,2.75,13.0,1.75,0.0,5.0,1.0,16.25,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2018,"Rhode Island @ Philadelphia, PA",3-0,0,3.0,0,48.0,12.0,112.0,0.321,48.0,5.0,9.0,55.0,2.0,2.0,14.0,4.0,62.0,1.0,Rhode Island,3,16.0,4.0,37.333333333333336,16.0,1.6666666666666667,3.0,18.33333333333333,0.6666666666666666,0.6666666666666666,4.666666666666667,1.3333333333333333,20.666666666666668,,6.125,,2.125,,16.625,,0.1205,,5.75,,0.75,,1.375,,6.5,,0.0,,2.5,,0.5,,8.125
08/25/2018,@ Temple,3-2,0,5.0,0,73.0,32.0,194.0,0.211,69.0,10.0,7.0,83.0,2.0,2.0,22.0,0.0,96.0,1.0,Temple,5,14.6,6.4,38.8,13.8,2.0,1.4,16.6,0.4,0.4,4.4,0.0,19.2,,9.416666666666666,,2.75,,23.527777777777782,,0.18733333333333335,,9.166666666666666,,1.0555555555555556,,1.9166666666666667,,10.444444444444443,,0.2222222222222222,,3.2222222222222228,,0.7777777777777777,,12.305555555555557
08/28/2018,Stony Brook,3-0,0,3.0,0,53.0,10.0,112.0,0.384,52.0,7.0,9.0,52.0,2.0,1.0,2.0,3.0,62.0,1.0,Stony Brook,3,17.666666666666668,3.333333333333333,37.333333333333336,17.333333333333332,2.333333333333333,3.0,17.333333333333332,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,20.666666666666668,14.283333333333333,10.7125,4.883333333333334,3.6625,36.46111111111111,27.345833333333335,0.25766666666666665,0.19325,13.766666666666666,10.325,1.7222222222222223,1.2916666666666667,2.3833333333333333,1.7875,15.977777777777776,11.983333333333333,0.35555555555555557,0.26666666666666666,4.688888888888889,3.516666666666667,0.7777777777777777,0.5833333333333333,18.705555555555556,14.029166666666669
08/31/2018,"Southeastern La. @ West Point, N.Y.",3-0,0,3.0,0,49.0,12.0,102.0,0.363,43.0,4.0,12.0,39.0,2.0,1.0,4.0,2.0,56.0,2.0,Southeastern La.,3,16.333333333333332,4.0,34.0,14.333333333333334,1.3333333333333333,4.0,13.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,18.666666666666668,16.08888888888889,12.103333333333333,4.577777777777778,3.5966666666666667,37.82222222222222,29.343333333333334,0.30533333333333335,0.2314,15.71111111111111,11.726666666666665,2.0,1.5,2.466666666666667,2.0300000000000002,17.42222222222222,13.053333333333333,0.4666666666666666,0.27999999999999997,3.244444444444445,2.9466666666666668,0.7777777777777777,0.6666666666666666,20.177777777777777,15.35666666666667
09/01/2018,"UAlbany @ West Point, N.Y.",3-0,0,3.0,0,39.0,11.0,108.0,0.259,36.0,13.0,14.0,42.0,1.0,1.0,8.0,0.0,57.0,3.0,UAlbany,3,13.0,3.6666666666666665,36.0,12.0,4.333333333333333,4.666666666666667,14.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,19.0,16.2,12.808333333333332,4.577777777777778,3.663888888888889,36.71111111111111,30.119444444444444,0.3193333333333333,0.25333333333333335,15.155555555555557,12.16111111111111,1.8888888888888886,1.4722222222222223,2.8000000000000003,2.3583333333333334,15.644444444444446,13.044444444444444,0.35555555555555557,0.28888888888888886,2.1333333333333333,2.6777777777777776,0.5555555555555555,0.6666666666666666,19.51111111111111,15.908333333333337
09/01/2018,@ Army West Point,3-0,0,3.0,0,36.0,19.0,97.0,0.175,34.0,6.0,10.0,40.0,6.0,2.0,18.0,1.0,53.0,0.0,Army West Point,3,12.0,6.333333333333333,32.333333333333336,11.333333333333334,2.0,3.333333333333333,13.333333333333334,2.0,0.6666666666666666,6.0,0.3333333333333333,17.666666666666668,15.666666666666666,12.835714285714285,3.6666666666666665,3.6642857142857146,35.77777777777778,30.95952380952381,0.3353333333333333,0.2541428571428571,14.555555555555555,12.138095238095236,2.6666666666666665,1.8809523809523812,3.888888888888889,2.688095238095238,14.777777777777777,13.18095238095238,0.3333333333333333,0.2952380952380952,1.5555555555555554,2.6761904761904765,0.5555555555555555,0.5714285714285714,19.444444444444446,16.35
09/07/2018,@ San Francisco,2-3,0,5.0,0,67.0,25.0,168.0,0.25,65.0,5.0,8.0,74.0,6.0,2.0,26.0,4.0,87.0,0.0,San Francisco,5,13.4,5.0,33.6,13.0,1.0,1.6,14.8,1.2,0.4,5.2,0.8,17.4,13.777777777777777,12.73125,4.666666666666667,3.997916666666667,34.111111111111114,31.13125,0.26566666666666666,0.24425,12.555555555555557,12.037499999999998,2.5555555555555554,1.8958333333333335,4.0,2.76875,13.444444444444445,13.2,0.4444444444444444,0.3416666666666666,3.3333333333333335,3.091666666666667,0.3333333333333333,0.5416666666666666,18.444444444444446,16.514583333333334
09/08/2018,Southern Utah @ San Francisco,3-0,0,3.0,0,47.0,11.0,98.0,0.367,43.0,10.0,8.0,50.0,2.0,0.0,12.0,0.0,63.0,1.0,Southern Utah,3,15.666666666666666,3.6666666666666665,32.666666666666664,14.333333333333334,3.333333333333333,2.6666666666666665,16.666666666666668,0.6666666666666666,0.0,4.0,0.0,21.0,12.799999999999999,12.805555555555555,5.0,4.109259259259259,33.97777777777778,31.40555555555556,0.22799999999999998,0.24488888888888885,12.111111111111109,12.144444444444442,2.444444444444444,1.7962962962962965,3.1999999999999997,2.638888888888889,14.044444444444444,13.377777777777776,0.4666666666666666,0.3481481481481481,4.622222222222223,3.325925925925926,0.37777777777777777,0.5703703703703703,18.022222222222222,16.612962962962964
09/08/2018,@ Saint Mary's (CA),1-3,0,4.0,0,47.0,26.0,156.0,0.135,44.0,2.0,4.0,68.0,5.0,1.0,20.0,1.0,60.0,0.0,Saint Mary's ,4,11.75,6.5,39.0,11.0,0.5,1.0,17.0,1.25,0.25,5.0,0.25,15.0,13.688888888888888,13.091666666666665,5.0,4.0649999999999995,32.86666666666667,31.531666666666673,0.264,0.2571,12.888888888888888,12.363333333333332,2.111111111111111,1.95,2.533333333333333,2.6416666666666666,14.933333333333335,13.706666666666667,0.35555555555555557,0.3133333333333333,5.066666666666666,3.3933333333333335,0.37777777777777777,0.5133333333333333,18.688888888888886,17.05166666666667
09/11/2018,@ St. John's (NY),3-0,0,3.0,0,38.0,16.0,106.0,0.208,34.0,8.0,6.0,41.0,5.0,0.0,14.0,1.0,53.0,1.0,St. John's ,3,12.666666666666666,5.333333333333333,35.333333333333336,11.333333333333334,2.6666666666666665,2.0,13.666666666666666,1.6666666666666667,0.0,4.666666666666667,0.3333333333333333,17.666666666666668,13.605555555555554,12.969696969696969,5.055555555555555,4.286363636363636,35.08888888888888,32.21060606060607,0.25066666666666665,0.24599999999999997,12.777777777777779,12.239393939393938,1.611111111111111,1.8181818181818181,1.7555555555555555,2.4924242424242427,16.155555555555555,14.006060606060606,0.21666666666666665,0.30757575757575756,4.733333333333333,3.5393939393939395,0.3500000000000001,0.4893939393939393,17.799999999999997,16.865151515151517
09/14/2018,Dartmouth,3-1,0,4.0,0,62.0,22.0,154.0,0.26,62.0,7.0,8.0,72.0,2.0,0.0,12.0,3.0,75.0,2.0,Dartmouth,4,15.5,5.5,38.5,15.5,1.75,2.0,18.0,0.5,0.0,3.0,0.75,18.75,13.361111111111112,12.944444444444443,5.166666666666667,4.373611111111111,35.666666666666664,32.47083333333334,0.23666666666666666,0.24283333333333332,12.222222222222223,12.16388888888889,2.1666666666666665,1.888888888888889,1.8888888888888886,2.451388888888889,15.777777777777779,13.977777777777776,0.0833333333333333,0.2819444444444444,4.555555555555556,3.6333333333333333,0.1944444444444445,0.4763888888888888,17.88888888888889,16.931944444444444
09/15/2018,Columbia,2-3,0,5.0,0,70.0,21.0,151.0,0.325,65.0,8.0,11.0,63.0,5.0,0.0,16.0,4.0,86.0,1.0,Columbia,5,14.0,4.2,30.2,13.0,1.6,2.2,12.6,1.0,0.0,3.2,0.8,17.2,13.305555555555555,13.141025641025639,5.777777777777778,4.46025641025641,37.611111111111114,32.934615384615384,0.20099999999999998,0.2441538461538461,12.611111111111109,12.42051282051282,1.6388888888888886,1.8782051282051282,1.6666666666666667,2.416666666666667,16.22222222222222,14.287179487179486,0.0833333333333333,0.2602564102564102,4.222222222222222,3.5846153846153848,0.4444444444444445,0.4974358974358974,17.13888888888889,17.07179487179487
09/15/2018,Seton Hall,3-2,0,5.0,0,65.0,18.0,149.0,0.315,63.0,10.0,16.0,65.0,6.0,2.0,12.0,3.0,83.0,1.0,Seton Hall,5,13.0,3.6,29.8,12.6,2.0,3.2,13.0,1.2,0.4,2.4,0.6,16.6,14.055555555555555,13.20238095238095,5.011111111111111,4.441666666666667,34.677777777777784,32.739285714285714,0.26433333333333336,0.24992857142857142,13.277777777777777,12.461904761904762,2.0055555555555555,1.8583333333333336,2.066666666666667,2.401190476190476,14.755555555555555,14.166666666666666,0.0,0.24166666666666664,3.6222222222222222,3.5571428571428574,0.6277777777777779,0.519047619047619,17.872222222222224,17.08095238095238
