date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,@ Purdue,0-3,0,3.0,0,27.0,21.0,105.0,0.057,26.0,3.0,4.0,51.0,4.0,0.0,8.0,0.0,34.0,1.0,Purdue,3,9.0,7.0,35.0,8.666666666666666,1.0,1.3333333333333333,17.0,1.3333333333333333,0.0,2.6666666666666665,0.0,11.333333333333334
08/24/2018,"Tulsa @ West Lafayette, Ind.",0-3,0,3.0,0,35.0,18.0,133.0,0.128,32.0,2.0,7.0,54.0,2.0,1.0,4.0,1.0,40.0,0.0,Tulsa,3,11.666666666666666,6.0,44.333333333333336,10.666666666666666,0.6666666666666666,2.3333333333333335,18.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,13.333333333333334
08/25/2018,"Wofford @ West Lafayette, Ind.",0-3,0,3.0,0,33.0,23.0,133.0,0.075,31.0,7.0,7.0,51.0,2.0,3.0,6.0,2.0,46.0,0.0,Wofford,3,11.0,7.666666666666667,44.333333333333336,10.333333333333334,2.3333333333333335,2.3333333333333335,17.0,0.6666666666666666,1.0,2.0,0.6666666666666666,15.333333333333334
08/28/2018,Oakland,1-3,0,4.0,0,48.0,30.0,187.0,0.096,46.0,6.0,5.0,85.0,3.0,2.0,18.0,1.0,65.0,1.0,Oakland,4,12.0,7.5,46.75,11.5,1.5,1.25,21.25,0.75,0.5,4.5,0.25,16.25
08/31/2018,"Youngstown St. @ Pittsburgh, PA",3-0,0,3.0,0,45.0,10.0,112.0,0.312,44.0,5.0,9.0,53.0,1.0,0.0,12.0,2.0,56.0,0.0,Youngstown St.,3,15.0,3.3333333333333335,37.333333333333336,14.666666666666666,1.6666666666666667,3.0,17.666666666666668,0.3333333333333333,0.0,4.0,0.6666666666666666,18.666666666666668
08/31/2018,@ Duquesne,2-3,0,5.0,0,48.0,26.0,179.0,0.123,45.0,8.0,10.0,74.0,8.0,0.0,12.0,4.0,62.0,1.0,Duquesne,5,9.6,5.2,35.8,9.0,1.6,2.0,14.8,1.6,0.0,2.4,0.8,12.4
09/01/2018,"UNLV @ Pittsburgh, PA",3-1,0,4.0,0,40.0,20.0,157.0,0.127,35.0,5.0,9.0,77.0,11.0,5.0,16.0,2.0,58.0,0.0,UNLV,4,10.0,5.0,39.25,8.75,1.25,2.25,19.25,2.75,1.25,4.0,0.5,14.5
09/07/2018,"UC Irvine @ Cleveland, Ohio",0-3,0,3.0,0,40.0,16.0,120.0,0.2,40.0,4.0,4.0,60.0,6.0,2.0,12.0,0.0,52.0,1.0,UC Irvine,3,13.333333333333334,5.333333333333333,40.0,13.333333333333334,1.3333333333333333,1.3333333333333333,20.0,2.0,0.6666666666666666,4.0,0.0,17.333333333333332
09/07/2018,"Illinois @ Cleveland, Ohio",0-3,0,3.0,0,27.0,16.0,98.0,0.112,25.0,6.0,2.0,39.0,8.0,0.0,8.0,1.0,37.0,1.0,Illinois,3,9.0,5.333333333333333,32.666666666666664,8.333333333333334,2.0,0.6666666666666666,13.0,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,12.333333333333334
09/08/2018,@ Cleveland St.,3-2,0,5.0,0,60.0,25.0,207.0,0.169,56.0,5.0,10.0,90.0,4.0,1.0,13.0,4.0,72.5,1.0,Cleveland St.,5,12.0,5.0,41.4,11.2,1.0,2.0,18.0,0.8,0.2,2.6,0.8,14.5
09/13/2018,Marshall,3-1,0,4.0,0,68.0,24.0,205.0,0.215,64.0,7.0,8.0,96.0,6.0,3.0,14.0,1.0,85.0,0.0,Marshall,4,17.0,6.0,51.25,16.0,1.75,2.0,24.0,1.5,0.75,3.5,0.25,21.25
09/14/2018,IUPUI,3-0,0,3.0,0,38.0,14.0,133.0,0.18,34.0,5.0,5.0,75.0,2.0,1.0,4.0,3.0,46.0,0.0,IUPUI,3,12.666666666666666,4.666666666666667,44.333333333333336,11.333333333333334,1.6666666666666667,1.6666666666666667,25.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,15.333333333333334
09/15/2018,Nicholls,3-0,0,3.0,0,30.0,11.0,86.0,0.221,27.0,5.0,15.0,46.0,2.0,3.0,16.0,0.0,46.0,2.0,Nicholls,3,10.0,3.6666666666666665,28.666666666666668,9.0,1.6666666666666667,5.0,15.333333333333334,0.6666666666666666,1.0,5.333333333333333,0.0,15.333333333333334
09/21/2018,@ Buffalo,3-0,0,3.0,0,41.0,13.0,127.0,0.22,38.0,5.0,7.0,55.0,0.0,4.0,8.0,0.0,54.0,0.0,Buffalo,3,13.666666666666666,4.333333333333333,42.333333333333336,12.666666666666666,1.6666666666666667,2.3333333333333335,18.333333333333332,0.0,1.3333333333333333,2.6666666666666665,0.0,18.0
09/22/2018,@ Akron,3-2,0,5.0,0,58.0,29.0,161.0,0.18,52.0,8.0,7.0,63.0,5.0,5.0,6.0,0.0,74.0,2.0,Akron,5,11.6,5.8,32.2,10.4,1.6,1.4,12.6,1.0,1.0,1.2,0.0,14.8
09/27/2018,Miami (OH),3-1,0,4.0,0,54.0,15.0,181.0,0.215,51.0,5.0,13.0,100.0,7.0,3.0,16.0,1.0,70.0,2.0,Miami ,4,13.5,3.75,45.25,12.75,1.25,3.25,25.0,1.75,0.75,4.0,0.25,17.5
09/29/2018,Western Mich.,1-3,0,4.0,0,50.0,27.0,204.0,0.113,48.0,4.0,9.0,105.0,5.0,3.0,8.0,3.0,61.0,3.0,Western Mich.,4,12.5,6.75,51.0,12.0,1.0,2.25,26.25,1.25,0.75,2.0,0.75,15.25
10/05/2018,Kent St.,3-0,0,3.0,0,42.0,8.0,103.0,0.33,39.0,5.0,11.0,53.0,2.0,1.0,12.0,1.0,54.0,0.0,Kent St.,3,14.0,2.6666666666666665,34.333333333333336,13.0,1.6666666666666667,3.6666666666666665,17.666666666666668,0.6666666666666666,0.3333333333333333,4.0,0.3333333333333333,18.0
10/06/2018,Ohio,3-0,0,3.0,0,39.0,11.0,106.0,0.264,38.0,9.0,7.0,61.0,3.0,1.0,12.0,2.0,55.0,0.0,Ohio,3,13.0,3.6666666666666665,35.333333333333336,12.666666666666666,3.0,2.3333333333333335,20.333333333333332,1.0,0.3333333333333333,4.0,0.6666666666666666,18.333333333333332
10/11/2018,@ Central Mich.,3-1,0,4.0,0,55.0,15.0,136.0,0.294,47.0,5.0,8.0,69.0,3.0,0.0,24.0,0.0,72.0,0.0,Central Mich.,4,13.75,3.75,34.0,11.75,1.25,2.0,17.25,0.75,0.0,6.0,0.0,18.0
10/13/2018,@ Eastern Mich.,3-1,0,4.0,0,53.0,23.0,190.0,0.158,50.0,6.0,4.0,105.0,5.0,1.0,12.0,1.0,66.0,1.0,Eastern Mich.,4,13.25,5.75,47.5,12.5,1.5,1.0,26.25,1.25,0.25,3.0,0.25,16.5
10/19/2018,Toledo,3-1,0,4.0,0,46.0,19.0,138.0,0.196,43.0,7.0,14.0,69.0,2.0,4.0,8.0,1.0,61.0,2.0,Toledo,4,11.5,4.75,34.5,10.75,1.75,3.5,17.25,0.5,1.0,2.0,0.25,15.25
10/20/2018,Ball St.,0-3,0,3.0,0,40.0,18.0,136.0,0.162,38.0,3.0,3.0,67.0,3.0,1.0,12.0,0.0,50.0,0.0,Ball St.,3,13.333333333333334,6.0,45.333333333333336,12.666666666666666,1.0,1.0,22.333333333333332,1.0,0.3333333333333333,4.0,0.0,16.666666666666668
