date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,"A&M-Corpus Christi @ Columbia, S.C.",3-0,0,3.0,0,37.0,13.0,84.0,0.286,33.0,4.0,2.0,39.0,2.0,3.0,16.0,1.0,52.0,1.0,A&M-Corpus Christi,3,12.333333333333334,4.333333333333333,28.0,11.0,1.3333333333333333,0.6666666666666666,13.0,0.6666666666666666,1.0,5.333333333333333,0.3333333333333333,17.333333333333332
08/24/2018,"ETSU @ Columbia, S.C.",1-3,0,4.0,0,56.0,27.0,156.0,0.186,53.0,4.0,9.0,54.0,1.0,0.0,14.0,6.0,67.0,4.0,ETSU,4,14.0,6.75,39.0,13.25,1.0,2.25,13.5,0.25,0.0,3.5,1.5,16.75
08/25/2018,@ South Carolina,0-3,0,3.0,0,38.0,14.0,96.0,0.25,35.0,4.0,9.0,35.0,3.0,0.0,12.0,2.0,48.0,0.0,South Carolina,3,12.666666666666666,4.666666666666667,32.0,11.666666666666666,1.3333333333333333,3.0,11.666666666666666,1.0,0.0,4.0,0.6666666666666666,16.0
08/31/2018,"Mississippi St. @ Boone, N.C.",3-2,0,5.0,0,69.0,28.0,191.0,0.215,66.0,11.0,6.0,79.0,5.0,3.0,10.0,4.0,88.0,0.0,Mississippi St.,5,13.8,5.6,38.2,13.2,2.2,1.2,15.8,1.0,0.6,2.0,0.8,17.6
09/01/2018,@ App State,3-2,0,5.0,0,71.0,25.0,170.0,0.271,69.0,3.0,4.0,76.0,10.0,6.0,10.0,3.0,85.0,0.0,App State,5,14.2,5.0,34.0,13.8,0.6,0.8,15.2,2.0,1.2,2.0,0.6,17.0
09/01/2018,"Davidson @ Boone, N.C.",3-0,0,3.0,0,59.0,14.0,121.0,0.372,53.0,3.0,4.0,53.0,2.0,2.0,4.0,1.0,66.0,0.0,Davidson,3,19.666666666666668,4.666666666666667,40.333333333333336,17.666666666666668,1.0,1.3333333333333333,17.666666666666668,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,22.0
09/04/2018,@ Kennesaw St.,1-3,0,4.0,0,42.0,23.0,131.0,0.145,40.0,4.0,8.0,50.0,4.0,1.0,10.0,0.0,52.0,1.0,Kennesaw St.,4,10.5,5.75,32.75,10.0,1.0,2.0,12.5,1.0,0.25,2.5,0.0,13.0
09/07/2018,UAB,3-1,0,4.0,0,64.0,29.0,162.0,0.216,62.0,3.0,7.0,63.0,4.0,5.0,10.0,1.0,77.0,2.0,UAB,4,16.0,7.25,40.5,15.5,0.75,1.75,15.75,1.0,1.25,2.5,0.25,19.25
09/08/2018,North Dakota,3-0,0,3.0,0,50.0,17.0,123.0,0.268,47.0,4.0,3.0,54.0,2.0,1.0,4.0,3.0,57.0,1.0,North Dakota,3,16.666666666666668,5.666666666666667,41.0,15.666666666666666,1.3333333333333333,1.0,18.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,19.0
09/08/2018,Troy,3-0,0,3.0,0,36.0,14.0,78.0,0.282,35.0,5.0,5.0,28.0,4.0,0.0,14.0,1.0,48.0,0.0,Troy,3,12.0,4.666666666666667,26.0,11.666666666666666,1.6666666666666667,1.6666666666666667,9.333333333333334,1.3333333333333333,0.0,4.666666666666667,0.3333333333333333,16.0
09/14/2018,"Villanova @ New Orleans, La.",3-1,0,4.0,0,58.0,21.0,161.0,0.23,57.0,10.0,2.0,79.0,8.0,0.0,10.0,0.0,73.0,2.0,Villanova,4,14.5,5.25,40.25,14.25,2.5,0.5,19.75,2.0,0.0,2.5,0.0,18.25
09/14/2018,"Little Rock @ New Orleans, La.",3-0,0,3.0,0,43.0,16.0,109.0,0.248,43.0,4.0,3.0,47.0,7.0,1.0,8.0,1.0,52.0,1.0,Little Rock,3,14.333333333333334,5.333333333333333,36.333333333333336,14.333333333333334,1.3333333333333333,1.0,15.666666666666666,2.333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333,17.333333333333332
09/15/2018,@ Tulane,2-3,0,5.0,0,63.0,33.0,169.0,0.178,59.0,7.0,8.0,54.0,3.0,1.0,16.0,4.0,79.0,0.0,Tulane,5,12.6,6.6,33.8,11.8,1.4,1.6,10.8,0.6,0.2,3.2,0.8,15.8
09/21/2018,@ Boston College,0-3,0,3.0,0,26.0,27.0,80.0,-0.012,25.0,1.0,8.0,22.0,8.0,7.0,6.0,0.0,37.0,2.0,Boston College,3,8.666666666666666,9.0,26.666666666666668,8.333333333333334,0.3333333333333333,2.6666666666666665,7.333333333333333,2.6666666666666665,2.3333333333333335,2.0,0.0,12.333333333333334
09/23/2018,@ Syracuse,1-3,0,4.0,0,51.0,27.0,135.0,0.178,49.0,2.0,4.0,47.0,4.0,2.0,10.0,2.0,60.0,1.0,Syracuse,4,12.75,6.75,33.75,12.25,0.5,1.0,11.75,1.0,0.5,2.5,0.5,15.0
09/28/2018,Notre Dame,0-3,0,3.0,0,36.0,14.0,91.0,0.242,36.0,2.0,2.0,37.0,7.0,2.0,4.0,3.0,42.0,4.0,Notre Dame,3,12.0,4.666666666666667,30.333333333333332,12.0,0.6666666666666666,0.6666666666666666,12.333333333333334,2.333333333333333,0.6666666666666666,1.3333333333333333,1.0,14.0
