date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2018,"CSUN @ Sacramento, Calif.",3-0,0,3.0,0,46.0,9.0,80.0,0.462,40.0,12.0,8.0,29.0,4.0,1.0,6.0,1.0,62.0,0.0,CSUN,3,15.333333333333334,3.0,26.666666666666668,13.333333333333334,4.0,2.6666666666666665,9.666666666666666,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,20.666666666666668,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/24/2018,"Utah St. @ Sacramento, Calif.",3-2,0,5.0,0,71.0,25.0,166.0,0.277,68.0,2.0,7.0,60.0,3.0,1.0,16.0,1.0,82.0,1.0,Utah St.,5,14.2,5.0,33.2,13.6,0.4,1.4,12.0,0.6,0.2,3.2,0.2,16.4,,7.666666666666667,,1.5,,13.333333333333334,,0.231,,6.666666666666667,,2.0,,1.3333333333333333,,4.833333333333333,,0.16666666666666666,,1.0,,0.16666666666666666,,10.333333333333334
08/25/2018,@ Sacramento St.,3-1,0,4.0,0,60.0,22.0,179.0,0.212,56.0,6.0,10.0,101.0,3.0,0.0,18.0,2.0,75.0,0.0,Sacramento St.,4,15.0,5.5,44.75,14.0,1.5,2.5,25.25,0.75,0.0,4.5,0.5,18.75,,9.844444444444443,,2.6666666666666665,,19.95555555555556,,0.24633333333333338,,8.977777777777778,,1.4666666666666668,,1.3555555555555554,,7.222222222222221,,0.17777777777777778,,1.7333333333333334,,0.17777777777777778,,12.355555555555554
08/31/2018,Lipscomb,3-0,0,3.0,0,46.0,8.0,88.0,0.432,40.0,4.0,4.0,35.0,2.0,2.0,10.0,2.0,57.0,0.0,Lipscomb,3,15.333333333333334,2.6666666666666665,29.33333333333333,13.333333333333334,1.3333333333333333,1.3333333333333333,11.666666666666666,0.6666666666666666,0.6666666666666666,3.333333333333333,0.6666666666666666,19.0,14.844444444444443,11.133333333333333,4.5,3.375,34.87222222222223,26.15416666666667,0.317,0.23775000000000002,13.644444444444446,10.233333333333334,1.9666666666666668,1.475,2.1888888888888887,1.6416666666666666,15.638888888888888,11.729166666666666,0.17777777777777778,0.13333333333333333,3.233333333333333,2.425,0.3444444444444444,0.2583333333333333,18.605555555555554,13.954166666666666
08/31/2018,San Diego St.,3-0,0,3.0,0,51.0,22.0,108.0,0.269,44.0,3.0,9.0,44.0,1.0,0.0,16.0,0.0,62.0,0.0,San Diego St.,3,17.0,7.333333333333333,36.0,14.666666666666666,1.0,3.0,14.666666666666666,0.3333333333333333,0.0,5.333333333333333,0.0,20.666666666666668,14.844444444444443,11.973333333333333,4.388888888888888,3.2333333333333334,35.76111111111111,26.79,0.307,0.2766,13.644444444444444,10.853333333333335,1.0777777777777777,1.4466666666666668,1.7444444444444445,1.5799999999999998,16.305555555555554,11.716666666666665,0.2888888888888889,0.24,3.6777777777777776,2.6066666666666665,0.45555555555555555,0.33999999999999997,18.049999999999997,14.963333333333333
09/01/2018,Pacific,3-0,0,3.0,0,40.0,14.0,117.0,0.222,35.0,4.0,10.0,44.0,1.0,3.0,16.0,2.0,55.0,0.0,Pacific,3,13.333333333333334,4.666666666666667,39.0,11.666666666666666,1.3333333333333333,3.333333333333333,14.666666666666666,0.3333333333333333,1.0,5.333333333333333,0.6666666666666666,18.33333333333333,15.777777777777779,12.811111111111112,5.166666666666667,3.9166666666666665,36.69444444444444,28.325,0.30433333333333334,0.2753333333333334,14.0,11.488888888888889,1.2777777777777777,1.3722222222222225,2.277777777777778,1.8166666666666664,17.194444444444443,12.208333333333334,0.2222222222222222,0.19999999999999998,4.388888888888888,3.0611111111111104,0.38888888888888884,0.28333333333333327,19.472222222222225,15.91388888888889
09/07/2018,"Montana @ Las Cruces, N.M.",3-0,0,3.0,0,51.0,18.0,125.0,0.264,44.0,3.0,2.0,45.0,1.0,4.0,6.0,1.0,61.0,0.0,Montana,3,17.0,6.0,41.66666666666666,14.666666666666666,1.0,0.6666666666666666,15.0,0.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,20.33333333333333,15.222222222222223,12.885714285714286,4.888888888888889,4.023809523809524,34.77777777777778,29.849999999999998,0.3076666666666667,0.26771428571428574,13.222222222222221,11.514285714285716,1.222222222222222,1.366666666666667,2.5555555555555554,2.0333333333333328,13.666666666666666,12.55952380952381,0.5555555555555555,0.31428571428571433,4.666666666666667,3.3857142857142852,0.4444444444444444,0.33809523809523806,19.333333333333332,16.25952380952381
09/07/2018,"UTEP @ Las Cruces, N.M.",3-1,0,4.0,0,61.0,27.0,152.0,0.224,54.0,4.0,5.0,56.0,6.0,0.0,18.0,1.0,74.0,1.0,UTEP,4,15.25,6.75,38.0,13.5,1.0,1.25,14.0,1.5,0.0,4.5,0.25,18.5,15.777777777777779,13.4,6.0,4.270833333333334,38.888888888888886,31.32708333333333,0.25166666666666665,0.26725,13.666666666666666,11.908333333333335,1.111111111111111,1.3208333333333335,2.3333333333333335,1.8624999999999996,14.777777777777779,12.864583333333334,0.7777777777777777,0.44166666666666665,4.222222222222222,3.2124999999999995,0.3333333333333333,0.33749999999999997,19.777777777777775,16.768749999999997
09/08/2018,@ New Mexico St.,2-3,0,5.0,0,72.0,32.0,177.0,0.226,66.0,4.0,10.0,67.0,6.0,3.0,12.0,3.0,85.0,1.0,New Mexico St.,5,14.4,6.4,35.4,13.2,0.8,2.0,13.4,1.2,0.6,2.4,0.6,17.0,15.194444444444445,13.605555555555556,5.805555555555556,4.546296296296297,39.55555555555555,32.068518518518516,0.23666666666666666,0.2624444444444445,13.277777777777777,12.085185185185187,1.111111111111111,1.2851851851851854,1.75,1.7944444444444443,14.555555555555555,12.99074074074074,0.7777777777777777,0.3925925925925926,3.944444444444444,3.355555555555555,0.4166666666666667,0.3277777777777777,19.055555555555554,16.96111111111111
09/14/2018,New Mexico St.,3-0,0,3.0,0,43.0,19.0,117.0,0.205,41.0,3.0,9.0,51.0,3.0,7.0,12.0,0.0,59.0,0.0,New Mexico St.,3,14.333333333333334,6.333333333333333,39.0,13.666666666666666,1.0,3.0,17.0,1.0,2.333333333333333,4.0,0.0,19.666666666666668,15.549999999999999,13.684999999999999,6.383333333333333,4.731666666666667,38.355555555555554,32.401666666666664,0.238,0.25880000000000003,13.78888888888889,12.196666666666669,0.9333333333333332,1.2366666666666668,1.3055555555555556,1.815,14.133333333333335,13.031666666666666,0.6444444444444444,0.4133333333333333,2.966666666666667,3.2599999999999993,0.3944444444444444,0.355,18.61111111111111,16.964999999999996
09/14/2018,UT Martin,3-0,0,3.0,0,42.0,13.0,109.0,0.266,34.0,2.0,14.0,53.0,4.0,3.0,10.0,0.0,52.0,0.0,UT Martin,3,14.0,4.333333333333333,36.333333333333336,11.333333333333334,0.6666666666666666,4.666666666666667,17.666666666666668,1.3333333333333333,1.0,3.333333333333333,0.0,17.333333333333332,14.661111111111111,13.743939393939394,6.4944444444444445,4.877272727272728,37.46666666666667,33.00151515151515,0.21833333333333335,0.2539090909090909,13.455555555555556,12.330303030303032,0.9333333333333332,1.2151515151515153,2.0833333333333335,1.9227272727272726,14.800000000000002,13.392424242424243,0.9777777777777775,0.5878787878787878,3.6333333333333333,3.3272727272727267,0.2833333333333333,0.3227272727272727,18.38888888888889,17.210606060606057
09/15/2018,UC Davis,3-1,0,4.0,0,61.0,22.0,168.0,0.232,57.0,2.0,6.0,82.0,5.0,0.0,20.0,1.0,73.0,0.0,UC Davis,4,15.25,5.5,42.0,14.25,0.5,1.5,20.5,1.25,0.0,5.0,0.25,18.25,14.244444444444445,13.765277777777778,5.688888888888889,4.831944444444445,36.91111111111111,33.27916666666666,0.23233333333333336,0.2549166666666667,12.733333333333334,12.247222222222225,0.8222222222222223,1.1694444444444445,3.2222222222222228,2.151388888888889,16.022222222222222,13.74861111111111,1.311111111111111,0.6222222222222221,3.244444444444444,3.3277777777777775,0.19999999999999996,0.29583333333333334,18.0,17.22083333333333
