date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,"Tennessee Tech @ Macomb, Ill.",3-2,0,5.0,0,61.0,33.0,158.0,0.177,56.0,5.0,17.0,57.0,5.0,1.0,14.0,0.0,74.0,2.0,Tennessee Tech,5,12.2,6.6,31.6,11.2,1.0,3.4,11.4,1.0,0.2,2.8,0.0,14.8
08/25/2018,@ Western Ill.,3-2,0,5.0,0,62.0,33.0,169.0,0.172,57.0,8.0,11.0,76.0,9.0,1.0,8.0,0.0,75.0,0.0,Western Ill.,5,12.4,6.6,33.8,11.4,1.6,2.2,15.2,1.8,0.2,1.6,0.0,15.0
08/25/2018,FDU,3-1,0,4.0,0,59.0,23.0,157.0,0.229,59.0,4.0,11.0,69.0,4.0,0.0,22.0,2.0,74.0,3.0,FDU,4,14.75,5.75,39.25,14.75,1.0,2.75,17.25,1.0,0.0,5.5,0.5,18.5
08/28/2018,Southeast Mo. St.,0-3,0,3.0,0,34.0,29.0,102.0,0.049,30.0,1.0,7.0,45.0,6.0,1.0,8.0,2.0,40.0,0.0,Southeast Mo. St.,3,11.333333333333334,9.666666666666666,34.0,10.0,0.3333333333333333,2.3333333333333335,15.0,2.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,13.333333333333334
08/31/2018,@ Elon,1-3,0,4.0,0,39.0,33.0,133.0,0.045,39.0,2.0,11.0,47.0,1.0,1.0,4.0,0.0,44.0,0.0,Elon,4,9.75,8.25,33.25,9.75,0.5,2.75,11.75,0.25,0.25,1.0,0.0,11.0
09/01/2018,"N.C. Central @ Elon, N.C.",3-1,0,4.0,0,52.0,22.0,141.0,0.213,50.0,5.0,6.0,69.0,5.0,1.0,12.0,0.0,64.0,0.0,N.C. Central,4,13.0,5.5,35.25,12.5,1.25,1.5,17.25,1.25,0.25,3.0,0.0,16.0
09/01/2018,"Gardner-Webb @ Elon, N.C.",3-2,0,5.0,0,63.0,28.0,190.0,0.184,56.0,4.0,16.0,80.0,7.0,0.0,14.0,0.0,74.0,0.0,Gardner-Webb,5,12.6,5.6,38.0,11.2,0.8,3.2,16.0,1.4,0.0,2.8,0.0,14.8
09/08/2018,Austin Peay,0-3,0,3.0,0,28.0,20.0,92.0,0.087,25.0,5.0,5.0,22.0,2.0,0.0,6.0,2.0,36.0,0.0,Austin Peay,3,9.333333333333334,6.666666666666667,30.666666666666668,8.333333333333334,1.6666666666666667,1.6666666666666667,7.333333333333333,0.6666666666666666,0.0,2.0,0.6666666666666666,12.0
09/08/2018,Northern Ky.,0-3,0,3.0,0,37.0,19.0,100.0,0.18,36.0,1.0,8.0,40.0,4.0,0.0,6.0,4.0,41.0,0.0,Northern Ky.,3,12.333333333333334,6.333333333333333,33.333333333333336,12.0,0.3333333333333333,2.6666666666666665,13.333333333333334,1.3333333333333333,0.0,2.0,1.3333333333333333,13.666666666666666
09/11/2018,Tennessee St.,3-2,0,5.0,0,63.0,28.0,162.0,0.216,63.0,10.0,10.0,74.0,4.0,2.0,16.0,2.0,83.0,0.0,Tennessee St.,5,12.6,5.6,32.4,12.6,2.0,2.0,14.8,0.8,0.4,3.2,0.4,16.6
09/14/2018,"Ohio St. @ Dayton, Ohio",1-3,0,4.0,0,44.0,30.0,119.0,0.118,42.0,3.0,12.0,43.0,4.0,0.0,4.0,1.0,49.0,5.0,Ohio St.,4,11.0,7.5,29.75,10.5,0.75,3.0,10.75,1.0,0.0,1.0,0.25,12.25
09/15/2018,@ Dayton,0-3,0,3.0,0,31.0,19.0,84.0,0.143,31.0,2.0,5.0,29.0,1.0,0.0,4.0,2.0,35.0,5.0,Dayton,3,10.333333333333334,6.333333333333333,28.0,10.333333333333334,0.6666666666666666,1.6666666666666667,9.666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,11.666666666666666
09/15/2018,"Tennessee @ Dayton, OH",0-3,0,3.0,0,29.0,18.0,94.0,0.117,28.0,2.0,7.0,31.0,3.0,1.0,4.0,0.0,34.0,1.0,Tennessee,3,9.666666666666666,6.0,31.333333333333332,9.333333333333334,0.6666666666666666,2.3333333333333335,10.333333333333334,1.0,0.3333333333333333,1.3333333333333333,0.0,11.333333333333334
09/21/2018,Loyola Chicago,2-3,0,5.0,0,60.0,39.0,178.0,0.118,58.0,10.0,10.0,60.0,2.0,0.0,14.0,1.0,77.0,0.0,Loyola Chicago,5,12.0,7.8,35.6,11.6,2.0,2.0,12.0,0.4,0.0,2.8,0.2,15.4
09/22/2018,Valparaiso,0-3,0,3.0,0,30.0,25.0,117.0,0.043,30.0,5.0,7.0,48.0,1.0,0.0,14.0,1.0,42.0,0.0,Valparaiso,3,10.0,8.333333333333334,39.0,10.0,1.6666666666666667,2.3333333333333335,16.0,0.3333333333333333,0.0,4.666666666666667,0.3333333333333333,14.0
09/24/2018,@ Drake,1-3,0,4.0,0,42.0,22.0,136.0,0.147,40.0,5.0,7.0,47.0,4.0,0.0,6.0,1.0,50.0,2.0,Drake,4,10.5,5.5,34.0,10.0,1.25,1.75,11.75,1.0,0.0,1.5,0.25,12.5
09/28/2018,@ Illinois St.,0-3,0,3.0,0,18.0,25.0,93.0,-0.075,17.0,1.0,7.0,36.0,2.0,1.0,2.0,0.0,21.0,0.0,Illinois St.,3,6.0,8.333333333333334,31.0,5.666666666666667,0.3333333333333333,2.3333333333333335,12.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,7.0
09/29/2018,@ Bradley,0-3,0,3.0,0,35.0,18.0,119.0,0.143,34.0,4.0,7.0,55.0,3.0,1.0,4.0,3.0,42.0,0.0,Bradley,3,11.666666666666666,6.0,39.666666666666664,11.333333333333334,1.3333333333333333,2.3333333333333335,18.333333333333332,1.0,0.3333333333333333,1.3333333333333333,1.0,14.0
10/05/2018,Southern Ill.,3-0,0,3.0,0,42.0,19.0,111.0,0.207,41.0,10.0,8.0,46.0,1.0,0.0,10.0,0.0,57.0,0.0,Southern Ill.,3,14.0,6.333333333333333,37.0,13.666666666666666,3.3333333333333335,2.6666666666666665,15.333333333333334,0.3333333333333333,0.0,3.3333333333333335,0.0,19.0
10/06/2018,Missouri St.,2-3,0,5.0,0,68.0,26.0,187.0,0.225,64.0,2.0,7.0,79.0,6.0,3.0,2.0,0.0,74.0,0.0,Missouri St.,5,13.6,5.2,37.4,12.8,0.4,1.4,15.8,1.2,0.6,0.4,0.0,14.8
