date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2018,@ NC State,2-3,0,5.0,0,49.0,24.0,150.0,0.167,44.0,9.0,15.0,56.0,4.0,1.0,20.0,1.0,69.0,1.0,NC State,5,9.8,4.8,30.0,8.8,1.8,3.0,11.2,0.8,0.2,4.0,0.2,13.8
08/25/2018,"Washington St. @ Raleigh, N.C.",0-3,0,3.0,0,21.0,18.0,90.0,0.033,19.0,3.0,4.0,31.0,6.0,1.0,12.0,0.0,31.0,1.0,Washington St.,3,7.0,6.0,30.0,6.333333333333333,1.0,1.3333333333333333,10.333333333333334,2.0,0.3333333333333333,4.0,0.0,10.333333333333334
08/27/2018,Wichita St.,2-3,0,5.0,0,46.0,13.0,146.0,0.226,39.0,6.0,9.0,66.0,3.0,4.0,22.0,2.0,67.0,4.0,Wichita St.,5,9.2,2.6,29.2,7.8,1.2,1.8,13.2,0.6,0.8,4.4,0.4,13.4
08/31/2018,@ Seton Hall,2-3,0,5.0,0,64.0,18.0,159.0,0.289,59.0,5.0,11.0,50.0,7.0,0.0,17.0,4.0,77.5,2.0,Seton Hall,5,12.8,3.6,31.8,11.8,1.0,2.2,10.0,1.4,0.0,3.4,0.8,15.5
09/01/2018,"Oklahoma @ South Orange, N.J.",3-1,0,4.0,0,54.0,24.0,154.0,0.195,51.0,5.0,6.0,56.0,6.0,5.0,24.0,4.0,76.0,1.0,Oklahoma,4,13.5,6.0,38.5,12.75,1.25,1.5,14.0,1.5,1.25,6.0,1.0,19.0
09/01/2018,"Pittsburgh @ South Orange, N.J.",0-3,0,3.0,0,20.0,17.0,84.0,0.036,19.0,2.0,7.0,21.0,5.0,2.0,10.0,2.0,29.0,1.0,Pittsburgh,3,6.666666666666667,5.666666666666667,28.0,6.333333333333333,0.6666666666666666,2.3333333333333335,7.0,1.6666666666666667,0.6666666666666666,3.3333333333333335,0.6666666666666666,9.666666666666666
09/04/2018,Georgetown,3-1,0,4.0,0,43.0,14.0,133.0,0.218,40.0,7.0,7.0,60.0,11.0,1.0,24.0,2.0,63.0,3.0,Georgetown,4,10.75,3.5,33.25,10.0,1.75,1.75,15.0,2.75,0.25,6.0,0.5,15.75
09/07/2018,@ Florida St.,0-3,0,3.0,0,22.0,15.0,73.0,0.096,21.0,3.0,6.0,16.0,2.0,1.0,10.0,1.0,31.0,0.0,Florida St.,3,7.333333333333333,5.0,24.333333333333332,7.0,1.0,2.0,5.333333333333333,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.3333333333333333,10.333333333333334
09/08/2018,"Southern Miss. @ Tallahassee, Fla.",3-0,0,3.0,0,38.0,9.0,87.0,0.333,36.0,5.0,4.0,35.0,2.0,3.0,6.0,1.0,49.0,0.0,Southern Miss.,3,12.666666666666666,3.0,29.0,12.0,1.6666666666666667,1.3333333333333333,11.666666666666666,0.6666666666666666,1.0,2.0,0.3333333333333333,16.333333333333332
09/08/2018,@ Florida A&M,3-1,0,4.0,0,51.0,16.0,131.0,0.267,46.0,6.0,11.0,52.0,3.0,3.0,20.0,0.0,70.0,1.0,Florida A&M,4,12.75,4.0,32.75,11.5,1.5,2.75,13.0,0.75,0.75,5.0,0.0,17.5
