date,opponent/venue,result,attend,sets,mp,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2018,"East Carolina @ Hattiesburg, Miss.",0-3,0,3.0,0,17.0,22.0,95.0,-0.053,16.0,1.0,5.0,38.0,9.0,1.0,4.0,0.0,21.0,2.0,East Carolina,3,5.666666666666667,7.333333333333333,31.666666666666668,5.333333333333333,0.3333333333333333,1.6666666666666667,12.666666666666666,3.0,0.3333333333333333,1.3333333333333333,0.0,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2018,"Spring Hill @ Hattiesburg, Miss.",0-3,0,3.0,0,35.0,18.0,100.0,0.17,31.0,6.0,9.0,43.0,4.0,0.0,0.0,1.0,41.0,5.0,Spring Hill,3,11.666666666666666,6.0,33.333333333333336,10.333333333333334,2.0,3.0,14.333333333333334,1.3333333333333333,0.0,0.0,0.3333333333333333,13.666666666666666,,2.8333333333333335,,3.6666666666666665,,15.833333333333334,,-0.0265,,2.6666666666666665,,0.16666666666666666,,0.8333333333333334,,6.333333333333333,,0.16666666666666666,,0.6666666666666666,,0.0,,3.5
08/25/2018,@ Southern Miss.,1-3,0,4.0,0,27.0,20.0,106.0,0.066,26.0,8.0,13.0,33.0,8.0,1.0,0.0,0.0,36.0,3.0,Southern Miss.,4,6.75,5.0,26.5,6.5,2.0,3.25,8.25,2.0,0.25,0.0,0.0,9.0,,5.777777777777778,,4.444444444444444,,21.666666666666668,,0.03900000000000001,,5.222222222222222,,0.7777777777777778,,1.5555555555555556,,9.0,,0.1111111111111111,,0.4444444444444444,,0.1111111111111111,,6.888888888888888
08/28/2018,Wiley,0-3,0,3.0,0,24.0,17.0,83.0,0.084,22.0,9.0,8.0,23.0,9.0,0.0,12.0,0.0,39.0,5.0,Wiley,3,8.0,5.666666666666667,27.666666666666668,7.333333333333333,3.0,2.6666666666666665,7.666666666666667,3.0,0.0,4.0,0.0,13.0,8.027777777777779,6.020833333333333,6.111111111111111,4.583333333333333,30.5,22.875,0.061000000000000006,0.045750000000000006,7.388888888888888,5.541666666666667,1.4444444444444446,1.0833333333333335,2.638888888888889,1.9791666666666667,11.75,8.8125,0.19444444444444442,0.14583333333333331,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.08333333333333333,9.888888888888888,7.416666666666666
09/06/2018,William Carey,3-2,0,5.0,0,57.0,23.0,160.0,0.212,52.0,11.0,15.0,71.0,7.0,2.0,18.0,0.0,79.0,6.0,William Carey,5,11.4,4.6,32.0,10.4,2.2,3.0,14.2,1.4,0.4,3.6,0.0,15.8,8.805555555555555,6.416666666666666,5.555555555555556,4.8,29.166666666666668,23.833333333333336,0.10666666666666667,0.0534,8.055555555555555,5.9,2.3333333333333335,1.4666666666666668,2.972222222222222,2.1166666666666667,10.083333333333334,8.583333333333332,0.08333333333333333,0.11666666666666665,1.3333333333333333,1.0666666666666667,0.1111111111111111,0.06666666666666667,11.888888888888888,8.533333333333333
09/06/2018,Mississippi Col.,0-3,0,3.0,0,31.0,30.0,99.0,0.01,31.0,1.0,8.0,39.0,2.0,1.0,6.0,0.0,36.0,4.0,Mississippi Col.,3,10.333333333333334,10.0,33.0,10.333333333333334,0.3333333333333333,2.6666666666666665,13.0,0.6666666666666666,0.3333333333333333,2.0,0.0,12.0,8.716666666666667,7.247222222222221,5.0888888888888895,4.766666666666667,28.722222222222225,25.194444444444446,0.12066666666666666,0.07983333333333333,8.077777777777778,6.6499999999999995,2.4000000000000004,1.5888888888888892,2.972222222222222,2.263888888888889,10.03888888888889,9.519444444444444,0.21666666666666667,0.1638888888888889,2.533333333333333,1.488888888888889,0.0,0.05555555555555555,12.600000000000001,9.744444444444445
09/10/2018,@ Tougaloo,3-0,0,3.0,0,45.0,15.0,104.0,0.288,42.0,8.0,8.0,54.0,3.0,0.0,0.0,0.0,53.0,0.0,Tougaloo,3,15.0,5.0,34.666666666666664,14.0,2.6666666666666665,2.6666666666666665,18.0,1.0,0.0,0.0,0.0,17.666666666666668,9.911111111111111,7.688095238095237,6.7555555555555555,5.514285714285714,30.88888888888889,26.309523809523814,0.102,0.06985714285714285,9.355555555555554,7.1761904761904765,1.8444444444444448,1.4095238095238098,2.7777777777777772,2.3214285714285716,11.622222222222222,10.016666666666666,0.24444444444444446,0.1880952380952381,3.1999999999999997,1.561904761904762,0.0,0.047619047619047616,13.600000000000001,10.066666666666666
09/14/2018,Eastern Wash. @ San Antonio,0-3,0,3.0,0,23.0,23.0,88.0,0.0,21.0,1.0,9.0,35.0,7.0,0.0,0.0,2.0,24.0,2.0,Eastern Wash.,3,7.666666666666667,7.666666666666667,29.33333333333333,7.0,0.3333333333333333,3.0,11.666666666666666,2.333333333333333,0.0,0.0,0.6666666666666666,8.0,12.244444444444445,8.602083333333333,6.533333333333334,5.45,33.22222222222222,27.354166666666668,0.17,0.09712499999999999,11.577777777777778,8.029166666666667,1.7333333333333334,1.5666666666666669,2.777777777777778,2.3645833333333335,15.066666666666668,11.014583333333333,0.24444444444444446,0.16458333333333333,1.8666666666666665,1.3666666666666667,0.0,0.041666666666666664,15.155555555555557,11.016666666666667
09/15/2018,@ UIW,0-3,0,3.0,0,23.0,19.0,81.0,0.049,21.0,0.0,8.0,25.0,8.0,0.0,6.0,1.0,26.0,3.0,UIW,3,7.666666666666667,6.333333333333333,27.0,7.0,0.0,2.6666666666666665,8.333333333333334,2.6666666666666665,0.0,2.0,0.3333333333333333,8.666666666666666,11.000000000000002,8.498148148148148,7.555555555555556,5.696296296296296,32.333333333333336,27.574074074074076,0.09933333333333333,0.08633333333333332,10.444444444444443,7.9148148148148145,1.1111111111111112,1.4296296296296298,2.777777777777778,2.435185185185185,14.222222222222221,11.087037037037037,0.1111111111111111,0.14629629629629629,0.6666666666666666,1.2148148148148148,0.2222222222222222,0.1111111111111111,12.555555555555555,10.681481481481482
09/21/2018,"Ark.-Pine Bluff @ Baton Rouge, La.",3-0,0,3.0,0,44.0,13.0,92.0,0.337,36.0,12.0,6.0,48.0,3.0,1.0,4.0,0.0,59.0,2.0,Ark.-Pine Bluff,3,14.666666666666666,4.333333333333333,30.666666666666668,12.0,4.0,2.0,16.0,1.0,0.3333333333333333,1.3333333333333333,0.0,19.666666666666668,10.111111111111112,8.415000000000001,6.333333333333333,5.76,30.333333333333332,27.51666666666667,0.11233333333333333,0.08259999999999999,9.33333333333333,7.823333333333333,1.0,1.2866666666666668,2.7777777777777772,2.4583333333333335,12.666666666666666,10.811666666666666,0.0,0.13166666666666665,0.6666666666666666,1.2933333333333334,0.3333333333333333,0.13333333333333333,11.444444444444443,10.48
