date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,North Carolina,3-0,3.0,0,45.0,18.0,103.0,0.262,42.0,6.0,8.0,40.0,3.0,16.0,0.0,62.0,0.0,North Carolina,3,15.0,6.0,34.333333333333336,14.0,2.0,2.6666666666666665,13.333333333333334,1.0,5.333333333333333,0.0,20.666666666666668,0.0
08/25/2012,Long Beach St.,3-1,4.0,0,57.0,25.0,144.0,0.222,50.0,3.0,8.0,52.0,6.0,15.0,1.0,73.5,0.0,Long Beach St.,4,14.25,6.25,36.0,12.5,0.75,2.0,13.0,1.5,3.75,0.25,18.375,0.0
08/25/2012,Lipscomb,3-2,5.0,0,52.0,18.0,148.0,0.23,49.0,7.0,9.0,72.0,3.0,28.0,2.0,76.0,0.0,Lipscomb,5,10.4,3.6,29.6,9.8,1.4,1.8,14.4,0.6,5.6,0.4,15.2,0.0
08/29/2012,@ Louisville,1-3,4.0,0,51.0,25.0,167.0,0.156,49.0,3.0,8.0,76.0,2.0,18.0,4.0,65.0,0.0,Louisville,4,12.75,6.25,41.75,12.25,0.75,2.0,19.0,0.5,4.5,1.0,16.25,0.0
08/31/2012,@ Ohio,3-1,4.0,0,55.0,21.0,145.0,0.0,52.0,5.0,10.0,57.0,3.0,20.0,0.0,73.0,0.0,Ohio,4,13.75,5.25,36.25,13.0,1.25,2.5,14.25,0.75,5.0,0.0,18.25,0.0
09/01/2012,"Oregon @ Athens, Ohio",0-3,3.0,0,29.0,16.0,85.0,0.0,28.0,1.0,5.0,18.0,1.0,6.0,0.0,34.0,0.0,Oregon,3,9.666666666666666,5.333333333333333,28.333333333333332,9.333333333333334,0.3333333333333333,1.6666666666666667,6.0,0.3333333333333333,2.0,0.0,11.333333333333334,0.0
09/01/2012,"Western Caro. @ Athens, Ohio",3-0,3.0,0,51.0,7.0,104.0,0.0,45.0,6.0,12.0,39.0,0.0,6.0,0.0,60.0,0.0,Western Caro.,3,17.0,2.3333333333333335,34.666666666666664,15.0,2.0,4.0,13.0,0.0,2.0,0.0,20.0,0.0
09/06/2012,"Duquesne @ Lincoln, NE",3-0,3.0,0,49.0,11.0,92.0,0.0,43.0,4.0,10.0,47.0,2.0,21.0,3.0,65.5,1.0,Duquesne,3,16.333333333333332,3.6666666666666665,30.666666666666668,14.333333333333334,1.3333333333333333,3.3333333333333335,15.666666666666666,0.6666666666666666,7.0,1.0,21.833333333333332,0.3333333333333333
09/07/2012,"Oklahoma @ Lincoln, Nebraska",1-3,4.0,0,54.0,38.0,175.0,0.0,51.0,8.0,6.0,83.0,0.0,18.0,1.0,71.0,5.0,Oklahoma,4,13.5,9.5,43.75,12.75,2.0,1.5,20.75,0.0,4.5,0.25,17.75,1.25
09/08/2012,@ Nebraska,1-3,4.0,0,55.0,22.0,124.0,0.0,52.0,5.0,14.0,45.0,3.0,20.0,4.0,73.0,0.0,Nebraska,4,13.75,5.5,31.0,13.0,1.25,3.5,11.25,0.75,5.0,1.0,18.25,0.0
09/16/2012,Florida,0-3,3.0,0,36.0,20.0,107.0,0.0,32.0,2.0,7.0,37.0,1.0,2.0,2.0,40.0,3.0,Florida,3,12.0,6.666666666666667,35.666666666666664,10.666666666666666,0.6666666666666666,2.3333333333333335,12.333333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,13.333333333333334,1.0
09/21/2012,@ LSU,2-3,5.0,0,65.0,27.0,183.0,0.0,60.0,1.0,9.0,76.0,3.0,12.0,7.0,75.0,0.0,LSU,5,13.0,5.4,36.6,12.0,0.2,1.8,15.2,0.6,2.4,1.4,15.0,0.0
09/23/2012,@ Texas A&M,3-2,5.0,0,61.0,21.0,175.0,0.0,59.0,9.0,10.0,75.0,3.0,19.0,4.0,82.5,3.0,Texas A&M,5,12.2,4.2,35.0,11.8,1.8,2.0,15.0,0.6,3.8,0.8,16.5,0.6
09/26/2012,Tennessee,3-0,3.0,0,42.0,9.0,103.0,0.0,39.0,6.0,9.0,54.0,1.0,16.0,1.0,57.0,2.0,Tennessee,3,14.0,3.0,34.333333333333336,13.0,2.0,3.0,18.0,0.3333333333333333,5.333333333333333,0.3333333333333333,19.0,0.6666666666666666
09/30/2012,Auburn,3-1,4.0,0,60.0,27.0,173.0,0.0,48.0,6.0,13.0,76.0,7.0,16.0,2.0,81.0,0.0,Auburn,4,15.0,6.75,43.25,12.0,1.5,3.25,19.0,1.75,4.0,0.5,20.25,0.0
10/05/2012,@ Ole Miss,3-0,3.0,0,45.0,5.0,73.0,0.0,42.0,5.0,9.0,39.0,6.0,4.0,2.0,58.0,0.0,Ole Miss,3,15.0,1.6666666666666667,24.333333333333332,14.0,1.6666666666666667,3.0,13.0,2.0,1.3333333333333333,0.6666666666666666,19.333333333333332,0.0
10/07/2012,@ Florida,2-3,5.0,0,57.0,28.0,157.0,0.0,49.0,7.0,18.0,62.0,3.0,14.0,2.0,74.0,1.0,Florida,5,11.4,5.6,31.4,9.8,1.4,3.6,12.4,0.6,2.8,0.4,14.8,0.2
