date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,Prairie View,3-0,3.0,0,37.0,8.0,88.0,0.33,35.0,4.0,2.0,40.0,1.0,18.0,0.0,51.0,1.0,Prairie View,3,12.333333333333334,2.6666666666666665,29.333333333333332,11.666666666666666,1.3333333333333333,0.6666666666666666,13.333333333333334,0.3333333333333333,6.0,0.0,17.0,0.3333333333333333
08/24/2012,Kansas City,3-0,3.0,0,39.0,19.0,103.0,0.194,36.0,3.0,5.0,39.0,3.0,6.0,2.0,48.0,0.0,Kansas City,3,13.0,6.333333333333333,34.333333333333336,12.0,1.0,1.6666666666666667,13.0,1.0,2.0,0.6666666666666666,16.0,0.0
08/25/2012,Houston Christian,3-0,3.0,0,40.0,25.0,104.0,0.144,39.0,8.0,2.0,46.0,3.0,8.0,3.0,55.0,1.0,Houston Christian,3,13.333333333333334,8.333333333333334,34.666666666666664,13.0,2.6666666666666665,0.6666666666666666,15.333333333333334,1.0,2.6666666666666665,1.0,18.333333333333332,0.3333333333333333
08/25/2012,Lamar University,3-0,3.0,0,33.0,12.0,75.0,0.28,31.0,7.0,5.0,26.0,3.0,10.0,0.0,48.0,1.0,Lamar University,3,11.0,4.0,25.0,10.333333333333334,2.3333333333333335,1.6666666666666667,8.666666666666666,1.0,3.3333333333333335,0.0,16.0,0.3333333333333333
08/28/2012,@ UT Arlington,3-2,5.0,0,70.0,37.0,198.0,0.167,66.0,1.0,6.0,88.0,11.0,6.0,3.0,85.0,1.0,UT Arlington,5,14.0,7.4,39.6,13.2,0.2,1.2,17.6,2.2,1.2,0.6,17.0,0.2
08/31/2012,@ IUPUI,1-3,4.0,0,57.0,28.0,171.0,0.0,55.0,4.0,3.0,69.0,1.0,17.0,2.0,70.5,1.0,IUPUI,4,14.25,7.0,42.75,13.75,1.0,0.75,17.25,0.25,4.25,0.5,17.625,0.25
09/01/2012,"Ball St. @ Indianapolis, Ind.",3-0,3.0,0,43.0,15.0,121.0,0.0,43.0,8.0,5.0,52.0,4.0,8.0,4.0,59.0,2.0,Ball St.,3,14.333333333333334,5.0,40.333333333333336,14.333333333333334,2.6666666666666665,1.6666666666666667,17.333333333333332,1.3333333333333333,2.6666666666666665,1.3333333333333333,19.666666666666668,0.6666666666666666
09/01/2012,@ Georgia St.,3-0,3.0,0,42.0,13.0,99.0,0.0,39.0,2.0,3.0,47.0,5.0,8.0,3.0,53.0,0.0,Georgia St.,3,14.0,4.333333333333333,33.0,13.0,0.6666666666666666,1.0,15.666666666666666,1.6666666666666667,2.6666666666666665,1.0,17.666666666666668,0.0
09/03/2012,@ Texas Tech,1-3,4.0,0,51.0,21.0,152.0,0.0,45.0,2.0,1.0,63.0,2.0,18.0,3.0,64.0,2.0,Texas Tech,4,12.75,5.25,38.0,11.25,0.5,0.25,15.75,0.5,4.5,0.75,16.0,0.5
09/07/2012,Oral Roberts,3-0,3.0,0,38.0,16.0,103.0,0.0,32.0,2.0,5.0,24.0,4.0,14.0,0.0,51.0,2.0,Oral Roberts,3,12.666666666666666,5.333333333333333,34.333333333333336,10.666666666666666,0.6666666666666666,1.6666666666666667,8.0,1.3333333333333333,4.666666666666667,0.0,17.0,0.6666666666666666
09/07/2012,Eastern Mich.,2-3,5.0,0,65.0,35.0,170.0,0.0,61.0,3.0,3.0,55.0,3.0,23.0,6.0,82.5,1.0,Eastern Mich.,5,13.0,7.0,34.0,12.2,0.6,0.6,11.0,0.6,4.6,1.2,16.5,0.2
09/08/2012,A&M-Corpus Christi,0-3,3.0,0,30.0,23.0,108.0,0.0,28.0,1.0,1.0,38.0,4.0,10.0,2.0,40.0,0.0,A&M-Corpus Christi,3,10.0,7.666666666666667,36.0,9.333333333333334,0.3333333333333333,0.3333333333333333,12.666666666666666,1.3333333333333333,3.3333333333333335,0.6666666666666666,13.333333333333334,0.0
09/08/2012,Hofstra,3-0,3.0,0,40.0,15.0,100.0,0.0,38.0,2.0,1.0,53.0,1.0,14.0,2.0,50.0,1.0,Hofstra,3,13.333333333333334,5.0,33.333333333333336,12.666666666666666,0.6666666666666666,0.3333333333333333,17.666666666666668,0.3333333333333333,4.666666666666667,0.6666666666666666,16.666666666666668,0.3333333333333333
09/12/2012,Prairie View,3-0,3.0,0,38.0,10.0,76.0,0.0,34.0,6.0,2.0,29.0,3.0,10.0,0.0,52.0,1.0,Prairie View,3,12.666666666666666,3.3333333333333335,25.333333333333332,11.333333333333334,2.0,0.6666666666666666,9.666666666666666,1.0,3.3333333333333335,0.0,17.333333333333332,0.3333333333333333
09/14/2012,"UT Martin @ Montgomery, Ala.",3-1,4.0,0,47.0,21.0,135.0,0.0,41.0,0.0,6.0,65.0,3.0,10.0,0.0,55.0,6.0,UT Martin,4,11.75,5.25,33.75,10.25,0.0,1.5,16.25,0.75,2.5,0.0,13.75,1.5
09/14/2012,"UMES @ Montgomery, Ala.",2-3,5.0,0,56.0,23.0,141.0,0.0,51.0,6.0,3.0,52.0,2.0,12.0,1.0,70.0,1.0,UMES,5,11.2,4.6,28.2,10.2,1.2,0.6,10.4,0.4,2.4,0.2,14.0,0.2
09/15/2012,"Alabama St. @ Montgomery, Ala.",3-0,3.0,0,38.0,5.0,82.0,0.0,37.0,5.0,4.0,32.0,1.0,16.0,4.0,52.0,1.0,Alabama St.,3,12.666666666666666,1.6666666666666667,27.333333333333332,12.333333333333334,1.6666666666666667,1.3333333333333333,10.666666666666666,0.3333333333333333,5.333333333333333,1.3333333333333333,17.333333333333332,0.3333333333333333
09/15/2012,"Jackson St. @ Montgomery, Ala.",3-0,3.0,0,37.0,12.0,102.0,0.0,29.0,4.0,2.0,50.0,2.0,14.0,4.0,50.0,0.0,Jackson St.,3,12.333333333333334,4.0,34.0,9.666666666666666,1.3333333333333333,0.6666666666666666,16.666666666666668,0.6666666666666666,4.666666666666667,1.3333333333333333,16.666666666666668,0.0
09/18/2012,Baylor,3-0,3.0,0,44.0,11.0,98.0,0.0,43.0,2.0,5.0,34.0,3.0,10.0,0.0,54.0,1.0,Baylor,3,14.666666666666666,3.6666666666666665,32.666666666666664,14.333333333333334,0.6666666666666666,1.6666666666666667,11.333333333333334,1.0,3.3333333333333335,0.0,18.0,0.3333333333333333
09/22/2012,Louisiana,3-2,5.0,0,72.0,18.0,168.0,0.0,68.0,4.0,4.0,66.0,5.0,20.0,2.0,91.0,5.0,Louisiana,5,14.4,3.6,33.6,13.6,0.8,0.8,13.2,1.0,4.0,0.4,18.2,1.0
09/23/2012,ULM,3-0,3.0,0,40.0,10.0,84.0,0.0,39.0,5.0,5.0,30.0,2.0,4.0,4.0,49.0,0.0,ULM,3,13.333333333333334,3.3333333333333335,28.0,13.0,1.6666666666666667,1.6666666666666667,10.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,16.333333333333332,0.0
09/28/2012,@ Arkansas St.,3-0,3.0,0,30.0,6.0,79.0,0.0,28.0,0.0,4.0,33.0,2.0,22.0,0.0,43.0,1.0,Arkansas St.,3,10.0,2.0,26.333333333333332,9.333333333333334,0.0,1.3333333333333333,11.0,0.6666666666666666,7.333333333333333,0.0,14.333333333333334,0.3333333333333333
09/29/2012,@ Little Rock,2-3,5.0,0,68.0,26.0,198.0,0.0,62.0,2.0,4.0,93.0,4.0,16.0,2.0,82.0,3.0,Little Rock,5,13.6,5.2,39.6,12.4,0.4,0.8,18.6,0.8,3.2,0.4,16.4,0.6
10/05/2012,Western Ky.,0-3,3.0,0,32.0,19.0,94.0,0.0,31.0,2.0,6.0,24.0,3.0,9.0,0.0,41.5,1.0,Western Ky.,3,10.666666666666666,6.333333333333333,31.333333333333332,10.333333333333334,0.6666666666666666,2.0,8.0,1.0,3.0,0.0,13.833333333333334,0.3333333333333333
10/07/2012,Middle Tenn.,3-0,3.0,0,44.0,11.0,97.0,0.0,41.0,3.0,2.0,43.0,4.0,8.0,3.0,55.0,0.0,Middle Tenn.,3,14.666666666666666,3.6666666666666665,32.333333333333336,13.666666666666666,1.0,0.6666666666666666,14.333333333333334,1.3333333333333333,2.6666666666666665,1.0,18.333333333333332,0.0
10/12/2012,@ Troy,0-3,3.0,0,37.0,21.0,92.0,0.0,36.0,1.0,4.0,29.0,2.0,12.0,1.0,46.0,2.0,Troy,3,12.333333333333334,7.0,30.666666666666668,12.0,0.3333333333333333,1.3333333333333333,9.666666666666666,0.6666666666666666,4.0,0.3333333333333333,15.333333333333334,0.6666666666666666
10/13/2012,@ South Alabama,1-3,4.0,0,49.0,25.0,148.0,0.0,46.0,7.0,5.0,67.0,5.0,14.0,2.0,68.0,4.0,South Alabama,4,12.25,6.25,37.0,11.5,1.75,1.25,16.75,1.25,3.5,0.5,17.0,1.0
10/19/2012,FIU,0-3,3.0,0,30.0,26.0,87.0,0.0,29.0,3.0,1.0,21.0,0.0,12.0,1.0,39.0,1.0,FIU,3,10.0,8.666666666666666,29.0,9.666666666666666,1.0,0.3333333333333333,7.0,0.0,4.0,0.3333333333333333,13.0,0.3333333333333333
10/21/2012,Fla. Atlantic,3-1,4.0,0,45.0,12.0,94.0,0.0,42.0,6.0,9.0,34.0,3.0,21.0,1.0,64.5,3.0,Fla. Atlantic,4,11.25,3.0,23.5,10.5,1.5,2.25,8.5,0.75,5.25,0.25,16.125,0.75
10/28/2012,@ Louisiana,3-2,5.0,0,63.0,25.0,165.0,0.0,59.0,1.0,8.0,81.0,0.0,24.0,4.0,76.0,0.0,Louisiana,5,12.6,5.0,33.0,11.8,0.2,1.6,16.2,0.0,4.8,0.8,15.2,0.0
10/31/2012,@ SFA,0-3,3.0,0,39.0,29.0,154.0,0.0,36.0,2.0,3.0,73.0,0.0,6.0,1.0,44.0,0.0,SFA,3,13.0,9.666666666666666,51.333333333333336,12.0,0.6666666666666666,1.0,24.333333333333332,0.0,2.0,0.3333333333333333,14.666666666666666,0.0
11/04/2012,@ ULM,3-2,5.0,0,57.0,23.0,156.0,0.0,51.0,1.0,11.0,68.0,3.0,16.0,3.0,69.0,0.0,ULM,5,11.4,4.6,31.2,10.2,0.2,2.2,13.6,0.6,3.2,0.6,13.8,0.0
11/09/2012,Arkansas St.,3-1,4.0,0,53.0,28.0,142.0,0.0,49.0,7.0,6.0,56.0,3.0,14.0,0.0,70.0,0.0,Arkansas St.,4,13.25,7.0,35.5,12.25,1.75,1.5,14.0,0.75,3.5,0.0,17.5,0.0
11/11/2012,Little Rock,3-0,3.0,0,47.0,18.0,124.0,0.0,47.0,4.0,2.0,58.0,2.0,12.0,0.0,59.0,2.0,Little Rock,3,15.666666666666666,6.0,41.333333333333336,15.666666666666666,1.3333333333333333,0.6666666666666666,19.333333333333332,0.6666666666666666,4.0,0.0,19.666666666666668,0.6666666666666666
11/15/2012,"Middle Tenn. @ Bowling Green, Ky.",3-1,4.0,0,60.0,25.0,148.0,0.0,52.0,3.0,4.0,49.0,3.0,12.0,0.0,72.0,3.0,Middle Tenn.,4,15.0,6.25,37.0,13.0,0.75,1.0,12.25,0.75,3.0,0.0,18.0,0.75
11/16/2012,"Troy @ Bowling Green, Ky.",3-1,4.0,0,61.0,18.0,159.0,0.0,55.0,4.0,6.0,82.0,6.0,12.0,4.0,77.0,1.0,Troy,4,15.25,4.5,39.75,13.75,1.0,1.5,20.5,1.5,3.0,1.0,19.25,0.25
11/17/2012,@ Western Ky.,0-3,3.0,0,36.0,20.0,106.0,0.0,36.0,1.0,5.0,37.0,8.0,4.0,3.0,47.0,1.0,Western Ky.,3,12.0,6.666666666666667,35.333333333333336,12.0,0.3333333333333333,1.6666666666666667,12.333333333333334,2.6666666666666665,1.3333333333333333,1.0,15.666666666666666,0.3333333333333333
11/21/2012,@ SMU,3-0,3.0,0,43.0,20.0,126.0,0.0,40.0,5.0,3.0,55.0,0.0,12.0,2.0,54.0,0.0,SMU,3,14.333333333333334,6.666666666666667,42.0,13.333333333333334,1.6666666666666667,1.0,18.333333333333332,0.0,4.0,0.6666666666666666,18.0,0.0
