date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2012,"App State @ Harrisonburg, Va.",3-0,3.0,0,52.0,12.0,97.0,0.412,48.0,3.0,5.0,56.0,3.0,8.0,0.0,62.0,1.0,App State,3,17.333333333333332,4.0,32.333333333333336,16.0,1.0,1.6666666666666667,18.666666666666668,1.0,2.6666666666666665,0.0,20.666666666666668,0.3333333333333333
08/25/2012,@ James Madison,3-1,4.0,0,58.0,13.0,117.0,0.385,55.0,7.0,12.0,54.0,4.0,12.0,0.0,75.0,1.0,James Madison,4,14.5,3.25,29.25,13.75,1.75,3.0,13.5,1.0,3.0,0.0,18.75,0.25
08/31/2012,LIU,3-0,3.0,0,46.0,6.0,76.0,0.0,43.0,4.0,11.0,26.0,3.0,10.0,1.0,58.0,0.0,LIU,3,15.333333333333334,2.0,25.333333333333332,14.333333333333334,1.3333333333333333,3.6666666666666665,8.666666666666666,1.0,3.3333333333333335,0.3333333333333333,19.333333333333332,0.0
09/01/2012,Miami (OH),3-0,3.0,0,45.0,5.0,75.0,0.0,42.0,9.0,12.0,36.0,1.0,8.0,2.0,59.0,0.0,Miami ,3,15.0,1.6666666666666667,25.0,14.0,3.0,4.0,12.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,19.666666666666668,0.0
09/01/2012,UAlbany,3-0,3.0,0,47.0,10.0,88.0,0.0,45.0,6.0,6.0,44.0,1.0,15.0,0.0,61.5,1.0,UAlbany,3,15.666666666666666,3.3333333333333335,29.333333333333332,15.0,2.0,2.0,14.666666666666666,0.3333333333333333,5.0,0.0,20.5,0.3333333333333333
09/06/2012,@ Texas,3-1,4.0,0,71.0,23.0,147.0,0.0,64.0,5.0,13.0,67.0,5.0,13.0,1.0,87.5,2.0,Texas,4,17.75,5.75,36.75,16.0,1.25,3.25,16.75,1.25,3.25,0.25,21.875,0.5
09/07/2012,@ Texas,1-3,4.0,0,50.0,29.0,141.0,0.0,48.0,7.0,12.0,51.0,0.0,14.0,1.0,64.0,1.0,Texas,4,12.5,7.25,35.25,12.0,1.75,3.0,12.75,0.0,3.5,0.25,16.0,0.25
09/10/2012,North Dakota St.,3-0,3.0,0,47.0,17.0,106.0,0.0,45.0,8.0,9.0,54.0,1.0,6.0,0.0,59.0,1.0,North Dakota St.,3,15.666666666666666,5.666666666666667,35.333333333333336,15.0,2.6666666666666665,3.0,18.0,0.3333333333333333,2.0,0.0,19.666666666666668,0.3333333333333333
09/14/2012,"Kansas St. @ Tulsa, Okla.",2-3,5.0,0,54.0,21.0,137.0,0.0,54.0,9.0,10.0,49.0,1.0,10.0,1.0,69.0,1.0,Kansas St.,5,10.8,4.2,27.4,10.8,1.8,2.0,9.8,0.2,2.0,0.2,13.8,0.2
09/14/2012,"Dayton @ Tulsa, Okla.",3-0,3.0,0,43.0,12.0,91.0,0.0,42.0,2.0,8.0,37.0,0.0,26.0,1.0,58.0,1.0,Dayton,3,14.333333333333334,4.0,30.333333333333332,14.0,0.6666666666666666,2.6666666666666665,12.333333333333334,0.0,8.666666666666666,0.3333333333333333,19.333333333333332,0.3333333333333333
09/15/2012,@ Tulsa,3-0,3.0,0,54.0,10.0,119.0,0.0,53.0,2.0,9.0,60.0,1.0,10.0,1.0,62.0,1.0,Tulsa,3,18.0,3.3333333333333335,39.666666666666664,17.666666666666668,0.6666666666666666,3.0,20.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,20.666666666666668,0.3333333333333333
09/21/2012,@ Illinois,3-0,3.0,0,47.0,14.0,88.0,0.0,46.0,7.0,6.0,25.0,0.0,11.0,0.0,59.5,0.0,Illinois,3,15.666666666666666,4.666666666666667,29.333333333333332,15.333333333333334,2.3333333333333335,2.0,8.333333333333334,0.0,3.6666666666666665,0.0,19.833333333333332,0.0
09/23/2012,@ Northwestern,3-1,4.0,0,59.0,18.0,135.0,0.0,57.0,4.0,10.0,50.0,2.0,19.0,2.0,74.5,1.0,Northwestern,4,14.75,4.5,33.75,14.25,1.0,2.5,12.5,0.5,4.75,0.5,18.625,0.25
09/28/2012,Ohio St.,3-0,3.0,0,42.0,12.0,97.0,0.0,39.0,4.0,11.0,37.0,0.0,10.0,0.0,51.0,3.0,Ohio St.,3,14.0,4.0,32.333333333333336,13.0,1.3333333333333333,3.6666666666666665,12.333333333333334,0.0,3.3333333333333335,0.0,17.0,1.0
