date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,UConn,3-0,3.0,0,47.0,14.0,101.0,0.327,41.0,7.0,15.0,49.0,0.0,8.0,0.0,58.0,1.0,UConn,3,15.666666666666666,4.666666666666667,33.666666666666664,13.666666666666666,2.3333333333333335,5.0,16.333333333333332,0.0,2.6666666666666665,0.0,19.333333333333332,0.3333333333333333
08/25/2012,Iona,3-0,3.0,0,47.0,8.0,84.0,0.464,45.0,5.0,14.0,35.0,0.0,6.0,1.0,55.0,0.0,Iona,3,15.666666666666666,2.6666666666666665,28.0,15.0,1.6666666666666667,4.666666666666667,11.666666666666666,0.0,2.0,0.3333333333333333,18.333333333333332,0.0
08/25/2012,UC Santa Barbara,0-3,3.0,0,34.0,25.0,135.0,0.067,33.0,1.0,11.0,63.0,0.0,12.0,1.0,41.0,0.0,UC Santa Barbara,3,11.333333333333334,8.333333333333334,45.0,11.0,0.3333333333333333,3.6666666666666665,21.0,0.0,4.0,0.3333333333333333,13.666666666666666,0.0
08/31/2012,Colgate,3-1,4.0,0,55.0,20.0,129.0,0.0,54.0,9.0,23.0,51.0,0.0,16.0,4.0,72.0,0.0,Colgate,4,13.75,5.0,32.25,13.5,2.25,5.75,12.75,0.0,4.0,1.0,18.0,0.0
08/31/2012,UC Irvine,3-0,3.0,0,39.0,12.0,98.0,0.0,39.0,4.0,12.0,37.0,3.0,12.0,0.0,52.0,2.0,UC Irvine,3,13.0,4.0,32.666666666666664,13.0,1.3333333333333333,4.0,12.333333333333334,1.0,4.0,0.0,17.333333333333332,0.6666666666666666
09/01/2012,Arizona St.,1-3,4.0,0,48.0,27.0,150.0,0.0,47.0,6.0,8.0,73.0,2.0,14.0,4.0,63.0,1.0,Arizona St.,4,12.0,6.75,37.5,11.75,1.5,2.0,18.25,0.5,3.5,1.0,15.75,0.25
09/07/2012,"Virginia Tech @ High Point, N.C.",2-3,5.0,0,66.0,23.0,187.0,0.0,59.0,3.0,14.0,66.0,1.0,12.0,5.0,76.0,3.0,Virginia Tech,5,13.2,4.6,37.4,11.8,0.6,2.8,13.2,0.2,2.4,1.0,15.2,0.6
09/08/2012,"George Mason @ High Point, N.C.",3-0,3.0,0,59.0,21.0,147.0,0.0,56.0,6.0,7.0,56.0,0.0,14.0,1.0,72.0,1.0,George Mason,3,19.666666666666668,7.0,49.0,18.666666666666668,2.0,2.3333333333333335,18.666666666666668,0.0,4.666666666666667,0.3333333333333333,24.0,0.3333333333333333
09/08/2012,@ High Point,3-1,4.0,0,64.0,12.0,152.0,0.0,54.0,8.0,12.0,66.0,0.0,8.0,1.0,76.0,1.0,High Point,4,16.0,3.0,38.0,13.5,2.0,3.0,16.5,0.0,2.0,0.25,19.0,0.25
09/14/2012,"Kansas @ Notre Dame, IN",1-3,4.0,0,49.0,33.0,148.0,0.0,45.0,4.0,13.0,55.0,1.0,10.0,0.0,59.0,0.0,Kansas,4,12.25,8.25,37.0,11.25,1.0,3.25,13.75,0.25,2.5,0.0,14.75,0.0
09/15/2012,@ Notre Dame,3-1,4.0,0,57.0,15.0,126.0,0.0,53.0,0.0,8.0,59.0,1.0,32.0,0.0,74.0,0.0,Notre Dame,4,14.25,3.75,31.5,13.25,0.0,2.0,14.75,0.25,8.0,0.0,18.5,0.0
09/15/2012,"Xavier @ Notre Dame, IN",3-1,4.0,0,53.0,20.0,152.0,0.0,52.0,6.0,13.0,63.0,1.0,10.0,1.0,65.0,0.0,Xavier,4,13.25,5.0,38.0,13.0,1.5,3.25,15.75,0.25,2.5,0.25,16.25,0.0
09/20/2012,@ Saint Mary's (CA),3-0,3.0,0,53.0,12.0,119.0,0.0,49.0,3.0,5.0,54.0,2.0,10.0,5.0,63.0,0.0,Saint Mary's ,3,17.666666666666668,4.0,39.666666666666664,16.333333333333332,1.0,1.6666666666666667,18.0,0.6666666666666666,3.3333333333333335,1.6666666666666667,21.0,0.0
09/22/2012,San Francisco,2-3,5.0,0,67.0,22.0,169.0,0.0,60.0,8.0,13.0,65.0,0.0,24.0,3.0,87.0,0.0,San Francisco,5,13.4,4.4,33.8,12.0,1.6,2.6,13.0,0.0,4.8,0.6,17.4,0.0
09/27/2012,San Diego,1-3,4.0,0,59.0,29.0,160.0,0.0,58.0,5.0,10.0,57.0,4.0,12.0,6.0,74.0,1.0,San Diego,4,14.75,7.25,40.0,14.5,1.25,2.5,14.25,1.0,3.0,1.5,18.5,0.25
09/29/2012,CSU Bakersfield,3-0,3.0,0,36.0,13.0,74.0,0.0,34.0,7.0,7.0,24.0,2.0,18.0,4.0,54.0,2.0,CSU Bakersfield,3,12.0,4.333333333333333,24.666666666666668,11.333333333333334,2.3333333333333335,2.3333333333333335,8.0,0.6666666666666666,6.0,1.3333333333333333,18.0,0.6666666666666666
