date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,"Indiana St. @ Chicago, Ill.",1-3,4.0,0,45.0,26.0,137.0,0.139,40.0,8.0,7.0,45.0,2.0,14.0,4.0,62.0,0.0,Indiana St.,4,11.25,6.5,34.25,10.0,2.0,1.75,11.25,0.5,3.5,1.0,15.5,0.0
08/25/2012,"Eastern Ill. @ Chicago, Ill.",3-0,3.0,0,43.0,15.0,119.0,0.235,40.0,6.0,6.0,45.0,3.0,24.0,1.0,64.0,1.0,Eastern Ill.,3,14.333333333333334,5.0,39.666666666666664,13.333333333333334,2.0,2.0,15.0,1.0,8.0,0.3333333333333333,21.333333333333332,0.3333333333333333
08/25/2012,@ DePaul,3-2,5.0,0,53.0,24.0,144.0,0.201,50.0,5.0,7.0,67.0,0.0,23.0,2.0,69.5,1.0,DePaul,5,10.6,4.8,28.8,10.0,1.0,1.4,13.4,0.0,4.6,0.4,13.9,0.2
08/31/2012,@ Howard,3-0,3.0,0,38.0,9.0,88.0,0.0,37.0,8.0,13.0,30.0,3.0,12.0,1.0,55.0,2.0,Howard,3,12.666666666666666,3.0,29.333333333333332,12.333333333333334,2.6666666666666665,4.333333333333333,10.0,1.0,4.0,0.3333333333333333,18.333333333333332,0.6666666666666666
09/01/2012,"Coastal Carolina @ Pittsburgh, PA",3-2,5.0,0,53.0,25.0,169.0,0.0,51.0,15.0,9.0,72.0,2.0,22.0,1.0,81.0,2.0,Coastal Carolina,5,10.6,5.0,33.8,10.2,3.0,1.8,14.4,0.4,4.4,0.2,16.2,0.4
09/01/2012,@ Pittsburgh,0-3,3.0,0,39.0,18.0,114.0,0.0,37.0,3.0,3.0,47.0,0.0,14.0,3.0,49.0,2.0,Pittsburgh,3,13.0,6.0,38.0,12.333333333333334,1.0,1.0,15.666666666666666,0.0,4.666666666666667,1.0,16.333333333333332,0.6666666666666666
09/04/2012,@ IUPUI,3-2,5.0,0,63.0,20.0,171.0,0.0,60.0,4.0,6.0,71.0,2.0,34.0,2.0,86.0,0.0,IUPUI,5,12.6,4.0,34.2,12.0,0.8,1.2,14.2,0.4,6.8,0.4,17.2,0.0
09/07/2012,SFA,0-3,3.0,0,30.0,18.0,117.0,0.0,28.0,6.0,6.0,55.0,1.0,21.0,2.0,47.5,0.0,SFA,3,10.0,6.0,39.0,9.333333333333334,2.0,2.0,18.333333333333332,0.3333333333333333,7.0,0.6666666666666666,15.833333333333334,0.0
09/07/2012,Western Ill.,3-1,4.0,0,49.0,20.0,144.0,0.0,45.0,8.0,8.0,70.0,2.0,20.0,4.0,69.0,1.0,Western Ill.,4,12.25,5.0,36.0,11.25,2.0,2.0,17.5,0.5,5.0,1.0,17.25,0.25
09/08/2012,Indiana,3-1,4.0,0,49.0,20.0,151.0,0.0,46.0,5.0,4.0,72.0,2.0,20.0,3.0,66.0,2.0,Indiana,4,12.25,5.0,37.75,11.5,1.25,1.0,18.0,0.5,5.0,0.75,16.5,0.5
