date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,Indiana,1-3,4.0,0,49.0,26.0,156.0,0.147,46.0,1.0,6.0,69.0,1.0,14.0,2.0,58.0,4.0,Indiana,4,12.25,6.5,39.0,11.5,0.25,1.5,17.25,0.25,3.5,0.5,14.5,1.0
08/24/2012,Quinnipiac,3-0,3.0,0,39.0,10.0,96.0,0.302,38.0,9.0,9.0,52.0,1.0,6.0,0.0,52.0,2.0,Quinnipiac,3,13.0,3.3333333333333335,32.0,12.666666666666666,3.0,3.0,17.333333333333332,0.3333333333333333,2.0,0.0,17.333333333333332,0.6666666666666666
08/25/2012,Stony Brook,3-2,5.0,0,58.0,24.0,177.0,0.192,54.0,5.0,11.0,62.0,1.0,12.0,1.0,70.0,3.0,Stony Brook,5,11.6,4.8,35.4,10.8,1.0,2.2,12.4,0.2,2.4,0.2,14.0,0.6
08/31/2012,"A&M-Corpus Christi @ Fort Worth, Texas",0-3,3.0,0,24.0,22.0,118.0,0.0,21.0,2.0,6.0,48.0,1.0,15.0,3.0,34.5,3.0,A&M-Corpus Christi,3,8.0,7.333333333333333,39.333333333333336,7.0,0.6666666666666666,2.0,16.0,0.3333333333333333,5.0,1.0,11.5,1.0
09/01/2012,"SMU @ Fort Worth, Texas",3-1,4.0,0,47.0,20.0,146.0,0.0,46.0,4.0,10.0,66.0,1.0,22.0,2.0,63.0,1.0,SMU,4,11.75,5.0,36.5,11.5,1.0,2.5,16.5,0.25,5.5,0.5,15.75,0.25
09/01/2012,@ TCU,1-3,4.0,0,63.0,28.0,185.0,0.0,60.0,2.0,7.0,79.0,1.0,2.0,0.0,67.0,2.0,TCU,4,15.75,7.0,46.25,15.0,0.5,1.75,19.75,0.25,0.5,0.0,16.75,0.5
09/05/2012,@ Marist,3-0,3.0,0,44.0,23.0,113.0,0.0,41.0,5.0,10.0,54.0,0.0,8.0,1.0,53.0,1.0,Marist,3,14.666666666666666,7.666666666666667,37.666666666666664,13.666666666666666,1.6666666666666667,3.3333333333333335,18.0,0.0,2.6666666666666665,0.3333333333333333,17.666666666666668,0.3333333333333333
09/07/2012,"The Citadel @ Arlington, Va.",3-0,3.0,0,47.0,18.0,137.0,0.0,45.0,5.0,9.0,58.0,2.0,10.0,1.0,59.0,2.0,The Citadel,3,15.666666666666666,6.0,45.666666666666664,15.0,1.6666666666666667,3.0,19.333333333333332,0.6666666666666666,3.3333333333333335,0.3333333333333333,19.666666666666668,0.6666666666666666
09/08/2012,"Denver @ Arlington, Va.",0-3,3.0,0,38.0,20.0,127.0,0.0,36.0,3.0,3.0,55.0,2.0,6.0,2.0,46.0,3.0,Denver,3,12.666666666666666,6.666666666666667,42.333333333333336,12.0,1.0,1.0,18.333333333333332,0.6666666666666666,2.0,0.6666666666666666,15.333333333333334,1.0
09/08/2012,"Air Force @ Arlington, Va.",3-1,4.0,0,51.0,28.0,182.0,0.0,46.0,14.0,9.0,86.0,5.0,12.0,2.0,76.0,2.0,Air Force,4,12.75,7.0,45.5,11.5,3.5,2.25,21.5,1.25,3.0,0.5,19.0,0.5
