date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,"San Jose St. @ Buffalo, NY",3-1,4.0,0,50.0,33.0,178.0,0.096,47.0,4.0,1.0,79.0,0.0,20.0,0.0,64.0,0.0,San Jose St.,4,12.5,8.25,44.5,11.75,1.0,0.25,19.75,0.0,5.0,0.0,16.0,0.0
08/24/2012,"Canisius @ Buffalo, NY",3-0,3.0,0,50.0,18.0,126.0,0.254,44.0,3.0,5.0,54.0,1.0,26.0,2.0,67.0,2.0,Canisius,3,16.666666666666668,6.0,42.0,14.666666666666666,1.0,1.6666666666666667,18.0,0.3333333333333333,8.666666666666666,0.6666666666666666,22.333333333333332,0.6666666666666666
08/25/2012,@ Buffalo,2-3,5.0,0,61.0,32.0,177.0,0.164,56.0,8.0,9.0,78.0,2.0,22.0,2.0,82.0,0.0,Buffalo,5,12.2,6.4,35.4,11.2,1.6,1.8,15.6,0.4,4.4,0.4,16.4,0.0
08/30/2012,@ Missouri St.,2-3,5.0,0,64.0,35.0,181.0,0.16,60.0,5.0,2.0,72.0,5.0,24.0,1.0,86.0,0.0,Missouri St.,5,12.8,7.0,36.2,12.0,1.0,0.4,14.4,1.0,4.8,0.2,17.2,0.0
08/31/2012,"Little Rock @ Springfield, Mo.",3-2,5.0,0,61.0,27.0,176.0,0.193,60.0,5.0,7.0,77.0,0.0,22.0,0.0,77.0,1.0,Little Rock,5,12.2,5.4,35.2,12.0,1.0,1.4,15.4,0.0,4.4,0.0,15.4,0.2
09/01/2012,"Austin Peay @ Springfield, Mo.",3-0,3.0,0,57.0,16.0,120.0,0.0,54.0,0.0,2.0,55.0,1.0,14.0,0.0,65.0,0.0,Austin Peay,3,19.0,5.333333333333333,40.0,18.0,0.0,0.6666666666666666,18.333333333333332,0.3333333333333333,4.666666666666667,0.0,21.666666666666668,0.0
09/01/2012,"Dayton @ Springfield, Mo.",0-3,3.0,0,41.0,14.0,119.0,0.0,41.0,1.0,3.0,50.0,1.0,10.0,0.0,48.0,2.0,Dayton,3,13.666666666666666,4.666666666666667,39.666666666666664,13.666666666666666,0.3333333333333333,1.0,16.666666666666668,0.3333333333333333,3.3333333333333335,0.0,16.0,0.6666666666666666
09/04/2012,Tulsa,2-3,5.0,0,52.0,27.0,164.0,0.0,50.0,2.0,9.0,77.0,2.0,28.0,0.0,70.0,1.0,Tulsa,5,10.4,5.4,32.8,10.0,0.4,1.8,15.4,0.4,5.6,0.0,14.0,0.2
09/07/2012,@ North Texas,0-3,3.0,0,37.0,27.0,100.0,0.0,33.0,1.0,6.0,41.0,0.0,10.0,1.0,43.0,1.0,North Texas,3,12.333333333333334,9.0,33.333333333333336,11.0,0.3333333333333333,2.0,13.666666666666666,0.0,3.3333333333333335,0.3333333333333333,14.333333333333334,0.3333333333333333
09/07/2012,"Hofstra @ Denton, Texas",1-3,4.0,0,45.0,28.0,113.0,0.0,43.0,10.0,6.0,40.0,1.0,16.0,0.0,64.0,2.0,Hofstra,4,11.25,7.0,28.25,10.75,2.5,1.5,10.0,0.25,4.0,0.0,16.0,0.5
