date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,High Point,3-0,3.0,0,39.0,13.0,91.0,0.286,35.0,5.0,6.0,44.0,1.0,8.0,0.0,49.0,0.0,High Point,3,13.0,4.333333333333333,30.333333333333332,11.666666666666666,1.6666666666666667,2.0,14.666666666666666,0.3333333333333333,2.6666666666666665,0.0,16.333333333333332,0.0
08/25/2012,LIU,1-3,4.0,0,37.0,35.0,139.0,0.014,34.0,6.0,5.0,52.0,0.0,16.0,3.0,51.0,0.0,LIU,4,9.25,8.75,34.75,8.5,1.5,1.25,13.0,0.0,4.0,0.75,12.75,0.0
08/25/2012,Delaware St.,3-0,3.0,0,47.0,15.0,86.0,0.372,44.0,6.0,11.0,40.0,0.0,8.0,1.0,57.0,1.0,Delaware St.,3,15.666666666666666,5.0,28.666666666666668,14.666666666666666,2.0,3.6666666666666665,13.333333333333334,0.0,2.6666666666666665,0.3333333333333333,19.0,0.3333333333333333
08/28/2012,Campbell,3-0,3.0,0,40.0,21.0,109.0,0.174,39.0,6.0,6.0,49.0,0.0,11.0,0.0,51.5,3.0,Campbell,3,13.333333333333334,7.0,36.333333333333336,13.0,2.0,2.0,16.333333333333332,0.0,3.6666666666666665,0.0,17.166666666666668,1.0
08/31/2012,@ Wake Forest,2-3,5.0,0,51.0,26.0,137.0,0.0,51.0,6.0,6.0,42.0,0.0,18.0,4.0,66.0,0.0,Wake Forest,5,10.2,5.2,27.4,10.2,1.2,1.2,8.4,0.0,3.6,0.8,13.2,0.0
09/01/2012,"Davidson @ Winston-Salem, N.C.",1-3,4.0,0,51.0,30.0,134.0,0.0,50.0,7.0,5.0,48.0,2.0,14.0,4.0,67.0,4.0,Davidson,4,12.75,7.5,33.5,12.5,1.75,1.25,12.0,0.5,3.5,1.0,16.75,1.0
09/01/2012,"Winthrop @ Winston-Salem, N.C.",3-0,3.0,0,41.0,18.0,101.0,0.0,39.0,8.0,5.0,42.0,1.0,14.0,3.0,57.0,0.0,Winthrop,3,13.666666666666666,6.0,33.666666666666664,13.0,2.6666666666666665,1.6666666666666667,14.0,0.3333333333333333,4.666666666666667,1.0,19.0,0.0
09/07/2012,"Rutgers @ Norfolk, Va.",0-3,3.0,0,26.0,13.0,106.0,0.0,22.0,6.0,4.0,41.0,1.0,6.0,2.0,36.0,1.0,Rutgers,3,8.666666666666666,4.333333333333333,35.333333333333336,7.333333333333333,2.0,1.3333333333333333,13.666666666666666,0.3333333333333333,2.0,0.6666666666666666,12.0,0.3333333333333333
09/07/2012,"Stetson @ Norfolk, Va.",3-0,3.0,0,34.0,7.0,68.0,0.0,32.0,8.0,4.0,38.0,0.0,20.0,2.0,52.0,0.0,Stetson,3,11.333333333333334,2.3333333333333335,22.666666666666668,10.666666666666666,2.6666666666666665,1.3333333333333333,12.666666666666666,0.0,6.666666666666667,0.6666666666666666,17.333333333333332,0.0
09/08/2012,@ Norfolk St.,3-0,3.0,0,42.0,15.0,97.0,0.0,37.0,6.0,6.0,32.0,1.0,12.0,2.0,55.0,0.0,Norfolk St.,3,14.0,5.0,32.333333333333336,12.333333333333334,2.0,2.0,10.666666666666666,0.3333333333333333,4.0,0.6666666666666666,18.333333333333332,0.0
09/11/2012,@ NC State,2-3,5.0,0,54.0,26.0,158.0,0.0,48.0,6.0,8.0,53.0,3.0,22.0,3.0,74.0,1.0,NC State,5,10.8,5.2,31.6,9.6,1.2,1.6,10.6,0.6,4.4,0.6,14.8,0.2
09/14/2012,@ UNC Greensboro,2-3,5.0,0,69.0,22.0,179.0,0.0,62.0,5.0,6.0,76.0,3.0,18.0,2.0,86.0,0.0,UNC Greensboro,5,13.8,4.4,35.8,12.4,1.0,1.2,15.2,0.6,3.6,0.4,17.2,0.0
09/15/2012,"Morehead St. @ Greensboro, N.C.",0-3,3.0,0,24.0,25.0,100.0,0.0,23.0,1.0,5.0,27.0,2.0,16.0,2.0,35.0,2.0,Morehead St.,3,8.0,8.333333333333334,33.333333333333336,7.666666666666667,0.3333333333333333,1.6666666666666667,9.0,0.6666666666666666,5.333333333333333,0.6666666666666666,11.666666666666666,0.6666666666666666
09/15/2012,"Youngstown St. @ Greensboro, N.C.",1-3,4.0,0,50.0,26.0,158.0,0.0,46.0,6.0,3.0,58.0,0.0,16.0,2.0,64.0,0.0,Youngstown St.,4,12.5,6.5,39.5,11.5,1.5,0.75,14.5,0.0,4.0,0.5,16.0,0.0
09/18/2012,The Citadel,3-0,3.0,0,46.0,21.0,134.0,0.0,42.0,7.0,4.0,70.0,0.0,12.0,1.0,59.0,1.0,The Citadel,3,15.333333333333334,7.0,44.666666666666664,14.0,2.3333333333333335,1.3333333333333333,23.333333333333332,0.0,4.0,0.3333333333333333,19.666666666666668,0.3333333333333333
09/22/2012,William & Mary,0-3,3.0,0,40.0,22.0,108.0,0.0,37.0,4.0,6.0,39.0,1.0,10.0,1.0,50.0,1.0,William & Mary,3,13.333333333333334,7.333333333333333,36.0,12.333333333333334,1.3333333333333333,2.0,13.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,16.666666666666668,0.3333333333333333
09/28/2012,@ Northeastern,1-3,4.0,0,43.0,18.0,129.0,0.0,41.0,1.0,4.0,39.0,1.0,16.0,2.0,53.0,1.0,Northeastern,4,10.75,4.5,32.25,10.25,0.25,1.0,9.75,0.25,4.0,0.5,13.25,0.25
09/30/2012,@ Hofstra,1-3,4.0,0,36.0,21.0,112.0,0.0,36.0,13.0,6.0,39.0,0.0,8.0,1.0,53.0,2.0,Hofstra,4,9.0,5.25,28.0,9.0,3.25,1.5,9.75,0.0,2.0,0.25,13.25,0.5
10/05/2012,Delaware,2-3,5.0,0,52.0,43.0,181.0,0.0,48.0,7.0,8.0,83.0,0.0,22.0,0.0,70.0,0.0,Delaware,5,10.4,8.6,36.2,9.6,1.4,1.6,16.6,0.0,4.4,0.0,14.0,0.0
10/07/2012,Towson,0-3,3.0,0,33.0,14.0,99.0,0.0,32.0,1.0,5.0,34.0,1.0,8.0,1.0,39.0,1.0,Towson,3,11.0,4.666666666666667,33.0,10.666666666666666,0.3333333333333333,1.6666666666666667,11.333333333333334,0.3333333333333333,2.6666666666666665,0.3333333333333333,13.0,0.3333333333333333
10/13/2012,@ Georgia St.,2-3,5.0,0,61.0,31.0,182.0,0.0,55.0,4.0,2.0,81.0,1.0,20.0,1.0,76.0,3.0,Georgia St.,5,12.2,6.2,36.4,11.0,0.8,0.4,16.2,0.2,4.0,0.2,15.2,0.6
10/20/2012,@ William & Mary,3-1,4.0,0,59.0,22.0,153.0,0.0,54.0,5.0,5.0,75.0,1.0,18.0,2.0,74.0,0.0,William & Mary,4,14.75,5.5,38.25,13.5,1.25,1.25,18.75,0.25,4.5,0.5,18.5,0.0
10/23/2012,N.C. Central,3-0,3.0,0,41.0,12.0,105.0,0.0,41.0,4.0,3.0,55.0,0.0,12.0,0.0,51.0,2.0,N.C. Central,3,13.666666666666666,4.0,35.0,13.666666666666666,1.3333333333333333,1.0,18.333333333333332,0.0,4.0,0.0,17.0,0.6666666666666666
10/26/2012,George Mason,3-2,5.0,0,48.0,20.0,142.0,0.0,45.0,3.0,10.0,70.0,3.0,16.0,2.0,62.0,3.0,George Mason,5,9.6,4.0,28.4,9.0,0.6,2.0,14.0,0.6,3.2,0.4,12.4,0.6
10/28/2012,James Madison,3-1,4.0,0,58.0,21.0,178.0,0.0,55.0,2.0,5.0,83.0,2.0,11.0,1.0,67.5,3.0,James Madison,4,14.5,5.25,44.5,13.75,0.5,1.25,20.75,0.5,2.75,0.25,16.875,0.75
11/03/2012,Hofstra,0-3,3.0,0,34.0,14.0,92.0,0.0,31.0,3.0,4.0,29.0,1.0,6.0,3.0,41.0,3.0,Hofstra,3,11.333333333333334,4.666666666666667,30.666666666666668,10.333333333333334,1.0,1.3333333333333333,9.666666666666666,0.3333333333333333,2.0,1.0,13.666666666666666,1.0
11/09/2012,@ Towson,1-3,4.0,0,46.0,24.0,128.0,0.0,45.0,3.0,7.0,40.0,1.0,16.0,4.0,58.0,2.0,Towson,4,11.5,6.0,32.0,11.25,0.75,1.75,10.0,0.25,4.0,1.0,14.5,0.5
11/10/2012,@ Delaware,0-3,3.0,0,30.0,22.0,106.0,0.0,30.0,3.0,6.0,47.0,1.0,16.0,2.0,42.0,4.0,Delaware,3,10.0,7.333333333333333,35.333333333333336,10.0,1.0,2.0,15.666666666666666,0.3333333333333333,5.333333333333333,0.6666666666666666,14.0,1.3333333333333333
