date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2012,@ Colorado St.,0-3,3.0,0,27.0,25.0,103.0,0.019,26.0,1.0,8.0,28.0,0.0,6.0,3.0,31.0,1.0,Colorado St.,3,9.0,8.333333333333334,34.333333333333336,8.666666666666666,0.3333333333333333,2.6666666666666665,9.333333333333334,0.0,2.0,1.0,10.333333333333334,0.3333333333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2012,"Denver @ Fort Collins, Colo.",0-3,3.0,0,38.0,17.0,99.0,0.0,34.0,0.0,4.0,29.0,0.0,4.0,0.0,40.0,2.0,Denver,3,12.666666666666666,5.666666666666667,33.0,11.333333333333334,0.0,1.3333333333333333,9.666666666666666,0.0,1.3333333333333333,0.0,13.333333333333334,0.6666666666666666,,4.5,,4.166666666666667,,17.166666666666668,,0.0095,,4.333333333333333,,0.16666666666666666,,1.3333333333333333,,4.666666666666667,,1.0,,0.5,,5.166666666666667,,0.16666666666666666
08/25/2012,"Rhode Island @ Fort Collins, Colo.",3-0,3.0,0,33.0,15.0,128.0,0.141,31.0,3.0,11.0,55.0,1.0,16.0,2.0,45.0,0.0,Rhode Island,3,11.0,5.0,42.66666666666666,10.333333333333334,1.0,3.6666666666666665,18.33333333333333,0.3333333333333333,5.333333333333333,0.6666666666666666,15.0,0.0,,7.222222222222221,,4.666666666666667,,22.444444444444446,,0.006333333333333333,,6.666666666666667,,0.1111111111111111,,1.3333333333333333,,6.333333333333333,,1.111111111111111,,0.3333333333333333,,7.888888888888889,,0.3333333333333333
08/31/2012,Western Ky.,1-3,4.0,0,43.0,35.0,146.0,0.0,39.0,5.0,8.0,46.0,1.0,10.0,1.0,54.0,1.0,Western Ky.,4,10.75,8.75,36.5,9.75,1.25,2.0,11.5,0.25,2.5,0.25,13.5,0.25,10.888888888888888,8.166666666666666,6.333333333333333,4.75,36.666666666666664,27.5,0.05333333333333332,0.039999999999999994,10.111111111111112,7.583333333333334,0.4444444444444444,0.3333333333333333,2.5555555555555554,1.9166666666666665,12.444444444444443,9.333333333333332,2.888888888888889,2.1666666666666665,0.5555555555555555,0.41666666666666663,12.888888888888891,9.666666666666668,0.3333333333333333,0.25
09/01/2012,Delaware,3-0,3.0,0,48.0,15.0,106.0,0.0,45.0,8.0,8.0,44.0,3.0,10.0,1.0,64.0,0.0,Delaware,3,16.0,5.0,35.333333333333336,15.0,2.6666666666666665,2.6666666666666665,14.666666666666666,1.0,3.333333333333333,0.3333333333333333,21.33333333333333,0.0,11.472222222222221,8.683333333333334,6.472222222222221,5.55,37.388888888888886,29.3,0.04699999999999999,0.031999999999999994,10.472222222222223,8.016666666666667,0.75,0.5166666666666666,2.3333333333333335,1.9333333333333331,13.166666666666664,9.766666666666666,3.0555555555555554,2.2333333333333334,0.3055555555555555,0.3833333333333333,13.944444444444443,10.433333333333334,0.3055555555555555,0.25
09/01/2012,Lehigh,3-0,3.0,0,40.0,12.0,94.0,0.0,38.0,7.0,11.0,40.0,0.0,20.0,0.0,57.0,0.0,Lehigh,3,13.333333333333334,4.0,31.33333333333333,12.666666666666666,2.333333333333333,3.6666666666666665,13.333333333333334,0.0,6.666666666666667,0.0,19.0,0.0,12.583333333333334,9.902777777777777,6.25,5.458333333333333,38.166666666666664,30.305555555555557,0.04699999999999999,0.02666666666666666,11.694444444444445,9.180555555555555,1.6388888888888886,0.875,2.7777777777777772,2.0555555555555554,14.83333333333333,10.583333333333332,3.722222222222222,2.4166666666666665,0.4166666666666667,0.375,16.61111111111111,12.25,0.08333333333333333,0.20833333333333334
09/07/2012,@ VCU,2-3,5.0,0,63.0,33.0,166.0,0.0,58.0,6.0,10.0,72.0,0.0,12.0,0.0,75.0,1.0,VCU,5,12.6,6.6,33.2,11.6,1.2,2.0,14.4,0.0,2.4,0.0,15.0,0.2,13.361111111111112,10.392857142857142,5.916666666666667,5.25,34.38888888888889,30.452380952380956,0.0,0.022857142857142854,12.472222222222221,9.678571428571429,2.0833333333333335,1.0833333333333333,2.7777777777777772,2.2857142857142856,13.166666666666666,10.976190476190476,4.166666666666667,3.023809523809524,0.19444444444444442,0.32142857142857145,17.944444444444443,13.214285714285714,0.08333333333333333,0.17857142857142858
09/08/2012,"App State @ Richmond, Va.",3-0,3.0,0,43.0,19.0,116.0,0.0,41.0,8.0,11.0,44.0,2.0,20.0,0.0,63.0,1.0,App State,3,14.333333333333334,6.333333333333333,38.66666666666666,13.666666666666666,2.6666666666666665,3.6666666666666665,14.666666666666666,0.6666666666666666,6.666666666666667,0.0,21.0,0.3333333333333333,13.97777777777778,10.66875,5.199999999999999,5.41875,33.288888888888884,30.795833333333334,0.0,0.019999999999999997,13.088888888888889,9.91875,2.0666666666666664,1.0979166666666667,2.7777777777777772,2.25,14.133333333333333,11.404166666666667,4.133333333333334,2.9458333333333333,0.1111111111111111,0.28125,18.444444444444443,13.4375,0.06666666666666667,0.18125
09/08/2012,"Georgetown @ Richmond, Va.",0-3,3.0,0,31.0,16.0,112.0,0.0,29.0,3.0,7.0,39.0,1.0,8.0,2.0,39.0,1.0,Georgetown,3,10.333333333333334,5.333333333333333,37.333333333333336,9.666666666666666,1.0,2.333333333333333,13.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,13.0,0.3333333333333333,13.422222222222222,11.075925925925924,5.644444444444443,5.520370370370371,34.4,31.670370370370367,0.0,0.017777777777777774,12.644444444444444,10.335185185185185,2.0666666666666664,1.2722222222222221,3.111111111111111,2.4074074074074074,14.133333333333335,11.766666666666667,5.2444444444444445,3.359259259259259,0.0,0.25,18.333333333333332,14.277777777777779,0.17777777777777778,0.19814814814814813
09/14/2012,Virginia Tech,0-3,3.0,0,31.0,20.0,102.0,0.0,30.0,5.0,6.0,42.0,0.0,4.0,2.0,38.0,2.0,Virginia Tech,3,10.333333333333334,6.666666666666667,34.0,10.0,1.6666666666666667,2.0,14.0,0.0,1.3333333333333333,0.6666666666666666,12.666666666666666,0.6666666666666666,12.422222222222222,11.001666666666665,6.088888888888889,5.501666666666667,36.4,32.236666666666665,0.0,0.015999999999999997,11.644444444444444,10.268333333333334,1.6222222222222225,1.2449999999999999,2.6666666666666665,2.4,14.02222222222222,11.89,3.911111111111111,3.29,0.2222222222222222,0.29166666666666663,16.333333333333332,14.15,0.2888888888888889,0.21166666666666667
