date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/31/2012,@  DBU,1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DBU,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08/31/2012,@  Colo. Sch. of Mines,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colo. Sch. of Mines,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/01/2012,@  Ark.-Fort Smith,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ark.-Fort Smith,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/01/2012,@  Colorado Mesa,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colorado Mesa,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/07/2012,@  Ouachita Baptist,3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ouachita Baptist,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/07/2012,@  Southeastern Okla.,3 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southeastern Okla.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/08/2012,@  N.M. Highlands,3 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N.M. Highlands,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/08/2012,@  William Jewell,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,William Jewell,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/14/2012,@  Tex. A&M-Commerce,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tex. A&M-Commerce,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/15/2012,@  Texas Woman's,1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas Woman's,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/20/2012,@  Midwestern St.,3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midwestern St.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/22/2012,@  Cameron,3 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cameron,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/25/2012,@  Tarleton St.,2 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tarleton St.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/28/2012,@  Abilene Christian,3 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abilene Christian,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/02/2012,@  Tex. A&M-Kingsville,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tex. A&M-Kingsville,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/05/2012,@  West Tex. A&M,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Tex. A&M,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/06/2012,@  Eastern N.M.,3 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eastern N.M.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/12/2012,@  Texas Woman's,1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas Woman's,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/13/2012,@  Tex. A&M-Commerce,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tex. A&M-Commerce,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/16/2012,@  St. Mary's (TX),0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,St. Mary's ,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/19/2012,@  Cameron,1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cameron,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2012,@  Midwestern St.,3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midwestern St.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/23/2012,@  Angelo St.,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Angelo St.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/27/2012,@  Abilene Christian,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abilene Christian,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/30/2012,@  St. Edward's,2 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,St. Edward's,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/02/2012,@  Angelo St.,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Angelo St.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/03/2012,@  Tarleton St.,3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tarleton St.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/06/2012,@  Tex. A&M-Kingsville,2 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tex. A&M-Kingsville,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/09/2012,@  Eastern N.M.,3 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eastern N.M.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/10/2012,@  West Tex. A&M,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Tex. A&M,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11/15/2012,@  Angelo St.,0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Angelo St.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
