date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,UAlbany,3-0,3.0,0,49.0,10.0,103.0,0.379,43.0,3.0,7.0,43.0,0.0,14.0,0.0,59.0,0.0,UAlbany,3,16.333333333333332,3.3333333333333335,34.333333333333336,14.333333333333334,1.0,2.3333333333333335,14.333333333333334,0.0,4.666666666666667,0.0,19.666666666666668,0.0
08/25/2012,Saint Mary's (CA),3-1,4.0,0,58.0,14.0,154.0,0.0,49.0,4.0,10.0,66.0,8.0,19.0,0.0,79.5,1.0,Saint Mary's ,4,14.5,3.5,38.5,12.25,1.0,2.5,16.5,2.0,4.75,0.0,19.875,0.25
08/26/2012,Stanford,3-1,4.0,0,61.0,19.0,135.0,0.311,53.0,2.0,8.0,55.0,0.0,8.0,0.0,67.0,0.0,Stanford,4,15.25,4.75,33.75,13.25,0.5,2.0,13.75,0.0,2.0,0.0,16.75,0.0
08/31/2012,San Francisco,3-0,3.0,0,50.0,16.0,112.0,0.0,42.0,7.0,5.0,47.0,2.0,9.0,0.0,63.5,0.0,San Francisco,3,16.666666666666668,5.333333333333333,37.333333333333336,14.0,2.3333333333333335,1.6666666666666667,15.666666666666666,0.6666666666666666,3.0,0.0,21.166666666666668,0.0
09/01/2012,Baylor,3-0,3.0,0,47.0,12.0,94.0,0.0,39.0,1.0,7.0,39.0,0.0,12.0,1.0,54.0,0.0,Baylor,3,15.666666666666666,4.0,31.333333333333332,13.0,0.3333333333333333,2.3333333333333335,13.0,0.0,4.0,0.3333333333333333,18.0,0.0
09/02/2012,California,2-3,5.0,0,58.0,28.0,173.0,0.0,55.0,3.0,6.0,74.0,2.0,24.0,1.0,75.0,1.0,California,5,11.6,5.6,34.6,11.0,0.6,1.2,14.8,0.4,4.8,0.2,15.0,0.2
09/07/2012,San Diego St.,3-1,4.0,0,54.0,19.0,143.0,0.0,46.0,5.0,6.0,62.0,3.0,14.0,0.0,69.0,2.0,San Diego St.,4,13.5,4.75,35.75,11.5,1.25,1.5,15.5,0.75,3.5,0.0,17.25,0.5
09/08/2012,Idaho,3-0,3.0,0,48.0,5.0,88.0,0.0,43.0,5.0,9.0,38.0,2.0,13.0,0.0,61.5,2.0,Idaho,3,16.0,1.6666666666666667,29.333333333333332,14.333333333333334,1.6666666666666667,3.0,12.666666666666666,0.6666666666666666,4.333333333333333,0.0,20.5,0.6666666666666666
09/09/2012,UCLA,1-3,4.0,0,55.0,28.0,160.0,0.0,53.0,2.0,9.0,59.0,1.0,8.0,2.0,62.0,1.0,UCLA,4,13.75,7.0,40.0,13.25,0.5,2.25,14.75,0.25,2.0,0.5,15.5,0.25
09/19/2012,@ CSUN,3-2,5.0,0,59.0,33.0,158.0,0.0,56.0,10.0,7.0,58.0,2.0,30.0,3.0,86.0,0.0,CSUN,5,11.8,6.6,31.6,11.2,2.0,1.4,11.6,0.4,6.0,0.6,17.2,0.0
09/21/2012,@ UC Riverside,3-0,3.0,0,47.0,17.0,116.0,0.0,41.0,3.0,2.0,41.0,0.0,18.0,1.0,59.0,1.0,UC Riverside,3,15.666666666666666,5.666666666666667,38.666666666666664,13.666666666666666,1.0,0.6666666666666666,13.666666666666666,0.0,6.0,0.3333333333333333,19.666666666666668,0.3333333333333333
09/22/2012,@ Cal St. Fullerton,3-2,5.0,0,65.0,30.0,183.0,0.0,60.0,7.0,7.0,79.0,0.0,22.0,2.0,83.0,0.0,Cal St. Fullerton,5,13.0,6.0,36.6,12.0,1.4,1.4,15.8,0.0,4.4,0.4,16.6,0.0
09/27/2012,UC Irvine,3-0,3.0,0,46.0,14.0,113.0,0.0,44.0,2.0,8.0,52.0,2.0,8.0,1.0,54.0,0.0,UC Irvine,3,15.333333333333334,4.666666666666667,37.666666666666664,14.666666666666666,0.6666666666666666,2.6666666666666665,17.333333333333332,0.6666666666666666,2.6666666666666665,0.3333333333333333,18.0,0.0
09/29/2012,Long Beach St.,3-0,3.0,0,42.0,8.0,92.0,0.0,40.0,4.0,5.0,40.0,3.0,18.0,1.0,58.0,0.0,Long Beach St.,3,14.0,2.6666666666666665,30.666666666666668,13.333333333333334,1.3333333333333333,1.6666666666666667,13.333333333333334,1.0,6.0,0.3333333333333333,19.333333333333332,0.0
10/05/2012,@ Cal Poly,3-1,4.0,0,54.0,18.0,139.0,0.0,54.0,3.0,5.0,52.0,1.0,18.0,1.0,67.0,3.0,Cal Poly,4,13.5,4.5,34.75,13.5,0.75,1.25,13.0,0.25,4.5,0.25,16.75,0.75
10/06/2012,@ UC Santa Barbara,3-0,3.0,0,35.0,6.0,92.0,0.0,35.0,2.0,6.0,47.0,3.0,22.0,4.0,51.0,0.0,UC Santa Barbara,3,11.666666666666666,2.0,30.666666666666668,11.666666666666666,0.6666666666666666,2.0,15.666666666666666,1.0,7.333333333333333,1.3333333333333333,17.0,0.0
