date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2012,Siena,3-1,4.0,0,47.0,21.0,127.0,0.205,43.0,6.0,13.0,51.0,2.0,10.0,4.0,60.0,2.0,Siena,4,11.75,5.25,31.75,10.75,1.5,3.25,12.75,0.5,2.5,1.0,15.0,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/24/2012,Binghamton,3-0,3.0,0,45.0,15.0,109.0,0.275,40.0,0.0,5.0,51.0,3.0,10.0,3.0,53.0,4.0,Binghamton,3,15.0,5.0,36.333333333333336,13.333333333333334,0.0,1.6666666666666667,17.0,1.0,3.333333333333333,1.0,17.666666666666668,1.3333333333333333,,5.875,,2.625,,15.875,,0.1025,,5.375,,0.75,,1.625,,6.375,,1.25,,0.5,,7.5,,0.25
08/25/2012,Texas Tech,2-3,5.0,0,60.0,37.0,170.0,0.135,55.0,4.0,8.0,62.0,1.0,16.0,0.0,73.0,1.0,Texas Tech,5,12.0,7.4,34.0,11.0,0.8,1.6,12.4,0.2,3.2,0.0,14.6,0.2,,8.916666666666666,,3.4166666666666665,,22.694444444444446,,0.16,,8.027777777777779,,0.5,,1.638888888888889,,9.916666666666666,,1.9444444444444444,,0.6666666666666666,,10.888888888888891,,0.611111111111111
08/25/2012,Fordham,3-0,3.0,0,42.0,15.0,79.0,0.342,39.0,1.0,2.0,32.0,3.0,8.0,8.0,50.0,0.0,Fordham,3,14.0,5.0,26.33333333333333,13.0,0.3333333333333333,0.6666666666666666,10.666666666666666,1.0,2.6666666666666665,2.6666666666666665,16.666666666666668,0.0,12.916666666666666,9.6875,5.883333333333333,4.4125,34.02777777777778,25.520833333333336,0.205,0.15375,11.694444444444445,8.770833333333334,0.7666666666666666,0.575,2.172222222222222,1.6291666666666669,14.049999999999999,10.5375,3.011111111111111,2.2583333333333333,0.6666666666666666,0.5,15.755555555555555,11.816666666666668,0.6777777777777777,0.5083333333333333
08/31/2012,"UNI @ Los Angeles, Calif.",1-3,4.0,0,40.0,29.0,148.0,0.0,39.0,6.0,11.0,51.0,2.0,8.0,0.0,52.0,1.0,UNI,4,10.0,7.25,37.0,9.75,1.5,2.75,12.75,0.5,2.0,0.0,13.0,0.25,13.666666666666666,10.55,5.8,4.529999999999999,32.22222222222222,25.683333333333337,0.25066666666666665,0.19140000000000001,12.444444444444445,9.616666666666667,0.37777777777777777,0.5266666666666666,1.3111111111111111,1.436666666666667,13.355555555555554,10.563333333333333,3.0666666666666664,2.34,1.222222222222222,0.9333333333333332,16.311111111111114,12.786666666666667,0.5111111111111111,0.4066666666666666
08/31/2012,"Mississippi St. @ Los Angeles, Calif.",3-1,4.0,0,63.0,18.0,149.0,0.0,58.0,6.0,8.0,69.0,2.0,8.0,2.0,75.0,0.0,Mississippi St.,4,15.75,4.5,37.25,14.5,1.5,2.0,17.25,0.5,2.0,0.5,18.75,0.0,12.0,10.458333333333334,6.55,4.983333333333333,32.44444444444444,27.569444444444446,0.159,0.1595,11.25,9.63888888888889,0.8777777777777778,0.6888888888888888,1.6722222222222223,1.6555555555555557,11.938888888888888,10.927777777777777,2.6222222222222222,2.283333333333333,0.8888888888888888,0.7777777777777777,14.755555555555555,12.822222222222223,0.15,0.38055555555555554
09/01/2012,@ Southern California,1-3,4.0,0,48.0,25.0,149.0,0.0,46.0,2.0,9.0,50.0,2.0,12.0,5.0,58.0,1.0,Southern California,4,12.0,6.25,37.25,11.5,0.5,2.25,12.5,0.5,3.0,1.25,14.5,0.25,13.25,11.214285714285714,5.583333333333333,4.914285714285714,33.52777777777778,28.952380952380956,0.114,0.13671428571428573,12.416666666666666,10.333333333333334,1.111111111111111,0.8047619047619047,1.8055555555555556,1.7047619047619047,13.555555555555557,11.83095238095238,2.222222222222222,2.242857142857143,1.0555555555555556,0.738095238095238,16.13888888888889,13.66904761904762,0.08333333333333333,0.3261904761904762
09/07/2012,@ Maryland,3-1,4.0,0,49.0,21.0,150.0,0.0,45.0,4.0,7.0,65.0,4.0,4.0,0.0,59.0,0.0,Maryland,4,12.25,5.25,37.5,11.25,1.0,1.75,16.25,1.0,1.0,0.0,14.75,0.0,12.583333333333334,11.3125,6.0,5.08125,37.166666666666664,29.989583333333336,0.0,0.11962500000000001,11.916666666666666,10.479166666666668,1.1666666666666667,0.7666666666666666,2.3333333333333335,1.7729166666666667,14.166666666666666,11.914583333333333,2.3333333333333335,2.3375,0.5833333333333334,0.8020833333333333,15.416666666666666,13.772916666666667,0.16666666666666666,0.31666666666666665
09/08/2012,"Tennessee @ College Park, Md.",0-3,3.0,0,26.0,18.0,77.0,0.0,25.0,0.0,2.0,19.0,0.0,2.0,0.0,27.0,3.0,Tennessee,3,8.666666666666666,6.0,25.666666666666668,8.333333333333334,0.0,0.6666666666666666,6.333333333333333,0.0,0.6666666666666666,0.0,9.0,1.0,13.333333333333334,11.416666666666666,5.333333333333333,5.1,37.333333333333336,30.824074074074076,0.0,0.10633333333333334,12.416666666666666,10.564814814814817,1.0,0.7925925925925925,2.0,1.7703703703703704,15.333333333333334,12.396296296296295,2.0,2.1888888888888887,0.5833333333333334,0.7129629629629629,16.0,13.881481481481481,0.08333333333333333,0.28148148148148144
09/08/2012,"George Washington @ College Park, Md.",3-1,4.0,0,46.0,24.0,135.0,0.0,44.0,11.0,6.0,63.0,2.0,26.0,7.0,72.0,3.0,George Washington,4,11.5,6.0,33.75,11.0,2.75,1.5,15.75,0.5,6.5,1.75,18.0,0.75,10.972222222222221,11.141666666666667,5.833333333333333,5.1899999999999995,33.47222222222222,30.308333333333337,0.0,0.09570000000000001,10.36111111111111,10.341666666666667,0.5,0.7133333333333333,1.5555555555555556,1.6600000000000001,11.694444444444445,11.79,1.5555555555555556,2.0366666666666666,0.4166666666666667,0.6416666666666666,12.75,13.393333333333334,0.4166666666666667,0.35333333333333333
