date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,"Georgia St. @ Athens, Ga.",0-3,3.0,0,31.0,20.0,106.0,0.104,30.0,0.0,8.0,48.0,1.0,4.0,0.0,34.0,0.0,Georgia St.,3,10.333333333333334,6.666666666666667,35.333333333333336,10.0,0.0,2.6666666666666665,16.0,0.3333333333333333,1.3333333333333333,0.0,11.333333333333334,0.0
08/25/2012,@ Georgia,0-3,3.0,0,21.0,20.0,98.0,0.0,21.0,3.0,5.0,42.0,0.0,4.0,0.0,26.0,1.0,Georgia,3,7.0,6.666666666666667,32.666666666666664,7.0,1.0,1.6666666666666667,14.0,0.0,1.3333333333333333,0.0,8.666666666666666,0.3333333333333333
08/26/2012,"Ga. Southern @ Athens, Ga.",1-3,4.0,0,39.0,14.0,134.0,0.187,35.0,3.0,2.0,71.0,3.0,8.0,2.0,49.0,0.0,Ga. Southern,4,9.75,3.5,33.5,8.75,0.75,0.5,17.75,0.75,2.0,0.5,12.25,0.0
08/31/2012,@ UT Martin,3-2,5.0,0,54.0,28.0,185.0,0.0,49.0,4.0,6.0,105.0,5.0,6.0,7.0,66.0,1.0,UT Martin,5,10.8,5.6,37.0,9.8,0.8,1.2,21.0,1.0,1.2,1.4,13.2,0.2
09/01/2012,"Wright St. @ Martin, Tenn.",3-2,5.0,0,67.0,28.0,190.0,0.0,62.0,8.0,6.0,86.0,1.0,22.0,8.0,87.0,1.0,Wright St.,5,13.4,5.6,38.0,12.4,1.6,1.2,17.2,0.2,4.4,1.6,17.4,0.2
09/01/2012,"DePaul @ Martin, Tenn.",3-1,4.0,0,53.0,20.0,142.0,0.0,50.0,5.0,5.0,74.0,4.0,10.0,3.0,67.0,0.0,DePaul,4,13.25,5.0,35.5,12.5,1.25,1.25,18.5,1.0,2.5,0.75,16.75,0.0
09/04/2012,Auburn,0-3,3.0,0,35.0,20.0,127.0,0.0,35.0,2.0,3.0,54.0,2.0,6.0,0.0,42.0,0.0,Auburn,3,11.666666666666666,6.666666666666667,42.333333333333336,11.666666666666666,0.6666666666666666,1.0,18.0,0.6666666666666666,2.0,0.0,14.0,0.0
09/07/2012,"N.C. Central @ Kennesaw, Ga.",3-0,3.0,0,42.0,12.0,89.0,0.0,36.0,7.0,5.0,37.0,1.0,8.0,0.0,54.0,0.0,N.C. Central,3,14.0,4.0,29.666666666666668,12.0,2.3333333333333335,1.6666666666666667,12.333333333333334,0.3333333333333333,2.6666666666666665,0.0,18.0,0.0
09/07/2012,"Chattanooga @ Kennesaw, Ga.",3-1,4.0,0,60.0,27.0,173.0,0.0,54.0,3.0,5.0,82.0,7.0,0.0,0.0,70.0,0.0,Chattanooga,4,15.0,6.75,43.25,13.5,0.75,1.25,20.5,1.75,0.0,0.0,17.5,0.0
09/08/2012,@ Kennesaw St.,1-3,4.0,0,52.0,25.0,140.0,0.0,41.0,1.0,2.0,55.0,2.0,12.0,2.0,61.0,1.0,Kennesaw St.,4,13.0,6.25,35.0,10.25,0.25,0.5,13.75,0.5,3.0,0.5,15.25,0.25
09/08/2012,"Tennessee St. @ Kennesaw, Ga.",3-0,3.0,0,43.0,9.0,104.0,0.0,34.0,2.0,8.0,40.0,1.0,4.0,2.0,48.0,1.0,Tennessee St.,3,14.333333333333334,3.0,34.666666666666664,11.333333333333334,0.6666666666666666,2.6666666666666665,13.333333333333334,0.3333333333333333,1.3333333333333333,0.6666666666666666,16.0,0.3333333333333333
09/14/2012,"Jackson St. @ Montgomery, Ala.",3-0,3.0,0,39.0,10.0,86.0,0.0,33.0,3.0,3.0,48.0,0.0,13.0,0.0,48.5,2.0,Jackson St.,3,13.0,3.3333333333333335,28.666666666666668,11.0,1.0,1.0,16.0,0.0,4.333333333333333,0.0,16.166666666666668,0.6666666666666666
09/14/2012,"Alabama St. @ Montgomery, Ala.",3-0,3.0,0,39.0,16.0,105.0,0.0,35.0,5.0,8.0,51.0,4.0,14.0,0.0,55.0,0.0,Alabama St.,3,13.0,5.333333333333333,35.0,11.666666666666666,1.6666666666666667,2.6666666666666665,17.0,1.3333333333333333,4.666666666666667,0.0,18.333333333333332,0.0
09/15/2012,"UMES @ Montgomery, Ala.",2-3,5.0,0,39.0,27.0,151.0,0.0,36.0,4.0,12.0,60.0,1.0,26.0,0.0,57.0,0.0,UMES,5,7.8,5.4,30.2,7.2,0.8,2.4,12.0,0.2,5.2,0.0,11.4,0.0
09/18/2012,Florida A&M,3-0,3.0,0,41.0,18.0,112.0,0.0,40.0,5.0,5.0,48.0,2.0,10.0,3.0,53.0,0.0,Florida A&M,3,13.666666666666666,6.0,37.333333333333336,13.333333333333334,1.6666666666666667,1.6666666666666667,16.0,0.6666666666666666,3.3333333333333335,1.0,17.666666666666668,0.0
09/21/2012,@ Western Ky.,0-3,3.0,0,28.0,24.0,99.0,0.0,26.0,2.0,7.0,30.0,1.0,4.0,1.0,33.0,0.0,Western Ky.,3,9.333333333333334,8.0,33.0,8.666666666666666,0.6666666666666666,2.3333333333333335,10.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,11.0,0.0
09/22/2012,@ Middle Tenn.,3-0,3.0,0,45.0,13.0,90.0,0.0,44.0,3.0,4.0,40.0,3.0,8.0,0.0,55.0,1.0,Middle Tenn.,3,15.0,4.333333333333333,30.0,14.666666666666666,1.0,1.3333333333333333,13.333333333333334,1.0,2.6666666666666665,0.0,18.333333333333332,0.3333333333333333
09/28/2012,FIU,3-1,4.0,0,56.0,28.0,157.0,0.0,54.0,3.0,3.0,67.0,1.0,15.0,3.0,67.5,1.0,FIU,4,14.0,7.0,39.25,13.5,0.75,0.75,16.75,0.25,3.75,0.75,16.875,0.25
09/29/2012,Fla. Atlantic,3-0,3.0,0,46.0,13.0,112.0,0.0,40.0,1.0,2.0,44.0,2.0,14.0,0.0,56.0,2.0,Fla. Atlantic,3,15.333333333333334,4.333333333333333,37.333333333333336,13.333333333333334,0.3333333333333333,0.6666666666666666,14.666666666666666,0.6666666666666666,4.666666666666667,0.0,18.666666666666668,0.6666666666666666
