date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,"Jacksonville St. @ Montgomery, Ala.",2-3,5.0,0,43.0,24.0,142.0,0.134,37.0,2.0,12.0,57.0,0.0,18.0,1.0,54.0,2.0,Jacksonville St.,5,8.6,4.8,28.4,7.4,0.4,2.4,11.4,0.0,3.6,0.2,10.8,0.4
08/24/2012,"South Dakota @ Montgomery, Ala.",0-3,3.0,0,17.0,18.0,83.0,0.0,15.0,2.0,5.0,28.0,1.0,2.0,1.0,21.0,1.0,South Dakota,3,5.666666666666667,6.0,27.666666666666668,5.0,0.6666666666666666,1.6666666666666667,9.333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,7.0,0.3333333333333333
08/25/2012,"Tennessee St. @ Montgomery, Ala.",1-3,4.0,0,42.0,26.0,139.0,0.0,36.0,3.0,5.0,46.0,2.0,12.0,1.0,53.0,0.0,Tennessee St.,4,10.5,6.5,34.75,9.0,0.75,1.25,11.5,0.5,3.0,0.25,13.25,0.0
08/25/2012,@ Alabama St.,3-1,4.0,0,44.0,19.0,124.0,0.0,37.0,7.0,13.0,54.0,0.0,12.0,1.0,57.0,1.0,Alabama St.,4,11.0,4.75,31.0,9.25,1.75,3.25,13.5,0.0,3.0,0.25,14.25,0.25
08/31/2012,Fla. Atlantic,2-3,5.0,0,53.0,30.0,161.0,0.0,49.0,4.0,15.0,66.0,2.0,16.0,2.0,67.0,1.0,Fla. Atlantic,5,10.6,6.0,32.2,9.8,0.8,3.0,13.2,0.4,3.2,0.4,13.4,0.2
08/31/2012,Central Ark.,0-3,3.0,0,17.0,20.0,86.0,0.0,16.0,3.0,2.0,36.0,0.0,6.0,1.0,23.0,0.0,Central Ark.,3,5.666666666666667,6.666666666666667,28.666666666666668,5.333333333333333,1.0,0.6666666666666666,12.0,0.0,2.0,0.3333333333333333,7.666666666666667,0.0
09/01/2012,Wofford,1-3,4.0,0,42.0,30.0,163.0,0.0,39.0,2.0,8.0,80.0,1.0,8.0,1.0,49.0,0.0,Wofford,4,10.5,7.5,40.75,9.75,0.5,2.0,20.0,0.25,2.0,0.25,12.25,0.0
09/01/2012,Hampton,1-3,4.0,0,47.0,24.0,138.0,0.0,43.0,6.0,6.0,59.0,3.0,18.0,0.0,65.0,0.0,Hampton,4,11.75,6.0,34.5,10.75,1.5,1.5,14.75,0.75,4.5,0.0,16.25,0.0
09/04/2012,Bethune-Cookman,3-0,3.0,0,43.0,26.0,138.0,0.0,42.0,2.0,1.0,67.0,0.0,17.0,0.0,53.5,0.0,Bethune-Cookman,3,14.333333333333334,8.666666666666666,46.0,14.0,0.6666666666666666,0.3333333333333333,22.333333333333332,0.0,5.666666666666667,0.0,17.833333333333332,0.0
09/07/2012,"UNCW @ Norfolk, Va.",0-3,3.0,0,24.0,24.0,93.0,0.0,22.0,5.0,8.0,23.0,0.0,8.0,1.0,33.0,0.0,UNCW,3,8.0,8.0,31.0,7.333333333333333,1.6666666666666667,2.6666666666666665,7.666666666666667,0.0,2.6666666666666665,0.3333333333333333,11.0,0.0
09/07/2012,@ Norfolk St.,3-2,5.0,0,51.0,22.0,143.0,0.0,47.0,9.0,8.0,67.0,0.0,23.0,0.0,71.5,3.0,Norfolk St.,5,10.2,4.4,28.6,9.4,1.8,1.6,13.4,0.0,4.6,0.0,14.3,0.6
09/08/2012,"Rutgers @ Norfolk, Va.",0-3,3.0,0,23.0,26.0,107.0,0.0,23.0,5.0,4.0,50.0,0.0,6.0,4.0,31.0,3.0,Rutgers,3,7.666666666666667,8.666666666666666,35.666666666666664,7.666666666666667,1.6666666666666667,1.3333333333333333,16.666666666666668,0.0,2.0,1.3333333333333333,10.333333333333334,1.0
09/11/2012,Fla. Atlantic,2-3,5.0,0,46.0,30.0,176.0,0.0,43.0,7.0,13.0,87.0,3.0,19.0,7.0,65.5,2.0,Fla. Atlantic,5,9.2,6.0,35.2,8.6,1.4,2.6,17.4,0.6,3.8,1.4,13.1,0.4
09/14/2012,"The Citadel @ Charleston, S.C.",2-3,5.0,0,63.0,30.0,208.0,0.0,55.0,7.0,9.0,78.0,0.0,11.0,1.0,75.5,5.0,The Citadel,5,12.6,6.0,41.6,11.0,1.4,1.8,15.6,0.0,2.2,0.2,15.1,1.0
09/15/2012,"Wofford @ Charleston, S.C.",0-3,3.0,0,42.0,19.0,117.0,0.0,38.0,4.0,10.0,44.0,1.0,6.0,0.0,50.0,1.0,Wofford,3,14.0,6.333333333333333,39.0,12.666666666666666,1.3333333333333333,3.3333333333333335,14.666666666666666,0.3333333333333333,2.0,0.0,16.666666666666668,0.3333333333333333
09/15/2012,@ Charleston So.,0-3,3.0,0,40.0,20.0,108.0,0.0,38.0,4.0,13.0,41.0,0.0,2.0,0.0,45.0,0.0,Charleston So.,3,13.333333333333334,6.666666666666667,36.0,12.666666666666666,1.3333333333333333,4.333333333333333,13.666666666666666,0.0,0.6666666666666666,0.0,15.0,0.0
09/21/2012,@ Mercer,1-3,4.0,0,46.0,29.0,181.0,0.0,40.0,4.0,12.0,86.0,2.0,12.0,0.0,58.0,1.0,Mercer,4,11.5,7.25,45.25,10.0,1.0,3.0,21.5,0.5,3.0,0.0,14.5,0.25
09/22/2012,@ Kennesaw St.,0-3,3.0,0,30.0,9.0,84.0,0.0,30.0,0.0,5.0,28.0,1.0,10.0,1.0,36.0,2.0,Kennesaw St.,3,10.0,3.0,28.0,10.0,0.0,1.6666666666666667,9.333333333333334,0.3333333333333333,3.3333333333333335,0.3333333333333333,12.0,0.6666666666666666
09/25/2012,Jacksonville,0-3,3.0,0,33.0,22.0,106.0,0.0,30.0,5.0,5.0,43.0,1.0,2.0,1.0,40.0,1.0,Jacksonville,3,11.0,7.333333333333333,35.333333333333336,10.0,1.6666666666666667,1.6666666666666667,14.333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,13.333333333333334,0.3333333333333333
09/28/2012,USC Upstate,0-3,3.0,0,36.0,15.0,111.0,0.0,36.0,3.0,11.0,32.0,0.0,4.0,3.0,41.0,0.0,USC Upstate,3,12.0,5.0,37.0,12.0,1.0,3.6666666666666665,10.666666666666666,0.0,1.3333333333333333,1.0,13.666666666666666,0.0
