date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2012,Sacramento St.,3-1,4.0,0,62.0,21.0,161.0,0.255,56.0,0.0,7.0,82.0,2.0,16.0,2.0,72.0,4.0,Sacramento St.,4,15.5,5.25,40.25,14.0,0.0,1.75,20.5,0.5,4.0,0.5,18.0,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2012,NC State,1-3,4.0,0,56.0,26.0,137.0,0.219,55.0,2.0,5.0,50.0,5.0,2.0,1.0,64.0,6.0,NC State,4,14.0,6.5,34.25,13.75,0.5,1.25,12.5,1.25,0.5,0.25,16.0,1.5,,7.75,,2.625,,20.125,,0.1275,,7.0,,0.0,,0.875,,10.25,,2.0,,0.25,,9.0,,0.5
08/25/2012,Jacksonville,3-2,5.0,0,67.0,27.0,189.0,0.212,63.0,5.0,2.0,84.0,1.0,4.0,1.0,75.0,3.0,Jacksonville,5,13.4,5.4,37.8,12.6,1.0,0.4,16.8,0.2,0.8,0.2,15.0,0.6,,9.833333333333334,,3.9166666666666665,,24.833333333333332,,0.158,,9.25,,0.16666666666666666,,1.0,,11.0,,1.5,,0.25,,11.333333333333334,,0.8333333333333334
08/31/2012,North Florida,2-3,5.0,0,54.0,26.0,187.0,0.0,46.0,5.0,3.0,85.0,5.0,18.0,0.0,73.0,7.0,North Florida,5,10.8,5.2,37.4,9.2,1.0,0.6,17.0,1.0,3.6,0.0,14.6,1.4,14.299999999999999,10.725,5.716666666666666,4.2875,37.43333333333333,28.075,0.22866666666666666,0.17149999999999999,13.450000000000001,10.0875,0.5,0.375,1.1333333333333333,0.85,16.599999999999998,12.45,1.7666666666666666,1.325,0.31666666666666665,0.2375,16.333333333333332,12.25,1.0333333333333334,0.775
09/01/2012,Memphis,3-1,4.0,0,52.0,20.0,166.0,0.0,45.0,2.0,3.0,84.0,6.0,18.0,2.0,69.0,1.0,Memphis,4,13.0,5.0,41.5,11.25,0.5,0.75,21.0,1.5,4.5,0.5,17.25,0.25,12.733333333333334,10.74,5.7,4.47,36.48333333333333,29.939999999999998,0.14366666666666666,0.1372,11.85,9.91,0.8333333333333334,0.5,0.75,0.8,15.433333333333332,13.36,1.6333333333333335,1.78,0.15,0.19,15.200000000000001,12.72,1.1666666666666667,0.9
09/07/2012,@ Kansas,0-3,3.0,0,34.0,19.0,100.0,0.0,32.0,2.0,2.0,43.0,0.0,4.0,1.0,38.0,1.0,Kansas,3,11.333333333333334,6.333333333333333,33.333333333333336,10.666666666666666,0.6666666666666666,0.6666666666666666,14.333333333333334,0.0,1.3333333333333333,0.3333333333333333,12.666666666666666,0.3333333333333333,12.4,11.116666666666667,5.2,4.558333333333333,38.9,31.866666666666664,0.07066666666666667,0.11433333333333333,11.016666666666666,10.133333333333333,0.8333333333333334,0.5,0.5833333333333334,0.7916666666666666,18.266666666666666,14.633333333333333,2.966666666666667,2.2333333333333334,0.2333333333333333,0.24166666666666667,15.616666666666667,13.475,0.75,0.7916666666666666
09/07/2012,"Wyoming @ Lawrence, Kan.",3-1,4.0,0,71.0,24.0,190.0,0.0,68.0,4.0,5.0,97.0,1.0,12.0,2.0,82.0,3.0,Wyoming,4,17.75,6.0,47.5,17.0,1.0,1.25,24.25,0.25,3.0,0.5,20.5,0.75,11.711111111111114,11.147619047619047,5.51111111111111,4.811904761904762,37.41111111111111,32.076190476190476,0.0,0.09799999999999999,10.372222222222222,10.20952380952381,0.7222222222222222,0.5238095238095238,0.6722222222222222,0.7738095238095238,17.444444444444446,14.59047619047619,3.1444444444444444,2.104761904761905,0.27777777777777773,0.25476190476190474,14.838888888888889,13.35952380952381,0.6611111111111111,0.7261904761904762
09/08/2012,"Arizona St. @ Lawrence, Kan.",0-3,3.0,0,25.0,21.0,109.0,0.0,24.0,1.0,0.0,43.0,2.0,10.0,0.0,33.0,1.0,Arizona St.,3,8.333333333333334,7.0,36.333333333333336,8.0,0.3333333333333333,0.0,14.333333333333334,0.6666666666666666,3.333333333333333,0.0,11.0,0.3333333333333333,14.027777777777777,11.972916666666666,5.777777777777779,4.960416666666666,40.77777777777778,34.00416666666666,0.0,0.08574999999999999,12.972222222222221,11.058333333333334,0.7222222222222222,0.5833333333333333,0.8888888888888888,0.8333333333333334,19.86111111111111,15.797916666666666,2.944444444444444,2.216666666666667,0.4444444444444444,0.28541666666666665,16.805555555555554,14.252083333333333,0.4444444444444444,0.7291666666666666
09/14/2012,Georgetown,3-2,5.0,0,73.0,21.0,195.0,0.0,69.0,2.0,2.0,89.0,3.0,26.0,3.0,91.0,2.0,Georgetown,5,14.6,4.2,39.0,13.8,0.4,0.4,17.8,0.6,5.2,0.6,18.2,0.4,12.472222222222221,11.568518518518518,6.4444444444444455,5.187037037037037,39.055555555555564,34.26296296296296,0.0,0.07622222222222222,11.888888888888888,10.718518518518518,0.6666666666666666,0.5555555555555555,0.6388888888888888,0.7407407407407408,17.63888888888889,15.635185185185186,2.5555555555555554,2.3407407407407406,0.27777777777777773,0.2537037037037037,14.722222222222221,13.89074074074074,0.47222222222222215,0.6851851851851851
09/15/2012,Presbyterian,3-1,4.0,0,61.0,19.0,142.0,0.0,53.0,7.0,2.0,80.0,3.0,4.0,3.0,73.0,0.0,Presbyterian,4,15.25,4.75,35.5,13.25,1.75,0.5,20.0,0.75,1.0,0.75,18.25,0.0,13.561111111111112,11.871666666666666,5.733333333333333,5.088333333333333,40.94444444444445,34.736666666666665,0.0,0.0686,12.933333333333332,11.026666666666667,0.5777777777777777,0.5399999999999999,0.5499999999999999,0.7066666666666668,18.794444444444444,15.851666666666668,3.8444444444444446,2.6266666666666665,0.36666666666666664,0.28833333333333333,16.566666666666666,14.321666666666667,0.49444444444444446,0.6566666666666666
