date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2012,@ Sam Houston,2-3,5.0,0,60.0,28.0,215.0,0.149,58.0,6.0,12.0,99.0,1.0,10.0,3.0,72.0,1.0,Sam Houston,5,12.0,5.6,43.0,11.6,1.2,2.4,19.8,0.2,2.0,0.6,14.4,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2012,"Texas Southern @ Huntsville, Texas",3-0,3.0,0,35.0,14.0,104.0,0.0,35.0,10.0,14.0,55.0,0.0,7.0,1.0,48.5,0.0,Texas Southern,3,11.666666666666666,4.666666666666667,34.666666666666664,11.666666666666666,3.333333333333333,4.666666666666667,18.33333333333333,0.0,2.333333333333333,0.3333333333333333,16.166666666666668,0.0,,6.0,,2.8,,21.5,,0.0745,,5.8,,0.6,,1.2,,9.9,,1.0,,0.3,,7.2,,0.1
08/25/2012,"Colorado @ Huntsville, Texas",0-3,3.0,0,32.0,16.0,97.0,0.165,31.0,0.0,5.0,23.0,2.0,4.0,0.0,36.0,1.0,Colorado,3,10.666666666666666,5.333333333333333,32.333333333333336,10.333333333333334,0.0,1.6666666666666667,7.666666666666667,0.6666666666666666,1.3333333333333333,0.0,12.0,0.3333333333333333,,7.888888888888888,,3.422222222222222,,25.888888888888886,,0.049666666666666665,,7.7555555555555555,,1.511111111111111,,2.3555555555555556,,12.711111111111109,,1.4444444444444444,,0.3111111111111111,,10.18888888888889,,0.06666666666666667
08/31/2012,McNeese,3-0,3.0,0,49.0,12.0,102.0,0.0,44.0,5.0,6.0,38.0,1.0,12.0,2.0,61.0,0.0,McNeese,3,16.333333333333332,4.0,34.0,14.666666666666666,1.6666666666666667,2.0,12.666666666666666,0.3333333333333333,4.0,0.6666666666666666,20.33333333333333,0.0,11.444444444444443,8.583333333333332,5.2,3.8999999999999995,36.666666666666664,27.5,0.10466666666666667,0.0785,11.200000000000001,8.4,1.511111111111111,1.1333333333333333,2.9111111111111114,2.183333333333333,15.266666666666666,11.449999999999998,1.8888888888888886,1.4166666666666665,0.3111111111111111,0.23333333333333334,14.188888888888888,10.641666666666667,0.17777777777777778,0.13333333333333333
08/31/2012,Houston Christian,3-1,4.0,0,63.0,19.0,162.0,0.0,59.0,9.0,9.0,76.0,2.0,16.0,2.0,82.0,3.0,Houston Christian,4,15.75,4.75,40.5,14.75,2.25,2.25,19.0,0.5,4.0,0.5,20.5,0.75,12.888888888888888,10.133333333333331,4.666666666666667,3.9199999999999995,33.666666666666664,28.8,0.055,0.0628,12.222222222222221,9.653333333333332,1.6666666666666667,1.24,2.777777777777778,2.1466666666666665,12.888888888888886,11.693333333333332,2.5555555555555554,1.9333333333333331,0.3333333333333333,0.32,16.166666666666668,12.58,0.1111111111111111,0.10666666666666666
09/01/2012,Southern Miss.,3-0,3.0,0,49.0,14.0,110.0,0.0,45.0,4.0,5.0,35.0,0.0,4.0,1.0,55.0,2.0,Southern Miss.,3,16.333333333333332,4.666666666666667,36.66666666666666,15.0,1.3333333333333333,1.6666666666666667,11.666666666666666,0.0,1.3333333333333333,0.3333333333333333,18.33333333333333,0.6666666666666666,14.25,11.069444444444443,4.694444444444444,4.058333333333333,35.611111111111114,30.75,0.055,0.052333333333333336,13.25,10.502777777777778,1.3055555555555556,1.4083333333333332,1.9722222222222225,2.1638888888888888,13.111111111111109,12.91111111111111,3.1111111111111107,2.2777777777777777,0.38888888888888884,0.35000000000000003,17.61111111111111,13.9,0.3611111111111111,0.21388888888888888
09/04/2012,@ Lamar University,1-3,4.0,0,56.0,28.0,169.0,0.0,51.0,4.0,10.0,64.0,0.0,6.0,4.0,63.0,0.0,Lamar University,4,14.0,7.0,42.25,12.75,1.0,2.5,16.0,0.0,1.5,1.0,15.75,0.0,16.138888888888886,11.82142857142857,4.472222222222222,4.145238095238095,37.05555555555555,31.595238095238095,0.0,0.04485714285714286,14.805555555555555,11.145238095238096,1.75,1.3976190476190475,1.9722222222222225,2.0928571428571425,14.444444444444443,12.733333333333333,3.111111111111111,2.142857142857143,0.49999999999999994,0.34761904761904766,19.722222222222218,14.533333333333333,0.47222222222222215,0.2785714285714285
09/07/2012,"Georgia Tech @ Gainesville, Fla.",0-3,3.0,0,27.0,20.0,100.0,0.0,21.0,5.0,6.0,35.0,1.0,4.0,0.0,35.0,1.0,Georgia Tech,3,9.0,6.666666666666667,33.333333333333336,7.0,1.6666666666666667,2.0,11.666666666666666,0.3333333333333333,1.3333333333333333,0.0,11.666666666666666,0.3333333333333333,15.361111111111109,12.093749999999998,5.472222222222222,4.502083333333333,39.80555555555555,32.92708333333333,0.0,0.03925,14.166666666666666,11.345833333333333,1.5277777777777777,1.3479166666666667,2.1388888888888893,2.14375,15.555555555555555,13.141666666666666,2.2777777777777777,2.0625,0.611111111111111,0.4291666666666667,18.194444444444443,14.685416666666667,0.47222222222222215,0.24374999999999997
09/08/2012,"Jacksonville @ Gainesville, Fla.",2-3,5.0,0,64.0,25.0,165.0,0.0,56.0,11.0,9.0,65.0,1.0,14.0,5.0,83.0,3.0,Jacksonville,5,12.8,5.0,33.0,11.2,2.2,1.8,13.0,0.2,2.8,1.0,16.6,0.6,13.111111111111109,11.749999999999998,6.111111111111112,4.742592592592592,37.416666666666664,32.972222222222214,0.0,0.034888888888888886,11.583333333333334,10.862962962962962,1.3333333333333333,1.3833333333333333,2.055555555555556,2.1277777777777778,13.111111111111109,12.977777777777778,1.3888888888888886,1.9814814814814814,0.4444444444444444,0.38148148148148153,15.249999999999998,14.350000000000001,0.3333333333333333,0.2537037037037037
09/08/2012,@ Florida,1-3,4.0,0,43.0,23.0,133.0,0.0,39.0,3.0,11.0,41.0,1.0,4.0,2.0,49.0,2.0,Florida,4,10.75,5.75,33.25,9.75,0.75,2.75,10.25,0.25,1.0,0.5,12.25,0.5,11.933333333333332,11.854999999999999,6.222222222222221,4.768333333333333,36.19444444444445,32.974999999999994,0.0,0.0314,10.316666666666666,10.896666666666667,1.6222222222222225,1.4649999999999999,2.1,2.0949999999999998,13.555555555555555,12.98,1.8777777777777775,2.0633333333333335,0.6666666666666666,0.44333333333333336,14.672222222222222,14.575,0.31111111111111106,0.28833333333333333
09/11/2012,Southern U.,3-0,2.0,0,18.0,7.0,44.0,0.0,17.0,5.0,2.0,22.0,0.0,4.0,0.0,25.0,1.0,Southern U.,3,6.0,2.333333333333333,14.666666666666666,5.666666666666667,1.6666666666666667,0.6666666666666666,7.333333333333333,0.0,1.3333333333333333,0.0,8.333333333333334,0.3333333333333333,10.85,11.754545454545452,5.8055555555555545,4.857575757575757,33.19444444444445,32.99999999999999,0.0,0.028545454545454544,9.316666666666666,10.792424242424243,1.538888888888889,1.4,2.1833333333333336,2.1545454545454543,11.638888888888888,12.731818181818182,1.711111111111111,1.9666666666666666,0.5,0.4484848484848485,13.505555555555555,14.363636363636363,0.4777777777777777,0.30757575757575756
09/14/2012,"Alabama A&M @ Memphis, Tenn.",3-0,3.0,0,35.0,14.0,114.0,0.0,32.0,6.0,10.0,47.0,4.0,2.0,0.0,46.0,2.0,Alabama A&M,3,11.666666666666666,4.666666666666667,38.0,10.666666666666666,2.0,3.333333333333333,15.666666666666666,1.3333333333333333,0.6666666666666666,0.0,15.333333333333334,0.6666666666666666,9.85,11.274999999999999,4.361111111111111,4.647222222222222,26.972222222222218,31.472222222222218,0.0,0.026166666666666668,8.872222222222222,10.365277777777779,1.538888888888889,1.4222222222222223,1.7388888888888892,2.0305555555555554,10.194444444444445,12.281944444444447,1.711111111111111,1.9138888888888888,0.5,0.41111111111111115,12.394444444444446,13.861111111111112,0.4777777777777778,0.30972222222222223
