date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,Saint Louis,3-0,3.0,0,37.0,11.0,98.0,0.265,34.0,3.0,7.0,44.0,2.0,8.0,3.0,46.0,0.0,Saint Louis,3,12.333333333333334,3.6666666666666665,32.666666666666664,11.333333333333334,1.0,2.3333333333333335,14.666666666666666,0.6666666666666666,2.6666666666666665,1.0,15.333333333333334,0.0
08/25/2012,UCLA,3-2,5.0,0,69.0,31.0,184.0,0.207,66.0,3.0,10.0,85.0,2.0,16.0,5.0,82.0,2.0,UCLA,5,13.8,6.2,36.8,13.2,0.6,2.0,17.0,0.4,3.2,1.0,16.4,0.4
08/26/2012,Notre Dame,3-0,3.0,0,49.0,11.0,104.0,0.365,46.0,6.0,3.0,49.0,2.0,18.0,0.0,66.0,1.0,Notre Dame,3,16.333333333333332,3.6666666666666665,34.666666666666664,15.333333333333334,2.0,1.0,16.333333333333332,0.6666666666666666,6.0,0.0,22.0,0.3333333333333333
09/01/2012,"Colgate @ Irvine, CA",3-0,3.0,0,51.0,13.0,103.0,0.0,47.0,5.0,5.0,48.0,2.0,14.0,2.0,65.0,0.0,Colgate,3,17.0,4.333333333333333,34.333333333333336,15.666666666666666,1.6666666666666667,1.6666666666666667,16.0,0.6666666666666666,4.666666666666667,0.6666666666666666,21.666666666666668,0.0
09/01/2012,@ UC Irvine,3-0,3.0,0,51.0,8.0,105.0,0.0,48.0,6.0,4.0,45.0,2.0,10.0,3.0,64.0,0.0,UC Irvine,3,17.0,2.6666666666666665,35.0,16.0,2.0,1.3333333333333333,15.0,0.6666666666666666,3.3333333333333335,1.0,21.333333333333332,0.0
09/06/2012,Oklahoma,3-0,3.0,0,44.0,8.0,94.0,0.0,43.0,6.0,5.0,41.0,1.0,18.0,0.0,60.0,1.0,Oklahoma,3,14.666666666666666,2.6666666666666665,31.333333333333332,14.333333333333334,2.0,1.6666666666666667,13.666666666666666,0.3333333333333333,6.0,0.0,20.0,0.3333333333333333
09/07/2012,Duquesne,3-0,3.0,0,45.0,14.0,96.0,0.0,38.0,3.0,3.0,46.0,2.0,18.0,2.0,59.0,0.0,Duquesne,3,15.0,4.666666666666667,32.0,12.666666666666666,1.0,1.0,15.333333333333334,0.6666666666666666,6.0,0.6666666666666666,19.666666666666668,0.0
09/08/2012,Kentucky,3-1,4.0,0,58.0,18.0,127.0,0.0,51.0,4.0,9.0,40.0,4.0,19.0,1.0,75.5,0.0,Kentucky,4,14.5,4.5,31.75,12.75,1.0,2.25,10.0,1.0,4.75,0.25,18.875,0.0
09/15/2012,@ Iowa St.,1-3,4.0,0,53.0,18.0,166.0,0.0,51.0,3.0,11.0,78.0,6.0,14.0,2.0,69.0,0.0,Iowa St.,4,13.25,4.5,41.5,12.75,0.75,2.75,19.5,1.5,3.5,0.5,17.25,0.0
09/19/2012,@ Penn St.,1-3,4.0,0,55.0,24.0,148.0,0.0,51.0,4.0,6.0,54.0,5.0,18.0,0.0,73.0,0.0,Penn St.,4,13.75,6.0,37.0,12.75,1.0,1.5,13.5,1.25,4.5,0.0,18.25,0.0
09/22/2012,@ Ohio St.,3-1,4.0,0,47.0,13.0,117.0,0.0,41.0,1.0,7.0,50.0,5.0,16.0,2.0,61.0,3.0,Ohio St.,4,11.75,3.25,29.25,10.25,0.25,1.75,12.5,1.25,4.0,0.5,15.25,0.75
