date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,"UNC Asheville @ Columbia, SC",3-1,4.0,0,56.0,16.0,142.0,0.0,52.0,5.0,19.0,74.0,3.0,20.0,1.0,74.0,1.0,UNC Asheville,4,14.0,4.0,35.5,13.0,1.25,4.75,18.5,0.75,5.0,0.25,18.5,0.25
08/24/2012,@ South Carolina,0-3,3.0,0,37.0,16.0,110.0,0.191,35.0,1.0,13.0,40.0,1.0,4.0,1.0,41.0,1.0,South Carolina,3,12.333333333333334,5.333333333333333,36.666666666666664,11.666666666666666,0.3333333333333333,4.333333333333333,13.333333333333334,0.3333333333333333,1.3333333333333333,0.3333333333333333,13.666666666666666,0.3333333333333333
08/25/2012,"Temple @ Columbia, SC",0-3,3.0,0,40.0,14.0,111.0,0.234,38.0,5.0,12.0,42.0,2.0,8.0,2.0,51.0,0.0,Temple,3,13.333333333333334,4.666666666666667,37.0,12.666666666666666,1.6666666666666667,4.0,14.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,17.0,0.0
08/25/2012,"ETSU @ Columbia, SC",1-3,4.0,0,48.0,23.0,145.0,0.172,42.0,9.0,16.0,42.0,4.0,14.0,1.0,68.0,0.0,ETSU,4,12.0,5.75,36.25,10.5,2.25,4.0,10.5,1.0,3.5,0.25,17.0,0.0
08/31/2012,Quinnipiac,3-0,3.0,0,45.0,11.0,83.0,0.0,41.0,6.0,4.0,34.0,3.0,8.0,0.0,58.0,0.0,Quinnipiac,3,15.0,3.6666666666666665,27.666666666666668,13.666666666666666,2.0,1.3333333333333333,11.333333333333334,1.0,2.6666666666666665,0.0,19.333333333333332,0.0
09/01/2012,Montana St.,1-3,4.0,0,49.0,25.0,138.0,0.0,44.0,4.0,7.0,62.0,3.0,0.0,2.0,56.0,0.0,Montana St.,4,12.25,6.25,34.5,11.0,1.0,1.75,15.5,0.75,0.0,0.5,14.0,0.0
09/07/2012,SIUE,3-0,3.0,0,50.0,11.0,106.0,0.0,47.0,6.0,6.0,53.0,4.0,2.0,2.0,61.0,0.0,SIUE,3,16.666666666666668,3.6666666666666665,35.333333333333336,15.666666666666666,2.0,2.0,17.666666666666668,1.3333333333333333,0.6666666666666666,0.6666666666666666,20.333333333333332,0.0
09/07/2012,Binghamton,3-2,5.0,0,63.0,17.0,143.0,0.0,57.0,6.0,12.0,61.0,7.0,10.0,4.0,81.0,0.0,Binghamton,5,12.6,3.4,28.6,11.4,1.2,2.4,12.2,1.4,2.0,0.8,16.2,0.0
09/08/2012,Youngstown St.,3-1,4.0,0,67.0,32.0,176.0,0.0,62.0,6.0,7.0,62.0,3.0,6.0,1.0,79.0,0.0,Youngstown St.,4,16.75,8.0,44.0,15.5,1.5,1.75,15.5,0.75,1.5,0.25,19.75,0.0
09/14/2012,@ Bryant,3-0,3.0,0,52.0,13.0,112.0,0.0,46.0,5.0,6.0,40.0,3.0,4.0,1.0,62.0,1.0,Bryant,3,17.333333333333332,4.333333333333333,37.333333333333336,15.333333333333334,1.6666666666666667,2.0,13.333333333333334,1.0,1.3333333333333333,0.3333333333333333,20.666666666666668,0.3333333333333333
