date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/31/2012,"Furman @ Charleston, S.C.",1-3,4.0,0,33.0,28.0,139.0,0,33.0,2.0,9.0,66.0,2.0,12.0,0.0,43.0,3.0,Furman,4,8.25,7.0,34.75,8.25,0.5,2.25,16.5,0.5,3.0,0.0,10.75,0.75
09/01/2012,@ Charleston So.,3-0,3.0,0,43.0,19.0,115.0,0,41.0,6.0,10.0,59.0,0.0,10.0,3.0,54.0,3.0,Charleston So.,3,14.333333333333334,6.333333333333333,38.333333333333336,13.666666666666666,2.0,3.3333333333333335,19.666666666666668,0.0,3.3333333333333335,1.0,18.0,1.0
09/01/2012,"Canisius @ Charleston, S.C.",3-1,4.0,0,52.0,28.0,150.0,0,45.0,5.0,8.0,62.0,2.0,16.0,3.0,67.0,2.0,Canisius,4,13.0,7.0,37.5,11.25,1.25,2.0,15.5,0.5,4.0,0.75,16.75,0.5
09/04/2012,@ Ga. Southern,0-3,3.0,0,29.0,16.0,124.0,0,27.0,5.0,6.0,64.0,0.0,8.0,0.0,38.0,1.0,Ga. Southern,3,9.666666666666666,5.333333333333333,41.333333333333336,9.0,1.6666666666666667,2.0,21.333333333333332,0.0,2.6666666666666665,0.0,12.666666666666666,0.3333333333333333
09/07/2012,"South Alabama @ Atlanta, Ga.",1-3,4.0,0,48.0,17.0,168.0,0,45.0,4.0,11.0,77.0,0.0,16.0,2.0,60.0,4.0,South Alabama,4,12.0,4.25,42.0,11.25,1.0,2.75,19.25,0.0,4.0,0.5,15.0,1.0
09/08/2012,"Samford @ Atlanta, Ga.",0-3,3.0,0,38.0,17.0,111.0,0,34.0,5.0,4.0,42.0,1.0,11.0,1.0,49.5,2.0,Samford,3,12.666666666666666,5.666666666666667,37.0,11.333333333333334,1.6666666666666667,1.3333333333333333,14.0,0.3333333333333333,3.6666666666666665,0.3333333333333333,16.5,0.6666666666666666
09/08/2012,@ Georgia St.,1-3,4.0,0,52.0,25.0,171.0,0,47.0,4.0,7.0,84.0,1.0,8.0,2.0,61.0,3.0,Georgia St.,4,13.0,6.25,42.75,11.75,1.0,1.75,21.0,0.25,2.0,0.5,15.25,0.75
09/14/2012,@ Winthrop,0-3,3.0,0,33.0,33.0,134.0,0,28.0,5.0,4.0,56.0,0.0,12.0,1.0,44.0,0.0,Winthrop,3,11.0,11.0,44.666666666666664,9.333333333333334,1.6666666666666667,1.3333333333333333,18.666666666666668,0.0,4.0,0.3333333333333333,14.666666666666666,0.0
09/15/2012,"N.C. A&T @ Rock Hill, SC",3-1,4.0,0,46.0,29.0,190.0,0,40.0,7.0,9.0,85.0,1.0,6.0,1.0,57.0,0.0,N.C. A&T,4,11.5,7.25,47.5,10.0,1.75,2.25,21.25,0.25,1.5,0.25,14.25,0.0
09/15/2012,"Western Caro. @ Rock Hill, SC",3-1,4.0,0,59.0,23.0,178.0,0,53.0,3.0,11.0,99.0,0.0,10.0,0.0,67.0,0.0,Western Caro.,4,14.75,5.75,44.5,13.25,0.75,2.75,24.75,0.0,2.5,0.0,16.75,0.0
09/18/2012,ETSU,3-0,3.0,0,46.0,16.0,111.0,0,44.0,7.0,6.0,46.0,1.0,2.0,0.0,55.0,2.0,ETSU,3,15.333333333333334,5.333333333333333,37.0,14.666666666666666,2.3333333333333335,2.0,15.333333333333334,0.3333333333333333,0.6666666666666666,0.0,18.333333333333332,0.6666666666666666
09/21/2012,Stetson,3-1,4.0,0,44.0,20.0,163.0,0,41.0,5.0,6.0,94.0,2.0,20.0,2.0,61.0,3.0,Stetson,4,11.0,5.0,40.75,10.25,1.25,1.5,23.5,0.5,5.0,0.5,15.25,0.75
09/22/2012,FGCU,2-3,5.0,0,56.0,26.0,199.0,0,54.0,5.0,10.0,78.0,0.0,8.0,3.0,65.0,2.0,FGCU,5,11.2,5.2,39.8,10.8,1.0,2.0,15.6,0.0,1.6,0.6,13.0,0.4
09/28/2012,Northern Ky.,0-3,3.0,0,31.0,27.0,126.0,0,29.0,1.0,2.0,52.0,3.0,2.0,1.0,36.0,1.0,Northern Ky.,3,10.333333333333334,9.0,42.0,9.666666666666666,0.3333333333333333,0.6666666666666666,17.333333333333332,1.0,0.6666666666666666,0.3333333333333333,12.0,0.3333333333333333
09/29/2012,Lipscomb,1-3,4.0,0,42.0,24.0,158.0,0,40.0,6.0,6.0,71.0,3.0,12.0,0.0,57.0,1.0,Lipscomb,4,10.5,6.0,39.5,10.0,1.5,1.5,17.75,0.75,3.0,0.0,14.25,0.25
10/05/2012,@ North Florida,3-2,5.0,0,58.0,19.0,196.0,0,54.0,3.0,10.0,99.0,2.0,22.0,1.0,74.0,0.0,North Florida,5,11.6,3.8,39.2,10.8,0.6,2.0,19.8,0.4,4.4,0.2,14.8,0.0
10/06/2012,@ Jacksonville,2-3,5.0,0,62.0,16.0,180.0,0,58.0,6.0,13.0,83.0,1.0,10.0,4.0,74.0,2.0,Jacksonville,5,12.4,3.2,36.0,11.6,1.2,2.6,16.6,0.2,2.0,0.8,14.8,0.4
10/09/2012,@ ETSU,1-3,4.0,0,44.0,22.0,161.0,0,40.0,3.0,9.0,64.0,1.0,12.0,0.0,54.0,1.0,ETSU,4,11.0,5.5,40.25,10.0,0.75,2.25,16.0,0.25,3.0,0.0,13.5,0.25
10/13/2012,@ Kennesaw St.,3-2,5.0,0,61.0,16.0,148.0,0,56.0,5.0,5.0,73.0,0.0,12.0,2.0,72.0,3.0,Kennesaw St.,5,12.2,3.2,29.6,11.2,1.0,1.0,14.6,0.0,2.4,0.4,14.4,0.6
10/16/2012,USC Upstate,0-3,3.0,0,31.0,13.0,130.0,0,30.0,0.0,7.0,67.0,1.0,2.0,0.0,33.0,2.0,USC Upstate,3,10.333333333333334,4.333333333333333,43.333333333333336,10.0,0.0,2.3333333333333335,22.333333333333332,0.3333333333333333,0.6666666666666666,0.0,11.0,0.6666666666666666
10/19/2012,@ FGCU,2-3,5.0,0,64.0,18.0,179.0,0,59.0,6.0,15.0,75.0,2.0,12.0,0.0,78.0,1.0,FGCU,5,12.8,3.6,35.8,11.8,1.2,3.0,15.0,0.4,2.4,0.0,15.6,0.2
10/20/2012,@ Stetson,3-0,3.0,0,47.0,8.0,99.0,0,44.0,5.0,5.0,51.0,1.0,10.0,0.0,58.0,1.0,Stetson,3,15.666666666666666,2.6666666666666665,33.0,14.666666666666666,1.6666666666666667,1.6666666666666667,17.0,0.3333333333333333,3.3333333333333335,0.0,19.333333333333332,0.3333333333333333
10/26/2012,Jacksonville,1-3,4.0,0,46.0,23.0,151.0,0,45.0,4.0,6.0,62.0,4.0,6.0,5.0,57.0,0.0,Jacksonville,4,11.5,5.75,37.75,11.25,1.0,1.5,15.5,1.0,1.5,1.25,14.25,0.0
10/27/2012,North Florida,0-3,3.0,0,36.0,19.0,133.0,0,34.0,6.0,5.0,62.0,3.0,2.0,1.0,46.0,1.0,North Florida,3,12.0,6.333333333333333,44.333333333333336,11.333333333333334,2.0,1.6666666666666667,20.666666666666668,1.0,0.6666666666666666,0.3333333333333333,15.333333333333334,0.3333333333333333
11/02/2012,@ Northern Ky.,0-3,3.0,0,32.0,14.0,109.0,0,30.0,4.0,9.0,34.0,1.0,14.0,3.0,44.0,0.0,Northern Ky.,3,10.666666666666666,4.666666666666667,36.333333333333336,10.0,1.3333333333333333,3.0,11.333333333333334,0.3333333333333333,4.666666666666667,1.0,14.666666666666666,0.0
11/03/2012,@ Lipscomb,0-3,3.0,0,27.0,13.0,112.0,0,24.0,2.0,7.0,39.0,0.0,12.0,0.0,35.0,0.0,Lipscomb,3,9.0,4.333333333333333,37.333333333333336,8.0,0.6666666666666666,2.3333333333333335,13.0,0.0,4.0,0.0,11.666666666666666,0.0
11/06/2012,@ USC Upstate,3-0,3.0,0,37.0,6.0,110.0,0,37.0,2.0,5.0,64.0,1.0,12.0,1.0,46.0,0.0,USC Upstate,3,12.333333333333334,2.0,36.666666666666664,12.333333333333334,0.6666666666666666,1.6666666666666667,21.333333333333332,0.3333333333333333,4.0,0.3333333333333333,15.333333333333334,0.0
11/08/2012,Kennesaw St.,3-0,3.0,0,47.0,16.0,143.0,0,43.0,2.0,7.0,66.0,0.0,6.0,2.0,52.0,0.0,Kennesaw St.,3,15.666666666666666,5.333333333333333,47.666666666666664,14.333333333333334,0.6666666666666666,2.3333333333333335,22.0,0.0,2.0,0.6666666666666666,17.333333333333332,0.0
11/15/2012,"ETSU @ Nashville, TN",0-3,3.0,0,38.0,18.0,115.0,0,35.0,1.0,2.0,41.0,0.0,14.0,1.0,46.0,2.0,ETSU,3,12.666666666666666,6.0,38.333333333333336,11.666666666666666,0.3333333333333333,0.6666666666666666,13.666666666666666,0.0,4.666666666666667,0.3333333333333333,15.333333333333334,0.6666666666666666
