date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,Chicago St.,3-0,3.0,0,42.0,14.0,111.0,0.252,39.0,5.0,4.0,48.0,2.0,2.0,0.0,50.0,0.0,Chicago St.,3,14.0,4.666666666666667,37.0,13.0,1.6666666666666667,1.3333333333333333,16.0,0.6666666666666666,0.6666666666666666,0.0,16.666666666666668,0.0
08/24/2012,South Dakota St.,3-1,4.0,0,64.0,29.0,159.0,0.22,59.0,7.0,10.0,63.0,1.0,16.0,3.0,80.0,0.0,South Dakota St.,4,16.0,7.25,39.75,14.75,1.75,2.5,15.75,0.25,4.0,0.75,20.0,0.0
08/25/2012,Valparaiso,3-1,4.0,0,52.0,29.0,158.0,0.146,50.0,3.0,4.0,79.0,3.0,12.0,3.0,64.0,0.0,Valparaiso,4,13.0,7.25,39.5,12.5,0.75,1.0,19.75,0.75,3.0,0.75,16.0,0.0
08/25/2012,Southeast Mo. St.,2-3,5.0,0,69.0,30.0,207.0,0.188,67.0,4.0,9.0,97.0,2.0,10.0,2.0,80.0,0.0,Southeast Mo. St.,5,13.8,6.0,41.4,13.4,0.8,1.8,19.4,0.4,2.0,0.4,16.0,0.0
08/31/2012,"Eastern Ill. @ Rochester, Mich.",3-1,4.0,0,58.0,20.0,151.0,0.0,56.0,8.0,9.0,65.0,1.0,14.0,2.0,74.0,0.0,Eastern Ill.,4,14.5,5.0,37.75,14.0,2.0,2.25,16.25,0.25,3.5,0.5,18.5,0.0
09/01/2012,"Toledo @ Rochester, MI",3-1,4.0,0,54.0,30.0,147.0,0.0,53.0,4.0,6.0,61.0,1.0,24.0,5.0,71.0,0.0,Toledo,4,13.5,7.5,36.75,13.25,1.0,1.5,15.25,0.25,6.0,1.25,17.75,0.0
09/01/2012,@ Oakland,2-3,5.0,0,58.0,17.0,159.0,0.0,55.0,4.0,8.0,77.0,1.0,16.0,3.0,71.0,0.0,Oakland,5,11.6,3.4,31.8,11.0,0.8,1.6,15.4,0.2,3.2,0.6,14.2,0.0
09/07/2012,"Syracuse @ Ames, Iowa",3-2,5.0,0,61.0,24.0,180.0,0.0,57.0,7.0,9.0,70.0,1.0,8.0,1.0,73.0,1.0,Syracuse,5,12.2,4.8,36.0,11.4,1.4,1.8,14.0,0.2,1.6,0.2,14.6,0.2
09/07/2012,@ Iowa St.,2-3,5.0,0,55.0,23.0,187.0,0.0,51.0,4.0,5.0,71.0,4.0,16.0,6.0,71.0,2.0,Iowa St.,5,11.0,4.6,37.4,10.2,0.8,1.0,14.2,0.8,3.2,1.2,14.2,0.4
09/08/2012,"Eastern Wash. @ Ames, Iowa",3-0,3.0,0,46.0,19.0,134.0,0.0,41.0,3.0,2.0,60.0,2.0,6.0,2.0,54.0,1.0,Eastern Wash.,3,15.333333333333334,6.333333333333333,44.666666666666664,13.666666666666666,1.0,0.6666666666666666,20.0,0.6666666666666666,2.0,0.6666666666666666,18.0,0.3333333333333333
