date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,@ Nebraska,0-3,3.0,0,27.0,24.0,101.0,0.03,24.0,2.0,8.0,43.0,0.0,6.0,4.0,32.0,2.0,Nebraska,3,9.0,8.0,33.666666666666664,8.0,0.6666666666666666,2.6666666666666665,14.333333333333334,0.0,2.0,1.3333333333333333,10.666666666666666,0.6666666666666666
08/25/2012,"Notre Dame @ Lincoln, Nebraska",0-3,3.0,0,31.0,20.0,104.0,0.106,30.0,3.0,8.0,39.0,1.0,14.0,5.0,42.0,0.0,Notre Dame,3,10.333333333333334,6.666666666666667,34.666666666666664,10.0,1.0,2.6666666666666665,13.0,0.3333333333333333,4.666666666666667,1.6666666666666667,14.0,0.0
08/27/2012,Santa Clara,0-3,3.0,0,26.0,22.0,104.0,0.038,24.0,6.0,6.0,47.0,0.0,12.0,2.0,38.0,1.0,Santa Clara,3,8.666666666666666,7.333333333333333,34.666666666666664,8.0,2.0,2.0,15.666666666666666,0.0,4.0,0.6666666666666666,12.666666666666666,0.3333333333333333
08/31/2012,Valparaiso,3-1,4.0,0,58.0,27.0,172.0,0.0,52.0,6.0,14.0,66.0,1.0,19.0,1.0,74.5,2.0,Valparaiso,4,14.5,6.75,43.0,13.0,1.5,3.5,16.5,0.25,4.75,0.25,18.625,0.5
09/01/2012,South Alabama,3-0,3.0,0,43.0,18.0,125.0,0.0,36.0,6.0,11.0,51.0,0.0,18.0,2.0,58.0,0.0,South Alabama,3,14.333333333333334,6.0,41.666666666666664,12.0,2.0,3.6666666666666665,17.0,0.0,6.0,0.6666666666666666,19.333333333333332,0.0
09/01/2012,Southern Ill.,1-3,4.0,0,42.0,23.0,132.0,0.0,41.0,2.0,7.0,46.0,0.0,8.0,2.0,48.0,2.0,Southern Ill.,4,10.5,5.75,33.0,10.25,0.5,1.75,11.5,0.0,2.0,0.5,12.0,0.5
09/04/2012,@ Bradley,3-1,4.0,0,60.0,31.0,173.0,0.0,59.0,5.0,8.0,83.0,2.0,14.0,2.0,74.0,0.0,Bradley,4,15.0,7.75,43.25,14.75,1.25,2.0,20.75,0.5,3.5,0.5,18.5,0.0
09/07/2012,Evansville,3-1,4.0,0,62.0,20.0,170.0,0.0,59.0,6.0,15.0,89.0,4.0,0.0,4.0,72.0,1.0,Evansville,4,15.5,5.0,42.5,14.75,1.5,3.75,22.25,1.0,0.0,1.0,18.0,0.25
09/08/2012,South Fla.,0-3,3.0,0,37.0,27.0,135.0,0.0,36.0,4.0,11.0,60.0,0.0,14.0,0.0,48.0,2.0,South Fla.,3,12.333333333333334,9.0,45.0,12.0,1.3333333333333333,3.6666666666666665,20.0,0.0,4.666666666666667,0.0,16.0,0.6666666666666666
09/08/2012,Southeast Mo. St.,3-1,4.0,0,60.0,26.0,170.0,0.0,59.0,6.0,9.0,85.0,0.0,10.0,0.0,71.0,1.0,Southeast Mo. St.,4,15.0,6.5,42.5,14.75,1.5,2.25,21.25,0.0,2.5,0.0,17.75,0.25
09/14/2012,@ Northwestern,0-3,3.0,0,19.0,21.0,104.0,0.0,19.0,1.0,6.0,48.0,0.0,4.0,0.0,22.0,1.0,Northwestern,3,6.333333333333333,7.0,34.666666666666664,6.333333333333333,0.3333333333333333,2.0,16.0,0.0,1.3333333333333333,0.0,7.333333333333333,0.3333333333333333
09/14/2012,"Western Mich. @ Evanston, Ill.",0-3,3.0,0,32.0,22.0,121.0,0.0,32.0,2.0,11.0,53.0,0.0,16.0,2.0,42.0,1.0,Western Mich.,3,10.666666666666666,7.333333333333333,40.333333333333336,10.666666666666666,0.6666666666666666,3.6666666666666665,17.666666666666668,0.0,5.333333333333333,0.6666666666666666,14.0,0.3333333333333333
09/15/2012,"Delaware @ Evanston, Ill.",2-3,5.0,0,55.0,32.0,173.0,0.0,51.0,7.0,12.0,69.0,1.0,20.0,1.0,73.0,0.0,Delaware,5,11.0,6.4,34.6,10.2,1.4,2.4,13.8,0.2,4.0,0.2,14.6,0.0
09/21/2012,@ Xavier,1-3,4.0,0,43.0,31.0,162.0,0.0,39.0,2.0,9.0,80.0,0.0,12.0,2.0,51.0,0.0,Xavier,4,10.75,7.75,40.5,9.75,0.5,2.25,20.0,0.0,3.0,0.5,12.75,0.0
09/22/2012,@ Dayton,0-3,3.0,0,29.0,19.0,93.0,0.0,29.0,1.0,5.0,31.0,1.0,4.0,0.0,33.0,4.0,Dayton,3,9.666666666666666,6.333333333333333,31.0,9.666666666666666,0.3333333333333333,1.6666666666666667,10.333333333333334,0.3333333333333333,1.3333333333333333,0.0,11.0,1.3333333333333333
09/28/2012,Duquesne,2-3,5.0,0,63.0,33.0,212.0,0.0,58.0,8.0,7.0,95.0,0.0,12.0,0.0,77.0,2.0,Duquesne,5,12.6,6.6,42.4,11.6,1.6,1.4,19.0,0.0,2.4,0.0,15.4,0.4
09/29/2012,George Washington,2-3,5.0,0,47.0,20.0,179.0,0.0,40.0,12.0,19.0,85.0,0.0,20.0,1.0,69.0,1.0,George Washington,5,9.4,4.0,35.8,8.0,2.4,3.8,17.0,0.0,4.0,0.2,13.8,0.2
10/02/2012,Western Ill.,0-3,3.0,0,39.0,19.0,123.0,0.0,35.0,2.0,11.0,51.0,1.0,4.0,0.0,44.0,1.0,Western Ill.,3,13.0,6.333333333333333,41.0,11.666666666666666,0.6666666666666666,3.6666666666666665,17.0,0.3333333333333333,1.3333333333333333,0.0,14.666666666666666,0.3333333333333333
10/06/2012,Butler,3-1,4.0,0,57.0,24.0,155.0,0.0,53.0,6.0,7.0,80.0,2.0,12.0,1.0,71.0,3.0,Butler,4,14.25,6.0,38.75,13.25,1.5,1.75,20.0,0.5,3.0,0.25,17.75,0.75
10/12/2012,@ VCU,1-3,4.0,0,49.0,32.0,142.0,0.0,45.0,4.0,7.0,53.0,1.0,9.0,1.0,58.5,1.0,VCU,4,12.25,8.0,35.5,11.25,1.0,1.75,13.25,0.25,2.25,0.25,14.625,0.25
10/14/2012,@ Charlotte,3-0,3.0,0,39.0,12.0,104.0,0.0,36.0,3.0,6.0,52.0,0.0,8.0,0.0,46.0,0.0,Charlotte,3,13.0,4.0,34.666666666666664,12.0,1.0,2.0,17.333333333333332,0.0,2.6666666666666665,0.0,15.333333333333334,0.0
10/19/2012,Dayton,0-3,3.0,0,38.0,19.0,121.0,0.0,34.0,1.0,12.0,51.0,1.0,4.0,1.0,42.0,1.0,Dayton,3,12.666666666666666,6.333333333333333,40.333333333333336,11.333333333333334,0.3333333333333333,4.0,17.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,14.0,0.3333333333333333
10/20/2012,Xavier,0-3,3.0,0,35.0,16.0,106.0,0.0,33.0,1.0,5.0,47.0,0.0,6.0,3.0,39.0,3.0,Xavier,3,11.666666666666666,5.333333333333333,35.333333333333336,11.0,0.3333333333333333,1.6666666666666667,15.666666666666666,0.0,2.0,1.0,13.0,1.0
10/23/2012,@ Eastern Ill.,3-1,4.0,0,60.0,18.0,138.0,0.0,57.0,7.0,10.0,56.0,0.0,20.0,2.0,77.0,0.0,Eastern Ill.,4,15.0,4.5,34.5,14.25,1.75,2.5,14.0,0.0,5.0,0.5,19.25,0.0
10/26/2012,@ Rhode Island,2-3,5.0,0,63.0,35.0,172.0,0.0,58.0,3.0,11.0,76.0,0.0,26.0,1.0,79.0,0.0,Rhode Island,5,12.6,7.0,34.4,11.6,0.6,2.2,15.2,0.0,5.2,0.2,15.8,0.0
