date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,"Iowa St. @ Knoxville, Tenn.",0-3,3.0,0,37.0,18.0,111.0,0.171,36.0,2.0,5.0,50.0,1.0,8.0,3.0,44.0,1.0,Iowa St.,3,12.333333333333334,6.0,37.0,12.0,0.6666666666666666,1.6666666666666667,16.666666666666668,0.3333333333333333,2.6666666666666665,1.0,14.666666666666666,0.3333333333333333
08/25/2012,@ Tennessee,1-3,4.0,0,41.0,25.0,123.0,0.13,38.0,2.0,12.0,43.0,3.0,6.0,5.0,49.0,1.0,Tennessee,4,10.25,6.25,30.75,9.5,0.5,3.0,10.75,0.75,1.5,1.25,12.25,0.25
08/25/2012,"Florida St. @ Knoxville, Tenn.",0-3,3.0,0,34.0,22.0,95.0,0.126,32.0,0.0,8.0,31.0,2.0,4.0,1.0,38.0,1.0,Florida St.,3,11.333333333333334,7.333333333333333,31.666666666666668,10.666666666666666,0.0,2.6666666666666665,10.333333333333334,0.6666666666666666,1.3333333333333333,0.3333333333333333,12.666666666666666,0.3333333333333333
08/31/2012,@ New Mexico St.,1-3,4.0,0,40.0,17.0,105.0,0.0,38.0,5.0,11.0,39.0,5.0,4.0,4.0,52.0,3.0,New Mexico St.,4,10.0,4.25,26.25,9.5,1.25,2.75,9.75,1.25,1.0,1.0,13.0,0.75
09/01/2012,"Drake @ Las Cruces, N.M.",3-0,3.0,0,53.0,17.0,113.0,0.0,53.0,7.0,10.0,49.0,4.0,6.0,1.0,67.0,0.0,Drake,3,17.666666666666668,5.666666666666667,37.666666666666664,17.666666666666668,2.3333333333333335,3.3333333333333335,16.333333333333332,1.3333333333333333,2.0,0.3333333333333333,22.333333333333332,0.0
09/01/2012,"Northwestern @ Las Cruces, N.M.",1-3,4.0,0,53.0,25.0,149.0,0.0,51.0,1.0,9.0,58.0,2.0,6.0,4.0,59.0,2.0,Northwestern,4,13.25,6.25,37.25,12.75,0.25,2.25,14.5,0.5,1.5,1.0,14.75,0.5
09/04/2012,Western Ky.,1-3,4.0,0,56.0,24.0,125.0,0.0,51.0,5.0,9.0,41.0,1.0,8.0,2.0,66.0,0.0,Western Ky.,4,14.0,6.0,31.25,12.75,1.25,2.25,10.25,0.25,2.0,0.5,16.5,0.0
09/07/2012,Illinois,1-3,4.0,0,57.0,25.0,141.0,0.0,54.0,8.0,15.0,50.0,0.0,12.0,3.0,71.0,1.0,Illinois,4,14.25,6.25,35.25,13.5,2.0,3.75,12.5,0.0,3.0,0.75,17.75,0.25
09/08/2012,Purdue,1-3,4.0,0,43.0,21.0,136.0,0.0,40.0,1.0,11.0,49.0,2.0,14.0,3.0,53.0,0.0,Purdue,4,10.75,5.25,34.0,10.0,0.25,2.75,12.25,0.5,3.5,0.75,13.25,0.0
09/14/2012,"UCF @ Austin, Texas",3-0,3.0,0,44.0,11.0,112.0,0.0,40.0,6.0,13.0,44.0,2.0,16.0,2.0,60.0,0.0,UCF,3,14.666666666666666,3.6666666666666665,37.333333333333336,13.333333333333334,2.0,4.333333333333333,14.666666666666666,0.6666666666666666,5.333333333333333,0.6666666666666666,20.0,0.0
09/15/2012,@ Texas,0-3,3.0,0,37.0,15.0,106.0,0.0,37.0,1.0,9.0,36.0,1.0,8.0,0.0,43.0,0.0,Texas,3,12.333333333333334,5.0,35.333333333333336,12.333333333333334,0.3333333333333333,3.0,12.0,0.3333333333333333,2.6666666666666665,0.0,14.333333333333334,0.0
