date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/25/2012,"Montana St. @ Edwardsville, Ill.",3-2,5.0,0,62.0,24.0,164.0,0.232,59.0,10.0,17.0,76.0,3.0,14.0,2.0,82.0,1.0,Montana St.,5,12.4,4.8,32.8,11.8,2.0,3.4,15.2,0.6,2.8,0.4,16.4,0.2
08/25/2012,"SIUE @ Edwardsville, Ill.",3-1,4.0,0,59.0,17.0,144.0,0.292,56.0,6.0,9.0,65.0,1.0,8.0,0.0,70.0,2.0,SIUE,4,14.75,4.25,36.0,14.0,1.5,2.25,16.25,0.25,2.0,0.0,17.5,0.5
08/26/2012,"Western Ill. @ Edwardsville, Ill.",3-0,3.0,0,49.0,8.0,111.0,0.369,48.0,5.0,7.0,50.0,0.0,16.0,2.0,62.0,0.0,Western Ill.,3,16.333333333333332,2.6666666666666665,37.0,16.0,1.6666666666666667,2.3333333333333335,16.666666666666668,0.0,5.333333333333333,0.6666666666666666,20.666666666666668,0.0
08/27/2012,@ Saint Louis,3-0,3.0,0,45.0,19.0,120.0,0.217,44.0,0.0,11.0,50.0,1.0,14.0,0.0,53.0,1.0,Saint Louis,3,15.0,6.333333333333333,40.0,14.666666666666666,0.0,3.6666666666666665,16.666666666666668,0.3333333333333333,4.666666666666667,0.0,17.666666666666668,0.3333333333333333
08/31/2012,"North Carolina @ Davis, Calif.",2-3,5.0,0,52.0,39.0,177.0,0.0,49.0,6.0,11.0,72.0,1.0,10.0,0.0,64.0,2.0,North Carolina,5,10.4,7.8,35.4,9.8,1.2,2.2,14.4,0.2,2.0,0.0,12.8,0.4
08/31/2012,"Utah @ Davis, Calif.",3-2,5.0,0,62.0,26.0,143.0,0.0,60.0,11.0,17.0,54.0,3.0,14.0,4.0,83.0,0.0,Utah,5,12.4,5.2,28.6,12.0,2.2,3.4,10.8,0.6,2.8,0.8,16.6,0.0
09/01/2012,@ UC Davis,3-2,5.0,0,65.0,21.0,177.0,0.0,61.0,8.0,12.0,80.0,1.0,12.0,3.0,80.0,0.0,UC Davis,5,13.0,4.2,35.4,12.2,1.6,2.4,16.0,0.2,2.4,0.6,16.0,0.0
09/07/2012,@ Stanford,0-3,3.0,0,27.0,27.0,102.0,0.0,25.0,3.0,5.0,31.0,0.0,2.0,3.0,31.0,1.0,Stanford,3,9.0,9.0,34.0,8.333333333333334,1.0,1.6666666666666667,10.333333333333334,0.0,0.6666666666666666,1.0,10.333333333333334,0.3333333333333333
09/08/2012,"Loyola Chicago @ Stanford, Calif.",3-0,3.0,0,45.0,22.0,117.0,0.0,42.0,5.0,5.0,55.0,1.0,8.0,2.0,55.0,2.0,Loyola Chicago,3,15.0,7.333333333333333,39.0,14.0,1.6666666666666667,1.6666666666666667,18.333333333333332,0.3333333333333333,2.6666666666666665,0.6666666666666666,18.333333333333332,0.6666666666666666
09/08/2012,"Pacific @ Stanford, Calif.",2-3,5.0,0,71.0,28.0,197.0,0.0,68.0,6.0,10.0,78.0,4.0,16.0,2.0,89.0,0.0,Pacific,5,14.2,5.6,39.4,13.6,1.2,2.0,15.6,0.8,3.2,0.4,17.8,0.0
09/14/2012,"San Diego St. @ Fullerton, CA",3-2,5.0,0,61.0,24.0,171.0,0.0,55.0,9.0,12.0,62.0,1.0,10.0,1.0,76.0,1.0,San Diego St.,5,12.2,4.8,34.2,11.0,1.8,2.4,12.4,0.2,2.0,0.2,15.2,0.2
09/14/2012,"Oregon St. @ Fullerton, CA",1-3,4.0,0,59.0,26.0,144.0,0.0,55.0,2.0,5.0,48.0,0.0,9.0,1.0,65.5,1.0,Oregon St.,4,14.75,6.5,36.0,13.75,0.5,1.25,12.0,0.0,2.25,0.25,16.375,0.25
09/15/2012,@ Cal St. Fullerton,3-2,5.0,0,55.0,34.0,162.0,0.0,50.0,4.0,8.0,67.0,2.0,22.0,2.0,72.0,1.0,Cal St. Fullerton,5,11.0,6.8,32.4,10.0,0.8,1.6,13.4,0.4,4.4,0.4,14.4,0.2
09/15/2012,"Brown @ Fullerton, CA",3-0,3.0,0,45.0,11.0,84.0,0.0,44.0,10.0,8.0,33.0,0.0,10.0,3.0,60.0,0.0,Brown,3,15.0,3.6666666666666665,28.0,14.666666666666666,3.3333333333333335,2.6666666666666665,11.0,0.0,3.3333333333333335,1.0,20.0,0.0
09/20/2012,Gonzaga,3-1,4.0,0,59.0,19.0,129.0,0.0,55.0,9.0,12.0,46.0,1.0,13.0,1.0,75.5,0.0,Gonzaga,4,14.75,4.75,32.25,13.75,2.25,3.0,11.5,0.25,3.25,0.25,18.875,0.0
09/22/2012,San Diego,1-3,4.0,0,54.0,21.0,138.0,0.0,51.0,2.0,10.0,41.0,3.0,16.0,2.0,67.0,1.0,San Diego,4,13.5,5.25,34.5,12.75,0.5,2.5,10.25,0.75,4.0,0.5,16.75,0.25
09/29/2012,Pepperdine,3-1,4.0,0,52.0,17.0,145.0,0.0,49.0,6.0,9.0,58.0,3.0,21.0,4.0,71.5,1.0,Pepperdine,4,13.0,4.25,36.25,12.25,1.5,2.25,14.5,0.75,5.25,1.0,17.875,0.25
10/04/2012,@ Portland,3-1,4.0,0,52.0,18.0,129.0,0.0,45.0,13.0,7.0,53.0,2.0,12.0,0.0,73.0,0.0,Portland,4,13.0,4.5,32.25,11.25,3.25,1.75,13.25,0.5,3.0,0.0,18.25,0.0
10/06/2012,@ Gonzaga,3-0,3.0,0,50.0,6.0,76.0,0.0,47.0,9.0,9.0,28.0,0.0,8.0,1.0,63.0,0.0,Gonzaga,3,16.666666666666668,2.0,25.333333333333332,15.666666666666666,3.0,3.0,9.333333333333334,0.0,2.6666666666666665,0.3333333333333333,21.0,0.0
10/11/2012,@ LMU (CA),0-3,3.0,0,36.0,18.0,93.0,0.0,35.0,2.0,6.0,39.0,2.0,8.0,1.0,44.0,1.0,LMU ,3,12.0,6.0,31.0,11.666666666666666,0.6666666666666666,2.0,13.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,14.666666666666666,0.3333333333333333
10/13/2012,@ Pepperdine,2-3,5.0,0,61.0,27.0,176.0,0.0,57.0,3.0,10.0,77.0,1.0,20.0,5.0,75.0,0.0,Pepperdine,5,12.2,5.4,35.2,11.4,0.6,2.0,15.4,0.2,4.0,1.0,15.0,0.0
10/16/2012,Sacramento St.,3-0,3.0,0,51.0,14.0,118.0,0.0,49.0,8.0,8.0,56.0,1.0,14.0,0.0,67.0,0.0,Sacramento St.,3,17.0,4.666666666666667,39.333333333333336,16.333333333333332,2.6666666666666665,2.6666666666666665,18.666666666666668,0.3333333333333333,4.666666666666667,0.0,22.333333333333332,0.0
10/20/2012,BYU,3-2,5.0,0,73.0,33.0,164.0,0.0,69.0,5.0,10.0,64.0,1.0,14.0,2.0,86.0,0.0,BYU,5,14.6,6.6,32.8,13.8,1.0,2.0,12.8,0.2,2.8,0.4,17.2,0.0
10/25/2012,Saint Mary's (CA),0-3,3.0,0,36.0,19.0,111.0,0.0,33.0,3.0,5.0,43.0,1.0,6.0,0.0,43.0,0.0,Saint Mary's ,3,12.0,6.333333333333333,37.0,11.0,1.0,1.6666666666666667,14.333333333333334,0.3333333333333333,2.0,0.0,14.333333333333334,0.0
10/27/2012,@ San Diego,3-2,5.0,0,63.0,28.0,178.0,0.0,58.0,4.0,15.0,67.0,2.0,18.0,1.0,78.0,1.0,San Diego,5,12.6,5.6,35.6,11.6,0.8,3.0,13.4,0.4,3.6,0.2,15.6,0.2
11/01/2012,@ San Francisco,3-2,5.0,0,75.0,33.0,201.0,0.0,73.0,10.0,10.0,93.0,2.0,6.0,0.0,90.0,0.0,San Francisco,5,15.0,6.6,40.2,14.6,2.0,2.0,18.6,0.4,1.2,0.0,18.0,0.0
11/03/2012,Portland,3-1,4.0,0,55.0,28.0,146.0,0.0,54.0,9.0,9.0,49.0,3.0,14.0,2.0,74.0,0.0,Portland,4,13.75,7.0,36.5,13.5,2.25,2.25,12.25,0.75,3.5,0.5,18.5,0.0
11/08/2012,San Francisco,3-2,5.0,0,71.0,30.0,195.0,0.0,70.0,7.0,10.0,94.0,4.0,8.0,1.0,86.0,0.0,San Francisco,5,14.2,6.0,39.0,14.0,1.4,2.0,18.8,0.8,1.6,0.2,17.2,0.0
11/10/2012,@ BYU,0-3,3.0,0,34.0,19.0,102.0,0.0,33.0,1.0,7.0,37.0,1.0,4.0,1.0,38.0,0.0,BYU,3,11.333333333333334,6.333333333333333,34.0,11.0,0.3333333333333333,2.3333333333333335,12.333333333333334,0.3333333333333333,1.3333333333333333,0.3333333333333333,12.666666666666666,0.0
11/15/2012,LMU (CA),0-3,3.0,0,40.0,18.0,103.0,0.0,39.0,0.0,3.0,33.0,2.0,12.0,1.0,48.0,0.0,LMU ,3,13.333333333333334,6.0,34.333333333333336,13.0,0.0,1.0,11.0,0.6666666666666666,4.0,0.3333333333333333,16.0,0.0
11/17/2012,@ Saint Mary's (CA),0-3,3.0,0,31.0,18.0,97.0,0.0,29.0,2.0,5.0,35.0,3.0,2.0,5.0,37.0,0.0,Saint Mary's ,3,10.333333333333334,6.0,32.333333333333336,9.666666666666666,0.6666666666666666,1.6666666666666667,11.666666666666666,1.0,0.6666666666666666,1.6666666666666667,12.333333333333334,0.0
11/30/2012,"Hawaii @ Seattle, Wash.",0-3,3.0,0,34.0,16.0,107.0,0.0,33.0,3.0,2.0,40.0,1.0,4.0,3.0,40.0,1.0,Hawaii,3,11.333333333333334,5.333333333333333,35.666666666666664,11.0,1.0,0.6666666666666666,13.333333333333334,0.3333333333333333,1.3333333333333333,1.0,13.333333333333334,0.3333333333333333
