date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2012,@ Idaho,3-2,5.0,0,63.0,25.0,177.0,0.215,59.0,6.0,8.0,89.0,1.0,8.0,1.0,74.0,0.0,Idaho,5,12.6,5.0,35.4,11.8,1.2,1.6,17.8,0.2,1.6,0.2,14.8,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2012,"Washington St. @ Moscow, Idaho",3-0,3.0,0,37.0,15.0,122.0,0.18,34.0,2.0,2.0,69.0,2.0,16.0,0.0,49.0,0.0,Washington St.,3,12.333333333333334,5.0,40.66666666666666,11.333333333333334,0.6666666666666666,0.6666666666666666,23.0,0.6666666666666666,5.333333333333333,0.0,16.333333333333332,0.0,,6.3,,2.5,,17.7,,0.1075,,5.9,,0.6,,0.8,,8.9,,0.8,,0.1,,7.4,,0.0
08/25/2012,"Montana @ Moscow, Idaho",3-2,5.0,0,62.0,28.0,196.0,0.173,60.0,8.0,6.0,89.0,4.0,16.0,2.0,82.0,2.0,Montana,5,12.4,5.6,39.2,12.0,1.6,1.2,17.8,0.8,3.2,0.4,16.4,0.4,,8.311111111111112,,3.3333333333333335,,25.355555555555554,,0.13166666666666668,,7.711111111111111,,0.6222222222222222,,0.7555555555555555,,13.6,,2.3111111111111113,,0.06666666666666667,,10.377777777777778,,0.0
08/31/2012,Portland St.,3-0,3.0,0,45.0,9.0,130.0,0.0,43.0,2.0,10.0,66.0,2.0,13.0,1.0,55.5,1.0,Portland St.,3,15.0,3.0,43.333333333333336,14.333333333333334,0.6666666666666666,3.333333333333333,22.0,0.6666666666666666,4.333333333333333,0.3333333333333333,18.5,0.3333333333333333,12.444444444444445,9.333333333333334,5.2,3.9,38.42222222222222,28.816666666666666,0.18933333333333333,0.14200000000000002,11.71111111111111,8.783333333333333,1.1555555555555557,0.8666666666666667,1.1555555555555557,0.8666666666666667,19.533333333333335,14.649999999999999,3.3777777777777778,2.533333333333333,0.20000000000000004,0.15000000000000002,15.844444444444443,11.883333333333333,0.13333333333333333,0.1
09/01/2012,NIU,3-0,3.0,0,39.0,12.0,113.0,0.0,35.0,6.0,7.0,64.0,0.0,12.0,0.0,51.0,1.0,NIU,3,13.0,4.0,37.66666666666666,11.666666666666666,2.0,2.333333333333333,21.33333333333333,0.0,4.0,0.0,17.0,0.3333333333333333,13.244444444444445,10.466666666666667,4.533333333333333,3.72,41.06666666666666,31.72,0.11766666666666666,0.1136,12.555555555555557,9.893333333333334,0.9777777777777777,0.8266666666666668,1.7333333333333332,1.3599999999999999,20.933333333333334,16.119999999999997,4.288888888888889,2.893333333333333,0.24444444444444446,0.18666666666666668,17.07777777777778,13.206666666666667,0.24444444444444446,0.14666666666666667
09/01/2012,Nevada,3-0,3.0,0,47.0,7.0,108.0,0.0,47.0,8.0,9.0,52.0,0.0,7.0,0.0,58.5,3.0,Nevada,3,15.666666666666666,2.333333333333333,36.0,15.666666666666666,2.6666666666666665,3.0,17.333333333333332,0.0,2.333333333333333,0.0,19.5,1.0,13.466666666666667,10.888888888888891,4.2,3.766666666666667,40.06666666666666,32.71111111111111,0.057666666666666665,0.09466666666666668,12.666666666666666,10.188888888888888,1.4222222222222223,1.0222222222222224,2.2888888888888883,1.5222222222222221,20.377777777777776,16.988888888888887,3.8444444444444437,3.0777777777777775,0.24444444444444446,0.15555555555555556,17.3,13.838888888888889,0.35555555555555557,0.17777777777777778
09/07/2012,"Loyola Chicago @ Stanford, Calif.",3-0,3.0,0,46.0,18.0,102.0,0.0,45.0,7.0,2.0,46.0,0.0,18.0,0.0,62.0,0.0,Loyola Chicago,3,15.333333333333334,6.0,34.0,15.0,2.333333333333333,0.6666666666666666,15.333333333333334,0.0,6.0,0.0,20.666666666666668,0.0,14.555555555555557,11.571428571428573,3.1111111111111107,3.561904761904762,39.0,33.18095238095238,0.0,0.08114285714285716,13.888888888888888,10.971428571428572,1.7777777777777777,1.2571428571428573,2.888888888888889,1.7333333333333332,20.222222222222218,17.038095238095234,3.5555555555555554,2.971428571428571,0.1111111111111111,0.13333333333333333,18.333333333333332,14.647619047619047,0.5555555555555555,0.2952380952380952
09/08/2012,"Santa Clara @ Stanford, Calif.",3-2,5.0,0,65.0,16.0,181.0,0.0,60.0,3.0,2.0,84.0,3.0,22.0,4.0,82.0,1.0,Santa Clara,5,13.0,3.2,36.2,12.0,0.6,0.4,16.8,0.6,4.4,0.8,16.4,0.2,14.666666666666666,12.041666666666668,4.111111111111111,3.8666666666666667,35.888888888888886,33.28333333333333,0.0,0.07100000000000001,14.111111111111109,11.475,2.333333333333333,1.3916666666666666,1.9999999999999998,1.5999999999999999,17.999999999999996,16.825,4.111111111111111,3.3499999999999996,0.0,0.11666666666666667,19.055555555555557,15.4,0.4444444444444445,0.2583333333333333
09/08/2012,@ Stanford,0-3,3.0,0,37.0,24.0,134.0,0.0,37.0,1.0,2.0,60.0,0.0,12.0,2.0,44.0,0.0,Stanford,3,12.333333333333334,8.0,44.66666666666666,12.333333333333334,0.3333333333333333,0.6666666666666666,20.0,0.0,4.0,0.6666666666666666,14.666666666666666,0.0,14.666666666666666,12.148148148148149,3.8444444444444446,3.7925925925925927,35.4,33.60740740740741,0.0,0.06311111111111112,14.222222222222223,11.533333333333333,1.8666666666666665,1.3037037037037036,1.3555555555555554,1.4666666666666666,16.48888888888889,16.822222222222223,4.2444444444444445,3.4666666666666663,0.26666666666666666,0.1925925925925926,18.855555555555554,15.511111111111111,0.39999999999999997,0.2518518518518518
09/14/2012,"Iowa @ Milwaukee, Wis.",3-1,4.0,0,63.0,22.0,180.0,0.0,56.0,6.0,6.0,98.0,1.0,12.0,0.0,76.0,2.0,Iowa,4,15.75,5.5,45.0,14.0,1.5,1.5,24.5,0.25,3.0,0.0,19.0,0.5,13.555555555555557,12.166666666666668,5.733333333333333,4.213333333333333,38.288888888888884,34.71333333333333,0.0,0.0568,13.111111111111112,11.613333333333333,1.0888888888888888,1.2066666666666666,0.5777777777777778,1.3866666666666665,17.37777777777778,17.14,4.8,3.5199999999999996,0.48888888888888893,0.24,17.244444444444444,15.426666666666666,0.06666666666666667,0.22666666666666666
