date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,@ Georgia Tech,1-3,4.0,0,38.0,30.0,140.0,0.057,34.0,7.0,10.0,45.0,1.0,18.0,0.0,55.0,2.0,Georgia Tech,4,9.5,7.5,35.0,8.5,1.75,2.5,11.25,0.25,4.5,0.0,13.75,0.5
08/25/2012,"SMU @ Atlanta, Ga.",3-0,3.0,0,47.0,18.0,129.0,0.0,45.0,5.0,5.0,51.0,2.0,16.0,2.0,62.0,2.0,SMU,3,15.666666666666666,6.0,43.0,15.0,1.6666666666666667,1.6666666666666667,17.0,0.6666666666666666,5.333333333333333,0.6666666666666666,20.666666666666668,0.6666666666666666
08/25/2012,"Charleston So. @ Atlanta, Ga.",3-0,3.0,0,42.0,16.0,98.0,0.0,38.0,8.0,6.0,39.0,3.0,8.0,4.0,57.0,1.0,Charleston So.,3,14.0,5.333333333333333,32.666666666666664,12.666666666666666,2.6666666666666665,2.0,13.0,1.0,2.6666666666666665,1.3333333333333333,19.0,0.3333333333333333
08/31/2012,"Arizona @ Malibu, Calif.",0-3,3.0,0,28.0,24.0,107.0,0.0,27.0,5.0,5.0,32.0,2.0,4.0,1.0,37.0,0.0,Arizona,3,9.333333333333334,8.0,35.666666666666664,9.0,1.6666666666666667,1.6666666666666667,10.666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,12.333333333333334,0.0
09/01/2012,@ Pepperdine,0-3,3.0,0,40.0,22.0,126.0,0.0,38.0,3.0,4.0,51.0,0.0,12.0,2.0,49.0,0.0,Pepperdine,3,13.333333333333334,7.333333333333333,42.0,12.666666666666666,1.0,1.3333333333333333,17.0,0.0,4.0,0.6666666666666666,16.333333333333332,0.0
09/02/2012,Sacred Heart,3-0,3.0,0,38.0,16.0,104.0,0.0,35.0,3.0,5.0,50.0,1.0,23.0,1.0,53.5,0.0,Sacred Heart,3,12.666666666666666,5.333333333333333,34.666666666666664,11.666666666666666,1.0,1.6666666666666667,16.666666666666668,0.3333333333333333,7.666666666666667,0.3333333333333333,17.833333333333332,0.0
09/06/2012,@ Nevada,3-1,4.0,0,55.0,20.0,134.0,0.0,52.0,7.0,7.0,55.0,0.0,9.0,2.0,66.5,1.0,Nevada,4,13.75,5.0,33.5,13.0,1.75,1.75,13.75,0.0,2.25,0.5,16.625,0.25
09/07/2012,"CSU Bakersfield @ Reno, Nevada",3-1,4.0,0,43.0,19.0,116.0,0.0,37.0,10.0,6.0,41.0,3.0,15.0,2.0,63.5,2.0,CSU Bakersfield,4,10.75,4.75,29.0,9.25,2.5,1.5,10.25,0.75,3.75,0.5,15.875,0.5
09/07/2012,"Washington St. @ Reno, Nevada",1-3,4.0,0,51.0,31.0,153.0,0.0,48.0,4.0,2.0,52.0,2.0,18.0,1.0,66.0,0.0,Washington St.,4,12.75,7.75,38.25,12.0,1.0,0.5,13.0,0.5,4.5,0.25,16.5,0.0
09/14/2012,Brown,3-0,3.0,0,44.0,20.0,119.0,0.0,39.0,7.0,12.0,52.0,2.0,6.0,1.0,56.0,1.0,Brown,3,14.666666666666666,6.666666666666667,39.666666666666664,13.0,2.3333333333333335,4.0,17.333333333333332,0.6666666666666666,2.0,0.3333333333333333,18.666666666666668,0.3333333333333333
09/14/2012,San Diego St.,1-3,4.0,0,43.0,28.0,139.0,0.0,38.0,7.0,5.0,48.0,0.0,6.0,3.0,53.0,2.0,San Diego St.,4,10.75,7.0,34.75,9.5,1.75,1.25,12.0,0.0,1.5,0.75,13.25,0.5
09/15/2012,Oregon St.,0-3,3.0,0,33.0,24.0,119.0,0.0,32.0,3.0,6.0,35.0,1.0,6.0,5.0,40.0,1.0,Oregon St.,3,11.0,8.0,39.666666666666664,10.666666666666666,1.0,2.0,11.666666666666666,0.3333333333333333,2.0,1.6666666666666667,13.333333333333334,0.3333333333333333
09/15/2012,Santa Clara,2-3,5.0,0,50.0,28.0,162.0,0.0,47.0,10.0,5.0,68.0,4.0,18.0,0.0,73.0,0.0,Santa Clara,5,10.0,5.6,32.4,9.4,2.0,1.0,13.6,0.8,3.6,0.0,14.6,0.0
09/21/2012,CSUN,1-3,4.0,0,44.0,26.0,166.0,0.0,41.0,4.0,5.0,65.0,2.0,10.0,3.0,55.0,0.0,CSUN,4,11.0,6.5,41.5,10.25,1.0,1.25,16.25,0.5,2.5,0.75,13.75,0.0
09/22/2012,Hawaii,2-3,5.0,0,54.0,31.0,176.0,0.0,49.0,3.0,11.0,70.0,7.0,16.0,3.0,72.0,0.0,Hawaii,5,10.8,6.2,35.2,9.8,0.6,2.2,14.0,1.4,3.2,0.6,14.4,0.0
09/28/2012,@ Pacific,2-3,5.0,0,58.0,26.0,189.0,0.0,51.0,4.0,8.0,87.0,1.0,22.0,1.0,74.0,2.0,Pacific,5,11.6,5.2,37.8,10.2,0.8,1.6,17.4,0.2,4.4,0.2,14.8,0.4
