date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,"Robert Morris @ Villanova, Pa.",3-0,3.0,0,40.0,4.0,90.0,0.4,37.0,3.0,5.0,35.0,0.0,10.0,2.0,48.0,0.0,Robert Morris,3,13.333333333333334,1.3333333333333333,30.0,12.333333333333334,1.0,1.6666666666666667,11.666666666666666,0.0,3.3333333333333335,0.6666666666666666,16.0,0.0
08/25/2012,@ Villanova,2-3,5.0,0,62.0,33.0,197.0,0.147,56.0,2.0,9.0,99.0,0.0,16.0,3.0,72.0,3.0,Villanova,5,12.4,6.6,39.4,11.2,0.4,1.8,19.8,0.0,3.2,0.6,14.4,0.6
08/25/2012,"Maryland @ Villanova, Pa.",2-3,5.0,0,51.0,31.0,171.0,0.117,48.0,9.0,9.0,74.0,3.0,8.0,0.0,67.0,2.0,Maryland,5,10.2,6.2,34.2,9.6,1.8,1.8,14.8,0.6,1.6,0.0,13.4,0.4
08/28/2012,Northeastern,0-3,3.0,0,35.0,13.0,97.0,0.227,30.0,0.0,5.0,32.0,2.0,8.0,0.0,41.0,1.0,Northeastern,3,11.666666666666666,4.333333333333333,32.333333333333336,10.0,0.0,1.6666666666666667,10.666666666666666,0.6666666666666666,2.6666666666666665,0.0,13.666666666666666,0.3333333333333333
08/31/2012,@ Rutgers,0-3,3.0,0,33.0,22.0,123.0,0.0,31.0,1.0,4.0,50.0,1.0,10.0,1.0,40.0,2.0,Rutgers,3,11.0,7.333333333333333,41.0,10.333333333333334,0.3333333333333333,1.3333333333333333,16.666666666666668,0.3333333333333333,3.3333333333333335,0.3333333333333333,13.333333333333334,0.6666666666666666
08/31/2012,"Rhode Island @ New Brunswick, N.J.",2-3,5.0,0,58.0,31.0,179.0,0.0,53.0,11.0,7.0,76.0,2.0,8.0,0.0,75.0,2.0,Rhode Island,5,11.6,6.2,35.8,10.6,2.2,1.4,15.2,0.4,1.6,0.0,15.0,0.4
09/01/2012,"Iona @ New Brunswick, N.J.",3-0,3.0,0,45.0,10.0,105.0,0.0,43.0,4.0,5.0,40.0,3.0,12.0,0.0,58.0,2.0,Iona,3,15.0,3.3333333333333335,35.0,14.333333333333334,1.3333333333333333,1.6666666666666667,13.333333333333334,1.0,4.0,0.0,19.333333333333332,0.6666666666666666
09/07/2012,Holy Cross,3-0,3.0,0,44.0,11.0,88.0,0.0,40.0,7.0,6.0,44.0,0.0,10.0,1.0,56.0,1.0,Holy Cross,3,14.666666666666666,3.6666666666666665,29.333333333333332,13.333333333333334,2.3333333333333335,2.0,14.666666666666666,0.0,3.3333333333333335,0.3333333333333333,18.666666666666668,0.3333333333333333
09/08/2012,William & Mary,2-3,5.0,0,58.0,32.0,178.0,0.0,55.0,5.0,13.0,75.0,2.0,12.0,3.0,71.0,0.0,William & Mary,5,11.6,6.4,35.6,11.0,1.0,2.6,15.0,0.4,2.4,0.6,14.2,0.0
09/08/2012,Central Conn. St.,3-2,5.0,0,72.0,25.0,204.0,0.0,65.0,5.0,11.0,81.0,2.0,18.0,4.0,88.0,1.0,Central Conn. St.,5,14.4,5.0,40.8,13.0,1.0,2.2,16.2,0.4,3.6,0.8,17.6,0.2
09/11/2012,@ Bryant,3-1,4.0,0,47.0,29.0,165.0,0.0,45.0,8.0,10.0,80.0,0.0,23.0,3.0,66.5,1.0,Bryant,4,11.75,7.25,41.25,11.25,2.0,2.5,20.0,0.0,5.75,0.75,16.625,0.25
09/14/2012,"BYU @ Washington, DC",0-3,3.0,0,20.0,20.0,80.0,0.0,19.0,5.0,2.0,31.0,0.0,6.0,0.0,28.0,0.0,BYU,3,6.666666666666667,6.666666666666667,26.666666666666668,6.333333333333333,1.6666666666666667,0.6666666666666666,10.333333333333334,0.0,2.0,0.0,9.333333333333334,0.0
09/15/2012,@ George Washington,1-3,4.0,0,44.0,19.0,138.0,0.0,41.0,6.0,7.0,56.0,0.0,10.0,0.0,55.0,3.0,George Washington,4,11.0,4.75,34.5,10.25,1.5,1.75,14.0,0.0,2.5,0.0,13.75,0.75
09/15/2012,"Princeton @ Washington, DC",3-2,5.0,0,74.0,25.0,176.0,0.0,70.0,9.0,8.0,89.0,0.0,13.0,1.0,89.5,2.0,Princeton,5,14.8,5.0,35.2,14.0,1.8,1.6,17.8,0.0,2.6,0.2,17.9,0.4
09/18/2012,Harvard,3-2,5.0,0,60.0,29.0,170.0,0.0,57.0,11.0,9.0,72.0,3.0,6.0,1.0,77.0,0.0,Harvard,5,12.0,5.8,34.0,11.4,2.2,1.8,14.4,0.6,1.2,0.2,15.4,0.0
09/22/2012,Providence,3-0,3.0,0,41.0,14.0,128.0,0.0,36.0,4.0,8.0,75.0,2.0,10.0,2.0,52.0,0.0,Providence,3,13.666666666666666,4.666666666666667,42.666666666666664,12.0,1.3333333333333333,2.6666666666666665,25.0,0.6666666666666666,3.3333333333333335,0.6666666666666666,17.333333333333332,0.0
09/23/2012,Dartmouth,3-0,3.0,0,55.0,17.0,130.0,0.0,47.0,4.0,4.0,64.0,2.0,8.0,2.0,65.0,2.0,Dartmouth,3,18.333333333333332,5.666666666666667,43.333333333333336,15.666666666666666,1.3333333333333333,1.3333333333333333,21.333333333333332,0.6666666666666666,2.6666666666666665,0.6666666666666666,21.666666666666668,0.6666666666666666
09/28/2012,@ UMBC,3-2,5.0,0,63.0,23.0,157.0,0.0,58.0,3.0,6.0,56.0,2.0,16.0,0.0,76.0,3.0,UMBC,5,12.6,4.6,31.4,11.6,0.6,1.2,11.2,0.4,3.2,0.0,15.2,0.6
