date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2012,@ Marshall,0-3,3.0,0,30.0,16.0,109.0,0.128,29.0,3.0,4.0,38.0,1.0,2.0,2.0,35.0,2.0,Marshall,3,10.0,5.333333333333333,36.333333333333336,9.666666666666666,1.0,1.3333333333333333,12.666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,11.666666666666666,0.6666666666666666,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2012,IUPUI @ Marshall,0-3,3.0,0,34.0,22.0,111.0,0.108,34.0,4.0,8.0,50.0,0.0,8.0,0.0,42.0,1.0,IUPUI,3,11.333333333333334,7.333333333333333,37.0,11.333333333333334,1.3333333333333333,2.6666666666666665,16.666666666666668,0.0,2.6666666666666665,0.0,14.0,0.3333333333333333,,5.0,,2.6666666666666665,,18.166666666666668,,0.064,,4.833333333333333,,0.5,,0.6666666666666666,,6.333333333333333,,0.3333333333333333,,0.3333333333333333,,5.833333333333333,,0.3333333333333333
08/25/2012,"Miami (OH) @ Huntington, W.Va.",0-3,3.0,0,19.0,17.0,87.0,0.023,15.0,0.0,8.0,33.0,2.0,2.0,1.0,22.0,3.0,Miami ,3,6.333333333333333,5.666666666666667,29.0,5.0,0.0,2.6666666666666665,11.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,7.333333333333333,1.0,,7.111111111111112,,4.222222222222222,,24.444444444444446,,0.07866666666666666,,7.0,,0.7777777777777777,,1.3333333333333333,,9.777777777777779,,1.111111111111111,,0.2222222222222222,,8.555555555555555,,0.3333333333333333
08/28/2012,Northern Ky.,0-3,3.0,0,39.0,17.0,116.0,0.19,36.0,5.0,7.0,56.0,0.0,4.0,4.0,46.0,1.0,Northern Ky.,3,13.0,5.666666666666667,38.66666666666666,12.0,1.6666666666666667,2.333333333333333,18.666666666666668,0.0,1.3333333333333333,1.3333333333333333,15.333333333333334,0.3333333333333333,9.222222222222223,6.916666666666667,6.111111111111111,4.583333333333333,34.111111111111114,25.583333333333336,0.08633333333333333,0.06475,8.666666666666666,6.5,0.7777777777777777,0.5833333333333333,2.222222222222222,1.6666666666666665,13.444444444444443,10.083333333333334,1.3333333333333333,0.9999999999999999,0.3333333333333333,0.25,11.0,8.25,0.6666666666666666,0.5
08/31/2012,"DePaul @ Martin, Tenn.",0-3,3.0,0,23.0,22.0,87.0,0.0,22.0,2.0,6.0,33.0,1.0,2.0,2.0,27.0,2.0,DePaul,3,7.666666666666667,7.333333333333333,29.0,7.333333333333333,0.6666666666666666,2.0,11.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,9.0,0.6666666666666666,10.222222222222223,8.133333333333335,6.222222222222222,4.8,34.888888888888886,28.2,0.107,0.0898,9.444444444444445,7.6,1.0,0.8,2.5555555555555554,1.8,15.444444444444445,11.8,1.5555555555555554,1.0666666666666667,0.5555555555555555,0.4666666666666666,12.222222222222223,9.666666666666668,0.5555555555555556,0.4666666666666667
09/01/2012,"Troy @ Martin, Tenn.",2-3,5.0,0,56.0,20.0,167.0,0.0,52.0,4.0,10.0,79.0,1.0,14.0,5.0,68.0,3.0,Troy,5,11.2,4.0,33.4,10.4,0.8,2.0,15.8,0.2,2.8,1.0,13.6,0.6,9.000000000000002,8.055555555555555,6.222222222222222,5.222222222222222,32.22222222222222,28.333333333333332,0.07100000000000001,0.07483333333333334,8.11111111111111,7.555555555555556,0.7777777777777778,0.7777777777777778,2.333333333333333,1.8333333333333333,13.555555555555555,11.666666666666666,0.8888888888888888,1.0,0.7777777777777778,0.49999999999999994,10.555555555555555,9.555555555555555,0.6666666666666666,0.5
09/01/2012,@ UT Martin,1-3,4.0,0,36.0,25.0,144.0,0.0,34.0,4.0,4.0,69.0,1.0,4.0,7.0,43.0,2.0,UT Martin,4,9.0,6.25,36.0,8.5,1.0,1.0,17.25,0.25,1.0,1.75,10.75,0.5,10.622222222222222,8.504761904761905,5.666666666666667,5.047619047619047,33.68888888888888,29.057142857142857,0.06333333333333334,0.06414285714285714,9.911111111111111,7.961904761904762,1.0444444444444445,0.780952380952381,2.1111111111111107,1.8571428571428572,15.155555555555557,12.257142857142856,1.5999999999999999,1.2571428571428573,1.0,0.5714285714285714,12.644444444444444,10.133333333333335,0.5333333333333333,0.5142857142857143
09/04/2012,@ Purdue Fort Wayne,0-3,3.0,0,23.0,19.0,107.0,0.0,23.0,1.0,5.0,40.0,0.0,10.0,1.0,29.0,2.0,Purdue Fort Wayne,3,7.666666666666667,6.333333333333333,35.666666666666664,7.666666666666667,0.3333333333333333,1.6666666666666667,13.333333333333334,0.0,3.333333333333333,0.3333333333333333,9.666666666666666,0.6666666666666666,9.28888888888889,8.566666666666666,5.861111111111111,5.197916666666666,32.800000000000004,29.925,0.0,0.056125,8.744444444444445,8.029166666666667,0.8222222222222223,0.8083333333333333,1.6666666666666667,1.75,14.683333333333332,12.88125,1.488888888888889,1.225,1.138888888888889,0.71875,11.116666666666667,10.210416666666667,0.5888888888888889,0.5125
09/07/2012,"Radford @ Morgantown, W.Va.",0-3,3.0,0,37.0,24.0,139.0,0.0,37.0,5.0,3.0,53.0,0.0,4.0,0.0,44.0,3.0,Radford,3,12.333333333333334,8.0,46.333333333333336,12.333333333333334,1.6666666666666667,1.0,17.666666666666668,0.0,1.3333333333333333,0.0,14.666666666666666,1.0,9.28888888888889,8.466666666666667,5.527777777777779,5.3240740740740735,35.02222222222222,30.562962962962963,0.0,0.04988888888888889,8.855555555555556,7.98888888888889,0.7111111111111111,0.7555555555555555,1.5555555555555554,1.7407407407407407,15.46111111111111,12.93148148148148,2.3777777777777778,1.4592592592592593,1.027777777777778,0.6759259259259259,11.338888888888889,10.15,0.5888888888888889,0.5296296296296297
09/07/2012,"Saint Peter's @ Morgantown, W.Va.",3-1,4.0,0,59.0,23.0,159.0,0.0,53.0,5.0,6.0,76.0,1.0,14.0,1.0,72.0,1.0,Saint Peter's,4,14.75,5.75,39.75,13.25,1.25,1.5,19.0,0.25,3.5,0.25,18.0,0.25,9.666666666666666,8.853333333333333,6.861111111111112,5.591666666666667,39.333333333333336,32.14,0.0,0.0449,9.5,8.423333333333334,1.0,0.8466666666666667,1.222222222222222,1.6666666666666665,16.083333333333332,13.404999999999998,1.8888888888888886,1.4466666666666668,0.6944444444444446,0.6083333333333333,11.694444444444443,10.601666666666668,0.7222222222222222,0.5766666666666667
09/08/2012,@ West Virginia,0-3,3.0,0,25.0,15.0,84.0,0.0,24.0,2.0,5.0,32.0,1.0,4.0,0.0,30.0,1.0,West Virginia,3,8.333333333333334,5.0,28.0,8.0,0.6666666666666666,1.6666666666666667,10.666666666666666,0.3333333333333333,1.3333333333333333,0.0,10.0,0.3333333333333333,11.583333333333334,9.389393939393939,6.6944444444444455,5.6060606060606055,40.583333333333336,32.83181818181818,0.0,0.040818181818181816,11.083333333333334,8.862121212121211,1.0833333333333333,0.8833333333333333,1.3888888888888886,1.6515151515151514,16.666666666666668,13.913636363636362,2.722222222222222,1.6333333333333335,0.19444444444444456,0.5757575757575757,14.111111111111109,11.274242424242425,0.6388888888888888,0.546969696969697
09/08/2012,"UMES @ Morgantown, W.Va.",2-3,5.0,0,51.0,28.0,160.0,0.0,47.0,6.0,10.0,66.0,2.0,12.0,3.0,65.0,1.0,UMES,5,10.2,5.6,32.0,9.4,1.2,2.0,13.2,0.4,2.4,0.6,13.0,0.2,11.805555555555555,9.301388888888889,6.25,5.5555555555555545,38.02777777777778,32.42916666666667,0.0,0.03741666666666667,11.194444444444443,8.790277777777778,1.1944444444444444,0.8652777777777777,1.3888888888888886,1.6527777777777777,15.777777777777777,13.643055555555554,2.0555555555555554,1.6083333333333334,0.08333333333333348,0.5277777777777778,14.222222222222221,11.168055555555556,0.5277777777777778,0.5291666666666667
09/11/2012,Butler,0-3,3.0,0,28.0,17.0,112.0,0.0,26.0,2.0,5.0,42.0,0.0,2.0,0.0,31.0,0.0,Butler,3,9.333333333333334,5.666666666666667,37.333333333333336,8.666666666666666,0.6666666666666666,1.6666666666666667,14.0,0.0,0.6666666666666666,0.0,10.333333333333334,0.0,11.094444444444443,9.37051282051282,5.45,5.558974358974358,33.25,32.396153846153844,0.0,0.03453846153846154,10.216666666666667,8.837179487179487,1.0388888888888888,0.891025641025641,1.722222222222222,1.6794871794871793,14.288888888888886,13.608974358974356,2.411111111111111,1.669230769230769,0.2833333333333335,0.5333333333333333,13.666666666666666,11.30897435897436,0.2611111111111111,0.5038461538461538
09/14/2012,"Wyoming @ Muncie, Ind.",0-3,3.0,0,29.0,19.0,106.0,0.0,28.0,2.0,4.0,44.0,0.0,4.0,0.0,33.0,1.0,Wyoming,3,9.666666666666666,6.333333333333333,35.333333333333336,9.333333333333334,0.6666666666666666,1.3333333333333333,14.666666666666666,0.0,1.3333333333333333,0.0,11.0,0.3333333333333333,9.28888888888889,9.367857142857144,5.422222222222222,5.5666666666666655,32.44444444444445,32.74880952380952,0.0,0.03207142857142857,8.688888888888888,8.825000000000001,0.8444444444444442,0.8749999999999999,1.7777777777777777,1.6785714285714286,12.62222222222222,13.63690476190476,1.4666666666666668,1.5976190476190477,0.20000000000000015,0.4952380952380952,11.111111111111112,11.239285714285716,0.17777777777777778,0.46785714285714286
09/15/2012,@ Ball St.,0-3,3.0,0,22.0,13.0,99.0,0.0,21.0,3.0,6.0,39.0,0.0,6.0,1.0,28.0,1.0,Ball St.,3,7.333333333333333,4.333333333333333,33.0,7.0,1.0,2.0,13.0,0.0,2.0,0.3333333333333333,9.333333333333334,0.3333333333333333,9.733333333333333,9.387777777777778,5.866666666666667,5.617777777777777,34.88888888888889,32.92111111111111,0.0,0.029933333333333333,9.133333333333333,8.85888888888889,0.8444444444444444,0.8611111111111109,1.6666666666666667,1.6555555555555554,13.955555555555554,13.705555555555552,1.4666666666666668,1.5799999999999998,0.20000000000000015,0.4622222222222222,11.444444444444445,11.223333333333334,0.17777777777777778,0.45888888888888885
09/15/2012,"Pittsburgh @ Muncie, Ind.",0-3,3.0,0,30.0,17.0,116.0,0.0,25.0,2.0,3.0,44.0,0.0,8.0,1.0,36.0,0.0,Pittsburgh,3,10.0,5.666666666666667,38.66666666666666,8.333333333333334,0.6666666666666666,1.0,14.666666666666666,0.0,2.6666666666666665,0.3333333333333333,12.0,0.0,8.777777777777779,9.259375,5.444444444444444,5.537499999999999,35.22222222222222,32.92604166666666,0.0,0.0280625,8.333333333333334,8.742708333333335,0.7777777777777777,0.8697916666666665,1.6666666666666667,1.6770833333333333,13.888888888888886,13.66145833333333,1.3333333333333333,1.60625,0.11111111111111126,0.4541666666666666,10.222222222222223,11.105208333333335,0.2222222222222222,0.4510416666666666
09/18/2012,Chicago St.,3-1,4.0,0,51.0,22.0,166.0,0.0,48.0,9.0,4.0,82.0,1.0,8.0,4.0,65.0,1.0,Chicago St.,4,12.75,5.5,41.5,12.0,2.25,1.0,20.5,0.25,2.0,1.0,16.25,0.25,9.0,9.302941176470588,5.444444444444444,5.545098039215685,35.666666666666664,33.26372549019607,0.0,0.026411764705882353,8.222222222222223,8.718627450980394,0.7777777777777777,0.8578431372549018,1.444444444444444,1.6372549019607843,14.111111111111109,13.720588235294114,2.0,1.6686274509803922,0.22222222222222235,0.4470588235294117,10.777777777777779,11.157843137254904,0.2222222222222222,0.42450980392156856
09/21/2012,@ Loyola Chicago,1-3,4.0,0,39.0,18.0,136.0,0.0,37.0,3.0,2.0,54.0,0.0,10.0,2.0,47.0,1.0,Loyola Chicago,4,9.75,4.5,34.0,9.25,0.75,0.5,13.5,0.0,2.5,0.5,11.75,0.25,10.027777777777779,9.494444444444445,5.166666666666667,5.542592592592592,37.72222222222222,33.72129629629629,0.0,0.024944444444444446,9.111111111111112,8.900925925925927,1.3055555555555554,0.9351851851851849,1.3333333333333333,1.6018518518518519,16.055555555555554,14.09722222222222,2.222222222222222,1.6870370370370371,0.5555555555555557,0.47777777777777763,12.527777777777779,11.440740740740743,0.19444444444444442,0.41481481481481475
09/22/2012,@ UIC,1-3,4.0,0,27.0,21.0,155.0,0.0,18.0,4.0,1.0,52.0,1.0,6.0,0.0,35.0,0.0,UIC,4,6.75,5.25,38.75,4.5,1.0,0.25,13.0,0.25,1.5,0.0,8.75,0.0,10.833333333333334,9.507894736842106,5.222222222222222,5.487719298245613,38.05555555555555,33.7359649122807,0.0,0.02363157894736842,9.861111111111112,8.919298245614037,1.222222222222222,0.9254385964912278,0.8333333333333331,1.543859649122807,16.22222222222222,14.065789473684207,2.388888888888889,1.7298245614035088,0.6111111111111113,0.4789473684210525,13.333333333333334,11.457017543859651,0.16666666666666666,0.40614035087719297
09/28/2012,Valparaiso,2-3,5.0,0,52.0,33.0,187.0,0.0,46.0,6.0,9.0,83.0,1.0,10.0,1.0,64.0,2.0,Valparaiso,5,10.4,6.6,37.4,9.2,1.2,1.8,16.6,0.2,2.0,0.2,12.8,0.4,9.75,9.370000000000001,5.083333333333333,5.475833333333332,38.083333333333336,33.986666666666665,0.0,0.02245,8.583333333333334,8.698333333333334,1.3333333333333333,0.9291666666666665,0.5833333333333331,1.4791666666666665,15.666666666666666,14.012499999999998,2.0,1.7183333333333333,0.5000000000000001,0.4549999999999999,12.25,11.321666666666669,0.16666666666666666,0.3858333333333333
10/05/2012,Youngstown St.,0-3,3.0,0,37.0,21.0,133.0,0.0,37.0,1.0,7.0,55.0,2.0,8.0,3.0,44.0,1.0,Youngstown St.,3,12.333333333333334,7.0,44.333333333333336,12.333333333333334,0.3333333333333333,2.333333333333333,18.33333333333333,0.6666666666666666,2.6666666666666665,1.0,14.666666666666666,0.3333333333333333,8.966666666666667,9.41904761904762,5.45,5.529365079365078,36.71666666666667,34.149206349206345,0.0,0.021380952380952382,7.6499999999999995,8.722222222222223,0.9833333333333331,0.9420634920634918,0.85,1.4944444444444445,14.366666666666667,14.135714285714284,2.0,1.7317460317460318,0.23333333333333348,0.4428571428571427,11.1,11.392063492063494,0.21666666666666667,0.38650793650793647
10/06/2012,Cleveland St.,0-3,3.0,0,33.0,13.0,106.0,0.0,28.0,1.0,6.0,39.0,0.0,10.0,2.0,39.0,0.0,Cleveland St.,3,11.0,4.333333333333333,35.333333333333336,9.333333333333334,0.3333333333333333,2.0,13.0,0.0,3.333333333333333,0.6666666666666666,13.0,0.0,9.827777777777778,9.551515151515153,6.283333333333334,5.59621212121212,40.16111111111111,34.61212121212121,0.0,0.020409090909090908,8.677777777777777,8.886363636363638,0.8444444444444442,0.9143939393939391,1.461111111111111,1.5325757575757577,15.977777777777776,14.32651515151515,2.0555555555555554,1.7742424242424242,0.40000000000000013,0.46818181818181803,12.072222222222223,11.540909090909093,0.24444444444444446,0.38409090909090904
10/12/2012,@ Milwaukee,1-3,4.0,0,45.0,27.0,185.0,0.0,41.0,6.0,7.0,89.0,0.0,4.0,1.0,53.0,2.0,Milwaukee,4,11.25,6.75,46.25,10.25,1.5,1.75,22.25,0.0,1.0,0.25,13.25,0.5,11.244444444444445,9.614492753623189,5.977777777777778,5.5413043478260855,39.02222222222222,34.643478260869564,0.0,0.019521739130434784,10.28888888888889,8.905797101449277,0.6222222222222221,0.8891304347826083,2.0444444444444443,1.5528985507246378,15.977777777777776,14.268840579710142,2.6666666666666665,1.8420289855072465,0.6222222222222223,0.4768115942028984,13.488888888888889,11.604347826086958,0.24444444444444446,0.3673913043478261
10/13/2012,@ Green Bay,0-3,3.0,0,35.0,14.0,129.0,0.0,32.0,2.0,8.0,55.0,0.0,10.0,2.0,42.0,0.0,Green Bay,3,11.666666666666666,4.666666666666667,43.0,10.666666666666666,0.6666666666666666,2.6666666666666665,18.33333333333333,0.0,3.333333333333333,0.6666666666666666,14.0,0.0,11.527777777777779,9.68263888888889,6.027777777777778,5.591666666666666,41.97222222222222,35.12708333333333,0.0,0.018708333333333334,10.63888888888889,8.961805555555557,0.722222222222222,0.914583333333333,2.0277777777777777,1.5611111111111111,17.86111111111111,14.601388888888886,2.3333333333333335,1.8069444444444445,0.638888888888889,0.46736111111111095,13.638888888888888,11.672916666666667,0.27777777777777773,0.3729166666666666
10/19/2012,UIC,0-3,3.0,0,40.0,20.0,128.0,0.0,37.0,0.0,2.0,58.0,0.0,6.0,2.0,43.0,2.0,UIC,3,13.333333333333334,6.666666666666667,42.66666666666666,12.333333333333334,0.0,0.6666666666666666,19.33333333333333,0.0,2.0,0.6666666666666666,14.333333333333334,0.6666666666666666,11.305555555555555,9.762,5.25,5.554666666666666,41.52777777777778,35.442,0.0,0.01796,10.083333333333334,9.030000000000001,0.8333333333333331,0.9046666666666664,2.138888888888889,1.6053333333333333,17.86111111111111,14.750666666666664,2.5555555555555554,1.868,0.5277777777777779,0.47533333333333316,13.416666666666666,11.766000000000002,0.16666666666666666,0.358
10/20/2012,Loyola Chicago,2-3,5.0,0,52.0,30.0,190.0,0.0,48.0,7.0,7.0,89.0,0.0,22.0,2.0,70.0,5.0,Loyola Chicago,5,10.4,6.0,38.0,9.6,1.4,1.4,17.8,0.0,4.4,0.4,14.0,1.0,12.083333333333334,9.899358974358973,6.027777777777779,5.597435897435896,43.97222222222222,35.71987179487179,0.0,0.01726923076923077,11.083333333333334,9.157051282051283,0.722222222222222,0.8698717948717947,1.6944444444444444,1.5692307692307692,19.972222222222218,14.926923076923073,2.1111111111111107,1.873076923076923,0.5277777777777779,0.48269230769230753,13.861111111111112,11.86474358974359,0.38888888888888884,0.36987179487179483
10/26/2012,@ Valparaiso,0-3,3.0,0,41.0,18.0,150.0,0.0,34.0,3.0,3.0,61.0,1.0,7.0,0.0,48.5,0.0,Valparaiso,3,13.666666666666666,6.0,50.0,11.333333333333334,1.0,1.0,20.33333333333333,0.3333333333333333,2.333333333333333,0.0,16.166666666666668,0.0,11.799999999999999,9.9179012345679,5.777777777777779,5.6123456790123445,41.22222222222222,35.804320987654314,0.0,0.01662962962962963,10.866666666666667,9.173456790123458,0.6888888888888887,0.8895061728395058,1.5777777777777775,1.5629629629629629,18.488888888888884,15.03333333333333,3.244444444444444,1.9666666666666668,0.577777777777778,0.47962962962962946,14.111111111111112,11.943827160493827,0.5555555555555555,0.3932098765432098
10/31/2012,@ Eastern Ky.,0-3,3.0,0,28.0,18.0,121.0,0.0,27.0,3.0,2.0,61.0,0.0,8.0,1.0,35.0,1.0,Eastern Ky.,3,9.333333333333334,6.0,40.333333333333336,9.0,1.0,0.6666666666666666,20.33333333333333,0.0,2.6666666666666665,0.3333333333333333,11.666666666666666,0.3333333333333333,12.466666666666669,10.051785714285714,6.222222222222222,5.626190476190475,43.55555555555555,36.31130952380952,0.0,0.016035714285714285,11.088888888888889,9.25059523809524,0.7999999999999998,0.8934523809523807,1.0222222222222221,1.5428571428571427,19.15555555555555,15.222619047619045,2.9111111111111114,1.9797619047619048,0.3555555555555558,0.46249999999999986,14.833333333333334,12.094642857142858,0.5555555555555555,0.3791666666666666
11/02/2012,@ Cleveland St.,0-3,3.0,0,19.0,14.0,101.0,0.0,18.0,2.0,1.0,43.0,0.0,4.0,0.0,23.0,1.0,Cleveland St.,3,6.333333333333333,4.666666666666667,33.666666666666664,6.0,0.6666666666666666,0.3333333333333333,14.333333333333334,0.0,1.3333333333333333,0.0,7.666666666666667,0.3333333333333333,11.133333333333333,10.027011494252873,6.0,5.639080459770114,42.77777777777777,36.449999999999996,0.0,0.015482758620689655,9.977777777777778,9.241954022988507,1.133333333333333,0.897126436781609,1.0222222222222221,1.5126436781609194,19.488888888888884,15.39885057471264,3.1333333333333333,2.003448275862069,0.2444444444444446,0.45804597701149413,13.944444444444445,12.079885057471266,0.4444444444444444,0.3775862068965517
11/03/2012,@ Youngstown St.,0-3,3.0,0,28.0,19.0,115.0,0.0,27.0,1.0,1.0,49.0,0.0,12.0,0.0,35.0,3.0,Youngstown St.,3,9.333333333333334,6.333333333333333,38.333333333333336,9.0,0.3333333333333333,0.3333333333333333,16.333333333333332,0.0,4.0,0.0,11.666666666666666,1.0,9.777777777777779,9.903888888888888,5.5555555555555545,5.606666666666666,41.333333333333336,36.35722222222223,0.0,0.014966666666666666,8.777777777777779,9.13388888888889,0.8888888888888887,0.8894444444444443,0.6666666666666666,1.4733333333333332,18.333333333333332,15.363333333333328,2.111111111111111,1.9811111111111113,0.11111111111111126,0.44277777777777766,11.833333333333334,11.93277777777778,0.22222222222222218,0.3761111111111111
11/09/2012,Green Bay,0-3,3.0,0,36.0,16.0,120.0,0.0,34.0,4.0,7.0,52.0,0.0,4.0,2.0,42.0,1.0,Green Bay,3,12.0,5.333333333333333,40.0,11.333333333333334,1.3333333333333333,2.333333333333333,17.333333333333332,0.0,1.3333333333333333,0.6666666666666666,14.0,0.3333333333333333,8.333333333333334,9.88548387096774,5.666666666666667,5.630107526881719,37.44444444444444,36.420967741935485,0.0,0.014483870967741936,8.0,9.12956989247312,0.6666666666666665,0.8715053763440858,0.4444444444444444,1.4365591397849462,16.999999999999996,15.394623655913973,2.6666666666666665,2.046236559139785,0.11111111111111126,0.42849462365591384,10.333333333333334,11.9241935483871,0.5555555555555555,0.39623655913978495
