date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2012,@ Utah St.,3-2,5.0,0,63.0,38.0,161.0,0.155,62.0,9.0,7.0,55.0,0.0,40.0,0.0,92.0,1.0,Utah St.,5,12.6,7.6,32.2,12.4,1.8,1.4,11.0,0.0,8.0,0.0,18.4,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/24/2012,"Southern Utah @ Logan, Utah",3-0,3.0,0,45.0,14.0,96.0,0.323,42.0,7.0,7.0,39.0,0.0,16.0,0.0,60.0,0.0,Southern Utah,3,15.0,4.666666666666667,32.0,14.0,2.333333333333333,2.333333333333333,13.0,0.0,5.333333333333333,0.0,20.0,0.0,,6.3,,3.8,,16.1,,0.0775,,6.2,,0.9,,0.7,,5.5,,4.0,,0.0,,9.2,,0.1
08/25/2012,"Weber St. @ Logan, Utah",3-0,3.0,0,40.0,19.0,102.0,0.206,37.0,4.0,7.0,43.0,1.0,12.0,0.0,51.0,0.0,Weber St.,3,13.333333333333334,6.333333333333333,34.0,12.333333333333334,1.3333333333333333,2.333333333333333,14.333333333333334,0.3333333333333333,4.0,0.0,17.0,0.0,,9.200000000000001,,4.088888888888889,,21.400000000000002,,0.15933333333333333,,8.799999999999999,,1.3777777777777775,,1.2444444444444442,,8.0,,4.444444444444444,,0.0,,12.799999999999999,,0.06666666666666667
08/25/2012,"Portland @ Logan, Utah",3-0,3.0,0,47.0,16.0,103.0,0.301,42.0,4.0,4.0,43.0,2.0,18.0,1.0,62.0,2.0,Portland,3,15.666666666666666,5.333333333333333,34.333333333333336,14.0,1.3333333333333333,1.3333333333333333,14.333333333333334,0.6666666666666666,6.0,0.3333333333333333,20.666666666666668,0.6666666666666666,13.644444444444446,10.233333333333334,6.2,4.6499999999999995,32.733333333333334,24.55,0.228,0.17099999999999999,12.911111111111111,9.683333333333334,1.822222222222222,1.3666666666666665,2.022222222222222,1.5166666666666666,12.777777777777779,9.583333333333334,5.777777777777778,4.333333333333333,0.0,0.0,18.466666666666665,13.85,0.06666666666666667,0.05
08/28/2012,Utah Valley,3-0,3.0,0,40.0,19.0,89.0,0.236,36.0,6.0,9.0,32.0,3.0,30.0,2.0,64.0,0.0,Utah Valley,3,13.333333333333334,6.333333333333333,29.666666666666668,12.0,2.0,3.0,10.666666666666666,1.0,10.0,0.6666666666666666,21.33333333333333,0.0,14.666666666666666,11.32,5.444444444444444,4.786666666666666,33.44444444444445,26.506666666666668,0.27666666666666667,0.19699999999999998,13.444444444444445,10.546666666666667,1.6666666666666667,1.3599999999999999,1.9999999999999998,1.48,13.888888888888891,10.533333333333335,5.111111111111111,4.666666666666666,0.1111111111111111,0.06666666666666667,19.222222222222225,15.213333333333333,0.2222222222222222,0.17333333333333334
08/31/2012,"Santa Clara @ Davis, Calif.",2-3,5.0,0,53.0,22.0,138.0,0.0,46.0,8.0,10.0,46.0,0.0,20.0,3.0,71.0,2.0,Santa Clara,5,10.6,4.4,27.6,9.2,1.6,2.0,9.2,0.0,4.0,0.6,14.2,0.4,14.111111111111109,11.655555555555557,6.0,5.044444444444443,32.666666666666664,27.03333333333333,0.24766666666666667,0.2035,12.777777777777779,10.78888888888889,1.5555555555555554,1.4666666666666666,2.222222222222222,1.7333333333333332,13.111111111111112,10.555555555555555,6.666666666666667,5.5555555555555545,0.3333333333333333,0.16666666666666666,19.666666666666668,16.23333333333333,0.2222222222222222,0.14444444444444446
08/31/2012,@ UC Davis,3-0,3.0,0,47.0,10.0,103.0,0.0,43.0,4.0,12.0,45.0,1.0,22.0,1.0,63.0,1.0,UC Davis,3,15.666666666666666,3.333333333333333,34.333333333333336,14.333333333333334,1.3333333333333333,4.0,15.0,0.3333333333333333,7.333333333333333,0.3333333333333333,21.0,0.3333333333333333,13.200000000000001,11.504761904761905,5.355555555555555,4.952380952380952,30.533333333333335,27.11428571428571,0.17900000000000002,0.1744285714285714,11.733333333333334,10.561904761904762,1.6444444444444446,1.4857142857142855,2.111111111111111,1.7714285714285711,11.399999999999999,10.361904761904762,6.666666666666667,5.333333333333333,0.5333333333333333,0.2285714285714286,18.73333333333333,15.942857142857141,0.35555555555555557,0.18095238095238095
09/01/2012,"North Carolina @ Davis, Calif.",0-3,3.0,0,33.0,15.0,101.0,0.0,31.0,0.0,5.0,43.0,1.0,6.0,4.0,37.0,0.0,North Carolina,3,11.0,5.0,33.666666666666664,10.333333333333334,0.0,1.6666666666666667,14.333333333333334,0.3333333333333333,2.0,1.3333333333333333,12.333333333333334,0.0,13.200000000000001,12.025,4.688888888888889,4.75,30.53333333333333,28.016666666666666,0.07866666666666666,0.15262499999999998,11.844444444444443,11.033333333333333,1.6444444444444446,1.4666666666666666,3.0,2.05,11.622222222222222,10.941666666666666,7.111111111111111,5.583333333333333,0.5333333333333333,0.24166666666666667,18.844444444444445,16.575,0.24444444444444446,0.19999999999999998
09/07/2012,@ BYU,0-3,3.0,0,30.0,14.0,101.0,0.0,27.0,2.0,7.0,26.0,0.0,12.0,0.0,38.0,1.0,BYU,3,10.0,4.666666666666667,33.666666666666664,9.0,0.6666666666666666,2.333333333333333,8.666666666666666,0.0,4.0,0.0,12.666666666666666,0.3333333333333333,12.422222222222222,11.911111111111111,4.2444444444444445,4.777777777777778,31.866666666666664,28.644444444444446,0.0,0.13566666666666666,11.28888888888889,10.955555555555556,0.9777777777777779,1.3037037037037036,2.555555555555556,2.0074074074074075,12.844444444444443,11.318518518518518,4.444444444444444,5.185185185185185,0.7555555555555555,0.36296296296296293,15.844444444444447,16.103703703703705,0.24444444444444446,0.17777777777777776
09/08/2012,"Bowling Green @ Provo, Utah",3-2,5.0,0,66.0,15.0,184.0,0.0,63.0,3.0,9.0,77.0,0.0,37.0,3.0,87.5,1.0,Bowling Green,5,13.2,3.0,36.8,12.6,0.6,1.8,15.4,0.0,7.4,0.6,17.5,0.2,12.222222222222221,11.72,4.333333333333333,4.766666666666667,33.888888888888886,29.14666666666667,0.0,0.12209999999999999,11.222222222222223,10.76,0.6666666666666666,1.2399999999999998,2.6666666666666665,2.04,12.666666666666666,11.053333333333333,4.444444444444444,5.066666666666666,0.5555555555555555,0.32666666666666666,15.333333333333334,15.76,0.2222222222222222,0.1933333333333333
