date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,Ga. Southern,3-1,4.0,0,53.0,14.0,141.0,0.277,47.0,5.0,8.0,60.0,4.0,10.0,1.0,67.0,0.0,Ga. Southern,4,13.25,3.5,35.25,11.75,1.25,2.0,15.0,1.0,2.5,0.25,16.75,0.0
08/25/2012,Troy,3-0,3.0,0,39.0,10.0,95.0,0.0,37.0,7.0,10.0,46.0,4.0,14.0,2.0,57.0,0.0,Troy,3,13.0,3.3333333333333335,31.666666666666668,12.333333333333334,2.3333333333333335,3.3333333333333335,15.333333333333334,1.3333333333333333,4.666666666666667,0.6666666666666666,19.0,0.0
08/26/2012,Georgia St.,3-0,3.0,0,39.0,13.0,99.0,0.263,32.0,4.0,7.0,55.0,1.0,18.0,3.0,53.0,0.0,Georgia St.,3,13.0,4.333333333333333,33.0,10.666666666666666,1.3333333333333333,2.3333333333333335,18.333333333333332,0.3333333333333333,6.0,1.0,17.666666666666668,0.0
08/31/2012,"FIU @ Tallahassee, Fla.",3-0,3.0,0,36.0,18.0,88.0,0.205,32.0,3.0,9.0,29.0,5.0,24.0,1.0,56.0,1.0,FIU,3,12.0,6.0,29.333333333333332,10.666666666666666,1.0,3.0,9.666666666666666,1.6666666666666667,8.0,0.3333333333333333,18.666666666666668,0.3333333333333333
08/31/2012,@ Florida A&M,3-0,3.0,0,40.0,14.0,105.0,0.0,36.0,6.0,7.0,43.0,3.0,12.0,2.0,55.0,0.0,Florida A&M,3,13.333333333333334,4.666666666666667,35.0,12.0,2.0,2.3333333333333335,14.333333333333334,1.0,4.0,0.6666666666666666,18.333333333333332,0.0
09/01/2012,@ Florida St.,1-3,4.0,0,46.0,27.0,133.0,0.0,46.0,4.0,7.0,57.0,2.0,8.0,2.0,56.0,1.0,Florida St.,4,11.5,6.75,33.25,11.5,1.0,1.75,14.25,0.5,2.0,0.5,14.0,0.25
09/07/2012,"UAlbany @ East Lansing, Mich.",3-1,4.0,0,66.0,25.0,156.0,0.0,64.0,4.0,7.0,73.0,3.0,14.0,3.0,80.0,1.0,UAlbany,4,16.5,6.25,39.0,16.0,1.0,1.75,18.25,0.75,3.5,0.75,20.0,0.25
09/08/2012,@ Purdue Fort Wayne,1-3,4.0,0,63.0,29.0,181.0,0.0,61.0,3.0,9.0,69.0,3.0,10.0,5.0,74.0,0.0,Purdue Fort Wayne,4,15.75,7.25,45.25,15.25,0.75,2.25,17.25,0.75,2.5,1.25,18.5,0.0
09/08/2012,@ Michigan St.,0-3,3.0,0,31.0,18.0,90.0,0.0,28.0,2.0,5.0,33.0,3.0,4.0,2.0,38.0,0.0,Michigan St.,3,10.333333333333334,6.0,30.0,9.333333333333334,0.6666666666666666,1.6666666666666667,11.0,1.0,1.3333333333333333,0.6666666666666666,12.666666666666666,0.0
09/14/2012,@ South Carolina,0-3,3.0,0,38.0,17.0,98.0,0.0,36.0,4.0,10.0,38.0,2.0,6.0,1.0,47.0,0.0,South Carolina,3,12.666666666666666,5.666666666666667,32.666666666666664,12.0,1.3333333333333333,3.3333333333333335,12.666666666666666,0.6666666666666666,2.0,0.3333333333333333,15.666666666666666,0.0
09/16/2012,@ Mississippi St.,3-1,4.0,0,63.0,20.0,142.0,0.0,59.0,6.0,3.0,63.0,1.0,18.0,2.0,79.0,3.0,Mississippi St.,4,15.75,5.0,35.5,14.75,1.5,0.75,15.75,0.25,4.5,0.5,19.75,0.75
09/21/2012,Alabama,3-2,5.0,0,68.0,28.0,169.0,0.0,66.0,9.0,5.0,77.0,1.0,22.0,2.0,89.0,1.0,Alabama,5,13.6,5.6,33.8,13.2,1.8,1.0,15.4,0.2,4.4,0.4,17.8,0.2
09/23/2012,Arkansas,0-3,3.0,0,28.0,22.0,90.0,0.0,26.0,3.0,4.0,29.0,2.0,8.0,0.0,37.0,0.0,Arkansas,3,9.333333333333334,7.333333333333333,30.0,8.666666666666666,1.0,1.3333333333333333,9.666666666666666,0.6666666666666666,2.6666666666666665,0.0,12.333333333333334,0.0
09/30/2012,@ Missouri,0-3,3.0,0,31.0,28.0,100.0,0.0,28.0,1.0,5.0,33.0,0.0,6.0,2.0,35.0,1.0,Missouri,3,10.333333333333334,9.333333333333334,33.333333333333336,9.333333333333334,0.3333333333333333,1.6666666666666667,11.0,0.0,2.0,0.6666666666666666,11.666666666666666,0.3333333333333333
10/03/2012,@ LSU,3-2,5.0,0,72.0,23.0,194.0,0.0,70.0,3.0,8.0,88.0,5.0,26.0,2.0,93.0,3.0,LSU,5,14.4,4.6,38.8,14.0,0.6,1.6,17.6,1.0,5.2,0.4,18.6,0.6
10/07/2012,@ Tennessee,2-3,5.0,0,68.0,23.0,178.0,0.0,61.0,2.0,7.0,74.0,1.0,24.0,4.0,83.0,0.0,Tennessee,5,13.6,4.6,35.6,12.2,0.4,1.4,14.8,0.2,4.8,0.8,16.6,0.0
10/12/2012,Auburn,3-0,3.0,0,42.0,14.0,96.0,0.0,37.0,2.0,6.0,32.0,1.0,12.0,2.0,51.0,0.0,Auburn,3,14.0,4.666666666666667,32.0,12.333333333333334,0.6666666666666666,2.0,10.666666666666666,0.3333333333333333,4.0,0.6666666666666666,17.0,0.0
10/14/2012,Ole Miss,3-2,5.0,0,66.0,27.0,181.0,0.0,59.0,4.0,9.0,79.0,1.0,16.0,3.0,79.0,2.0,Ole Miss,5,13.2,5.4,36.2,11.8,0.8,1.8,15.8,0.2,3.2,0.6,15.8,0.4
10/16/2012,Georgia Tech,1-3,4.0,0,43.0,22.0,134.0,0.0,38.0,4.0,8.0,48.0,2.0,14.0,2.0,56.0,2.0,Georgia Tech,4,10.75,5.5,33.5,9.5,1.0,2.0,12.0,0.5,3.5,0.5,14.0,0.5
10/21/2012,@ Alabama,3-0,3.0,0,48.0,7.0,96.0,0.0,46.0,9.0,3.0,47.0,3.0,6.0,2.0,63.0,0.0,Alabama,3,16.0,2.3333333333333335,32.0,15.333333333333334,3.0,1.0,15.666666666666666,1.0,2.0,0.6666666666666666,21.0,0.0
10/24/2012,Missouri,3-0,3.0,0,52.0,14.0,122.0,0.0,50.0,6.0,3.0,67.0,5.0,6.0,3.0,66.0,1.0,Missouri,3,17.333333333333332,4.666666666666667,40.666666666666664,16.666666666666668,2.0,1.0,22.333333333333332,1.6666666666666667,2.0,1.0,22.0,0.3333333333333333
10/28/2012,Kentucky,2-3,5.0,0,62.0,26.0,168.0,0.0,58.0,0.0,4.0,58.0,5.0,14.0,6.0,74.0,2.0,Kentucky,5,12.4,5.2,33.6,11.6,0.0,0.8,11.6,1.0,2.8,1.2,14.8,0.4
11/02/2012,@ Florida,0-3,3.0,0,30.0,21.0,105.0,0.0,28.0,2.0,5.0,37.0,0.0,9.0,2.0,36.5,0.0,Florida,3,10.0,7.0,35.0,9.333333333333334,0.6666666666666666,1.6666666666666667,12.333333333333334,0.0,3.0,0.6666666666666666,12.166666666666666,0.0
11/04/2012,@ Auburn,1-3,4.0,0,40.0,23.0,141.0,0.0,38.0,6.0,4.0,63.0,5.0,14.0,3.0,58.0,1.0,Auburn,4,10.0,5.75,35.25,9.5,1.5,1.0,15.75,1.25,3.5,0.75,14.5,0.25
11/09/2012,LSU,1-3,4.0,0,60.0,35.0,193.0,0.0,58.0,4.0,2.0,83.0,2.0,18.0,3.0,75.0,1.0,LSU,4,15.0,8.75,48.25,14.5,1.0,0.5,20.75,0.5,4.5,0.75,18.75,0.25
11/11/2012,Texas A&M,2-3,5.0,0,61.0,25.0,167.0,0.0,59.0,3.0,3.0,67.0,2.0,16.0,3.0,74.0,0.0,Texas A&M,5,12.2,5.0,33.4,11.8,0.6,0.6,13.4,0.4,3.2,0.6,14.8,0.0
11/16/2012,@ Arkansas,1-3,4.0,0,51.0,17.0,141.0,0.0,49.0,2.0,4.0,47.0,2.0,4.0,2.0,57.0,2.0,Arkansas,4,12.75,4.25,35.25,12.25,0.5,1.0,11.75,0.5,1.0,0.5,14.25,0.5
11/18/2012,@ Kentucky,1-3,4.0,0,44.0,26.0,152.0,0.0,43.0,2.0,4.0,59.0,2.0,10.0,0.0,53.0,0.0,Kentucky,4,11.0,6.5,38.0,10.75,0.5,1.0,14.75,0.5,2.5,0.0,13.25,0.0
11/21/2012,Mississippi St.,3-0,3.0,0,48.0,14.0,117.0,0.0,46.0,8.0,2.0,49.0,1.0,12.0,6.0,63.0,1.0,Mississippi St.,3,16.0,4.666666666666667,39.0,15.333333333333334,2.6666666666666665,0.6666666666666666,16.333333333333332,0.3333333333333333,4.0,2.0,21.0,0.3333333333333333
11/23/2012,Florida,0-3,3.0,0,27.0,24.0,109.0,0.0,26.0,5.0,5.0,52.0,2.0,16.0,1.0,42.0,0.0,Florida,3,9.0,8.0,36.333333333333336,8.666666666666666,1.6666666666666667,1.6666666666666667,17.333333333333332,0.6666666666666666,5.333333333333333,0.3333333333333333,14.0,0.0
