date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/24/2012,"Southeastern La. @ Montgomery, Ala.",3-0,3.0,0,42.0,8.0,95.0,0.358,40.0,3.0,12.0,44.0,0.0,6.0,0.0,48.0,0.0,Southeastern La.,3,14.0,2.6666666666666665,31.666666666666668,13.333333333333334,1.0,4.0,14.666666666666666,0.0,2.0,0.0,16.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/24/2012,"Stetson @ Montgomery, Ala.",3-2,5.0,0,60.0,31.0,157.0,0.185,56.0,6.0,14.0,71.0,1.0,4.0,0.0,69.0,1.0,Stetson,5,12.0,6.2,31.4,11.2,1.2,2.8,14.2,0.2,0.8,0.0,13.8,0.2,,7.0,,1.3333333333333333,,15.833333333333334,,0.179,,6.666666666666667,,0.5,,2.0,,7.333333333333333,,1.0,,0.0,,8.0,,0.0
08/25/2012,@ Alabama St.,3-0,3.0,0,43.0,13.0,77.0,0.39,36.0,5.0,10.0,36.0,0.0,9.0,2.0,52.5,1.0,Alabama St.,3,14.333333333333334,4.333333333333333,25.666666666666668,12.0,1.6666666666666667,3.333333333333333,12.0,0.0,3.0,0.6666666666666666,17.5,0.3333333333333333,,8.666666666666666,,2.9555555555555557,,21.022222222222222,,0.18099999999999997,,8.177777777777777,,0.7333333333333334,,2.2666666666666666,,9.622222222222222,,0.9333333333333332,,0.0,,9.933333333333334,,0.06666666666666667
08/25/2012,"South Dakota @ Montgomery, Ala.",3-2,5.0,0,54.0,26.0,177.0,0.158,46.0,7.0,9.0,68.0,2.0,8.0,1.0,67.0,6.0,South Dakota,5,10.8,5.2,35.4,9.2,1.4,1.8,13.6,0.4,1.6,0.2,13.4,1.2,13.444444444444445,10.083333333333334,4.3999999999999995,3.3,29.57777777777778,22.183333333333334,0.311,0.23324999999999999,12.177777777777777,9.133333333333333,1.288888888888889,0.9666666666666668,3.3777777777777778,2.533333333333333,13.622222222222222,10.216666666666667,1.9333333333333333,1.45,0.2222222222222222,0.16666666666666666,15.766666666666666,11.825,0.17777777777777778,0.13333333333333333
08/31/2012,"Ga. Southern @ Auburn, Ala.",0-3,3.0,0,32.0,19.0,117.0,0.0,29.0,0.0,6.0,54.0,0.0,6.0,3.0,35.0,0.0,Ga. Southern,3,10.666666666666666,6.333333333333333,39.0,9.666666666666666,0.0,2.0,18.0,0.0,2.0,1.0,11.666666666666666,0.0,12.377777777777778,10.226666666666668,5.2444444444444445,3.6799999999999997,30.822222222222223,24.826666666666664,0.24433333333333332,0.2182,10.799999999999999,9.146666666666667,1.4222222222222223,1.0533333333333335,2.6444444444444444,2.3866666666666667,13.266666666666666,10.893333333333334,1.8,1.48,0.2888888888888889,0.17333333333333334,14.9,12.139999999999999,0.5777777777777778,0.3466666666666667
08/31/2012,"High Point @ Auburn, Ala.",2-3,5.0,0,50.0,32.0,167.0,0.108,42.0,4.0,12.0,58.0,0.0,6.0,1.0,57.0,4.0,High Point,5,10.0,6.4,33.4,8.4,0.8,2.4,11.6,0.0,1.2,0.2,11.4,0.8,11.933333333333332,10.3,5.288888888888889,4.122222222222222,33.355555555555554,27.188888888888886,0.18266666666666667,0.18183333333333332,10.28888888888889,9.233333333333333,1.0222222222222221,0.8777777777777779,2.3777777777777778,2.3222222222222224,14.533333333333331,12.077777777777778,2.1999999999999997,1.5666666666666667,0.6222222222222222,0.3111111111111111,14.188888888888888,12.06111111111111,0.5111111111111111,0.2888888888888889
09/01/2012,@ Auburn,0-3,3.0,0,34.0,19.0,114.0,0.0,30.0,0.0,9.0,47.0,2.0,8.0,4.0,40.0,0.0,Auburn,3,11.333333333333334,6.333333333333333,38.0,10.0,0.0,3.0,15.666666666666666,0.6666666666666666,2.6666666666666665,1.3333333333333333,13.333333333333334,0.0,10.488888888888889,10.257142857142858,5.977777777777777,4.447619047619048,35.93333333333333,28.076190476190476,0.08866666666666667,0.1712857142857143,9.088888888888889,9.114285714285714,0.7333333333333334,0.8666666666666668,2.0666666666666664,2.333333333333333,14.399999999999999,12.00952380952381,1.5999999999999999,1.5142857142857142,0.46666666666666673,0.29523809523809524,12.155555555555557,11.966666666666667,0.6666666666666666,0.3619047619047619
09/07/2012,@ Ark.-Pine Bluff,3-0,3.0,0,33.0,7.0,77.0,0.0,29.0,13.0,2.0,35.0,0.0,12.0,3.0,52.0,0.0,Ark.-Pine Bluff,3,11.0,2.333333333333333,25.666666666666668,9.666666666666666,4.333333333333333,0.6666666666666666,11.666666666666666,0.0,4.0,1.0,17.333333333333332,0.0,10.666666666666666,10.391666666666667,6.355555555555555,4.683333333333334,36.800000000000004,29.316666666666666,0.036,0.149875,9.355555555555554,9.225,0.26666666666666666,0.7583333333333334,2.466666666666667,2.4166666666666665,15.088888888888889,12.466666666666667,1.9555555555555557,1.6583333333333332,0.8444444444444444,0.42500000000000004,12.133333333333335,12.1375,0.26666666666666666,0.31666666666666665
09/07/2012,"Jackson St. @ Conway, Ark.",3-0,3.0,0,36.0,13.0,105.0,0.0,31.0,6.0,6.0,38.0,2.0,26.0,1.0,57.0,0.0,Jackson St.,3,12.0,4.333333333333333,35.0,10.333333333333334,2.0,2.0,12.666666666666666,0.6666666666666666,8.666666666666666,0.3333333333333333,19.0,0.0,10.777777777777779,10.45925925925926,5.022222222222222,4.4222222222222225,32.35555555555556,28.91111111111111,0.036,0.13322222222222224,9.355555555555556,9.274074074074074,1.711111111111111,1.1555555555555557,2.022222222222222,2.2222222222222223,12.977777777777776,12.377777777777778,2.6222222222222222,1.9185185185185185,0.8444444444444444,0.48888888888888893,14.02222222222222,12.714814814814813,0.26666666666666666,0.28148148148148144
09/08/2012,@ Central Ark.,0-3,3.0,0,27.0,16.0,100.0,0.0,24.0,1.0,7.0,33.0,0.0,16.0,0.0,36.0,1.0,Central Ark.,3,9.0,5.333333333333333,33.333333333333336,8.0,0.3333333333333333,2.333333333333333,11.0,0.0,5.333333333333333,0.0,12.0,0.3333333333333333,11.444444444444445,10.613333333333333,4.333333333333332,4.413333333333334,32.88888888888889,29.52,0.0,0.1199,10.0,9.379999999999999,2.111111111111111,1.24,1.8888888888888886,2.2,13.333333333333334,12.406666666666668,5.111111111111111,2.593333333333333,0.8888888888888888,0.47333333333333333,16.555555555555557,13.343333333333334,0.0,0.2533333333333333
