date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/24/2012,"Providence @ Hempstead, New York",3-0,3.0,0,37.0,16.0,106.0,0.198,35.0,8.0,7.0,44.0,1.0,6.0,2.0,49.0,0.0,Providence,3,12.333333333333334,5.333333333333333,35.333333333333336,11.666666666666666,2.6666666666666665,2.3333333333333335,14.666666666666666,0.3333333333333333,2.0,0.6666666666666666,16.333333333333332,0.0
08/25/2012,"FDU @ Hempstead, New York",3-0,3.0,0,51.0,13.0,99.0,0.384,47.0,4.0,6.0,44.0,0.0,18.0,0.0,64.0,0.0,FDU,3,17.0,4.333333333333333,33.0,15.666666666666666,1.3333333333333333,2.0,14.666666666666666,0.0,6.0,0.0,21.333333333333332,0.0
08/25/2012,@ Hofstra,0-3,3.0,0,30.0,16.0,93.0,0.151,28.0,5.0,0.0,29.0,0.0,14.0,1.0,42.0,4.0,Hofstra,3,10.0,5.333333333333333,31.0,9.333333333333334,1.6666666666666667,0.0,9.666666666666666,0.0,4.666666666666667,0.3333333333333333,14.0,1.3333333333333333
09/01/2012,Hartford,3-1,4.0,0,49.0,18.0,131.0,0.0,44.0,9.0,6.0,47.0,2.0,30.0,1.0,75.0,0.0,Hartford,4,12.25,4.5,32.75,11.0,2.25,1.5,11.75,0.5,7.5,0.25,18.75,0.0
09/01/2012,NJIT,1-3,4.0,0,55.0,27.0,159.0,0.0,52.0,2.0,10.0,61.0,0.0,14.0,0.0,64.0,1.0,NJIT,4,13.75,6.75,39.75,13.0,0.5,2.5,15.25,0.0,3.5,0.0,16.0,0.25
09/02/2012,Fordham,3-1,4.0,0,52.0,17.0,118.0,0.0,49.0,3.0,8.0,29.0,1.0,18.0,2.0,65.0,2.0,Fordham,4,13.0,4.25,29.5,12.25,0.75,2.0,7.25,0.25,4.5,0.5,16.25,0.5
09/05/2012,Army West Point,0-3,3.0,0,24.0,19.0,106.0,0.0,22.0,2.0,6.0,39.0,2.0,6.0,2.0,31.0,1.0,Army West Point,3,8.0,6.333333333333333,35.333333333333336,7.333333333333333,0.6666666666666666,2.0,13.0,0.6666666666666666,2.0,0.6666666666666666,10.333333333333334,0.3333333333333333
09/07/2012,@ UT Arlington,0-3,3.0,0,29.0,19.0,89.0,0.0,28.0,1.0,4.0,29.0,1.0,6.0,0.0,34.0,1.0,UT Arlington,3,9.666666666666666,6.333333333333333,29.666666666666668,9.333333333333334,0.3333333333333333,1.3333333333333333,9.666666666666666,0.3333333333333333,2.0,0.0,11.333333333333334,0.3333333333333333
09/08/2012,"Southern Miss. @ Alrington, TX",0-3,3.0,0,40.0,17.0,113.0,0.0,40.0,2.0,5.0,35.0,0.0,8.0,1.0,46.0,2.0,Southern Miss.,3,13.333333333333334,5.666666666666667,37.666666666666664,13.333333333333334,0.6666666666666666,1.6666666666666667,11.666666666666666,0.0,2.6666666666666665,0.3333333333333333,15.333333333333334,0.6666666666666666
09/08/2012,"Northwestern St. @ Arlington, TX",1-3,4.0,0,41.0,25.0,139.0,0.0,38.0,4.0,5.0,60.0,1.0,12.0,3.0,52.0,0.0,Northwestern St.,4,10.25,6.25,34.75,9.5,1.0,1.25,15.0,0.25,3.0,0.75,13.0,0.0
09/15/2012,Canisius,1-3,4.0,0,58.0,24.0,151.0,0.0,54.0,4.0,5.0,54.0,0.0,12.0,1.0,68.0,1.0,Canisius,4,14.5,6.0,37.75,13.5,1.0,1.25,13.5,0.0,3.0,0.25,17.0,0.25
