date,opponent/venue,result,sets,ms,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/28/2012,Gardner-Webb,3-0,3.0,0,38.0,14.0,108.0,0.222,33.0,6.0,7.0,51.0,1.0,2.0,0.0,46.0,0.0,Gardner-Webb,3,12.666666666666666,4.666666666666667,36.0,11.0,2.0,2.3333333333333335,17.0,0.3333333333333333,0.6666666666666666,0.0,15.333333333333334,0.0
08/31/2012,"Winthrop @ Winston-Salem, N.C.",3-2,5.0,0,54.0,22.0,152.0,0.0,53.0,8.0,5.0,65.0,3.0,4.0,2.0,67.0,1.0,Winthrop,5,10.8,4.4,30.4,10.6,1.6,1.0,13.0,0.6,0.8,0.4,13.4,0.2
09/01/2012,"UNCW @ Winston-Salem, N.C.",3-1,4.0,0,51.0,23.0,136.0,0.0,48.0,7.0,5.0,47.0,3.0,20.0,4.0,71.0,2.0,UNCW,4,12.75,5.75,34.0,12.0,1.75,1.25,11.75,0.75,5.0,1.0,17.75,0.5
09/01/2012,@ Wake Forest,2-3,5.0,0,42.0,24.0,170.0,0.0,41.0,5.0,5.0,75.0,7.0,14.0,2.0,61.0,4.0,Wake Forest,5,8.4,4.8,34.0,8.2,1.0,1.0,15.0,1.4,2.8,0.4,12.2,0.8
09/07/2012,"Presbyterian @ Jacksonville, Fla.",2-3,5.0,0,52.0,21.0,163.0,0.0,51.0,6.0,10.0,76.0,1.0,8.0,3.0,63.0,3.0,Presbyterian,5,10.4,4.2,32.6,10.2,1.2,2.0,15.2,0.2,1.6,0.6,12.6,0.6
09/08/2012,"Florida A&M @ Jacksonville, Fla.",2-3,5.0,0,73.0,24.0,179.0,0.0,69.0,2.0,8.0,88.0,2.0,19.0,7.0,86.5,1.0,Florida A&M,5,14.6,4.8,35.8,13.8,0.4,1.6,17.6,0.4,3.8,1.4,17.3,0.2
09/08/2012,@ North Florida,2-3,5.0,0,55.0,24.0,199.0,0.0,52.0,5.0,3.0,115.0,2.0,18.0,1.0,71.0,0.0,North Florida,5,11.0,4.8,39.8,10.4,1.0,0.6,23.0,0.4,3.6,0.2,14.2,0.0
09/14/2012,High Point,0-3,3.0,0,36.0,17.0,119.0,0.0,34.0,0.0,7.0,49.0,1.0,10.0,3.0,42.0,0.0,High Point,3,12.0,5.666666666666667,39.666666666666664,11.333333333333334,0.0,2.3333333333333335,16.333333333333332,0.3333333333333333,3.3333333333333335,1.0,14.0,0.0
09/15/2012,Green Bay,2-3,5.0,0,62.0,29.0,196.0,0.0,61.0,4.0,3.0,96.0,1.0,16.0,2.0,75.0,0.0,Green Bay,5,12.4,5.8,39.2,12.2,0.8,0.6,19.2,0.2,3.2,0.4,15.0,0.0
09/15/2012,N.C. Central,3-0,3.0,0,42.0,17.0,104.0,0.0,39.0,4.0,4.0,47.0,2.0,8.0,1.0,52.0,0.0,N.C. Central,3,14.0,5.666666666666667,34.666666666666664,13.0,1.3333333333333333,1.3333333333333333,15.666666666666666,0.6666666666666666,2.6666666666666665,0.3333333333333333,17.333333333333332,0.0
