date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Utah Valley @ Provo, Utah",3-0,3.0,0.0,0,45.0,9.0,88.0,0.409,43.0,7.0,7.0,38.0,0.0,0.0,4.0,1.0,54.0,1.0,Utah Valley,3,15.0,3.0,29.333333333333332,14.333333333333334,2.3333333333333335,2.3333333333333335,12.666666666666666,0.0,1.3333333333333333,0.3333333333333333,18.0
08/30/2019,"Boise St. @ Provo, UT",3-0,3.0,1.0,0,50.0,15.0,117.0,0.299,47.0,6.0,7.0,46.0,4.0,0.0,10.0,3.0,61.0,1.0,Boise St.,3,16.666666666666668,5.0,39.0,15.666666666666666,2.0,2.3333333333333335,15.333333333333334,0.0,3.3333333333333335,1.0,20.333333333333332
08/31/2019,@ BYU,3-1,4.0,1.0,0,64.0,18.0,130.0,0.354,60.0,4.0,10.0,43.0,2.0,3.0,12.0,4.0,77.0,0.0,BYU,4,16.0,4.5,32.5,15.0,1.0,2.5,10.75,0.75,3.0,1.0,19.25
09/05/2019,@ Wisconsin,3-2,5.0,1.0,0,81.0,32.0,176.0,0.278,78.0,5.0,12.0,63.0,4.0,0.0,6.0,0.0,89.0,0.0,Wisconsin,5,16.2,6.4,35.2,15.6,1.0,2.4,12.6,0.0,1.2,0.0,17.8
09/07/2019,Syracuse,3-0,3.0,0.0,0,50.0,13.0,108.0,0.343,47.0,4.0,7.0,52.0,5.0,0.0,9.0,2.0,58.5,1.0,Syracuse,3,16.666666666666668,4.333333333333333,36.0,15.666666666666666,1.3333333333333333,2.3333333333333335,17.333333333333332,0.0,3.0,0.6666666666666666,19.5
09/08/2019,Baylor,0-3,3.0,0.0,0,44.0,25.0,128.0,0.148,44.0,4.0,4.0,49.0,1.0,0.0,8.0,2.0,52.0,0.0,Baylor,3,14.666666666666666,8.333333333333334,42.666666666666664,14.666666666666666,1.3333333333333333,1.3333333333333333,16.333333333333332,0.0,2.6666666666666665,0.6666666666666666,17.333333333333332
09/13/2019,"UCF @ Normal, Ill.",3-2,5.0,0.0,0,84.0,33.0,192.0,0.266,82.0,2.0,19.0,97.0,10.0,0.0,8.0,0.0,90.0,0.0,UCF,5,16.8,6.6,38.4,16.4,0.4,3.8,19.4,0.0,1.6,0.0,18.0
09/14/2019,"Illinois @ Normal, Ill.",2-3,5.0,0.0,0,60.0,22.0,160.0,0.238,59.0,6.0,13.0,69.0,6.0,1.0,14.0,1.0,74.0,0.0,Illinois,5,12.0,4.4,32.0,11.8,1.2,2.6,13.8,0.2,2.8,0.2,14.8
09/15/2019,@ Illinois St.,3-2,5.0,0.0,0,63.0,30.0,173.0,0.191,62.0,5.0,11.0,72.0,6.0,0.0,16.0,1.0,76.0,1.0,Illinois St.,5,12.6,6.0,34.6,12.4,1.0,2.2,14.4,0.0,3.2,0.2,15.2
09/20/2019,Green Bay,3-0,3.0,0.0,0,47.0,12.0,121.0,0.289,42.0,6.0,11.0,46.0,3.0,1.0,4.0,3.0,56.0,0.0,Green Bay,3,15.666666666666666,4.0,40.333333333333336,14.0,2.0,3.6666666666666665,15.333333333333334,0.3333333333333333,1.3333333333333333,1.0,18.666666666666668
09/21/2019,Saint Louis,3-0,3.0,0.0,0,42.0,15.0,103.0,0.262,42.0,7.0,8.0,48.0,3.0,1.0,18.0,1.0,59.0,1.0,Saint Louis,3,14.0,5.0,34.333333333333336,14.0,2.3333333333333335,2.6666666666666665,16.0,0.3333333333333333,6.0,0.3333333333333333,19.666666666666668
09/21/2019,UNI,3-1,4.0,0.0,0,59.0,17.0,160.0,0.262,57.0,5.0,2.0,77.0,5.0,0.0,10.0,1.0,69.0,0.0,UNI,4,14.75,4.25,40.0,14.25,1.25,0.5,19.25,0.0,2.5,0.25,17.25
09/25/2019,Butler,3-0,3.0,0.0,0,44.0,15.0,104.0,0.279,41.0,5.0,7.0,50.0,2.0,0.0,4.0,3.0,51.0,1.0,Butler,3,14.666666666666666,5.0,34.666666666666664,13.666666666666666,1.6666666666666667,2.3333333333333335,16.666666666666668,0.0,1.3333333333333333,1.0,17.0
09/27/2019,Seton Hall,3-0,3.0,0.0,0,49.0,14.0,125.0,0.28,47.0,6.0,3.0,63.0,2.0,2.0,10.0,0.0,62.0,0.0,Seton Hall,3,16.333333333333332,4.666666666666667,41.666666666666664,15.666666666666666,2.0,1.0,21.0,0.6666666666666666,3.3333333333333335,0.0,20.666666666666668
09/28/2019,St. John's (NY),3-1,4.0,0.0,0,52.0,23.0,149.0,0.195,49.0,8.0,9.0,58.0,3.0,2.0,18.0,2.0,71.0,2.0,St. John's ,4,13.0,5.75,37.25,12.25,2.0,2.25,14.5,0.5,4.5,0.5,17.75
10/02/2019,@ Xavier,3-1,4.0,0.0,0,56.0,17.0,134.0,0.291,54.0,10.0,8.0,63.0,3.0,2.0,10.0,1.0,73.0,1.0,Xavier,4,14.0,4.25,33.5,13.5,2.5,2.0,15.75,0.5,2.5,0.25,18.25
10/11/2019,Providence,3-0,3.0,0.0,0,40.0,11.0,109.0,0.266,36.0,8.0,5.0,52.0,2.0,1.0,8.0,0.0,53.0,0.0,Providence,3,13.333333333333334,3.6666666666666665,36.333333333333336,12.0,2.6666666666666665,1.6666666666666667,17.333333333333332,0.3333333333333333,2.6666666666666665,0.0,17.666666666666668
