date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,Washington St.,0-3,3.0,1.0,0,24.0,14.0,92.0,0.109,21.0,3.0,6.0,24.0,6.0,1.0,12.0,0.0,0.0,1.0,Washington St.,3,8.0,4.666666666666667,30.666666666666668,7.0,1.0,2.0,8.0,0.3333333333333333,4.0,0.0,0.0
08/30/2019,Stony Brook,3-0,3.0,1.0,0,45.0,13.0,94.0,0.34,39.0,7.0,8.0,38.0,1.0,1.0,10.0,1.0,0.0,0.0,Stony Brook,3,15.0,4.333333333333333,31.333333333333332,13.0,2.3333333333333335,2.6666666666666665,12.666666666666666,0.3333333333333333,3.3333333333333335,0.3333333333333333,0.0
08/31/2019,Iowa,0-3,3.0,1.0,0,32.0,29.0,109.0,0.028,29.0,8.0,7.0,38.0,6.0,2.0,8.0,2.0,0.0,1.0,Iowa,3,10.666666666666666,9.666666666666666,36.333333333333336,9.666666666666666,2.6666666666666665,2.3333333333333335,12.666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.0
09/06/2019,"Kennesaw St. @ High Point, NC",2-3,5.0,1.0,0,47.0,20.0,164.0,0.165,44.0,1.0,9.0,72.0,7.0,7.0,18.0,1.0,64.0,3.0,Kennesaw St.,5,9.4,4.0,32.8,8.8,0.2,1.8,14.4,1.4,3.6,0.2,12.8
09/07/2019,"Furman @ High Point, NC",3-0,3.0,1.0,0,39.0,11.0,110.0,0.255,37.0,5.0,10.0,52.0,4.0,1.0,14.0,0.0,52.0,1.0,Furman,3,13.0,3.6666666666666665,36.666666666666664,12.333333333333334,1.6666666666666667,3.3333333333333335,17.333333333333332,0.3333333333333333,4.666666666666667,0.0,17.333333333333332
09/07/2019,@ High Point,3-0,3.0,1.0,0,31.0,11.0,96.0,0.208,26.0,2.0,7.0,46.0,8.0,0.0,10.0,0.0,38.0,4.0,High Point,3,10.333333333333334,3.6666666666666665,32.0,8.666666666666666,0.6666666666666666,2.3333333333333335,15.333333333333334,0.0,3.3333333333333335,0.0,12.666666666666666
09/13/2019,"Long Beach St. @ Gainesville, Fla.",3-0,3.0,0.0,0,41.0,16.0,113.0,0.221,35.0,5.0,5.0,46.0,4.0,1.0,14.0,0.0,54.0,0.0,Long Beach St.,3,13.666666666666666,5.333333333333333,37.666666666666664,11.666666666666666,1.6666666666666667,1.6666666666666667,15.333333333333334,0.3333333333333333,4.666666666666667,0.0,18.0
09/13/2019,@ Florida,0-3,3.0,0.0,0,28.0,20.0,100.0,0.08,27.0,3.0,8.0,36.0,8.0,0.0,6.0,1.0,34.0,1.0,Florida,3,9.333333333333334,6.666666666666667,33.333333333333336,9.0,1.0,2.6666666666666665,12.0,0.0,2.0,0.3333333333333333,11.333333333333334
09/14/2019,"South Fla. @ Gainesville, Fla.",3-0,3.0,0.0,0,43.0,10.0,99.0,0.333,39.0,1.0,9.0,48.0,3.0,2.0,12.0,2.0,52.0,0.0,South Fla.,3,14.333333333333334,3.3333333333333335,33.0,13.0,0.3333333333333333,3.0,16.0,0.6666666666666666,4.0,0.6666666666666666,17.333333333333332
09/17/2019,VCU,3-1,4.0,1.0,0,53.0,17.0,124.0,0.29,46.0,6.0,10.0,66.0,1.0,6.0,16.0,0.0,73.0,0.0,VCU,4,13.25,4.25,31.0,11.5,1.5,2.5,16.5,1.5,4.0,0.0,18.25
