date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2019,"Southern Miss. @ Denver, Colo.",3-1,4.0,0.0,0,56.0,24.0,149.0,0.215,55.0,6.0,9.0,63.0,4.0,0.0,20.0,1.0,72.0,0.0,Southern Miss.,4,14.0,6.0,37.25,13.75,1.5,2.25,15.75,0.0,5.0,0.25,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/31/2019,"San Francisco @ Denver, CO",3-1,4.0,1.0,0,51.0,22.0,130.0,0.223,48.0,6.0,8.0,50.0,7.0,1.0,21.0,3.0,0.0,1.0,San Francisco,4,12.75,5.5,32.5,12.0,1.5,2.0,12.5,0.25,5.25,0.75,0.0,,7.0,,3.0,,18.625,,0.1075,,6.875,,0.75,,1.125,,7.875,,0.0,,2.5,,0.125,,9.0
08/31/2019,@ Denver,0-3,3.0,1.0,0,30.0,25.0,87.0,0.057,30.0,4.0,5.0,31.0,7.0,2.0,12.0,2.0,0.0,5.0,Denver,3,10.0,8.333333333333334,29.0,10.0,1.3333333333333333,1.6666666666666667,10.333333333333334,0.6666666666666666,4.0,0.6666666666666666,0.0,,8.916666666666666,,3.8333333333333335,,23.25,,0.146,,8.583333333333334,,1.0,,1.4166666666666667,,9.416666666666666,,0.08333333333333333,,3.4166666666666665,,0.3333333333333333,,6.0
09/05/2019,@ New Hampshire,3-1,4.0,1.0,0,53.0,25.0,150.0,0.187,50.0,5.0,7.0,68.0,4.0,1.0,18.0,3.0,68.0,1.0,New Hampshire,4,13.25,6.25,37.5,12.5,1.25,1.75,17.0,0.25,4.5,0.75,17.0,12.25,9.1875,6.611111111111112,4.958333333333334,32.916666666666664,24.6875,0.165,0.12375,11.916666666666666,8.9375,1.4444444444444444,1.0833333333333333,1.9722222222222223,1.4791666666666667,12.861111111111112,9.645833333333334,0.3055555555555555,0.22916666666666666,4.75,3.5625,0.5555555555555555,0.41666666666666663,6.0,4.5
09/06/2019,"Brown @ Durham, NH",2-3,5.0,1.0,0,55.0,26.0,154.0,0.188,52.0,5.0,6.0,62.0,7.0,2.0,20.0,4.0,72.0,0.0,Brown,5,11.0,5.2,30.8,10.4,1.0,1.2,12.4,0.4,4.0,0.8,14.4,12.0,10.0,6.6944444444444455,5.216666666666667,33.0,27.25,0.15566666666666668,0.1364,11.5,9.65,1.361111111111111,1.1166666666666667,1.8055555555555556,1.5333333333333334,13.277777777777779,11.116666666666667,0.38888888888888884,0.2333333333333333,4.583333333333333,3.75,0.7222222222222222,0.4833333333333333,5.666666666666667,7.0
09/07/2019,"Holy Cross @ Durham, NH",3-2,5.0,1.0,0,62.0,22.0,172.0,0.233,56.0,11.0,8.0,75.0,5.0,0.0,14.0,3.0,80.0,1.0,Holy Cross,5,12.4,4.4,34.4,11.2,2.2,1.6,15.0,0.0,2.8,0.6,16.0,11.416666666666666,10.166666666666666,6.594444444444445,5.2138888888888895,32.43333333333333,27.84166666666667,0.144,0.145,10.966666666666667,9.775,1.1944444444444444,1.097222222222222,1.538888888888889,1.4777777777777779,13.244444444444445,11.330555555555556,0.4388888888888889,0.26111111111111107,4.166666666666667,3.7916666666666665,0.7388888888888889,0.5361111111111111,10.466666666666667,8.233333333333333
09/10/2019,Eastern Wash.,3-0,3.0,1.0,0,41.0,13.0,102.0,0.275,35.0,7.0,10.0,47.0,4.0,0.0,14.0,0.0,55.0,2.0,Eastern Wash.,3,13.666666666666666,4.333333333333333,34.0,11.666666666666666,2.333333333333333,3.333333333333333,15.666666666666666,0.0,4.666666666666667,0.0,18.33333333333333,12.216666666666667,10.485714285714286,5.283333333333334,5.097619047619048,34.233333333333334,28.778571428571432,0.20266666666666666,0.15757142857142856,11.366666666666667,9.978571428571428,1.4833333333333334,1.2547619047619047,1.5166666666666666,1.4952380952380953,14.799999999999999,11.854761904761904,0.21666666666666667,0.22380952380952376,3.766666666666667,3.65,0.7166666666666668,0.5452380952380953,15.799999999999999,9.342857142857143
09/13/2019,Gonzaga,3-2,5.0,1.0,0,49.0,29.0,146.0,0.137,46.0,7.0,6.0,56.0,12.0,0.0,26.0,0.0,69.0,0.0,Gonzaga,5,9.8,5.8,29.2,9.2,1.4,1.2,11.2,0.0,5.2,0.0,13.8,12.355555555555554,10.883333333333335,4.644444444444445,5.002083333333334,33.06666666666667,29.431250000000002,0.23199999999999998,0.17225000000000001,11.088888888888889,10.189583333333333,1.8444444444444443,1.3895833333333334,2.0444444444444443,1.725,14.355555555555554,12.33125,0.13333333333333333,0.1958333333333333,3.8222222222222224,3.7770833333333336,0.46666666666666673,0.47708333333333336,16.244444444444444,10.466666666666667
09/14/2019,New Mexico,0-3,3.0,1.0,0,31.0,19.0,105.0,0.114,30.0,4.0,8.0,42.0,8.0,2.0,10.0,0.0,42.0,0.0,New Mexico,3,10.333333333333334,6.333333333333333,35.0,10.0,1.3333333333333333,2.6666666666666665,14.0,0.6666666666666666,3.333333333333333,0.0,14.0,11.955555555555556,10.762962962962964,4.844444444444445,5.090740740740741,32.53333333333334,29.40555555555556,0.215,0.16833333333333333,10.688888888888888,10.079629629629629,1.9777777777777779,1.3907407407407408,2.0444444444444447,1.6666666666666667,13.955555555555556,12.205555555555556,0.0,0.17407407407407405,4.222222222222222,3.9351851851851856,0.19999999999999998,0.4240740740740741,16.04444444444444,10.837037037037037
09/14/2019,Oregon St.,0-3,3.0,1.0,0,40.0,24.0,111.0,0.144,38.0,7.0,5.0,36.0,4.0,2.0,6.0,0.0,52.0,0.0,Oregon St.,3,13.333333333333334,8.0,37.0,12.666666666666666,2.333333333333333,1.6666666666666667,12.0,0.6666666666666666,2.0,0.0,17.333333333333332,11.266666666666667,10.72,5.488888888888888,5.215000000000001,32.733333333333334,29.965000000000003,0.17533333333333334,0.16290000000000002,10.288888888888888,10.071666666666667,1.6888888888888889,1.3850000000000002,2.4,1.7666666666666668,13.622222222222222,12.385000000000002,0.2222222222222222,0.2233333333333333,4.3999999999999995,3.875000000000001,0.0,0.3816666666666667,15.377777777777775,11.153333333333332
