date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/31/2019,"Austin Peay @ Raleigh, NC",3-0,3.0,1.0,0,40.0,10.0,113.0,0.265,33.0,8.0,2.0,53.0,3.0,0.0,14.0,0.0,0.0,2.0,Austin Peay,3,13.333333333333334,3.3333333333333335,37.666666666666664,11.0,2.6666666666666665,0.6666666666666666,17.666666666666668,0.0,4.666666666666667,0.0,0.0
08/31/2019,"Kansas St. @ Raleigh, NC",3-2,5.0,1.0,0,59.0,23.0,157.0,0.229,56.0,10.0,11.0,60.0,4.0,0.0,20.0,1.0,0.0,8.0,Kansas St.,5,11.8,4.6,31.4,11.2,2.0,2.2,12.0,0.0,4.0,0.2,0.0
09/02/2019,Howard,3-2,5.0,0.0,0,52.0,26.0,146.0,0.178,51.0,7.0,16.0,49.0,9.0,5.0,14.0,2.0,71.0,0.0,Howard,5,10.4,5.2,29.2,10.2,1.4,3.2,9.8,1.0,2.8,0.4,14.2
09/06/2019,"UTRGV @ San Antonio, Texas",2-3,5.0,0.0,0,52.0,17.0,136.0,0.257,47.0,8.0,13.0,60.0,10.0,2.0,15.0,2.0,69.5,4.0,UTRGV,5,10.4,3.4,27.2,9.4,1.6,2.6,12.0,0.4,3.0,0.4,13.9
09/07/2019,"Houston @ San Antonio, Texas",2-3,5.0,0.0,0,51.0,24.0,159.0,0.17,48.0,11.0,9.0,69.0,5.0,0.0,27.0,1.0,75.5,5.0,Houston,5,10.2,4.8,31.8,9.6,2.2,1.8,13.8,0.0,5.4,0.2,15.1
09/07/2019,@ UTSA,3-1,4.0,0.0,0,53.0,19.0,121.0,0.281,51.0,8.0,14.0,45.0,6.0,0.0,18.0,2.0,70.0,0.0,UTSA,4,13.25,4.75,30.25,12.75,2.0,3.5,11.25,0.0,4.5,0.5,17.5
09/13/2019,Arkansas,3-1,4.0,0.0,0,50.0,15.0,110.0,0.318,47.0,15.0,10.0,38.0,14.0,1.0,16.0,0.0,74.0,1.0,Arkansas,4,12.5,3.75,27.5,11.75,3.75,2.5,9.5,0.25,4.0,0.0,18.5
09/14/2019,George Mason,2-3,5.0,0.0,0,59.0,27.0,144.0,0.222,57.0,11.0,10.0,48.0,8.0,0.0,26.0,0.0,83.0,0.0,George Mason,5,11.8,5.4,28.8,11.4,2.2,2.0,9.6,0.0,5.2,0.0,16.6
09/14/2019,Princeton,3-2,5.0,0.0,0,62.0,16.0,153.0,0.301,59.0,7.0,16.0,59.0,6.0,2.0,31.0,0.0,86.5,0.0,Princeton,5,12.4,3.2,30.6,11.8,1.4,3.2,11.8,0.4,6.2,0.0,17.3
09/20/2019,@ South Carolina,2-3,5.0,0.0,0,50.0,19.0,146.0,0.212,44.0,9.0,17.0,49.0,4.0,0.0,16.0,1.0,67.0,3.0,South Carolina,5,10.0,3.8,29.2,8.8,1.8,3.4,9.8,0.0,3.2,0.2,13.4
09/21/2019,"Kennesaw St. @ Columbia, S.C.",3-0,3.0,0.0,0,32.0,5.0,62.0,0.435,29.0,8.0,3.0,21.0,2.0,2.0,24.0,0.0,54.0,1.0,Kennesaw St.,3,10.666666666666666,1.6666666666666667,20.666666666666668,9.666666666666666,2.6666666666666665,1.0,7.0,0.6666666666666666,8.0,0.0,18.0
09/21/2019,"App State @ Columbia, S.C.",3-0,3.0,0.0,0,41.0,11.0,81.0,0.37,38.0,4.0,10.0,33.0,8.0,1.0,12.0,1.0,52.0,0.0,App State,3,13.666666666666666,3.6666666666666665,27.0,12.666666666666666,1.3333333333333333,3.3333333333333335,11.0,0.3333333333333333,4.0,0.3333333333333333,17.333333333333332
09/25/2019,Ohio St.,1-3,4.0,0.0,0,43.0,21.0,125.0,0.176,40.0,1.0,8.0,48.0,3.0,1.0,28.0,1.0,59.0,2.0,Ohio St.,4,10.75,5.25,31.25,10.0,0.25,2.0,12.0,0.25,7.0,0.25,14.75
09/28/2019,@ Michigan St.,0-3,3.0,1.0,0,32.0,22.0,103.0,0.097,31.0,0.0,7.0,40.0,3.0,0.0,12.0,0.0,38.0,0.0,Michigan St.,3,10.666666666666666,7.333333333333333,34.333333333333336,10.333333333333334,0.0,2.3333333333333335,13.333333333333334,0.0,4.0,0.0,12.666666666666666
10/04/2019,Michigan,0-3,3.0,0.0,0,31.0,12.0,90.0,0.211,29.0,6.0,5.0,27.0,6.0,1.0,20.0,2.0,48.0,0.0,Michigan,3,10.333333333333334,4.0,30.0,9.666666666666666,2.0,1.6666666666666667,9.0,0.3333333333333333,6.666666666666667,0.6666666666666666,16.0
10/05/2019,Michigan St.,3-2,5.0,0.0,0,51.0,21.0,156.0,0.192,48.0,6.0,15.0,58.0,5.0,2.0,23.0,0.0,70.5,2.0,Michigan St.,5,10.2,4.2,31.2,9.6,1.2,3.0,11.6,0.4,4.6,0.0,14.1
10/11/2019,@ Penn St.,2-3,5.0,0.0,0,63.0,22.0,150.0,0.273,59.0,3.0,12.0,64.0,6.0,1.0,14.0,3.0,74.0,1.0,Penn St.,5,12.6,4.4,30.0,11.8,0.6,2.4,12.8,0.2,2.8,0.6,14.8
10/12/2019,@ Rutgers,3-1,4.0,0.0,0,48.0,18.0,112.0,0.268,46.0,10.0,4.0,40.0,7.0,2.0,20.0,0.0,70.0,1.0,Rutgers,4,12.0,4.5,28.0,11.5,2.5,1.0,10.0,0.5,5.0,0.0,17.5
10/16/2019,Indiana,3-2,5.0,0.0,0,66.0,33.0,190.0,0.174,63.0,4.0,9.0,86.0,5.0,1.0,22.0,2.0,82.0,2.0,Indiana,5,13.2,6.6,38.0,12.6,0.8,1.8,17.2,0.2,4.4,0.4,16.4
10/19/2019,Nebraska,0-3,3.0,0.0,0,28.0,15.0,91.0,0.143,27.0,2.0,9.0,32.0,4.0,0.0,10.0,1.0,35.0,4.0,Nebraska,3,9.333333333333334,5.0,30.333333333333332,9.0,0.6666666666666666,3.0,10.666666666666666,0.0,3.3333333333333335,0.3333333333333333,11.666666666666666
10/23/2019,@ Northwestern,3-2,5.0,1.0,0,57.0,15.0,139.0,0.302,47.0,4.0,10.0,47.0,6.0,1.0,22.0,0.0,73.0,2.0,Northwestern,5,11.4,3.0,27.8,9.4,0.8,2.0,9.4,0.2,4.4,0.0,14.6
10/26/2019,Penn St.,0-3,3.0,0.0,0,31.0,15.0,92.0,0.174,31.0,3.0,8.0,35.0,4.0,1.0,8.0,2.0,39.0,3.0,Penn St.,3,10.333333333333334,5.0,30.666666666666668,10.333333333333334,1.0,2.6666666666666665,11.666666666666666,0.3333333333333333,2.6666666666666665,0.6666666666666666,13.0
