date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Southern U. @ Atlanta, GA",3-0,3.0,1.0,0,27.0,16.0,107.0,0.103,27.0,4.0,6.0,54.0,5.0,0.0,14.0,1.0,0.0,1.0,Southern U.,3,9.0,5.333333333333333,35.666666666666664,9.0,1.3333333333333333,2.0,18.0,0.0,4.666666666666667,0.3333333333333333,0.0
08/31/2019,"Long Beach St. @ Atlanta, GA",2-3,5.0,0.0,0,56.0,21.0,155.0,0.226,50.0,2.0,4.0,78.0,8.0,1.0,10.0,3.0,64.0,1.0,Long Beach St.,5,11.2,4.2,31.0,10.0,0.4,0.8,15.6,0.2,2.0,0.6,12.8
08/31/2019,@ Georgia Tech,0-3,3.0,0.0,0,33.0,14.0,100.0,0.19,33.0,5.0,4.0,40.0,3.0,1.0,2.0,1.0,40.0,0.0,Georgia Tech,3,11.0,4.666666666666667,33.333333333333336,11.0,1.6666666666666667,1.3333333333333333,13.333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,13.333333333333334
09/06/2019,Eastern Ky.,3-0,3.0,1.0,0,26.0,12.0,106.0,0.132,25.0,2.0,5.0,55.0,3.0,5.0,8.0,1.0,37.0,1.0,Eastern Ky.,3,8.666666666666666,4.0,35.333333333333336,8.333333333333334,0.6666666666666666,1.6666666666666667,18.333333333333332,1.6666666666666667,2.6666666666666665,0.3333333333333333,12.333333333333334
09/07/2019,N.C. A&T,3-1,4.0,1.0,0,49.0,15.0,130.0,0.262,47.0,6.0,4.0,68.0,3.0,3.0,6.0,0.0,61.0,1.0,N.C. A&T,4,12.25,3.75,32.5,11.75,1.5,1.0,17.0,0.75,1.5,0.0,15.25
09/07/2019,Dartmouth,0-3,3.0,1.0,0,29.0,19.0,119.0,0.084,26.0,1.0,4.0,55.0,3.0,1.0,6.0,0.0,34.0,3.0,Dartmouth,3,9.666666666666666,6.333333333333333,39.666666666666664,8.666666666666666,0.3333333333333333,1.3333333333333333,18.333333333333332,0.3333333333333333,2.0,0.0,11.333333333333334
09/10/2019,South Carolina St.,3-0,3.0,1.0,0,39.0,11.0,84.0,0.333,37.0,7.0,4.0,40.0,4.0,4.0,4.0,0.0,52.0,0.0,South Carolina St.,3,13.0,3.6666666666666665,28.0,12.333333333333334,2.3333333333333335,1.3333333333333333,13.333333333333334,1.3333333333333333,1.3333333333333333,0.0,17.333333333333332
09/13/2019,@ Ga. Southern,1-3,4.0,1.0,0,40.0,24.0,145.0,0.11,37.0,4.0,6.0,69.0,7.0,2.0,8.0,0.0,50.0,3.0,Ga. Southern,4,10.0,6.0,36.25,9.25,1.0,1.5,17.25,0.5,2.0,0.0,12.5
09/14/2019,"Southern Miss. @ Statesboro, GA",3-0,3.0,1.0,0,43.0,10.0,128.0,0.258,43.0,1.0,6.0,73.0,5.0,1.0,10.0,1.0,50.0,0.0,Southern Miss.,3,14.333333333333334,3.3333333333333335,42.666666666666664,14.333333333333334,0.3333333333333333,2.0,24.333333333333332,0.3333333333333333,3.3333333333333335,0.3333333333333333,16.666666666666668
09/17/2019,@ Western Caro.,0-3,3.0,1.0,0,30.0,16.0,113.0,0.124,24.0,1.0,3.0,46.0,4.0,1.0,0.0,1.0,32.0,0.0,Western Caro.,3,10.0,5.333333333333333,37.666666666666664,8.0,0.3333333333333333,1.0,15.333333333333334,0.3333333333333333,0.0,0.3333333333333333,10.666666666666666
09/28/2019,USC Upstate,3-1,4.0,1.0,0,64.0,17.0,141.0,0.333,58.0,6.0,7.0,69.0,2.0,1.0,12.0,0.0,77.0,1.0,USC Upstate,4,16.0,4.25,35.25,14.5,1.5,1.75,17.25,0.25,3.0,0.0,19.25
10/04/2019,Winthrop,0-3,3.0,1.0,0,33.0,20.0,119.0,0.109,28.0,4.0,3.0,51.0,2.0,2.0,2.0,0.0,40.0,0.0,Winthrop,3,11.0,6.666666666666667,39.666666666666664,9.333333333333334,1.3333333333333333,1.0,17.0,0.6666666666666666,0.6666666666666666,0.0,13.333333333333334
10/05/2019,Gardner-Webb,3-0,3.0,1.0,0,54.0,15.0,106.0,0.368,42.0,3.0,5.0,53.0,1.0,0.0,4.0,0.0,59.0,0.0,Gardner-Webb,3,18.0,5.0,35.333333333333336,14.0,1.0,1.6666666666666667,17.666666666666668,0.0,1.3333333333333333,0.0,19.666666666666668
10/11/2019,@ Hampton,2-3,5.0,0.0,0,42.0,22.0,148.0,0.135,42.0,7.0,7.0,49.0,7.0,2.0,10.0,1.0,56.0,0.0,Hampton,5,8.4,4.4,29.6,8.4,1.4,1.4,9.8,0.4,2.0,0.2,11.2
