date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Kennesaw St. @ Clemson, S.C.",0-3,3.0,0.0,0,26.0,16.0,89.0,0.112,26.0,3.0,10.0,29.0,8.0,5.0,16.0,2.0,42.0,1.0,Kennesaw St.,3,8.666666666666666,5.333333333333333,29.666666666666668,8.666666666666666,1.0,3.3333333333333335,9.666666666666666,1.6666666666666667,5.333333333333333,0.6666666666666666,14.0
08/31/2019,@ Clemson,0-3,3.0,0.0,0,24.0,12.0,66.0,0.182,22.0,4.0,5.0,20.0,12.0,3.0,4.0,3.0,33.0,1.0,Clemson,3,8.0,4.0,22.0,7.333333333333333,1.3333333333333333,1.6666666666666667,6.666666666666667,1.0,1.3333333333333333,1.0,11.0
08/31/2019,"Georgia @ Clemson, S.C.",0-3,3.0,0.0,0,23.0,13.0,71.0,0.141,23.0,0.0,11.0,27.0,8.0,2.0,6.0,0.0,28.0,4.0,Georgia,3,7.666666666666667,4.333333333333333,23.666666666666668,7.666666666666667,0.0,3.6666666666666665,9.0,0.6666666666666666,2.0,0.0,9.333333333333334
09/06/2019,@ Duke,1-3,4.0,1.0,0,56.0,24.0,163.0,0.196,50.0,5.0,10.0,54.0,3.0,3.0,12.0,0.0,70.0,2.0,Duke,4,14.0,6.0,40.75,12.5,1.25,2.5,13.5,0.75,3.0,0.0,17.5
09/06/2019,App State @,0-3,3.0,0.0,0,32.0,22.0,123.0,0.081,30.0,5.0,5.0,57.0,3.0,1.0,10.0,0.0,43.0,0.0,App State,3,10.666666666666666,7.333333333333333,41.0,10.0,1.6666666666666667,1.6666666666666667,19.0,0.3333333333333333,3.3333333333333335,0.0,14.333333333333334
09/07/2019,"UNCW @ Durham, NC",2-3,5.0,1.0,0,66.0,22.0,183.0,0.24,60.0,10.0,15.0,96.0,6.0,6.0,6.0,0.0,85.0,9.0,UNCW,5,13.2,4.4,36.6,12.0,2.0,3.0,19.2,1.2,1.2,0.0,17.0
09/07/2019,@ N.C. Central,3-0,3.0,0.0,0,47.0,15.0,95.0,0.337,44.0,7.0,3.0,39.0,6.0,2.0,8.0,7.0,60.0,0.0,N.C. Central,3,15.666666666666666,5.0,31.666666666666668,14.666666666666666,2.3333333333333335,1.0,13.0,0.6666666666666666,2.6666666666666665,2.3333333333333335,20.0
09/11/2019,Presbyterian,3-0,3.0,1.0,0,44.0,17.0,112.0,0.241,37.0,4.0,10.0,47.0,3.0,3.0,2.0,1.0,52.0,0.0,Presbyterian,3,14.666666666666666,5.666666666666667,37.333333333333336,12.333333333333334,1.3333333333333333,3.3333333333333335,15.666666666666666,1.0,0.6666666666666666,0.3333333333333333,17.333333333333332
09/13/2019,N.C. A&T,3-1,4.0,1.0,0,47.0,11.0,108.0,0.333,41.0,8.0,13.0,40.0,4.0,4.0,4.0,1.0,61.0,0.0,N.C. A&T,4,11.75,2.75,27.0,10.25,2.0,3.25,10.0,1.0,1.0,0.25,15.25
09/13/2019,Alabama A&M,3-1,4.0,1.0,0,59.0,27.0,156.0,0.205,55.0,11.0,13.0,55.0,6.0,0.0,8.0,3.0,74.0,0.0,Alabama A&M,4,14.75,6.75,39.0,13.75,2.75,3.25,13.75,0.0,2.0,0.75,18.5
09/14/2019,Gardner-Webb,3-1,4.0,1.0,0,61.0,36.0,158.0,0.158,59.0,8.0,9.0,55.0,3.0,2.0,16.0,1.0,79.0,0.0,Gardner-Webb,4,15.25,9.0,39.5,14.75,2.0,2.25,13.75,0.5,4.0,0.25,19.75
09/20/2019,"High Point @ Davidson, NC",0-3,3.0,0.0,0,40.0,16.0,109.0,0.22,34.0,3.0,4.0,45.0,10.0,1.0,6.0,2.0,47.0,0.0,High Point,3,13.333333333333334,5.333333333333333,36.333333333333336,11.333333333333334,1.0,1.3333333333333333,15.0,0.3333333333333333,2.0,0.6666666666666666,15.666666666666666
09/21/2019,@ Davidson,3-2,5.0,0.0,0,56.0,30.0,162.0,0.16,52.0,6.0,9.0,67.0,8.0,1.0,18.0,5.0,72.0,3.0,Davidson,5,11.2,6.0,32.4,10.4,1.2,1.8,13.4,0.2,3.6,1.0,14.4
09/21/2019,"Jacksonville @ Davidson, NC",3-1,4.0,0.0,0,57.0,19.0,132.0,0.288,52.0,8.0,9.0,49.0,5.0,2.0,8.0,3.0,71.0,2.0,Jacksonville,4,14.25,4.75,33.0,13.0,2.0,2.25,12.25,0.5,2.0,0.75,17.75
