date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,UIW,0-3,3.0,0.0,0,39.0,20.0,130.0,0.146,36.0,3.0,9.0,66.0,3.0,3.0,4.0,0.0,47.0,2.0,UIW,3,13.0,6.666666666666667,43.333333333333336,12.0,1.0,3.0,22.0,1.0,1.3333333333333333,0.0,15.666666666666666
08/30/2019,UTEP,0-3,3.0,0.0,0,29.0,20.0,119.0,0.076,28.0,1.0,7.0,54.0,10.0,4.0,6.0,1.0,37.0,1.0,UTEP,3,9.666666666666666,6.666666666666667,39.666666666666664,9.333333333333334,0.3333333333333333,2.3333333333333335,18.0,1.3333333333333333,2.0,0.3333333333333333,12.333333333333334
08/31/2019,Tulane,0-3,3.0,0.0,0,30.0,22.0,115.0,0.07,29.0,4.0,6.0,50.0,6.0,2.0,4.0,1.0,38.0,0.0,Tulane,3,10.0,7.333333333333333,38.333333333333336,9.666666666666666,1.3333333333333333,2.0,16.666666666666668,0.6666666666666666,1.3333333333333333,0.3333333333333333,12.666666666666666
09/06/2019,McNeese,3-2,5.0,0.0,0,67.0,27.0,183.0,0.219,63.0,5.0,9.0,83.0,6.0,2.0,14.0,1.0,81.0,5.0,McNeese,5,13.4,5.4,36.6,12.6,1.0,1.8,16.6,0.4,2.8,0.2,16.2
09/06/2019,Eastern Mich.,3-0,3.0,0.0,0,44.0,13.0,129.0,0.24,41.0,5.0,5.0,62.0,2.0,1.0,10.0,0.0,55.0,0.0,Eastern Mich.,3,14.666666666666666,4.333333333333333,43.0,13.666666666666666,1.6666666666666667,1.6666666666666667,20.666666666666668,0.3333333333333333,3.3333333333333335,0.0,18.333333333333332
09/07/2019,Florida A&M,3-1,4.0,0.0,0,54.0,17.0,144.0,0.257,51.0,6.0,8.0,78.0,0.0,4.0,10.0,1.0,69.0,2.0,Florida A&M,4,13.5,4.25,36.0,12.75,1.5,2.0,19.5,1.0,2.5,0.25,17.25
09/10/2019,Southern Miss.,3-0,3.0,0.0,0,38.0,12.0,106.0,0.245,35.0,3.0,6.0,52.0,2.0,5.0,6.0,1.0,49.0,2.0,Southern Miss.,3,12.666666666666666,4.0,35.333333333333336,11.666666666666666,1.0,2.0,17.333333333333332,1.6666666666666667,2.0,0.3333333333333333,16.333333333333332
09/13/2019,"Arizona St. @ Norman,Okla.",0-3,3.0,0.0,0,24.0,17.0,113.0,0.062,24.0,3.0,6.0,52.0,5.0,2.0,4.0,1.0,31.0,0.0,Arizona St.,3,8.0,5.666666666666667,37.666666666666664,8.0,1.0,2.0,17.333333333333332,0.6666666666666666,1.3333333333333333,0.3333333333333333,10.333333333333334
09/13/2019,"Georgia Tech @ Norman, Okla.",0-3,3.0,0.0,0,30.0,16.0,110.0,0.127,28.0,1.0,6.0,39.0,7.0,0.0,2.0,0.0,32.0,0.0,Georgia Tech,3,10.0,5.333333333333333,36.666666666666664,9.333333333333334,0.3333333333333333,2.0,13.0,0.0,0.6666666666666666,0.0,10.666666666666666
09/14/2019,@ Oklahoma,0-3,3.0,0.0,0,37.0,15.0,123.0,0.179,36.0,4.0,4.0,62.0,5.0,1.0,8.0,0.0,46.0,0.0,Oklahoma,3,12.333333333333334,5.0,41.0,12.0,1.3333333333333333,1.3333333333333333,20.666666666666668,0.3333333333333333,2.6666666666666665,0.0,15.333333333333334
