date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Memphis @ Charleston, Ill.",1-3,4.0,0.0,0,44.0,17.0,115.0,0.235,42.0,6.0,14.0,45.0,7.0,2.0,14.0,0.0,59.0,2.0,Memphis,4,11.0,4.25,28.75,10.5,1.5,3.5,11.25,0.5,3.5,0.0,14.75
08/31/2019,"South Dakota St. @ Charleston, Ill.",3-1,4.0,0.0,0,53.0,14.0,127.0,0.307,49.0,7.0,8.0,56.0,9.0,4.0,19.0,0.0,73.5,0.0,South Dakota St.,4,13.25,3.5,31.75,12.25,1.75,2.0,14.0,1.0,4.75,0.0,18.375
08/31/2019,@ Eastern Ill.,3-1,4.0,0.0,0,57.0,22.0,152.0,0.23,56.0,6.0,9.0,71.0,8.0,1.0,16.0,1.0,72.0,0.0,Eastern Ill.,4,14.25,5.5,38.0,14.0,1.5,2.25,17.75,0.25,4.0,0.25,18.0
09/06/2019,Eastern Wash.,3-0,3.0,0.0,0,36.0,15.0,107.0,0.196,32.0,3.0,6.0,49.0,5.0,0.0,10.0,0.0,44.0,1.0,Eastern Wash.,3,12.0,5.0,35.666666666666664,10.666666666666666,1.0,2.0,16.333333333333332,0.0,3.3333333333333335,0.0,14.666666666666666
09/07/2019,Milwaukee,2-3,5.0,0.0,0,48.0,20.0,173.0,0.162,49.0,7.0,8.0,77.0,3.0,3.0,30.0,3.0,73.0,1.0,Milwaukee,5,9.6,4.0,34.6,9.8,1.4,1.6,15.4,0.6,6.0,0.6,14.6
09/07/2019,Saint Louis,3-1,4.0,0.0,0,62.0,18.0,141.0,0.312,60.0,5.0,11.0,61.0,8.0,1.0,16.0,0.0,76.0,1.0,Saint Louis,4,15.5,4.5,35.25,15.0,1.25,2.75,15.25,0.25,4.0,0.0,19.0
09/10/2019,@ Western Ill.,3-1,4.0,0.0,0,53.0,9.0,118.0,0.373,46.0,4.0,12.0,45.0,9.0,2.0,6.0,0.0,62.0,0.0,Western Ill.,4,13.25,2.25,29.5,11.5,1.0,3.0,11.25,0.5,1.5,0.0,15.5
09/13/2019,"Washington @ Omaha, Neb.",0-3,3.0,0.0,0,32.0,18.0,110.0,0.127,32.0,1.0,6.0,43.0,5.0,1.0,8.0,0.0,38.0,1.0,Washington,3,10.666666666666666,6.0,36.666666666666664,10.666666666666666,0.3333333333333333,2.0,14.333333333333334,0.3333333333333333,2.6666666666666665,0.0,12.666666666666666
09/14/2019,@ Creighton,1-3,4.0,0.0,0,32.0,24.0,137.0,0.058,32.0,6.0,6.0,55.0,5.0,0.0,6.0,0.0,41.0,0.0,Creighton,4,8.0,6.0,34.25,8.0,1.5,1.5,13.75,0.0,1.5,0.0,10.25
09/14/2019,"Omaha @ Omaha, Neb.",0-3,3.0,0.0,0,30.0,17.0,104.0,0.125,28.0,2.0,6.0,52.0,6.0,1.0,8.0,1.0,37.0,0.0,Omaha,3,10.0,5.666666666666667,34.666666666666664,9.333333333333334,0.6666666666666666,2.0,17.333333333333332,0.3333333333333333,2.6666666666666665,0.3333333333333333,12.333333333333334
