date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,@ IUPUI,3-1,4.0,1.0,0,51.0,23.0,156.0,0.179,43.0,9.0,13.0,68.0,7.0,1.0,18.0,2.0,70.0,2.0,IUPUI,4,12.75,5.75,39.0,10.75,2.25,3.25,17.0,0.25,4.5,0.5,17.5
08/31/2019,"Valparaiso @ Indianapolis, IN",3-1,4.0,1.0,0,52.0,22.0,129.0,0.233,50.0,5.0,10.0,54.0,10.0,1.0,28.0,2.0,0.0,0.0,Valparaiso,4,13.0,5.5,32.25,12.5,1.25,2.5,13.5,0.25,7.0,0.5,0.0
08/31/2019,"Murray St. @ Indianapolis, IN",3-0,3.0,1.0,0,46.0,13.0,104.0,0.317,41.0,6.0,7.0,47.0,3.0,0.0,16.0,1.0,0.0,0.0,Murray St.,3,15.333333333333334,4.333333333333333,34.666666666666664,13.666666666666666,2.0,2.3333333333333335,15.666666666666666,0.0,5.333333333333333,0.3333333333333333,0.0
09/03/2019,@ Iowa St.,0-3,3.0,1.0,0,32.0,12.0,105.0,0.19,29.0,4.0,6.0,52.0,5.0,1.0,8.0,4.0,0.0,1.0,Iowa St.,3,10.666666666666666,4.0,35.0,9.666666666666666,1.3333333333333333,2.0,17.333333333333332,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.0
09/06/2019,"Tulsa @ Kansas City, MO",3-0,3.0,1.0,0,46.0,15.0,119.0,0.261,46.0,5.0,6.0,66.0,1.0,3.0,16.0,0.0,62.0,1.0,Tulsa,3,15.333333333333334,5.0,39.666666666666664,15.333333333333334,1.6666666666666667,2.0,22.0,1.0,5.333333333333333,0.0,20.666666666666668
09/06/2019,@ Kansas City,3-0,3.0,1.0,0,45.0,9.0,104.0,0.346,43.0,3.0,4.0,48.0,3.0,0.0,17.0,0.0,56.5,1.0,Kansas City,3,15.0,3.0,34.666666666666664,14.333333333333334,1.0,1.3333333333333333,16.0,0.0,5.666666666666667,0.0,18.833333333333332
09/07/2019,"Louisiana Tech @ Kansas City, MO",3-0,3.0,1.0,0,52.0,12.0,113.0,0.354,42.0,5.0,8.0,41.0,0.0,1.0,16.0,4.0,66.0,0.0,Louisiana Tech,3,17.333333333333332,4.0,37.666666666666664,14.0,1.6666666666666667,2.6666666666666665,13.666666666666666,0.3333333333333333,5.333333333333333,1.3333333333333333,22.0
09/13/2019,UC Davis,3-0,3.0,1.0,0,47.0,15.0,101.0,0.317,42.0,3.0,11.0,41.0,2.0,0.0,16.0,1.0,58.0,1.0,UC Davis,3,15.666666666666666,5.0,33.666666666666664,14.0,1.0,3.6666666666666665,13.666666666666666,0.0,5.333333333333333,0.3333333333333333,19.333333333333332
09/13/2019,Wyoming,3-1,4.0,1.0,0,60.0,9.0,109.0,0.468,56.0,10.0,11.0,53.0,8.0,0.0,18.0,0.0,79.0,3.0,Wyoming,4,15.0,2.25,27.25,14.0,2.5,2.75,13.25,0.0,4.5,0.0,19.75
09/14/2019,Iowa,3-2,5.0,1.0,0,71.0,23.0,174.0,0.276,65.0,6.0,10.0,81.0,6.0,0.0,22.0,0.0,88.0,0.0,Iowa,5,14.2,4.6,34.8,13.0,1.2,2.0,16.2,0.0,4.4,0.0,17.6
09/20/2019,"NIU @ Peoria, Ill.",3-0,3.0,0.0,0,51.0,10.0,113.0,0.363,50.0,4.0,13.0,54.0,1.0,1.0,16.0,0.0,64.0,1.0,NIU,3,17.0,3.3333333333333335,37.666666666666664,16.666666666666668,1.3333333333333333,4.333333333333333,18.0,0.3333333333333333,5.333333333333333,0.0,21.333333333333332
09/20/2019,@ Bradley,3-1,4.0,0.0,0,64.0,18.0,170.0,0.271,62.0,5.0,8.0,88.0,5.0,1.0,14.0,0.0,77.0,3.0,Bradley,4,16.0,4.5,42.5,15.5,1.25,2.0,22.0,0.25,3.5,0.0,19.25
09/27/2019,Oral Roberts,3-1,4.0,1.0,0,59.0,18.0,140.0,0.293,56.0,6.0,12.0,61.0,6.0,1.0,12.0,0.0,72.0,0.0,Oral Roberts,4,14.75,4.5,35.0,14.0,1.5,3.0,15.25,0.25,3.0,0.0,18.0
09/29/2019,North Dakota,3-0,3.0,1.0,0,48.0,15.0,97.0,0.34,48.0,5.0,3.0,54.0,2.0,1.0,8.0,1.0,58.0,0.0,North Dakota,3,16.0,5.0,32.333333333333336,16.0,1.6666666666666667,1.0,18.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,19.333333333333332
10/04/2019,Omaha,3-2,5.0,1.0,0,59.0,29.0,173.0,0.173,55.0,7.0,13.0,70.0,3.0,1.0,24.0,1.0,79.0,1.0,Omaha,5,11.8,5.8,34.6,11.0,1.4,2.6,14.0,0.2,4.8,0.2,15.8
10/06/2019,@ Denver,3-2,5.0,1.0,0,44.0,30.0,167.0,0.084,39.0,5.0,4.0,72.0,10.0,9.0,18.0,4.0,67.0,2.0,Denver,5,8.8,6.0,33.4,7.8,1.0,0.8,14.4,1.8,3.6,0.8,13.4
10/08/2019,@ South Dakota St.,3-0,3.0,1.0,0,45.0,10.0,95.0,0.368,40.0,5.0,4.0,49.0,2.0,2.0,6.0,2.0,55.0,1.0,South Dakota St.,3,15.0,3.3333333333333335,31.666666666666668,13.333333333333334,1.6666666666666667,1.3333333333333333,16.333333333333332,0.6666666666666666,2.0,0.6666666666666666,18.333333333333332
10/11/2019,@ North Dakota St.,3-2,5.0,1.0,0,57.0,20.0,153.0,0.242,54.0,6.0,9.0,72.0,5.0,1.0,8.0,0.0,68.0,2.0,North Dakota St.,5,11.4,4.0,30.6,10.8,1.2,1.8,14.4,0.2,1.6,0.0,13.6
10/18/2019,Western Ill.,3-0,3.0,1.0,0,45.0,14.0,82.0,0.378,42.0,3.0,9.0,38.0,4.0,3.0,14.0,0.0,58.0,0.0,Western Ill.,3,15.0,4.666666666666667,27.333333333333332,14.0,1.0,3.0,12.666666666666666,1.0,4.666666666666667,0.0,19.333333333333332
10/20/2019,"Purdue Fort Wayne @ Sioux Falls, S.D. (Pentagon)",3-0,3.0,1.0,0,45.0,16.0,123.0,0.236,43.0,6.0,5.0,67.0,2.0,0.0,20.0,1.0,61.0,3.0,Purdue Fort Wayne,3,15.0,5.333333333333333,41.0,14.333333333333334,2.0,1.6666666666666667,22.333333333333332,0.0,6.666666666666667,0.3333333333333333,20.333333333333332
