date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,UNI,3-1,4.0,0.0,0,58.0,12.0,144.0,0.319,55.0,2.0,11.0,72.0,5.0,2.0,8.0,1.0,66.0,3.0,UNI,4,14.5,3.0,36.0,13.75,0.5,2.75,18.0,0.5,2.0,0.25,16.5
09/01/2019,Southern California,3-1,4.0,0.0,0,49.0,14.0,115.0,0.304,46.0,10.0,12.0,42.0,6.0,1.0,14.0,6.0,67.0,1.0,Southern California,4,12.25,3.5,28.75,11.5,2.5,3.0,10.5,0.25,3.5,1.5,16.75
09/04/2019,Minnesota,3-0,3.0,0.0,0,56.0,9.0,133.0,0.353,53.0,6.0,14.0,54.0,4.0,1.0,18.0,0.0,72.0,0.0,Minnesota,3,18.666666666666668,3.0,44.333333333333336,17.666666666666668,2.0,4.666666666666667,18.0,0.3333333333333333,6.0,0.0,24.0
09/08/2019,@ Stanford,2-3,5.0,0.0,0,65.0,18.0,152.0,0.309,60.0,4.0,9.0,46.0,4.0,0.0,18.0,3.0,78.0,1.0,Stanford,5,13.0,3.6,30.4,12.0,0.8,1.8,9.2,0.0,3.6,0.6,15.6
09/13/2019,"BYU @ Wichita, KS",3-1,4.0,1.0,0,62.0,15.0,144.0,0.326,59.0,4.0,14.0,65.0,5.0,0.0,18.0,3.0,75.0,0.0,BYU,4,15.5,3.75,36.0,14.75,1.0,3.5,16.25,0.0,4.5,0.75,18.75
09/14/2019,@ Wichita St.,3-0,3.0,1.0,0,47.0,8.0,91.0,0.429,44.0,5.0,11.0,42.0,1.0,0.0,12.0,2.0,58.0,1.0,Wichita St.,3,15.666666666666666,2.6666666666666665,30.333333333333332,14.666666666666666,1.6666666666666667,3.6666666666666665,14.0,0.0,4.0,0.6666666666666666,19.333333333333332
09/18/2019,@ Rice,2-3,5.0,0.0,0,60.0,20.0,161.0,0.248,57.0,4.0,12.0,66.0,2.0,1.0,14.0,1.0,72.0,0.0,Rice,5,12.0,4.0,32.2,11.4,0.8,2.4,13.2,0.2,2.8,0.2,14.4
09/20/2019,Texas A&M,3-0,3.0,0.0,0,44.0,10.0,85.0,0.4,40.0,2.0,10.0,23.0,5.0,2.0,16.0,2.0,56.0,0.0,Texas A&M,3,14.666666666666666,3.3333333333333335,28.333333333333332,13.333333333333334,0.6666666666666666,3.3333333333333335,7.666666666666667,0.6666666666666666,5.333333333333333,0.6666666666666666,18.666666666666668
09/25/2019,Iowa St.,3-1,4.0,0.0,0,57.0,15.0,135.0,0.311,56.0,5.0,13.0,51.0,2.0,3.0,4.0,2.0,67.0,0.0,Iowa St.,4,14.25,3.75,33.75,14.0,1.25,3.25,12.75,0.75,1.0,0.5,16.75
09/28/2019,Texas Tech,3-0,3.0,0.0,0,48.0,7.0,90.0,0.456,42.0,4.0,9.0,37.0,3.0,1.0,12.0,0.0,59.0,0.0,Texas Tech,3,16.0,2.3333333333333335,30.0,14.0,1.3333333333333333,3.0,12.333333333333334,0.3333333333333333,4.0,0.0,19.666666666666668
10/02/2019,@ TCU,3-0,3.0,0.0,0,42.0,11.0,85.0,0.365,41.0,5.0,12.0,23.0,1.0,2.0,12.0,2.0,55.0,1.0,TCU,3,14.0,3.6666666666666665,28.333333333333332,13.666666666666666,1.6666666666666667,4.0,7.666666666666667,0.6666666666666666,4.0,0.6666666666666666,18.333333333333332
10/09/2019,@ Kansas St.,3-0,3.0,0.0,0,43.0,13.0,120.0,0.25,43.0,7.0,12.0,66.0,7.0,2.0,16.0,1.0,60.0,2.0,Kansas St.,3,14.333333333333334,4.333333333333333,40.0,14.333333333333334,2.3333333333333335,4.0,22.0,0.6666666666666666,5.333333333333333,0.3333333333333333,20.0
10/12/2019,Oklahoma,3-0,3.0,0.0,0,40.0,12.0,99.0,0.283,37.0,11.0,9.0,37.0,3.0,2.0,13.0,1.0,59.5,0.0,Oklahoma,3,13.333333333333334,4.0,33.0,12.333333333333334,3.6666666666666665,3.0,12.333333333333334,0.6666666666666666,4.333333333333333,0.3333333333333333,19.833333333333332
10/19/2019,@ West Virginia,3-0,3.0,0.0,0,44.0,11.0,93.0,0.355,41.0,6.0,4.0,38.0,3.0,1.0,23.0,3.0,62.5,0.0,West Virginia,3,14.666666666666666,3.6666666666666665,31.0,13.666666666666666,2.0,1.3333333333333333,12.666666666666666,0.3333333333333333,7.666666666666667,1.0,20.833333333333332
10/23/2019,Baylor,3-0,3.0,0.0,0,34.0,8.0,76.0,0.342,32.0,9.0,6.0,31.0,1.0,2.0,20.0,1.0,55.0,0.0,Baylor,3,11.333333333333334,2.6666666666666665,25.333333333333332,10.666666666666666,3.0,2.0,10.333333333333334,0.6666666666666666,6.666666666666667,0.3333333333333333,18.333333333333332
10/26/2019,@ Kansas,3-0,3.0,0.0,0,36.0,6.0,80.0,0.375,35.0,5.0,7.0,39.0,3.0,1.0,22.0,2.0,53.0,0.0,Kansas,3,12.0,2.0,26.666666666666668,11.666666666666666,1.6666666666666667,2.3333333333333335,13.0,0.3333333333333333,7.333333333333333,0.6666666666666666,17.666666666666668
10/30/2019,@ Texas Tech,3-0,3.0,0.0,0,42.0,9.0,83.0,0.398,38.0,4.0,8.0,29.0,7.0,1.0,16.0,0.0,55.0,0.0,Texas Tech,3,14.0,3.0,27.666666666666668,12.666666666666666,1.3333333333333333,2.6666666666666665,9.666666666666666,0.3333333333333333,5.333333333333333,0.0,18.333333333333332
11/03/2019,West Virginia,3-0,3.0,0.0,0,47.0,9.0,99.0,0.384,44.0,2.0,11.0,38.0,0.0,0.0,10.0,1.0,54.0,0.0,West Virginia,3,15.666666666666666,3.0,33.0,14.666666666666666,0.6666666666666666,3.6666666666666665,12.666666666666666,0.0,3.3333333333333335,0.3333333333333333,18.0
11/08/2019,@ Oklahoma,3-1,4.0,0.0,0,53.0,16.0,134.0,0.276,49.0,10.0,10.0,48.0,4.0,1.0,18.0,2.0,73.0,0.0,Oklahoma,4,13.25,4.0,33.5,12.25,2.5,2.5,12.0,0.25,4.5,0.5,18.25
11/13/2019,Kansas St.,3-0,3.0,0.0,0,45.0,9.0,104.0,0.346,39.0,7.0,11.0,46.0,2.0,1.0,20.0,1.0,63.0,0.0,Kansas St.,3,15.0,3.0,34.666666666666664,13.0,2.3333333333333335,3.6666666666666665,15.333333333333334,0.3333333333333333,6.666666666666667,0.3333333333333333,21.0
11/16/2019,TCU,3-0,3.0,0.0,0,36.0,10.0,79.0,0.329,35.0,8.0,13.0,32.0,4.0,4.0,16.0,2.0,56.0,0.0,TCU,3,12.0,3.3333333333333335,26.333333333333332,11.666666666666666,2.6666666666666665,4.333333333333333,10.666666666666666,1.3333333333333333,5.333333333333333,0.6666666666666666,18.666666666666668
11/20/2019,@ Baylor,2-3,5.0,0.0,0,59.0,24.0,180.0,0.194,56.0,3.0,16.0,63.0,3.0,2.0,27.0,0.0,77.5,3.0,Baylor,5,11.8,4.8,36.0,11.2,0.6,3.2,12.6,0.4,5.4,0.0,15.5
11/23/2019,Kansas,3-1,4.0,0.0,0,59.0,19.0,146.0,0.274,54.0,10.0,12.0,51.0,2.0,1.0,22.0,2.0,81.0,0.0,Kansas,4,14.75,4.75,36.5,13.5,2.5,3.0,12.75,0.25,5.5,0.5,20.25
11/30/2019,@ Iowa St.,3-1,4.0,0.0,0,52.0,11.0,138.0,0.297,49.0,4.0,10.0,69.0,1.0,1.0,25.0,1.0,69.5,1.0,Iowa St.,4,13.0,2.75,34.5,12.25,1.0,2.5,17.25,0.25,6.25,0.25,17.375
12/05/2019,UAlbany,3-0,3.0,0.0,0,43.0,7.0,70.0,0.514,39.0,4.0,12.0,27.0,2.0,2.0,16.0,0.0,57.0,0.0,UAlbany,3,14.333333333333334,2.3333333333333335,23.333333333333332,13.0,1.3333333333333333,4.0,9.0,0.6666666666666666,5.333333333333333,0.0,19.0
12/06/2019,UC Santa Barbara,3-2,5.0,0.0,0,69.0,13.0,162.0,0.346,65.0,1.0,11.0,58.0,5.0,1.0,27.0,5.0,84.5,1.0,UC Santa Barbara,5,13.8,2.6,32.4,13.0,0.2,2.2,11.6,0.2,5.4,1.0,16.9
12/13/2019,Louisville,2-3,5.0,0.0,0,65.0,18.0,147.0,0.32,62.0,8.0,15.0,52.0,5.0,1.0,20.0,4.0,84.0,2.0,Louisville,5,13.0,3.6,29.4,12.4,1.6,3.0,10.4,0.2,4.0,0.8,16.8
