date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2019,Wyoming,3-0,3.0,1.0,0,39.0,19.0,110.0,0.182,35.0,4.0,2.0,39.0,3.0,1.0,14.0,2.0,0.0,1.0,Wyoming,3,13.0,6.333333333333333,36.66666666666666,11.666666666666666,1.3333333333333333,0.6666666666666666,13.0,0.3333333333333333,4.666666666666667,0.6666666666666666,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/31/2019,LIU,3-0,3.0,1.0,0,35.0,17.0,99.0,0.182,33.0,2.0,7.0,45.0,3.0,1.0,16.0,1.0,0.0,2.0,LIU,3,11.666666666666666,5.666666666666667,33.0,11.0,0.6666666666666666,2.333333333333333,15.0,0.3333333333333333,5.333333333333333,0.3333333333333333,0.0,,6.5,,3.1666666666666665,,18.33333333333333,,0.091,,5.833333333333333,,0.6666666666666666,,0.3333333333333333,,6.5,,0.16666666666666666,,2.3333333333333335,,0.3333333333333333,,0.0
08/31/2019,UC Santa Barbara,3-1,4.0,1.0,0,50.0,21.0,128.0,0.227,47.0,5.0,4.0,58.0,3.0,2.0,18.0,1.0,0.0,2.0,UC Santa Barbara,4,12.5,5.25,32.0,11.75,1.25,1.0,14.5,0.5,4.5,0.25,0.0,,8.222222222222221,,4.0,,23.222222222222218,,0.12133333333333333,,7.5555555555555545,,0.6666666666666666,,0.9999999999999999,,9.333333333333334,,0.2222222222222222,,3.3333333333333335,,0.3333333333333333,,0.0
09/06/2019,@ Iowa,3-0,3.0,1.0,0,39.0,8.0,90.0,0.344,33.0,2.0,10.0,39.0,2.0,0.0,18.0,0.0,50.0,1.0,Iowa,3,13.0,2.6666666666666665,30.0,11.0,0.6666666666666666,3.333333333333333,13.0,0.0,6.0,0.0,16.666666666666668,12.388888888888888,9.291666666666666,5.75,4.3125,33.888888888888886,25.416666666666664,0.19699999999999998,0.14775,11.472222222222221,8.604166666666666,1.0833333333333333,0.8125,1.3333333333333333,0.9999999999999999,14.166666666666666,10.625,0.38888888888888884,0.29166666666666663,4.833333333333333,3.625,0.4166666666666667,0.3125,0.0,0.0
09/07/2019,@ Illinois,3-0,3.0,1.0,0,44.0,8.0,78.0,0.462,35.0,7.0,6.0,21.0,7.0,1.0,10.0,0.0,57.0,0.0,Illinois,3,14.666666666666666,2.6666666666666665,26.0,11.666666666666666,2.333333333333333,2.0,7.0,0.3333333333333333,3.333333333333333,0.0,19.0,12.388888888888888,10.033333333333333,4.527777777777778,3.9833333333333334,31.666666666666668,26.333333333333332,0.25099999999999995,0.187,11.25,9.083333333333332,0.8611111111111112,0.7833333333333333,2.222222222222222,1.4666666666666663,14.166666666666666,11.1,0.2777777777777778,0.2333333333333333,5.277777777777778,4.1,0.19444444444444442,0.25,5.555555555555556,3.3333333333333335
09/12/2019,@ Colorado St.,0-3,3.0,1.0,0,20.0,20.0,85.0,0.0,19.0,2.0,8.0,27.0,4.0,1.0,6.0,4.0,26.0,0.0,Colorado St.,3,6.666666666666667,6.666666666666667,28.33333333333333,6.333333333333333,0.6666666666666666,2.6666666666666665,9.0,0.3333333333333333,2.0,1.3333333333333333,8.666666666666666,13.388888888888891,10.805555555555555,3.5277777777777772,3.7638888888888893,29.333333333333332,26.277777777777775,0.3443333333333333,0.23283333333333334,11.472222222222223,9.513888888888888,1.4166666666666667,1.0416666666666667,2.111111111111111,1.5555555555555554,11.5,10.416666666666666,0.27777777777777773,0.24999999999999997,4.611111111111111,3.972222222222222,0.08333333333333333,0.20833333333333334,11.888888888888891,5.9444444444444455
09/13/2019,Colorado St.,2-3,5.0,0.0,0,45.0,22.0,129.0,0.178,38.0,4.0,7.0,43.0,6.0,4.0,16.0,0.0,61.0,2.0,Colorado St.,5,9.0,4.4,25.8,7.6,0.8,1.4,8.6,0.8,3.2,0.0,12.2,11.444444444444445,10.214285714285714,4.0,4.178571428571429,28.11111111111111,26.571428571428573,0.26866666666666666,0.19957142857142857,9.666666666666666,9.059523809523808,1.222222222222222,0.9880952380952381,2.6666666666666665,1.714285714285714,9.666666666666666,10.214285714285714,0.2222222222222222,0.26190476190476186,3.7777777777777772,3.6904761904761902,0.4444444444444444,0.369047619047619,14.777777777777779,6.333333333333334
09/20/2019,Oakland,3-1,4.0,1.0,0,60.0,12.0,98.0,0.49,54.0,1.0,9.0,40.0,4.0,1.0,18.0,8.0,71.0,0.0,Oakland,4,15.0,3.0,24.5,13.5,0.25,2.25,10.0,0.25,4.5,2.0,17.75,10.111111111111112,10.0625,4.577777777777778,4.206250000000001,26.71111111111111,26.475,0.2133333333333333,0.196875,8.533333333333333,8.877083333333333,1.2666666666666668,0.9645833333333333,2.022222222222222,1.6749999999999998,8.200000000000001,10.0125,0.48888888888888893,0.3291666666666666,2.8444444444444446,3.6291666666666664,0.4444444444444444,0.32291666666666663,13.28888888888889,7.066666666666666
09/21/2019,UMBC,3-0,3.0,1.0,0,44.0,14.0,108.0,0.278,42.0,6.0,5.0,48.0,6.0,1.0,14.0,2.0,58.0,0.0,UMBC,3,14.666666666666666,4.666666666666667,36.0,14.0,2.0,1.6666666666666667,16.0,0.3333333333333333,4.666666666666667,0.6666666666666666,19.33333333333333,10.222222222222223,10.61111111111111,4.688888888888889,4.072222222222223,26.21111111111111,26.255555555555556,0.22266666666666665,0.22944444444444445,9.144444444444444,9.39074074074074,0.5722222222222224,0.8851851851851852,2.1055555555555556,1.7388888888888887,9.200000000000001,10.011111111111111,0.4611111111111111,0.3203703703703703,3.233333333333333,3.725925925925926,1.111111111111111,0.5092592592592592,12.872222222222222,8.253703703703703
09/21/2019,Campbell,3-0,3.0,1.0,0,41.0,10.0,92.0,0.337,37.0,4.0,6.0,36.0,2.0,1.0,13.0,0.0,52.5,1.0,Campbell,3,13.666666666666666,3.333333333333333,30.666666666666668,12.333333333333334,1.3333333333333333,2.0,12.0,0.3333333333333333,4.333333333333333,0.0,17.5,12.888888888888888,11.016666666666667,4.022222222222222,4.131666666666667,28.766666666666666,27.23,0.3153333333333333,0.2343,11.700000000000001,9.851666666666667,1.0166666666666668,0.9966666666666667,1.7722222222222221,1.7316666666666667,11.533333333333333,10.61,0.4611111111111111,0.32166666666666666,4.122222222222223,3.8199999999999994,0.8888888888888888,0.525,16.427777777777777,9.361666666666666
09/25/2019,@ Utah,0-3,3.0,0.0,0,34.0,19.0,114.0,0.132,31.0,2.0,3.0,41.0,7.0,1.0,12.0,1.0,43.0,0.0,Utah,3,11.333333333333334,6.333333333333333,38.0,10.333333333333334,0.6666666666666666,1.0,13.666666666666666,0.3333333333333333,4.0,0.3333333333333333,14.333333333333334,14.444444444444443,11.257575757575758,3.6666666666666665,4.0590909090909095,30.38888888888889,27.542424242424246,0.36833333333333335,0.24363636363636365,13.277777777777779,10.077272727272726,1.1944444444444446,1.0272727272727273,1.972222222222222,1.756060606060606,12.666666666666666,10.736363636363636,0.3055555555555555,0.3227272727272727,4.5,3.8666666666666667,0.8888888888888888,0.4772727272727273,18.194444444444443,10.101515151515152
09/27/2019,@ Oregon St.,1-3,4.0,1.0,0,46.0,23.0,137.0,0.168,45.0,4.0,10.0,52.0,6.0,2.0,20.0,3.0,62.0,1.0,Oregon St.,4,11.5,5.75,34.25,11.25,1.0,2.5,13.0,0.5,5.0,0.75,15.5,13.222222222222221,11.263888888888891,4.777777777777778,4.248611111111112,34.88888888888889,28.41388888888889,0.24900000000000003,0.23433333333333337,12.222222222222223,10.09861111111111,1.3333333333333333,0.9972222222222222,1.5555555555555554,1.6930555555555555,13.888888888888888,10.980555555555554,0.3333333333333333,0.3236111111111111,4.333333333333333,3.8777777777777778,0.3333333333333333,0.46527777777777773,17.055555555555554,10.454166666666666
10/04/2019,@ Arizona St.,1-3,4.0,1.0,0,43.0,19.0,139.0,0.173,44.0,5.0,15.0,62.0,7.0,7.0,18.0,3.0,64.0,1.0,Arizona St.,4,10.75,4.75,34.75,11.0,1.25,3.75,15.5,1.75,4.5,0.75,16.0,12.166666666666666,11.282051282051283,5.138888888888888,4.364102564102565,34.30555555555556,28.862820512820516,0.21233333333333335,0.22923076923076927,11.305555555555557,10.187179487179488,1.0000000000000002,0.9974358974358974,1.8333333333333333,1.755128205128205,12.888888888888888,11.135897435897435,0.3888888888888889,0.33717948717948715,4.444444444444444,3.964102564102564,0.36111111111111116,0.48717948717948717,15.777777777777779,10.842307692307692
