date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"New Mexico St. @ Auburn, AL",0-3,3.0,1.0,0,27.0,20.0,94.0,0.074,25.0,2.0,11.0,32.0,8.0,1.0,6.0,0.0,0.0,2.0,New Mexico St.,3,9.0,6.666666666666667,31.333333333333332,8.333333333333334,0.6666666666666666,3.6666666666666665,10.666666666666666,0.3333333333333333,2.0,0.0,0.0
08/30/2019,"Tennessee St. @ Auburn, AL",3-0,3.0,1.0,0,38.0,22.0,122.0,0.131,32.0,7.0,13.0,36.0,0.0,0.0,18.0,0.0,0.0,1.0,Tennessee St.,3,12.666666666666666,7.333333333333333,40.666666666666664,10.666666666666666,2.3333333333333335,4.333333333333333,12.0,0.0,6.0,0.0,0.0
08/31/2019,@ Auburn,2-3,5.0,1.0,0,76.0,32.0,204.0,0.216,70.0,7.0,15.0,85.0,1.0,2.0,22.0,3.0,96.0,4.0,Auburn,5,15.2,6.4,40.8,14.0,1.4,3.0,17.0,0.4,4.4,0.6,19.2
09/06/2019,"Cleveland St. @ Bowling Green, OH",2-3,5.0,1.0,0,50.0,31.0,183.0,0.104,46.0,1.0,6.0,78.0,8.0,2.0,5.0,0.0,55.5,1.0,Cleveland St.,5,10.0,6.2,36.6,9.2,0.2,1.2,15.6,0.4,1.0,0.0,11.1
09/06/2019,@ Bowling Green,1-3,4.0,1.0,0,44.0,28.0,166.0,0.096,43.0,0.0,5.0,81.0,5.0,4.0,8.0,0.0,52.0,0.0,Bowling Green,4,11.0,7.0,41.5,10.75,0.0,1.25,20.25,1.0,2.0,0.0,13.0
09/07/2019,"Charlotte @ Bowling Green, OH",1-3,4.0,1.0,0,53.0,28.0,165.0,0.152,52.0,6.0,8.0,75.0,6.0,1.0,7.0,0.0,63.5,1.0,Charlotte,4,13.25,7.0,41.25,13.0,1.5,2.0,18.75,0.25,1.75,0.0,15.875
09/13/2019,"Western Mich. @ Milwaukee, Wis.",2-3,5.0,0.0,0,53.0,28.0,183.0,0.137,51.0,5.0,6.0,75.0,8.0,3.0,14.0,2.0,68.0,2.0,Western Mich.,5,10.6,5.6,36.6,10.2,1.0,1.2,15.0,0.6,2.8,0.4,13.6
09/13/2019,@ Milwaukee,1-3,4.0,0.0,0,48.0,22.0,157.0,0.166,48.0,1.0,8.0,67.0,9.0,2.0,16.0,2.0,59.0,2.0,Milwaukee,4,12.0,5.5,39.25,12.0,0.25,2.0,16.75,0.5,4.0,0.5,14.75
09/14/2019,"Southeast Mo. St. @ Milwaukee, Wis.",3-1,4.0,0.0,0,52.0,20.0,154.0,0.208,44.0,9.0,5.0,77.0,6.0,4.0,12.0,0.0,71.0,2.0,Southeast Mo. St.,4,13.0,5.0,38.5,11.0,2.25,1.25,19.25,1.0,3.0,0.0,17.75
09/20/2019,Pacific,2-3,5.0,1.0,0,53.0,20.0,166.0,0.199,50.0,6.0,8.0,76.0,11.0,1.0,23.0,1.0,71.5,2.0,Pacific,5,10.6,4.0,33.2,10.0,1.2,1.6,15.2,0.2,4.6,0.2,14.3
