date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"CSU Bakersfield @ Sacramento, Calif.",3-1,4.0,0.0,0,49.0,15.0,138.0,0.246,48.0,4.0,9.0,62.0,6.0,1.0,34.0,3.0,71.0,1.0,CSU Bakersfield,4,12.25,3.75,34.5,12.0,1.0,2.25,15.5,0.25,8.5,0.75,17.75
08/30/2019,"Canisius @ Sacramento, Calif.",2-3,5.0,0.0,0,67.0,26.0,197.0,0.208,65.0,7.0,9.0,92.0,2.0,1.0,6.0,2.0,78.0,0.0,Canisius,5,13.4,5.2,39.4,13.0,1.4,1.8,18.4,0.2,1.2,0.4,15.6
08/31/2019,@ Sacramento St.,3-1,4.0,0.0,0,59.0,25.0,179.0,0.19,57.0,4.0,11.0,92.0,8.0,0.0,26.0,2.0,76.0,0.0,Sacramento St.,4,14.75,6.25,44.75,14.25,1.0,2.75,23.0,0.0,6.5,0.5,19.0
09/06/2019,"Purdue Fort Wayne @ San Francisco, CA",3-0,3.0,1.0,0,39.0,11.0,99.0,0.283,29.0,4.0,5.0,35.0,5.0,2.0,12.0,2.0,51.0,0.0,Purdue Fort Wayne,3,13.0,3.6666666666666665,33.0,9.666666666666666,1.3333333333333333,1.6666666666666667,11.666666666666666,0.6666666666666666,4.0,0.6666666666666666,17.0
09/06/2019,"UC Riverside @ San Francisco, CA",0-3,3.0,1.0,0,38.0,20.0,119.0,0.151,35.0,5.0,6.0,50.0,8.0,3.0,10.0,0.0,51.0,2.0,UC Riverside,3,12.666666666666666,6.666666666666667,39.666666666666664,11.666666666666666,1.6666666666666667,2.0,16.666666666666668,1.0,3.3333333333333335,0.0,17.0
09/07/2019,@ San Francisco,3-1,4.0,1.0,0,57.0,20.0,160.0,0.231,54.0,6.0,5.0,73.0,2.0,1.0,18.0,0.0,73.0,0.0,San Francisco,4,14.25,5.0,40.0,13.5,1.5,1.25,18.25,0.25,4.5,0.0,18.25
09/13/2019,"CSUN @ Portland, OR",3-1,4.0,1.0,0,50.0,12.0,128.0,0.297,46.0,8.0,7.0,57.0,9.0,0.0,22.0,3.0,69.0,0.0,CSUN,4,12.5,3.0,32.0,11.5,2.0,1.75,14.25,0.0,5.5,0.75,17.25
09/13/2019,@ Portland St.,3-0,3.0,1.0,0,48.0,15.0,115.0,0.287,45.0,6.0,6.0,58.0,2.0,0.0,8.0,0.0,58.0,0.0,Portland St.,3,16.0,5.0,38.333333333333336,15.0,2.0,2.0,19.333333333333332,0.0,2.6666666666666665,0.0,19.333333333333332
09/14/2019,"Morgan St. @ Portland, OR",3-0,3.0,1.0,0,36.0,12.0,110.0,0.218,35.0,7.0,6.0,61.0,3.0,0.0,10.0,0.0,48.0,0.0,Morgan St.,3,12.0,4.0,36.666666666666664,11.666666666666666,2.3333333333333335,2.0,20.333333333333332,0.0,3.3333333333333335,0.0,16.0
09/20/2019,Southern Utah,3-2,5.0,1.0,0,60.0,28.0,173.0,0.185,56.0,3.0,6.0,78.0,13.0,1.0,34.0,0.0,81.0,4.0,Southern Utah,5,12.0,5.6,34.6,11.2,0.6,1.2,15.6,0.2,6.8,0.0,16.2
