date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"UC Santa Barbara @ Boulder, CO",0-3,3.0,1.0,0,31.0,20.0,95.0,0.116,28.0,2.0,4.0,32.0,5.0,0.0,10.0,1.0,0.0,0.0,UC Santa Barbara,3,10.333333333333334,6.666666666666667,31.666666666666668,9.333333333333334,0.6666666666666666,1.3333333333333333,10.666666666666666,0.0,3.3333333333333335,0.3333333333333333,0.0
08/31/2019,@ Colorado,0-3,3.0,1.0,0,30.0,28.0,109.0,0.018,28.0,3.0,8.0,42.0,2.0,2.0,2.0,2.0,0.0,0.0,Colorado,3,10.0,9.333333333333334,36.333333333333336,9.333333333333334,1.0,2.6666666666666665,14.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
09/02/2019,@ Wyoming,0-3,3.0,0.0,0,32.0,20.0,97.0,0.124,30.0,1.0,7.0,35.0,3.0,1.0,6.0,1.0,37.0,3.0,Wyoming,3,10.666666666666666,6.666666666666667,32.333333333333336,10.0,0.3333333333333333,2.3333333333333335,11.666666666666666,0.3333333333333333,2.0,0.3333333333333333,12.333333333333334
09/05/2019,@ BYU,0-3,3.0,1.0,0,19.0,17.0,67.0,0.03,18.0,1.0,3.0,28.0,11.0,2.0,0.0,2.0,22.0,1.0,BYU,3,6.333333333333333,5.666666666666667,22.333333333333332,6.0,0.3333333333333333,1.0,9.333333333333334,0.6666666666666666,0.0,0.6666666666666666,7.333333333333333
09/06/2019,"Weber St. @ Provo, UT",0-3,3.0,1.0,0,32.0,27.0,113.0,0.044,31.0,5.0,7.0,47.0,5.0,1.0,6.0,0.0,41.0,0.0,Weber St.,3,10.666666666666666,9.0,37.666666666666664,10.333333333333334,1.6666666666666667,2.3333333333333335,15.666666666666666,0.3333333333333333,2.0,0.0,13.666666666666666
09/07/2019,"Sam Houston @ Provo, UT",0-3,3.0,1.0,0,25.0,24.0,100.0,0.01,23.0,2.0,4.0,28.0,3.0,1.0,2.0,5.0,29.0,3.0,Sam Houston,3,8.333333333333334,8.0,33.333333333333336,7.666666666666667,0.6666666666666666,1.3333333333333333,9.333333333333334,0.3333333333333333,0.6666666666666666,1.6666666666666667,9.666666666666666
09/13/2019,"FIU @ Jacksonville, FL",0-3,3.0,1.0,0,33.0,12.0,108.0,0.194,31.0,1.0,5.0,39.0,4.0,0.0,10.0,1.0,39.0,0.0,FIU,3,11.0,4.0,36.0,10.333333333333334,0.3333333333333333,1.6666666666666667,13.0,0.0,3.3333333333333335,0.3333333333333333,13.0
09/13/2019,@ North Florida,1-3,4.0,1.0,0,44.0,16.0,114.0,0.246,44.0,3.0,8.0,56.0,4.0,2.0,10.0,2.0,54.0,6.0,North Florida,4,11.0,4.0,28.5,11.0,0.75,2.0,14.0,0.5,2.5,0.5,13.5
09/14/2019,"Charleston So. @ Jacksonville, AL",1-3,4.0,1.0,0,45.0,32.0,140.0,0.093,40.0,4.0,4.0,56.0,2.0,5.0,8.0,3.0,58.0,8.0,Charleston So.,4,11.25,8.0,35.0,10.0,1.0,1.0,14.0,1.25,2.0,0.75,14.5
09/19/2019,San Jose St.,0-3,3.0,0.0,0,27.0,23.0,109.0,0.037,25.0,3.0,5.0,43.0,4.0,0.0,12.0,5.0,36.0,1.0,San Jose St.,3,9.0,7.666666666666667,36.333333333333336,8.333333333333334,1.0,1.6666666666666667,14.333333333333334,0.0,4.0,1.6666666666666667,12.0
