date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,@ St. Francis Brooklyn,1-3,4.0,1.0,0,50.0,30.0,156.0,0.128,44.0,4.0,12.0,60.0,5.0,1.0,6.0,1.0,58.0,3.0,St. Francis Brooklyn,4,12.5,7.5,39.0,11.0,1.0,3.0,15.0,0.25,1.5,0.25,14.5
08/31/2019,"UMES @ Brooklyn, NY",1-3,4.0,1.0,0,35.0,19.0,104.0,0.154,30.0,5.0,8.0,37.0,17.0,0.0,10.0,2.0,0.0,0.0,UMES,4,8.75,4.75,26.0,7.5,1.25,2.0,9.25,0.0,2.5,0.5,0.0
08/31/2019,"Central Mich. @ Brooklyn, NY",0-3,3.0,1.0,0,27.0,12.0,97.0,0.155,25.0,1.0,4.0,42.0,12.0,1.0,4.0,0.0,0.0,0.0,Central Mich.,3,9.0,4.0,32.333333333333336,8.333333333333334,0.3333333333333333,1.3333333333333333,14.0,0.3333333333333333,1.3333333333333333,0.0,0.0
09/03/2019,St. John's (NY),0-3,3.0,1.0,0,18.0,19.0,91.0,-0.011,19.0,1.0,8.0,23.0,8.0,3.0,10.0,0.0,0.0,0.0,St. John's ,3,6.0,6.333333333333333,30.333333333333332,6.333333333333333,0.3333333333333333,2.6666666666666665,7.666666666666667,1.0,3.3333333333333335,0.0,0.0
09/06/2019,"Quinnipiac @ Hackensack, N.J.",2-3,5.0,0.0,0,48.0,20.0,130.0,0.215,44.0,2.0,9.0,52.0,10.0,0.0,20.0,5.0,60.0,2.0,Quinnipiac,5,9.6,4.0,26.0,8.8,0.4,1.8,10.4,0.0,4.0,1.0,12.0
09/07/2019,"Morgan St. @ Hackensack, N.J.",0-3,3.0,0.0,0,29.0,21.0,118.0,0.068,27.0,3.0,5.0,56.0,4.0,0.0,7.0,2.0,35.5,0.0,Morgan St.,3,9.666666666666666,7.0,39.333333333333336,9.0,1.0,1.6666666666666667,18.666666666666668,0.0,2.3333333333333335,0.6666666666666666,11.833333333333334
09/07/2019,@ FDU,3-2,5.0,0.0,0,54.0,22.0,146.0,0.219,54.0,7.0,13.0,58.0,7.0,1.0,25.0,2.0,74.5,1.0,FDU,5,10.8,4.4,29.2,10.8,1.4,2.6,11.6,0.2,5.0,0.4,14.9
09/10/2019,@ Lehigh,2-3,5.0,0.0,0,49.0,27.0,148.0,0.149,47.0,4.0,7.0,54.0,7.0,1.0,10.0,3.0,59.0,1.0,Lehigh,5,9.8,5.4,29.6,9.4,0.8,1.4,10.8,0.2,2.0,0.6,11.8
09/13/2019,@ Sacred Heart,0-3,3.0,1.0,0,27.0,16.0,94.0,0.117,21.0,4.0,11.0,31.0,9.0,0.0,18.0,1.0,40.0,0.0,Sacred Heart,3,9.0,5.333333333333333,31.333333333333332,7.0,1.3333333333333333,3.6666666666666665,10.333333333333334,0.0,6.0,0.3333333333333333,13.333333333333334
09/14/2019,@ Fairfield,1-3,4.0,0.0,0,46.0,21.0,150.0,0.167,45.0,3.0,11.0,65.0,7.0,1.0,8.0,2.0,54.0,1.0,Fairfield,4,11.5,5.25,37.5,11.25,0.75,2.75,16.25,0.25,2.0,0.5,13.5
09/14/2019,"Northeastern @ Fairfield, Conn.",0-3,3.0,0.0,0,20.0,15.0,85.0,0.059,18.0,2.0,9.0,30.0,7.0,0.0,12.0,2.0,28.0,2.0,Northeastern,3,6.666666666666667,5.0,28.333333333333332,6.0,0.6666666666666666,3.0,10.0,0.0,4.0,0.6666666666666666,9.333333333333334
09/18/2019,@ Siena,1-3,4.0,0.0,0,40.0,23.0,123.0,0.138,38.0,4.0,5.0,49.0,7.0,5.0,8.0,0.0,53.0,0.0,Siena,4,10.0,5.75,30.75,9.5,1.0,1.25,12.25,1.25,2.0,0.0,13.25
09/21/2019,@ Towson,0-3,3.0,0.0,0,24.0,20.0,91.0,0.044,21.0,1.0,3.0,29.0,6.0,0.0,10.0,2.0,30.0,2.0,Towson,3,8.0,6.666666666666667,30.333333333333332,7.0,0.3333333333333333,1.0,9.666666666666666,0.0,3.3333333333333335,0.6666666666666666,10.0
09/22/2019,"New Hampshire @ Towson, Md.",0-3,3.0,0.0,0,28.0,21.0,97.0,0.072,24.0,3.0,4.0,40.0,7.0,0.0,4.0,3.0,33.0,2.0,New Hampshire,3,9.333333333333334,7.0,32.333333333333336,8.0,1.0,1.3333333333333333,13.333333333333334,0.0,1.3333333333333333,1.0,11.0
09/22/2019,"Loyola Maryland @ Towson, MD",0-3,3.0,0.0,0,24.0,14.0,106.0,0.094,22.0,0.0,7.0,42.0,7.0,0.0,6.0,2.0,27.0,0.0,Loyola Maryland,3,8.0,4.666666666666667,35.333333333333336,7.333333333333333,0.0,2.3333333333333335,14.0,0.0,2.0,0.6666666666666666,9.0
09/24/2019,Kennesaw St.,0-3,3.0,1.0,0,24.0,15.0,82.0,0.11,23.0,7.0,7.0,29.0,7.0,2.0,2.0,2.0,34.0,2.0,Kennesaw St.,3,8.0,5.0,27.333333333333332,7.666666666666667,2.3333333333333335,2.3333333333333335,9.666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,11.333333333333334
09/29/2019,North Ala.,1-3,4.0,1.0,0,61.0,28.0,162.0,0.204,57.0,4.0,13.0,55.0,2.0,1.0,10.0,1.0,71.0,3.0,North Ala.,4,15.25,7.0,40.5,14.25,1.0,3.25,13.75,0.25,2.5,0.25,17.75
10/04/2019,@ Jacksonville,1-3,4.0,1.0,0,43.0,18.0,129.0,0.194,40.0,5.0,8.0,45.0,5.0,0.0,0.0,0.0,48.0,1.0,Jacksonville,4,10.75,4.5,32.25,10.0,1.25,2.0,11.25,0.0,0.0,0.0,12.0
10/05/2019,@ North Florida,0-3,3.0,1.0,0,25.0,15.0,90.0,0.111,24.0,2.0,8.0,32.0,4.0,0.0,2.0,2.0,28.0,2.0,North Florida,3,8.333333333333334,5.0,30.0,8.0,0.6666666666666666,2.6666666666666665,10.666666666666666,0.0,0.6666666666666666,0.6666666666666666,9.333333333333334
10/11/2019,@ Liberty,0-3,3.0,1.0,0,23.0,25.0,93.0,-0.022,23.0,5.0,10.0,30.0,5.0,1.0,10.0,1.0,34.0,1.0,Liberty,3,7.666666666666667,8.333333333333334,31.0,7.666666666666667,1.6666666666666667,3.3333333333333335,10.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,11.333333333333334
10/13/2019,Lipscomb,0-3,3.0,1.0,0,25.0,16.0,87.0,0.103,23.0,1.0,4.0,23.0,5.0,0.0,10.0,4.0,31.0,0.0,Lipscomb,3,8.333333333333334,5.333333333333333,29.0,7.666666666666667,0.3333333333333333,1.3333333333333333,7.666666666666667,0.0,3.3333333333333335,1.3333333333333333,10.333333333333334
10/18/2019,@ Stetson,0-3,3.0,1.0,0,28.0,17.0,96.0,0.115,25.0,1.0,4.0,28.0,3.0,0.0,6.0,0.0,32.0,2.0,Stetson,3,9.333333333333334,5.666666666666667,32.0,8.333333333333334,0.3333333333333333,1.3333333333333333,9.333333333333334,0.0,2.0,0.0,10.666666666666666
10/19/2019,@ FGCU,0-3,3.0,1.0,0,16.0,20.0,74.0,-0.054,15.0,1.0,6.0,18.0,11.0,0.0,2.0,0.0,18.0,2.0,FGCU,3,5.333333333333333,6.666666666666667,24.666666666666668,5.0,0.3333333333333333,2.0,6.0,0.0,0.6666666666666666,0.0,6.0
