date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Fairfield @ Baltimore, MD",3-0,3.0,1.0,0,29.0,12.0,84.0,0.202,27.0,7.0,3.0,39.0,2.0,0.0,18.0,2.0,0.0,1.0,Fairfield,3,9.666666666666666,4.0,28.0,9.0,2.3333333333333335,1.0,13.0,0.0,6.0,0.6666666666666666,0.0
08/30/2019,"Lafayette @ Baltimore, MD",3-0,3.0,1.0,0,41.0,6.0,93.0,0.376,38.0,5.0,7.0,46.0,2.0,0.0,14.0,0.0,0.0,1.0,Lafayette,3,13.666666666666666,2.0,31.0,12.666666666666666,1.6666666666666667,2.3333333333333335,15.333333333333334,0.0,4.666666666666667,0.0,0.0
08/31/2019,@ UMBC,3-0,3.0,1.0,0,38.0,9.0,84.0,0.345,36.0,12.0,5.0,39.0,2.0,0.0,12.0,0.0,0.0,0.0,UMBC,3,12.666666666666666,3.0,28.0,12.0,4.0,1.6666666666666667,13.0,0.0,4.0,0.0,0.0
09/06/2019,Ohio,3-2,5.0,0.0,0,67.0,24.0,180.0,0.239,64.0,5.0,9.0,85.0,5.0,1.0,10.0,1.0,78.0,1.0,Ohio,5,13.4,4.8,36.0,12.8,1.0,1.8,17.0,0.2,2.0,0.2,15.6
09/06/2019,"Winthrop @ Washington, D.C.",3-0,3.0,0.0,0,42.0,11.0,109.0,0.284,36.0,2.0,5.0,62.0,2.0,1.0,14.0,1.0,52.0,2.0,Winthrop,3,14.0,3.6666666666666665,36.333333333333336,12.0,0.6666666666666666,1.6666666666666667,20.666666666666668,0.3333333333333333,4.666666666666667,0.3333333333333333,17.333333333333332
09/07/2019,@ American,3-0,3.0,0.0,0,40.0,15.0,116.0,0.216,38.0,3.0,5.0,65.0,7.0,3.0,12.0,0.0,52.0,0.0,American,3,13.333333333333334,5.0,38.666666666666664,12.666666666666666,1.0,1.6666666666666667,21.666666666666668,1.0,4.0,0.0,17.333333333333332
09/13/2019,Radford,3-0,3.0,0.0,0,44.0,19.0,116.0,0.216,41.0,4.0,2.0,62.0,3.0,1.0,6.0,0.0,52.0,0.0,Radford,3,14.666666666666666,6.333333333333333,38.666666666666664,13.666666666666666,1.3333333333333333,0.6666666666666666,20.666666666666668,0.3333333333333333,2.0,0.0,17.333333333333332
09/14/2019,Columbia,3-0,3.0,0.0,0,42.0,10.0,111.0,0.288,38.0,4.0,3.0,38.0,1.0,1.0,14.0,2.0,54.0,0.0,Columbia,3,14.0,3.3333333333333335,37.0,12.666666666666666,1.3333333333333333,1.0,12.666666666666666,0.3333333333333333,4.666666666666667,0.6666666666666666,18.0
09/14/2019,Lehigh,3-0,3.0,0.0,0,39.0,12.0,100.0,0.27,39.0,7.0,5.0,51.0,9.0,2.0,10.0,2.0,53.0,1.0,Lehigh,3,13.0,4.0,33.333333333333336,13.0,2.3333333333333335,1.6666666666666667,17.0,0.6666666666666666,3.3333333333333335,0.6666666666666666,17.666666666666668
09/19/2019,@ Villanova,1-3,4.0,0.0,0,48.0,23.0,151.0,0.166,41.0,0.0,8.0,60.0,6.0,0.0,4.0,1.0,50.0,1.0,Villanova,4,12.0,5.75,37.75,10.25,0.0,2.0,15.0,0.0,1.0,0.25,12.5
