date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
09/01/2019,@ Coppin St.,2-3,5.0,0.0,0,55.0,22.0,162.0,0.204,53.0,1.0,16.0,55.0,6.0,1.0,10.0,6.0,62.0,3.0,Coppin St.,5,11.0,4.4,32.4,10.6,0.2,3.2,11.0,0.2,2.0,1.2,12.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
09/03/2019,@ Morgan St.,0-3,3.0,0.0,0,30.0,17.0,101.0,0.129,29.0,2.0,10.0,33.0,5.0,1.0,8.0,0.0,37.0,1.0,Morgan St.,3,10.0,5.666666666666667,33.666666666666664,9.666666666666666,0.6666666666666666,3.333333333333333,11.0,0.3333333333333333,2.6666666666666665,0.0,12.333333333333334,,5.5,,2.2,,16.2,,0.102,,5.3,,0.1,,1.6,,5.5,,0.1,,1.0,,0.6,,6.2
09/06/2019,"St. Francis Brooklyn @ Lewisburg, PA",3-0,3.0,1.0,0,45.0,18.0,120.0,0.225,40.0,8.0,2.0,59.0,4.0,1.0,12.0,1.0,60.0,2.0,St. Francis Brooklyn,3,15.0,6.0,40.0,13.333333333333334,2.6666666666666665,0.6666666666666666,19.666666666666668,0.3333333333333333,4.0,0.3333333333333333,20.0,,7.0,,3.3555555555555556,,22.022222222222222,,0.11099999999999999,,6.7555555555555555,,0.2888888888888889,,2.1777777777777776,,7.333333333333333,,0.17777777777777778,,1.5555555555555554,,0.39999999999999997,,8.244444444444445
09/07/2019,"Hampton @ Lewisburg, PA",3-2,5.0,1.0,0,54.0,30.0,172.0,0.14,52.0,5.0,11.0,65.0,5.0,2.0,16.0,1.0,69.0,1.0,Hampton,5,10.8,6.0,34.4,10.4,1.0,2.2,13.0,0.4,3.2,0.2,13.8,12.0,9.0,5.355555555555555,4.016666666666667,35.355555555555554,26.516666666666666,0.18600000000000003,0.13949999999999999,11.200000000000001,8.4,1.1777777777777778,0.8833333333333333,2.4,1.8,13.888888888888891,10.416666666666668,0.2888888888888889,0.21666666666666667,2.888888888888889,2.1666666666666665,0.5111111111111111,0.3833333333333333,14.911111111111111,11.183333333333334
09/07/2019,@ Bucknell,0-3,3.0,1.0,0,30.0,15.0,89.0,0.169,27.0,1.0,8.0,33.0,7.0,3.0,10.0,2.0,39.0,4.0,Bucknell,3,10.0,5.0,29.666666666666668,9.0,0.3333333333333333,2.6666666666666665,11.0,1.0,3.333333333333333,0.6666666666666666,13.0,11.933333333333332,9.36,5.888888888888889,4.413333333333333,36.02222222222222,28.093333333333334,0.16466666666666668,0.1396,11.133333333333333,8.8,1.4444444444444444,0.9066666666666666,2.0666666666666664,1.8800000000000001,14.555555555555557,10.933333333333334,0.35555555555555557,0.2533333333333333,3.288888888888889,2.3733333333333335,0.17777777777777778,0.3466666666666666,15.37777777777778,11.706666666666667
09/13/2019,"Delaware St. @ Easton, Pa.",2-3,5.0,0.0,0,62.0,30.0,162.0,0.198,58.0,11.0,9.0,61.0,8.0,0.0,10.0,0.0,78.0,0.0,Delaware St.,5,12.4,6.0,32.4,11.6,2.2,1.8,12.2,0.0,2.0,0.0,15.6,11.933333333333332,9.466666666666667,5.666666666666667,4.511111111111111,34.68888888888889,28.355555555555554,0.17800000000000002,0.1445,10.911111111111111,8.833333333333334,1.3333333333333333,0.811111111111111,1.8444444444444443,2.011111111111111,14.555555555555557,10.944444444444445,0.5777777777777778,0.37777777777777777,3.511111111111111,2.533333333333333,0.39999999999999997,0.39999999999999997,15.6,11.922222222222222
09/14/2019,"Merrimack @ Easton, Pa.",3-1,4.0,0.0,0,50.0,9.0,112.0,0.366,41.0,7.0,10.0,44.0,4.0,5.0,14.0,0.0,69.0,0.0,Merrimack,4,12.5,2.25,28.0,10.25,1.75,2.5,11.0,1.25,3.5,0.0,17.25,11.066666666666668,9.885714285714286,5.666666666666667,4.723809523809523,32.15555555555556,28.933333333333334,0.169,0.15214285714285714,10.333333333333334,9.228571428571428,1.1777777777777778,1.0095238095238095,2.222222222222222,1.980952380952381,12.066666666666668,11.123809523809525,0.46666666666666673,0.3238095238095238,2.8444444444444446,2.457142857142857,0.2888888888888889,0.34285714285714286,14.133333333333333,12.447619047619046
09/14/2019,@ Lafayette,0-3,3.0,0.0,0,46.0,24.0,137.0,0.161,42.0,2.0,8.0,53.0,1.0,2.0,16.0,0.0,58.0,0.0,Lafayette,3,15.333333333333334,8.0,45.66666666666666,14.0,0.6666666666666666,2.6666666666666665,17.666666666666668,0.6666666666666666,5.333333333333333,0.0,19.33333333333333,11.633333333333333,10.2125,4.416666666666667,4.414583333333333,30.022222222222222,28.816666666666666,0.24433333333333332,0.178875,10.283333333333333,9.35625,1.4277777777777778,1.1020833333333333,2.3222222222222224,2.0458333333333334,11.4,11.108333333333334,0.75,0.4395833333333333,2.944444444444444,2.5875,0.2222222222222222,0.3,15.283333333333331,13.047916666666666
09/18/2019,NJIT,3-1,4.0,0.0,0,56.0,21.0,129.0,0.271,54.0,7.0,13.0,53.0,4.0,3.0,14.0,0.0,73.0,1.0,NJIT,4,14.0,5.25,32.25,13.5,1.75,3.25,13.25,0.75,3.5,0.0,18.25,13.411111111111111,10.781481481481482,5.416666666666667,4.812962962962962,35.355555555555554,30.688888888888886,0.24166666666666667,0.1768888888888889,11.950000000000001,9.872222222222222,1.538888888888889,1.0537037037037036,2.3222222222222224,2.114814814814815,13.622222222222222,11.837037037037039,0.6388888888888888,0.46481481481481485,3.6111111111111107,2.8925925925925924,0.0,0.26666666666666666,17.394444444444442,13.746296296296295
09/21/2019,Quinnipiac,3-2,5.0,0.0,0,52.0,26.0,172.0,0.151,48.0,8.0,7.0,77.0,11.0,5.0,18.0,0.0,74.0,1.0,Quinnipiac,5,10.4,5.2,34.4,9.6,1.6,1.4,15.4,1.0,3.6,0.0,14.8,13.944444444444445,11.103333333333333,5.166666666666667,4.8566666666666665,35.30555555555555,30.845,0.266,0.1863,12.583333333333334,10.235,1.3888888888888886,1.1233333333333333,2.8055555555555554,2.2283333333333335,13.972222222222223,11.978333333333335,0.8888888888888888,0.49333333333333335,4.111111111111111,2.953333333333333,0.0,0.24,18.277777777777775,14.196666666666664
09/22/2019,Fairfield,1-3,4.0,0.0,0,40.0,26.0,163.0,0.086,39.0,7.0,7.0,71.0,6.0,2.0,8.0,0.0,53.0,2.0,Fairfield,4,10.0,6.5,40.75,9.75,1.75,1.75,17.75,0.5,2.0,0.0,13.25,13.244444444444445,11.039393939393939,6.1499999999999995,4.887878787878788,37.43888888888889,31.168181818181814,0.19433333333333336,0.18309090909090908,12.366666666666665,10.177272727272726,1.3388888888888888,1.1666666666666665,2.4388888888888887,2.153030303030303,15.43888888888889,12.289393939393939,0.8055555555555555,0.5393939393939394,4.144444444444445,3.012121212121212,0.0,0.21818181818181817,17.46111111111111,14.25151515151515
09/25/2019,@ Binghamton,3-0,3.0,1.0,0,45.0,14.0,99.0,0.313,35.0,6.0,5.0,39.0,4.0,0.0,4.0,2.0,53.0,2.0,Binghamton,3,15.0,4.666666666666667,33.0,11.666666666666666,2.0,1.6666666666666667,13.0,0.0,1.3333333333333333,0.6666666666666666,17.666666666666668,11.466666666666667,10.952777777777778,5.6499999999999995,5.022222222222222,35.800000000000004,31.966666666666665,0.16933333333333334,0.17499999999999996,10.949999999999998,10.141666666666666,1.7,1.2152777777777777,2.1333333333333333,2.1194444444444445,15.466666666666669,12.744444444444445,0.75,0.5361111111111111,3.033333333333333,2.9277777777777776,0.0,0.19999999999999998,15.433333333333332,14.168055555555554
09/28/2019,@ Rider,1-3,4.0,0.0,0,52.0,24.0,161.0,0.174,51.0,1.0,12.0,58.0,3.0,2.0,6.0,4.0,58.0,1.0,Rider,4,13.0,6.0,40.25,12.75,0.25,3.0,14.5,0.5,1.5,1.0,14.5,11.799999999999999,11.264102564102565,5.455555555555556,4.994871794871795,36.050000000000004,32.04615384615384,0.18333333333333335,0.1856153846153846,10.338888888888889,10.258974358974358,1.7833333333333332,1.2756410256410255,1.6055555555555554,2.0846153846153848,15.383333333333335,12.764102564102565,0.5,0.4948717948717949,2.3111111111111113,2.8051282051282054,0.2222222222222222,0.2358974358974359,15.238888888888889,14.437179487179485
09/29/2019,@ Saint Peter's,3-1,4.0,0.0,0,68.0,23.0,175.0,0.257,64.0,5.0,9.0,83.0,9.0,4.0,10.0,0.0,82.0,6.0,Saint Peter's,4,17.0,5.75,43.75,16.0,1.25,2.25,20.75,1.0,2.5,0.0,20.5,12.666666666666666,11.388095238095238,5.722222222222222,5.066666666666667,38.0,32.63214285714285,0.19099999999999998,0.18478571428571428,11.388888888888888,10.43690476190476,1.3333333333333333,1.2023809523809523,2.138888888888889,2.15,15.083333333333334,12.888095238095238,0.3333333333333333,0.49523809523809526,1.611111111111111,2.711904761904762,0.5555555555555555,0.29047619047619044,15.138888888888888,14.441666666666665
10/04/2019,@ Marist,0-3,3.0,1.0,0,28.0,17.0,95.0,0.116,26.0,3.0,8.0,39.0,7.0,0.0,18.0,3.0,40.0,1.0,Marist,3,9.333333333333334,5.666666666666667,31.666666666666668,8.666666666666666,1.0,2.6666666666666665,13.0,0.0,6.0,1.0,13.333333333333334,15.0,11.762222222222222,5.472222222222222,5.112222222222223,39.0,33.37333333333333,0.248,0.1896,13.472222222222221,10.807777777777776,1.1666666666666667,1.2055555555555555,2.3055555555555554,2.1566666666666667,16.083333333333332,13.412222222222223,0.5,0.5288888888888889,1.7777777777777777,2.697777777777778,0.5555555555555555,0.2711111111111111,17.555555555555554,14.845555555555555
10/12/2019,Niagara,0-3,3.0,0.0,0,47.0,14.0,121.0,0.273,44.0,1.0,12.0,49.0,4.0,0.0,4.0,0.0,50.0,2.0,Niagara,3,15.666666666666666,4.666666666666667,40.333333333333336,14.666666666666666,0.3333333333333333,4.0,16.333333333333332,0.0,1.3333333333333333,0.0,16.666666666666668,13.111111111111112,11.610416666666667,5.8055555555555545,5.1468750000000005,38.55555555555556,33.266666666666666,0.18233333333333335,0.185,12.472222222222221,10.673958333333331,0.8333333333333334,1.1927083333333333,2.638888888888889,2.1885416666666666,16.083333333333332,13.386458333333334,0.5,0.49583333333333335,3.3333333333333335,2.904166666666667,0.6666666666666666,0.31666666666666665,16.11111111111111,14.751041666666666
10/13/2019,Canisius,3-2,5.0,0.0,0,61.0,34.0,193.0,0.14,55.0,8.0,2.0,94.0,7.0,1.0,24.0,0.0,82.0,2.0,Canisius,5,12.2,6.8,38.6,11.0,1.6,0.4,18.8,0.2,4.8,0.0,16.4,14.0,11.849019607843138,5.361111111111111,5.118627450980393,38.583333333333336,33.682352941176475,0.21533333333333335,0.1901764705882353,13.111111111111109,10.908823529411762,0.8611111111111112,1.142156862745098,2.972222222222222,2.295098039215686,16.694444444444446,13.559803921568628,0.3333333333333333,0.4666666666666667,3.277777777777778,2.811764705882353,0.3333333333333333,0.2980392156862745,16.833333333333332,14.863725490196076
10/19/2019,@ Manhattan,0-3,3.0,0.0,0,33.0,23.0,87.0,0.115,30.0,3.0,10.0,30.0,5.0,0.0,6.0,3.0,39.0,2.0,Manhattan,3,11.0,7.666666666666667,29.0,10.0,1.0,3.333333333333333,10.0,0.0,2.0,1.0,13.0,12.4,11.868518518518519,5.711111111111111,5.212037037037038,36.86666666666667,33.955555555555556,0.17633333333333334,0.1873888888888889,11.444444444444443,10.913888888888886,0.9777777777777779,1.1675925925925925,2.3555555555555556,2.189814814814815,16.044444444444448,13.850925925925928,0.06666666666666667,0.45185185185185184,4.044444444444444,2.9222222222222225,0.3333333333333333,0.28148148148148144,15.466666666666663,14.949074074074073
10/20/2019,@ Iona,1-3,4.0,1.0,0,51.0,23.0,141.0,0.199,46.0,5.0,6.0,53.0,9.0,0.0,6.0,2.0,59.0,3.0,Iona,4,12.75,5.75,35.25,11.5,1.25,1.5,13.25,0.0,1.5,0.5,14.75,12.955555555555554,11.822807017543859,6.377777777777777,5.34122807017544,35.97777777777778,33.694736842105264,0.17600000000000002,0.18357894736842106,11.888888888888891,10.865789473684208,0.9777777777777779,1.1587719298245613,2.5777777777777775,2.25,15.044444444444446,13.64824561403509,0.06666666666666667,0.4280701754385965,2.711111111111111,2.873684210526316,0.3333333333333333,0.3192982456140351,15.355555555555554,14.846491228070175
