date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,FDU,3-1,4.0,1.0,0,56.0,22.0,129.0,0.264,55.0,8.0,14.0,55.0,6.0,0.0,8.0,4.0,0.0,0.0,FDU,4,14.0,5.5,32.25,13.75,2.0,3.5,13.75,0.0,2.0,1.0,0.0
08/30/2019,SIUE,1-3,4.0,1.0,0,42.0,26.0,130.0,0.123,38.0,4.0,3.0,48.0,9.0,1.0,12.0,2.0,0.0,0.0,SIUE,4,10.5,6.5,32.5,9.5,1.0,0.75,12.0,0.25,3.0,0.5,0.0
08/31/2019,UC Riverside,3-2,5.0,1.0,0,72.0,29.0,155.0,0.277,65.0,2.0,7.0,59.0,7.0,0.0,8.0,3.0,0.0,1.0,UC Riverside,5,14.4,5.8,31.0,13.0,0.4,1.4,11.8,0.0,1.6,0.6,0.0
09/03/2019,@ Chicago St.,1-3,4.0,1.0,0,47.0,32.0,134.0,0.112,44.0,2.0,3.0,62.0,6.0,0.0,12.0,2.0,0.0,0.0,Chicago St.,4,11.75,8.0,33.5,11.0,0.5,0.75,15.5,0.0,3.0,0.5,0.0
09/06/2019,@ Dayton,0-3,3.0,1.0,0,32.0,14.0,97.0,0.186,32.0,3.0,6.0,37.0,8.0,1.0,0.0,0.0,36.0,0.0,Dayton,3,10.666666666666666,4.666666666666667,32.333333333333336,10.666666666666666,1.0,2.0,12.333333333333334,0.3333333333333333,0.0,0.0,12.0
09/06/2019,"Michigan @ Dayton, OH",0-3,3.0,1.0,0,21.0,15.0,68.0,0.088,20.0,2.0,4.0,21.0,10.0,0.0,6.0,1.0,26.0,0.0,Michigan,3,7.0,5.0,22.666666666666668,6.666666666666667,0.6666666666666666,1.3333333333333333,7.0,0.0,2.0,0.3333333333333333,8.666666666666666
09/07/2019,"Missouri @ Dayton, OH",1-3,4.0,0.0,0,44.0,16.0,105.0,0.267,40.0,3.0,4.0,32.0,11.0,1.0,2.0,2.0,49.0,0.0,Missouri,4,11.0,4.0,26.25,10.0,0.75,1.0,8.0,0.25,0.5,0.5,12.25
09/09/2019,Texas Tech,1-3,4.0,1.0,0,48.0,30.0,129.0,0.14,48.0,5.0,6.0,56.0,5.0,1.0,20.0,3.0,64.0,0.0,Texas Tech,4,12.0,7.5,32.25,12.0,1.25,1.5,14.0,0.25,5.0,0.75,16.0
09/13/2019,@ UIW,0-3,3.0,1.0,0,35.0,19.0,88.0,0.182,31.0,2.0,7.0,39.0,9.0,1.0,6.0,1.0,41.0,2.0,UIW,3,11.666666666666666,6.333333333333333,29.333333333333332,10.333333333333334,0.6666666666666666,2.3333333333333335,13.0,0.3333333333333333,2.0,0.3333333333333333,13.666666666666666
09/13/2019,"Niagara @ San Antonio, TX",3-1,4.0,1.0,0,67.0,22.0,149.0,0.302,51.0,10.0,8.0,53.0,2.0,0.0,2.0,0.0,78.0,0.0,Niagara,4,16.75,5.5,37.25,12.75,2.5,2.0,13.25,0.0,0.5,0.0,19.5
09/14/2019,"Delaware @ San Antonio, TX",0-3,3.0,1.0,0,25.0,21.0,81.0,0.049,21.0,2.0,10.0,20.0,9.0,0.0,4.0,2.0,29.0,0.0,Delaware,3,8.333333333333334,7.0,27.0,7.0,0.6666666666666666,3.3333333333333335,6.666666666666667,0.0,1.3333333333333333,0.6666666666666666,9.666666666666666
09/17/2019,@ Milwaukee,0-3,3.0,0.0,0,40.0,13.0,110.0,0.245,37.0,4.0,4.0,51.0,3.0,2.0,10.0,3.0,51.0,3.0,Milwaukee,3,13.333333333333334,4.333333333333333,36.666666666666664,12.333333333333334,1.3333333333333333,1.3333333333333333,17.0,0.6666666666666666,3.3333333333333335,1.0,17.0
09/20/2019,"South Dakota @ Peoria, Ill.",0-3,3.0,0.0,0,27.0,18.0,108.0,0.083,27.0,1.0,2.0,46.0,4.0,0.0,6.0,1.0,31.0,0.0,South Dakota,3,9.0,6.0,36.0,9.0,0.3333333333333333,0.6666666666666666,15.333333333333334,0.0,2.0,0.3333333333333333,10.333333333333334
09/21/2019,@ Bradley,0-3,3.0,0.0,0,30.0,21.0,106.0,0.085,29.0,3.0,3.0,41.0,2.0,2.0,4.0,0.0,37.0,1.0,Bradley,3,10.0,7.0,35.333333333333336,9.666666666666666,1.0,1.0,13.666666666666666,0.6666666666666666,1.3333333333333333,0.0,12.333333333333334
09/27/2019,Central Mich.,1-3,4.0,1.0,0,51.0,36.0,156.0,0.096,44.0,2.0,5.0,50.0,2.0,2.0,12.0,0.0,61.0,1.0,Central Mich.,4,12.75,9.0,39.0,11.0,0.5,1.25,12.5,0.5,3.0,0.0,15.25
09/28/2019,Eastern Mich.,3-1,4.0,1.0,0,54.0,25.0,146.0,0.199,49.0,5.0,2.0,54.0,2.0,0.0,18.0,1.0,68.0,0.0,Eastern Mich.,4,13.5,6.25,36.5,12.25,1.25,0.5,13.5,0.0,4.5,0.25,17.0
10/04/2019,@ Ball St.,0-3,3.0,1.0,0,42.0,15.0,110.0,0.245,40.0,2.0,5.0,38.0,5.0,0.0,10.0,1.0,49.0,0.0,Ball St.,3,14.0,5.0,36.666666666666664,13.333333333333334,0.6666666666666666,1.6666666666666667,12.666666666666666,0.0,3.3333333333333335,0.3333333333333333,16.333333333333332
10/05/2019,@ Toledo,3-1,4.0,1.0,0,58.0,22.0,153.0,0.235,57.0,4.0,9.0,65.0,5.0,1.0,16.0,2.0,71.0,0.0,Toledo,4,14.5,5.5,38.25,14.25,1.0,2.25,16.25,0.25,4.0,0.5,17.75
10/10/2019,@ Western Mich.,3-2,5.0,0.0,0,53.0,21.0,155.0,0.206,45.0,8.0,7.0,80.0,6.0,1.0,4.0,0.0,64.0,2.0,Western Mich.,5,10.6,4.2,31.0,9.0,1.6,1.4,16.0,0.2,0.8,0.0,12.8
10/12/2019,Miami (OH),2-3,5.0,1.0,0,50.0,35.0,165.0,0.091,45.0,3.0,5.0,72.0,5.0,1.0,14.0,7.0,61.0,0.0,Miami ,5,10.0,7.0,33.0,9.0,0.6,1.0,14.4,0.2,2.8,1.4,12.2
