date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Eastern Ky. @ Charlotte, N.C.",3-0,3.0,0.0,0,34.0,14.0,105.0,0.19,31.0,2.0,7.0,46.0,2.0,3.0,8.0,0.0,43.0,1.0,Eastern Ky.,3,11.333333333333334,4.666666666666667,35.0,10.333333333333334,0.6666666666666666,2.3333333333333335,15.333333333333334,1.0,2.6666666666666665,0.0,14.333333333333334
08/30/2019,@ Charlotte,1-3,4.0,0.0,0,62.0,27.0,187.0,0.187,58.0,2.0,6.0,92.0,5.0,3.0,8.0,2.0,71.0,0.0,Charlotte,4,15.5,6.75,46.75,14.5,0.5,1.5,23.0,0.75,2.0,0.5,17.75
08/31/2019,"Gardner-Webb @ Charlotte, N.C.",3-0,3.0,0.0,0,46.0,11.0,101.0,0.347,42.0,4.0,5.0,53.0,0.0,2.0,8.0,0.0,56.0,1.0,Gardner-Webb,3,15.333333333333334,3.6666666666666665,33.666666666666664,14.0,1.3333333333333333,1.6666666666666667,17.666666666666668,0.6666666666666666,2.6666666666666665,0.0,18.666666666666668
09/06/2019,Valparaiso,3-2,5.0,1.0,0,73.0,22.0,187.0,0.273,69.0,7.0,4.0,100.0,3.0,2.0,20.0,1.0,92.0,4.0,Valparaiso,5,14.6,4.4,37.4,13.8,1.4,0.8,20.0,0.4,4.0,0.2,18.4
09/07/2019,Idaho St.,3-1,4.0,1.0,0,67.0,30.0,180.0,0.206,66.0,8.0,7.0,97.0,1.0,1.0,8.0,1.0,80.0,2.0,Idaho St.,4,16.75,7.5,45.0,16.5,2.0,1.75,24.25,0.25,2.0,0.25,20.0
09/07/2019,Robert Morris,1-3,4.0,1.0,0,50.0,23.0,151.0,0.179,48.0,4.0,8.0,69.0,5.0,4.0,14.0,0.0,65.0,1.0,Robert Morris,4,12.5,5.75,37.75,12.0,1.0,2.0,17.25,1.0,3.5,0.0,16.25
09/10/2019,@ Youngstown St.,3-2,5.0,0.0,0,65.0,33.0,188.0,0.17,65.0,4.0,7.0,99.0,5.0,1.0,12.0,1.0,76.0,3.0,Youngstown St.,5,13.0,6.6,37.6,13.0,0.8,1.4,19.8,0.2,2.4,0.2,15.2
09/13/2019,"Binghamton @ West Point, NY",3-0,3.0,1.0,0,36.0,12.0,86.0,0.279,33.0,6.0,5.0,44.0,5.0,0.0,8.0,3.0,46.0,1.0,Binghamton,3,12.0,4.0,28.666666666666668,11.0,2.0,1.6666666666666667,14.666666666666666,0.0,2.6666666666666665,1.0,15.333333333333334
09/13/2019,Bryant @,2-3,5.0,0.0,0,54.0,23.0,158.0,0.196,53.0,7.0,13.0,87.0,6.0,2.0,12.0,1.0,69.0,1.0,Bryant,5,10.8,4.6,31.6,10.6,1.4,2.6,17.4,0.4,2.4,0.2,13.8
09/14/2019,@ Army West Point,1-3,4.0,1.0,0,49.0,24.0,167.0,0.15,43.0,4.0,2.0,84.0,5.0,0.0,14.0,1.0,60.0,0.0,Army West Point,4,12.25,6.0,41.75,10.75,1.0,0.5,21.0,0.0,3.5,0.25,15.0
09/20/2019,@ Cleveland St.,0-3,3.0,0.0,0,27.0,27.0,115.0,0.0,26.0,3.0,2.0,56.0,3.0,0.0,8.0,0.0,34.0,0.0,Cleveland St.,3,9.0,9.0,38.333333333333336,8.666666666666666,1.0,0.6666666666666666,18.666666666666668,0.0,2.6666666666666665,0.0,11.333333333333334
09/21/2019,Niagara,3-2,5.0,1.0,0,76.0,19.0,172.0,0.331,75.0,6.0,6.0,95.0,11.0,2.0,4.0,1.0,86.0,4.0,Niagara,5,15.2,3.8,34.4,15.0,1.2,1.2,19.0,0.4,0.8,0.2,17.2
