date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2019,@ BYU,0-3,3.0,1.0,0,29.0,19.0,101.0,0.099,26.0,0.0,4.0,47.0,8.0,0.0,12.0,0.0,35.0,2.0,BYU,3,9.666666666666666,6.333333333333333,33.666666666666664,8.666666666666666,0.0,1.3333333333333333,15.666666666666666,0.0,4.0,0.0,11.666666666666666,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/30/2019,"Marquette @ Provo, UT",0-3,3.0,1.0,0,42.0,16.0,114.0,0.228,39.0,4.0,4.0,44.0,6.0,0.0,14.0,1.0,53.0,0.0,Marquette,3,14.0,5.333333333333333,38.0,13.0,1.3333333333333333,1.3333333333333333,14.666666666666666,0.0,4.666666666666667,0.3333333333333333,17.666666666666668,,4.833333333333333,,3.1666666666666665,,16.833333333333332,,0.0495,,4.333333333333333,,0.0,,0.6666666666666666,,7.833333333333333,,0.0,,2.0,,0.0,,5.833333333333333
08/31/2019,"Utah Valley @ Provo, UT",3-1,4.0,1.0,0,56.0,25.0,157.0,0.197,53.0,7.0,6.0,69.0,4.0,0.0,26.0,3.0,0.0,1.0,Utah Valley,4,14.0,6.25,39.25,13.25,1.75,1.5,17.25,0.0,6.5,0.75,0.0,,7.888888888888888,,3.888888888888889,,23.888888888888886,,0.109,,7.222222222222221,,0.4444444444444444,,0.8888888888888888,,10.11111111111111,,0.0,,2.8888888888888893,,0.1111111111111111,,9.777777777777779
09/06/2019,"Middle Tenn. @ Cedar City, UT",3-1,4.0,1.0,0,58.0,28.0,139.0,0.216,58.0,7.0,7.0,59.0,4.0,1.0,18.0,1.0,75.0,0.0,Middle Tenn.,4,14.5,7.0,34.75,14.5,1.75,1.75,14.75,0.25,4.5,0.25,18.75,12.555555555555555,9.416666666666666,5.972222222222221,4.479166666666666,36.97222222222222,27.729166666666664,0.17466666666666666,0.131,11.638888888888888,8.729166666666666,1.0277777777777777,0.7708333333333333,1.3888888888888886,1.0416666666666665,15.861111111111109,11.895833333333332,0.0,0.0,5.055555555555556,3.791666666666667,0.3611111111111111,0.2708333333333333,9.777777777777777,7.333333333333334
09/06/2019,"Saint Mary's (CA) @ Cedar City, UT",3-2,5.0,1.0,0,55.0,24.0,145.0,0.214,49.0,6.0,8.0,61.0,5.0,4.0,14.0,2.0,72.0,2.0,Saint Mary's ,5,11.0,4.8,29.0,9.8,1.2,1.6,12.2,0.8,2.8,0.4,14.4,14.166666666666666,10.433333333333334,6.1944444444444455,4.9833333333333325,37.333333333333336,29.133333333333333,0.21366666666666667,0.148,13.583333333333334,9.883333333333333,1.611111111111111,0.9666666666666666,1.527777777777778,1.1833333333333331,15.555555555555557,12.466666666666665,0.08333333333333333,0.05,5.222222222222222,3.9333333333333336,0.4444444444444444,0.26666666666666666,12.138888888888888,9.616666666666667
09/07/2019,@ Southern Utah,3-0,3.0,1.0,0,47.0,7.0,89.0,0.449,44.0,6.0,4.0,40.0,6.0,4.0,8.0,0.0,61.0,1.0,Southern Utah,3,15.666666666666666,2.333333333333333,29.666666666666668,14.666666666666666,2.0,1.3333333333333333,13.333333333333334,1.3333333333333333,2.6666666666666665,0.0,20.33333333333333,13.166666666666666,10.527777777777777,6.016666666666667,4.9527777777777775,34.333333333333336,29.11111111111111,0.209,0.159,12.516666666666667,9.869444444444445,1.5666666666666667,1.0055555555555555,1.6166666666666665,1.2527777777777775,14.733333333333333,12.422222222222222,0.35000000000000003,0.17500000000000002,4.6,3.744444444444445,0.4666666666666666,0.2888888888888889,11.049999999999999,10.41388888888889
09/13/2019,"Austin Peay @ Columbia, MO",3-1,4.0,0.0,0,59.0,25.0,146.0,0.233,52.0,6.0,13.0,56.0,2.0,6.0,14.0,0.0,78.0,0.0,Austin Peay,4,14.75,6.25,36.5,13.0,1.5,3.25,14.0,1.5,3.5,0.0,19.5,13.722222222222223,11.261904761904761,4.711111111111111,4.578571428571428,31.13888888888889,29.190476190476186,0.293,0.20042857142857143,12.988888888888889,10.554761904761905,1.6500000000000001,1.1476190476190475,1.5611111111111111,1.2642857142857142,13.427777777777777,12.552380952380952,0.7944444444444444,0.3404761904761905,3.3222222222222224,3.590476190476191,0.21666666666666667,0.24761904761904763,17.827777777777776,11.83095238095238
09/14/2019,"UNI @ Columbia, MO",3-0,3.0,0.0,0,49.0,12.0,114.0,0.325,45.0,2.0,6.0,50.0,3.0,1.0,18.0,0.0,61.0,1.0,UNI,3,16.333333333333332,4.0,38.0,15.0,0.6666666666666666,2.0,16.666666666666668,0.3333333333333333,6.0,0.0,20.33333333333333,13.805555555555557,11.697916666666666,4.461111111111111,4.7875,31.722222222222225,30.104166666666664,0.2986666666666667,0.20450000000000002,12.488888888888889,10.860416666666667,1.5666666666666667,1.1916666666666667,2.0611111111111113,1.5125,13.177777777777777,12.733333333333333,1.211111111111111,0.48541666666666666,2.988888888888889,3.579166666666667,0.13333333333333333,0.21666666666666667,18.077777777777776,12.789583333333333
09/15/2019,@ Missouri,0-3,3.0,0.0,0,22.0,16.0,73.0,0.082,18.0,3.0,7.0,24.0,10.0,0.0,10.0,0.0,30.0,1.0,Missouri,3,7.333333333333333,5.333333333333333,24.33333333333333,6.0,1.0,2.333333333333333,8.0,0.0,3.333333333333333,0.0,10.0,15.583333333333334,12.212962962962962,4.194444444444444,4.699999999999999,34.72222222222222,30.98148148148148,0.3356666666666667,0.2178888888888889,14.222222222222221,11.320370370370371,1.388888888888889,1.1333333333333333,2.1944444444444446,1.5666666666666667,14.666666666666666,13.170370370370371,1.0555555555555556,0.46851851851851856,4.055555555555556,3.848148148148149,0.0,0.1925925925925926,20.055555555555554,13.627777777777776
09/19/2019,Idaho St.,3-0,3.0,1.0,0,48.0,9.0,101.0,0.386,46.0,1.0,6.0,49.0,4.0,2.0,12.0,2.0,57.0,0.0,Idaho St.,3,16.0,3.0,33.666666666666664,15.333333333333334,0.3333333333333333,2.0,16.333333333333332,0.6666666666666666,4.0,0.6666666666666666,19.0,12.805555555555555,11.724999999999998,5.194444444444444,4.763333333333334,32.94444444444444,30.316666666666663,0.21333333333333335,0.2043,11.333333333333334,10.788333333333334,1.0555555555555556,1.1199999999999999,2.5277777777777777,1.6433333333333333,12.888888888888891,12.653333333333332,0.611111111111111,0.4216666666666667,4.277777777777778,3.7966666666666677,0.0,0.17333333333333334,16.61111111111111,13.264999999999997
