date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2019,Cal Poly @ Salt Lake City,3-0,3.0,0.0,0,44.0,10.0,105.0,0.324,42.0,5.0,5.0,52.0,4.0,1.0,16.0,0.0,58.0,1.0,Cal Poly,3,14.666666666666666,3.333333333333333,35.0,14.0,1.6666666666666667,1.6666666666666667,17.333333333333332,0.3333333333333333,5.333333333333333,0.0,19.33333333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/30/2019,@ Utah,0-3,3.0,0.0,0,36.0,30.0,107.0,0.056,35.0,3.0,5.0,36.0,3.0,0.0,10.0,0.0,44.0,1.0,Utah,3,12.0,10.0,35.666666666666664,11.666666666666666,1.0,1.6666666666666667,12.0,0.0,3.333333333333333,0.0,14.666666666666666,,7.333333333333333,,1.6666666666666665,,17.5,,0.162,,7.0,,0.8333333333333334,,0.8333333333333334,,8.666666666666666,,0.16666666666666666,,2.6666666666666665,,0.0,,9.666666666666664
08/31/2019,Saint Mary's (CA) @ Salt Lake City,3-0,3.0,0.0,0,42.0,11.0,86.0,0.36,39.0,6.0,6.0,30.0,3.0,2.0,22.0,2.0,61.0,0.0,Saint Mary's ,3,14.0,3.6666666666666665,28.666666666666668,13.0,2.0,2.0,10.0,0.6666666666666666,7.333333333333333,0.6666666666666666,20.33333333333333,,8.888888888888888,,4.444444444444444,,23.555555555555554,,0.12666666666666668,,8.555555555555555,,0.888888888888889,,1.1111111111111112,,9.777777777777777,,0.1111111111111111,,2.888888888888889,,0.0,,11.33333333333333
09/06/2019,"Creighton @ Cedar Falls, IA",1-3,4.0,1.0,0,55.0,22.0,152.0,0.217,49.0,3.0,3.0,67.0,4.0,0.0,8.0,4.0,62.0,0.0,Creighton,4,13.75,5.5,38.0,12.25,0.75,0.75,16.75,0.0,2.0,1.0,15.5,13.555555555555555,10.166666666666666,5.666666666666667,4.25,33.11111111111111,24.833333333333332,0.24666666666666667,0.185,12.888888888888888,9.666666666666666,1.5555555555555556,1.1666666666666667,1.777777777777778,1.3333333333333335,13.111111111111109,9.833333333333332,0.3333333333333333,0.25,5.333333333333333,4.0,0.2222222222222222,0.16666666666666666,18.111111111111107,13.58333333333333
09/06/2019,"Southern California @ Cedar Falls, IA",3-1,4.0,1.0,0,63.0,25.0,176.0,0.216,61.0,6.0,10.0,76.0,4.0,2.0,8.0,3.0,75.0,3.0,Southern California,4,15.75,6.25,44.0,15.25,1.5,2.5,19.0,0.5,2.0,0.75,18.75,13.25,10.883333333333333,6.388888888888888,4.5,34.11111111111111,27.46666666666666,0.211,0.1914,12.305555555555555,10.183333333333334,1.25,1.0833333333333335,1.472222222222222,1.2166666666666668,12.916666666666666,11.216666666666665,0.2222222222222222,0.2,4.222222222222222,3.6,0.5555555555555555,0.3333333333333333,16.833333333333332,13.966666666666663
09/07/2019,@ UNI,3-0,3.0,1.0,0,40.0,14.0,99.0,0.263,38.0,6.0,8.0,48.0,1.0,2.0,14.0,3.0,55.0,1.0,UNI,3,13.333333333333334,4.666666666666667,33.0,12.666666666666666,2.0,2.6666666666666665,16.0,0.6666666666666666,4.666666666666667,1.0,18.33333333333333,14.5,11.694444444444443,5.138888888888888,4.791666666666667,36.888888888888886,30.222222222222218,0.2643333333333333,0.1955,13.5,11.027777777777777,1.4166666666666667,1.152777777777778,1.75,1.4305555555555556,15.25,12.513888888888888,0.38888888888888884,0.25,3.7777777777777772,3.3333333333333335,0.8055555555555555,0.40277777777777773,18.194444444444443,14.763888888888886
09/13/2019,Cleveland St.,3-0,3.0,0.0,0,45.0,9.0,103.0,0.35,44.0,6.0,5.0,48.0,2.0,1.0,8.0,1.0,56.0,0.0,Cleveland St.,3,15.0,3.0,34.333333333333336,14.666666666666666,2.0,1.6666666666666667,16.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,18.666666666666668,14.277777777777779,11.928571428571427,5.472222222222222,4.773809523809524,38.333333333333336,30.619047619047617,0.23199999999999998,0.20514285714285713,13.388888888888891,11.261904761904761,1.4166666666666667,1.273809523809524,1.972222222222222,1.6071428571428572,17.25,13.011904761904761,0.38888888888888884,0.3095238095238095,2.8888888888888893,3.523809523809524,0.9166666666666666,0.4880952380952381,17.527777777777775,15.27380952380952
09/13/2019,FGCU,3-1,4.0,0.0,0,69.0,26.0,166.0,0.259,63.0,3.0,11.0,71.0,5.0,3.0,14.0,2.0,82.0,0.0,FGCU,4,17.25,6.5,41.5,15.75,0.75,2.75,17.75,0.75,3.5,0.5,20.5,14.694444444444445,12.312499999999998,4.638888888888889,4.552083333333333,37.111111111111114,31.083333333333332,0.2763333333333333,0.22325,14.194444444444445,11.6875,1.8333333333333333,1.3645833333333335,2.2777777777777777,1.6145833333333333,17.0,13.385416666666666,0.5,0.3125,3.111111111111111,3.416666666666667,0.6944444444444445,0.46875,18.583333333333332,15.697916666666664
09/14/2019,Indiana,2-3,5.0,0.0,0,57.0,29.0,161.0,0.174,56.0,3.0,6.0,72.0,6.0,0.0,27.0,2.0,73.5,3.0,Indiana,5,11.4,5.8,32.2,11.2,0.6,1.2,14.4,0.0,5.4,0.4,14.7,15.194444444444445,12.861111111111109,4.722222222222222,4.768518518518518,36.27777777777778,32.24074074074073,0.2906666666666667,0.22722222222222221,14.361111111111112,12.13888888888889,1.5833333333333333,1.2962962962962965,2.361111111111111,1.7407407407407407,16.583333333333332,13.87037037037037,0.5833333333333334,0.3611111111111111,3.611111111111111,3.425925925925926,0.611111111111111,0.4722222222222222,19.166666666666668,16.23148148148148
09/18/2019,Purdue,2-3,5.0,0.0,0,66.0,32.0,189.0,0.18,56.0,4.0,5.0,73.0,3.0,3.0,14.0,2.0,80.0,0.0,Purdue,5,13.2,6.4,37.8,11.2,0.8,1.0,14.6,0.6,2.8,0.4,16.0,14.549999999999999,12.715,5.1,4.871666666666666,36.01111111111111,32.236666666666665,0.26099999999999995,0.2219,13.872222222222222,12.045,1.1166666666666665,1.2266666666666668,1.872222222222222,1.6866666666666668,16.05,13.923333333333332,0.36111111111111116,0.325,3.8555555555555556,3.6233333333333335,0.41111111111111115,0.465,17.955555555555556,16.07833333333333
09/20/2019,Louisville,3-0,3.0,0.0,0,47.0,13.0,98.0,0.347,46.0,6.0,6.0,44.0,2.0,3.0,12.0,2.0,62.0,1.0,Louisville,3,15.666666666666666,4.333333333333333,32.666666666666664,15.333333333333334,2.0,2.0,14.666666666666666,1.0,4.0,0.6666666666666666,20.666666666666668,13.950000000000001,12.759090909090908,6.233333333333334,5.01060606060606,37.166666666666664,32.74242424242424,0.20433333333333334,0.21809090909090909,12.716666666666667,11.968181818181819,0.7166666666666667,1.187878787878788,1.6500000000000001,1.6242424242424243,15.583333333333334,13.984848484848483,0.45,0.35000000000000003,3.9000000000000004,3.5484848484848484,0.43333333333333335,0.45909090909090916,17.066666666666666,16.071212121212117
09/27/2019,Mississippi St.,3-1,4.0,0.0,0,61.0,20.0,135.0,0.304,55.0,6.0,12.0,57.0,2.0,3.0,6.0,1.0,73.0,0.0,Mississippi St.,4,15.25,5.0,33.75,13.75,1.5,3.0,14.25,0.75,1.5,0.25,18.25,13.422222222222222,13.001388888888888,5.511111111111112,4.954166666666667,34.22222222222222,32.73611111111111,0.23366666666666666,0.22883333333333333,12.577777777777778,12.248611111111112,1.1333333333333333,1.2555555555555558,1.4000000000000001,1.6555555555555557,14.555555555555555,14.041666666666664,0.5333333333333333,0.4041666666666666,4.066666666666667,3.586111111111111,0.48888888888888893,0.476388888888889,17.122222222222224,16.454166666666662
09/29/2019,@ Missouri,3-0,3.0,0.0,0,43.0,12.0,107.0,0.29,42.0,2.0,4.0,36.0,5.0,1.0,18.0,0.0,55.0,0.0,Missouri,3,14.333333333333334,4.0,35.666666666666664,14.0,0.6666666666666666,1.3333333333333333,12.0,0.3333333333333333,6.0,0.0,18.33333333333333,14.705555555555556,13.174358974358974,5.2444444444444445,4.957692307692307,34.73888888888889,32.81410256410256,0.27699999999999997,0.23461538461538461,13.427777777777777,12.364102564102565,1.4333333333333333,1.2743589743589747,2.0,1.758974358974359,14.505555555555555,14.057692307692305,0.7833333333333333,0.43076923076923074,2.766666666666667,3.4256410256410255,0.43888888888888894,0.45897435897435906,18.305555555555557,16.59230769230769
10/04/2019,South Carolina,3-0,3.0,0.0,0,44.0,11.0,109.0,0.303,40.0,3.0,9.0,49.0,0.0,4.0,12.0,2.0,57.0,0.0,South Carolina,3,14.666666666666666,3.6666666666666665,36.333333333333336,13.333333333333334,1.0,3.0,16.333333333333332,1.3333333333333333,4.0,0.6666666666666666,19.0,15.083333333333334,13.257142857142856,4.444444444444444,4.889285714285713,34.02777777777777,33.017857142857146,0.31366666666666665,0.23857142857142857,14.361111111111112,12.480952380952383,1.388888888888889,1.2309523809523812,2.111111111111111,1.7285714285714284,13.638888888888888,13.910714285714283,0.6944444444444443,0.42380952380952375,3.8333333333333335,3.6095238095238096,0.3055555555555556,0.4261904761904763,19.083333333333332,16.716666666666665
10/06/2019,Florida,3-2,5.0,0.0,0,63.0,22.0,173.0,0.237,59.0,4.0,8.0,74.0,5.0,2.0,16.0,2.0,77.0,0.0,Florida,5,12.6,4.4,34.6,11.8,0.8,1.6,14.8,0.4,3.2,0.4,15.4,14.75,13.351111111111111,4.222222222222222,4.807777777777777,35.25,33.23888888888889,0.299,0.24286666666666665,13.694444444444445,12.53777777777778,1.0555555555555556,1.215555555555556,2.444444444444444,1.8133333333333332,14.194444444444445,14.072222222222221,0.8055555555555555,0.4844444444444444,3.8333333333333335,3.6355555555555554,0.3055555555555556,0.4422222222222223,18.527777777777775,16.868888888888886
10/11/2019,Georgia,2-3,5.0,0.0,0,72.0,22.0,171.0,0.292,67.0,2.0,9.0,73.0,4.0,2.0,26.0,3.0,89.0,1.0,Georgia,5,14.4,4.4,34.2,13.4,0.4,1.8,14.6,0.4,5.2,0.6,17.8,13.866666666666667,13.304166666666665,4.022222222222222,4.782291666666667,35.53333333333333,33.32395833333333,0.2766666666666666,0.2425,13.044444444444444,12.491666666666669,0.8222222222222223,1.1895833333333337,1.9777777777777779,1.8,14.37777777777778,14.117708333333333,0.6888888888888888,0.47916666666666663,4.4,3.6083333333333334,0.3555555555555556,0.43958333333333344,17.577777777777776,16.77708333333333
10/16/2019,@ Tennessee,3-0,3.0,1.0,0,53.0,10.0,121.0,0.355,44.0,0.0,8.0,49.0,3.0,1.0,8.0,2.0,58.0,1.0,Tennessee,3,17.666666666666668,3.333333333333333,40.333333333333336,14.666666666666666,0.0,2.6666666666666665,16.333333333333332,0.3333333333333333,2.6666666666666665,0.6666666666666666,19.33333333333333,13.888888888888888,13.36862745098039,4.155555555555556,4.759803921568627,35.04444444444445,33.37549019607843,0.2773333333333333,0.24541176470588233,12.844444444444443,12.545098039215688,0.7333333333333334,1.143137254901961,2.1333333333333333,1.8,15.244444444444445,14.146078431372548,0.7111111111111111,0.4745098039215686,4.133333333333334,3.7019607843137257,0.5555555555555556,0.4490196078431373,17.400000000000002,16.837254901960783
10/20/2019,@ Alabama,3-0,3.0,1.0,0,48.0,6.0,83.0,0.506,44.0,4.0,7.0,41.0,0.0,7.0,8.0,0.0,63.0,0.0,Alabama,3,16.0,2.0,27.666666666666668,14.666666666666666,1.3333333333333333,2.333333333333333,13.666666666666666,2.333333333333333,2.6666666666666665,0.0,21.0,14.888888888888891,13.607407407407406,4.044444444444445,4.680555555555555,36.37777777777778,33.76203703703704,0.29466666666666663,0.25149999999999995,13.28888888888889,12.662962962962965,0.4000000000000001,1.07962962962963,2.022222222222222,1.848148148148148,15.244444444444445,14.267592592592592,0.37777777777777777,0.4666666666666667,3.6888888888888896,3.644444444444445,0.5555555555555555,0.46111111111111114,17.51111111111111,16.97592592592592
10/23/2019,LSU,3-0,3.0,0.0,0,42.0,10.0,99.0,0.323,38.0,3.0,7.0,44.0,3.0,1.0,10.0,1.0,51.0,0.0,LSU,3,14.0,3.333333333333333,33.0,12.666666666666666,1.0,2.333333333333333,14.666666666666666,0.3333333333333333,3.333333333333333,0.3333333333333333,17.0,16.022222222222222,13.73333333333333,3.244444444444445,4.5394736842105265,34.06666666666667,33.44122807017544,0.38433333333333336,0.26489473684210524,14.244444444444445,12.768421052631581,0.5777777777777778,1.092982456140351,2.2666666666666666,1.8736842105263158,14.866666666666667,14.235964912280702,1.0222222222222221,0.5649122807017545,3.5111111111111115,3.5929824561403514,0.4222222222222222,0.4368421052631579,19.377777777777776,17.18771929824561
10/27/2019,@ Ole Miss,3-1,4.0,0.0,0,59.0,21.0,155.0,0.245,56.0,4.0,9.0,63.0,3.0,1.0,20.0,4.0,74.0,4.0,Ole Miss,4,14.75,5.25,38.75,14.0,1.0,2.25,15.75,0.25,5.0,1.0,18.5,15.888888888888891,13.746666666666664,2.8888888888888893,4.479166666666666,33.666666666666664,33.41916666666667,0.39466666666666667,0.2678,14.0,12.763333333333334,0.7777777777777778,1.0883333333333334,2.444444444444444,1.896666666666667,14.888888888888888,14.257500000000002,1.0,0.5533333333333335,2.8888888888888893,3.5800000000000005,0.3333333333333333,0.43166666666666675,19.11111111111111,17.17833333333333
11/01/2019,Texas A&M,1-3,4.0,0.0,0,55.0,18.0,122.0,0.303,52.0,3.0,11.0,37.0,9.0,1.0,14.0,1.0,66.0,0.0,Texas A&M,4,13.75,4.5,30.5,13.0,0.75,2.75,9.25,0.25,3.5,0.25,16.5,14.916666666666666,13.794444444444443,3.527777777777778,4.515873015873016,33.13888888888889,33.67301587301587,0.35800000000000004,0.26671428571428574,13.777777777777779,12.822222222222221,1.1111111111111112,1.0841269841269843,2.3055555555555554,1.9134920634920636,14.694444444444445,14.328571428571431,0.9722222222222222,0.538888888888889,3.6666666666666665,3.647619047619048,0.4444444444444445,0.45873015873015877,18.833333333333332,17.241269841269837
11/03/2019,Arkansas,3-0,3.0,0.0,0,43.0,14.0,99.0,0.293,37.0,6.0,6.0,49.0,4.0,3.0,10.0,1.0,57.0,0.0,Arkansas,3,14.333333333333334,4.666666666666667,33.0,12.333333333333334,2.0,2.0,16.333333333333332,1.0,3.333333333333333,0.3333333333333333,19.0,14.166666666666666,13.79242424242424,4.361111111111112,4.515151515151515,34.083333333333336,33.52878787878788,0.29033333333333333,0.26836363636363636,13.222222222222221,12.83030303030303,0.9166666666666666,1.068939393939394,2.444444444444444,1.9515151515151516,13.222222222222223,14.097727272727274,0.27777777777777773,0.5257575757575759,3.944444444444444,3.640909090909091,0.5277777777777778,0.4492424242424243,17.333333333333332,17.207575757575754
11/08/2019,@ Georgia,3-0,3.0,1.0,0,39.0,12.0,109.0,0.248,37.0,9.0,9.0,42.0,0.0,2.0,12.0,0.0,56.0,0.0,Georgia,3,13.0,4.0,36.333333333333336,12.333333333333334,3.0,3.0,14.0,0.6666666666666666,4.0,0.0,18.666666666666668,14.277777777777779,13.815942028985503,4.805555555555556,4.521739130434782,34.083333333333336,33.505797101449275,0.2803333333333333,0.26943478260869563,13.111111111111112,12.808695652173911,1.25,1.1094202898550727,2.3333333333333335,1.9536231884057973,13.777777777777779,14.194927536231885,0.5,0.5463768115942029,3.9444444444444446,3.6275362318840583,0.5277777777777778,0.4442028985507247,18.0,17.28550724637681
